ORF,Ribo_Prints,RNA_Prints
YPL105C,1984,1642
YGR145W,2005,1405
YGR110W,41,42
YGL154C,134,314
YOR010C,26,94
YMR322C,1,0
YKL099C,1205,1497
YDR315C,121,247
YLR394W,10,238
YNL104C,10169,3483
YNL151C,1313,1071
YNR066C,77,73
YKL052C,403,1296
YIL045W,427,403
YMR232W,57,154
YNL083W,309,300
YGR038C-A,3,7
YGR038C-B,3,7
YMR238W,1361,1268
YER168C,1200,1057
YPL265W,4291,3695
YOR227W,630,773
YOR081C,704,343
YEL026W,9423,3339
YDR021W,483,668
YGL063W,37,349
YPL212C,2292,1547
YOL157C,8,49
YPR095C,457,827
YOR310C,11211,6212
YDR188W,6339,3302
YAL027W,271,495
YGL236C,303,282
YHR133C,2397,2181
YDR541C,177,292
YIL090W,547,692
YBR183W,332,972
YOL048C,205,567
YML039W,1,5
YCR007C,80,252
YDR540C,72,140
YEL004W,328,215
YPR057W,269,1216
YMR167W,439,378
YDR116C,1031,682
YPL119C-A,0,31
YLR030W,96,167
YDR122W,1450,1111
YOL062C,501,1096
YNL234W,131,150
YLR467W,0,0
YJL194W,442,237
YOL015W,9,89
YDL070W,2430,2764
YOR241W,1799,1460
YLR056W,6134,3155
YKL110C,844,665
YML100W-A,3,12
YBR280C,308,406
YLR204W,626,630
YML097C,655,899
YKR007W,584,654
YHR193C,26381,7891
YBL099W,13863,4341
YJR035W,308,515
YOR126C,570,444
YMR023C,103,437
YOR119C,783,739
YNL187W,15,267
YLL014W,1406,1465
YCL045C,4228,999
YCR061W,1192,204
YPR115W,499,615
YHR088W,1595,1146
YBR017C,3306,1932
YPR162C,586,573
YGR166W,384,321
YDL161W,1886,888
YKL050C,23,273
YJR055W,262,258
YGL099W,2842,1437
YFL030W,34,186
YIL119C,1448,496
YPL193W,423,424
YNL005C,1319,1042
YJL144W,119,129
YBR012W-B,21,52
YBR012W-A,16,12
YJR139C,13868,5228
YBR133C,804,687
YBR162C,12250,1992
YOR130C,293,866
YJL079C,2745,755
YGL019W,1200,1653
YGR201C,94,336
YNL172W,352,509
YNL058C,1247,557
YPL160W,27050,6148
YNL023C,632,704
YDR214W,5609,2043
YIL126W,2839,1990
YLR295C,2580,727
YER175W-A,2,10
YHR168W,263,375
YOR064C,140,671
YNL318C,7,11
YOL081W,752,1275
YOL036W,962,755
YGL148W,8177,3997
YOR031W,2,99
YBR282W,980,802
YDR194C,2669,1812
YOL114C,137,211
YNL257C,514,1134
YNR030W,1394,487
YAL037C-A,0,4
YML007C-A,19,17
YPL051W,328,524
YFR045W,322,292
YIL002C,453,961
YGR159C,7874,4127
YLR369W,860,690
YFR032C,15,125
YNL118C,2731,1744
YGL228W,1947,1169
YJR117W,2326,637
YBR196C-A,1,11
YBR196C-B,0,3
YLR357W,2012,787
YER127W,1101,1653
YBL015W,955,765
YLR017W,2096,1591
YHR110W,597,901
YBR041W,1355,1085
YOR394W,0,0
YCL068C,0,0
YDL039C,9,407
YOR264W,1504,2047
YNL042W-B,0,5
YBL029C-A,354,362
YGL173C,12803,2870
YNL275W,213,291
YAR015W,3339,4581
YOR384W,24,48
YLL051C,242,406
YDR427W,3681,1948
YLR079W,1178,1974
YLR408C,293,217
YMR093W,1760,1234
YBR221W-A,0,1
YDR079W,429,545
YMR268C,281,321
YML070W,5163,2128
YHR175W-A,1,100
YPR072W,2973,1123
YMR108W,17368,4249
YCR091W,218,111
YER062C,2924,1247
YDR244W,925,682
YER189W,0,0
YDL137W,4300,4090
YGR271W,1184,741
YDR233C,8423,2005
YGR071C,421,351
YCR106W,61,592
YER109C,240,402
YDR489W,328,222
YPL282C,0,0
YPR049C,392,589
YDL057W,237,260
YGR257C,324,1258
YPL235W,3092,2005
YLR155C,0,0
YBL087C,13376,9792
YJL132W,184,384
YGL190C,1676,1563
YBR110W,663,811
YDR144C,2246,744
YOR180C,19,143
YFL046W,666,701
YOR103C,1672,1490
YKL137W,798,583
YDR447C,18649,10836
YAL061W,475,943
YPR145W,13282,3728
YJL063C,1207,930
YDL160C-A,345,273
YPL021W,1,4
YIR010W,534,771
YDR331W,1114,356
YJL114W,4,4
YKR044W,159,580
YLR433C,1731,680
YMR068W,152,447
YLR157C-A,0,0
YLR157C-C,0,0
YLR157C-B,1,0
YFL068W,0,0
YER032W,745,239
YJR070C,8047,2274
YGL005C,369,650
YHR043C,677,725
YDL111C,1082,1050
YMR133W,16,19
YPL007C,487,878
YKL159C,261,239
YDR059C,373,177
YLR138W,820,2214
YBR101C,2196,1993
YLR396C,616,796
YBR245C,3789,1547
YJL216C,1,135
YBR210W,495,620
YPL103C,390,489
YIL103W,772,1071
YIL152W,148,229
YML045W-A,5,2
YJR096W,558,824
YGR143W,792,849
YGR112W,303,235
YLR256W,2460,2200
YHR174W,289557,57875
YOR012W,117,143
YIR001C,941,238
YDL213C,1673,1949
YDR317W,114,239
YDR478W,320,358
YOL164W-A,4,0
YNL106C,536,325
YOR378W,72,148
YFR015C,1149,886
YMR230W,17938,8399
YIL092W,141,342
YAR009C,11,23
YLR321C,1824,829
YGR052W,325,191
YJR161C,9,21
YOR278W,527,584
YNL085W,5585,1606
YGL061C,638,653
YPL210C,3171,2050
YOR087W,848,717
YGL234W,11469,5130
YOR347C,911,414
YPR093C,112,355
YNL332W,1,2
YAL029C,1183,1631
YOL155C,863,437
YDR421W,309,541
YGL171W,1793,1332
YDR294C,1453,1661
YHR135C,2803,1032
YBR181C,7732,3740
YOR078W,803,1840
YOR243C,2927,1621
YMR165C,763,587
YCR005C,4301,13216
YGR296W,0,0
YPR055W,779,572
YHR037W,2632,817
YLR032W,876,927
YDR114C,1,14
YLR089C,3796,1755
YBL027W,41485,21114
YOL060C,858,301
YIR018C-A,4,27
YOR382W,1482,344
YNL232W,1138,1692
YDL076C,709,756
YDR120C,2302,2157
YJL192C,2113,2004
YLR054C,41,102
YLR009W,2496,1495
YKL116C,579,407
YGR238C,377,398
YER044C,910,688
YLR105C,241,1045
YML091C,802,497
YHR191C,407,590
YDL098C,370,412
YKR005C,25,109
YMR143W,25895,10591
YCR063W,210,83
YNL189W,7023,2485
YCL047C,549,759
YGL122C,2847,758
YDL018C,840,878
YOR120W,149,498
YPR160W,1809,781
YBL060W,313,625
YBR019C,26,65
YKL056C,51659,16229
YKL065W-A,11,33
YPL068C,269,193
YJR057W,700,1033
YGL211W,445,1485
YPL195W,2126,1802
YBL063W,461,341
YAL059W,1087,1271
YNL007C,12210,2678
YPL148C,64,274
YJR137C,1972,650
YMR021C,475,409
YMR074C,2359,1960
YGR203W,408,323
YJR039W,172,412
YOR104W,290,569
YFL009W,1075,778
YLR297W,279,156
YDR216W,545,199
YIL120W,84,440
YPL162C,237,122
YGR095C,864,785
YCL027W,533,448
YOR066W,884,279
YIR021W-A,5,45
YAL033W,632,955
YBR284W,61,124
YNR036C,2292,2206
YNR049C,482,671
YDR192C,868,321
YOL112W,189,1216
YML109W,774,437
YOL083W,182,249
YNL251C,2489,714
YBL004W,2837,1517
YBR164C,1926,2055
YHR074W,2517,1005
YDR464W,1030,1073
YFR030W,944,634
YBR131W,202,437
YKL078W,491,473
YIL055C,131,312
YPL053C,1451,1855
YLR351C,2169,1880
YNR014W,170,104
YIL030C,2186,1195
YKL032C,2456,578
YER125W,6052,1087
YER152C,777,1633
YLR015W,428,733
YHR116W,343,167
YPL259C,959,677
YGR093W,717,588
YDL037C,1,93
YHL043W,0,10
YLR179C,6849,3601
YOR386W,419,380
YDR397C,843,1462
YPR198W,575,696
YHL038C,295,485
YLL053C,3,144
YDR425W,393,271
YML076C,411,389
YKR060W,674,458
YER069W,794,784
YMR091C,2601,1818
YER012W,3332,1582
YHR098C,3674,1166
YDL135C,2665,1322
YCR093W,4175,1176
YGR273C,0,12
YPR108W-A,2,63
YBR069C,3298,2145
YGL040C,2755,2469
YCR104W,1,4
YDR512C,821,733
YGR255C,874,913
YDL051W,4328,2781
YBL102W,887,1272
YPL237W,8928,6722
YLR120C,1794,588
YCL001W-B,3,11
YCL001W-A,3,12
YNL068C,1143,734
YBL002W,12183,4990
YDR146C,2181,874
YBR112C,3004,1215
YBL081W,698,276
YFL040W,3,19
YNL326C,266,536
YDR337W,1172,1164
YJL061W,1293,912
YPR147C,833,905
YDR441C,585,289
YPL094C,2342,1800
YOR101W,1242,792
YDR231C,366,524
YJL112W,618,1186
YFL066C,0,0
YNL193W,569,469
YML058W,7548,1335
YBR188C,480,466
YER034W,407,248
YJR076C,2050,1456
YKL157W,6513,1878
YBR003W,824,580
YPR129W,3553,823
YDL113C,544,657
YMR135C,390,1123
YPL005W,143,445
YBR247C,1869,1184
YLR185W,19058,11819
YJL210W,296,593
YLR398C,2528,1304
YIL154C,793,1033
YIL101C,185,117
YKL004W,1209,835
YLR157C,0,0
YPL154C,9840,2813
YPL101W,1013,670
YLR258W,2225,1890
YJR098C,234,248
YHR176W,92,224
YDL211C,205,213
YDL244W,2,2
YDR319C,273,562
YKL095W,348,195
YIL094C,4026,2648
YLR451W,451,727
YFR017C,188,136
YLR342W-A,1,355
YIL076W,3536,2685
YOL044W,373,339
YLR323C,318,375
YOR085W,2333,561
YGL067W,1084,856
YNL087W,2224,2048
YLR318W,67,372
YBR278W,398,779
YNL024C-A,1009,880
YDR296W,854,1250
YGL232W,1669,1221
YPR091C,1045,706
YGR141W,510,833
YJR158W,0,0
YHR137W,2405,3287
YBR187W,2393,3216
YMR198W,420,667
YCR003W,842,987
YDR342C,122,112
YMR163C,226,364
YGR294W,0,2
YLL067C,0,0
YHR086W-A,0,0
YBR020W,0,125
YLR418C,1686,1304
YER059W,825,724
YNL076W,613,682
YBL025W,321,418
YOL066C,634,1059
YDR126W,98,123
YPL216W,166,472
YOR223W,448,642
YEL022W,1902,1704
YHR072W,1030,1621
YOL019W,907,353
YJL190C,46380,14581
YMR218C,521,960
YNL265C,814,780
YNL230C,120,246
YLL049W,227,586
YHR211W,4,78
YPR166C,1382,756
YJL042W,1762,689
YNL301C,4757,2810
YMR058W,6179,1353
YDR061W,849,1578
YJR112W-A,152,671
YOR290C,2019,1294
YKL114C,1454,1406
YML024W,30174,15639
YML093W,2901,2046
YHR197W,1033,1014
YDR276C,7286,1782
YLR200W,1473,1023
YKR003W,1103,816
YLR107W,393,967
YMR321C,1,2
YER175C,327,332
YKL135C,1211,1156
YDL183C,170,245
YPL278C,0,6
Q0075,9,369
YMR118C,5,16
YCL049C,359,420
YBL066C,244,159
YGR196C,1214,1010
YGR271C-A,969,1520
YDR169C,956,334
YLR410W-B,0,25
YLR410W-A,0,0
YMR272C,3253,1388
YPR108W,4093,2769
YKL054C,13208,2155
YGR162W,12148,3213
YDL165W,1169,859
YDR032C,6292,3382
YKL023W,556,600
YJR051W,1032,1020
YNL009W,96,157
YFL034W,716,916
YJR135C,160,407
YLR375W,614,902
YMR076C,1702,739
YGR205W,1214,515
YDL095W,5382,2936
YNL027W,1167,696
YLR291C,1961,1318
YDR210W,2179,1315
YIL122W,171,244
YDL230W,432,646
YJR113C,1008,1398
YGR024C,621,1716
YIR026C,1096,810
YIL156W-B,967,699
YGR097W,706,469
YIL068C,697,1156
YCL025C,705,641
YNR034W,709,247
YNL282W,303,407
YBR286W,18461,5631
YGL144C,167,566
YDR190C,4641,3068
YAL031C,359,347
YBL006C,807,1942
YGR108W,1496,2556
YBR264C,538,810
YBR231C,433,799
YLR162W-A,0,49
YHR076W,1215,1270
YDR462W,860,679
YJL148W,2115,2363
YIL057C,3,5
YPL055C,801,690
YLR353W,277,534
YIL148W,18848,13104
YNR016C,35043,7202
YFR036W,290,100
YHR114W,1111,682
YGR028W,407,950
YER150W,336,240
YNL279W,70,183
YCL034W,1431,2484
YLR156C-A,0,0
YOL027C,2450,1384
YPL257W,160,203
YPL120W,486,354
YOL145C,2051,1876
YJL099W,504,756
YDR034W-B,35,16
YDR395W,4122,1933
YOL110W,138,483
YDR005C,777,656
YMR311C,2264,1511
YBL039C,7933,2938
YGR188C,241,454
YOR362C,3995,2616
YLR126C,408,685
YDL053C,1470,845
YML074C,8277,3925
YKR062W,1439,903
YBR235W,540,492
YER010C,613,548
YML003W,97,46
YMR097C,347,703
YDL133W,415,1013
YDR158W,13649,4978
YHR096C,25,30
YGL249W,32,84
YMR253C,385,533
YCR102C,8,28
YJL127C-B,308,515
YOR257W,695,963
YGR002C,689,407
YEL041W,123,243
YGR075C,210,278
YGR253C,4328,3912
YDR510W,5765,2318
Q0115,18,449
YPR045C,1246,1187
YPR010C,8886,3291
YPL231W,41498,5607
YLR148W,896,808
YMR137C,269,439
YDL082W,21395,8944
YKL155C,547,709
YBR162W-A,2170,1996
YFL042C,625,458
YDR148C,3890,749
YPL096W,557,924
YDR335W,1774,1910
YPR141C,620,724
YMR039C,1680,1552
YOR107W,31,256
YPL078C,4038,2462
YCR095C,401,1022
YLL011W,1383,1362
YCR077C,3909,1035
YLR437C,811,451
YFL064C,0,0
YNL191W,586,389
YDR237W,981,559
YJL110C,934,681
YKR048C,5348,3738
YBR001C,983,1061
YPL003W,267,1071
YKL108W,426,493
YJR094C,243,59
YJR074W,869,674
YPR127W,548,809
YIR028W,32,44
YAL012W,16174,2081
YMR288W,680,469
YIL156W,346,375
YBR241C,344,246
YKL006W,17883,8955
YPL156C,244,254
YNL312W,1864,1315
YLR187W,1043,289
YDR099W,12873,1424
YKL133C,78,320
YKL188C,47,295
YHR170W,2875,2400
YDR259C,98,118
YKL068W,2315,896
YGR098C,464,628
YKL093W,48,43
YMR002W,4988,1390
YDL246C,0,0
YER081W,272,1061
YPL178W,1733,1747
YPR202W,0,2
YNR075W,132,145
YFR011C,988,612
YIL074C,2728,1137
YHL008C,251,553
YLR457C,199,333
YNL249C,158,494
YGR056W,1024,540
YGL065C,1105,494
YOR052C,2046,922
YGR116W,8003,3693
YGL230C,26,19
YOL159C,341,455
YBR185C,708,479
YBR129C,573,1116
YDR019C,2866,4060
YBR150C,314,220
YER119C,673,513
YMR196W,901,747
YMR161W,1187,602
YDR499W,254,620
R0010W,547,1352
YJL133C-A,1068,880
YCR054C,515,476
YDL215C,1143,1437
YLL061W,377,315
YDR110W,579,1047
YDR419W,241,558
YOR221C,1046,488
YPL214C,276,656
YBL108C-A,0,0
YOL064C,2230,1711
YBL023C,1375,644
YOR274W,430,786
YHR213W,0,0
YOR329C,1018,487
YLR005W,879,713
YDR124W,47,116
YNL267W,1007,1231
YLR461W,0,1
YLR050C,589,483
YNL307C,3580,630
YDR067C,461,709
YOR296W,450,527
YJL044C,705,1083
YPR164W,676,478
YEL060C,2940,628
YHR195W,393,1458
YML026C,21153,12770
YPR066W,149,174
YDR229W,703,1321
YDL181W,829,364
YBR022W,559,519
YER177W,25328,13267
YML048W,2896,1132
YBL064C,1711,946
YHR006W,1111,1073
YKL221W,3,24
YGL126W,367,1543
YLR167W,72845,80991
YMR270C,308,991
YLR293C,24803,7059
YLR228C,453,380
YJR053W,337,128
YJL171C,2226,874
YDR374C,17,26
YKL021C,1510,1647
YDL167C,1224,1187
YLR388W,14780,8738
YLR373C,776,353
YKR001C,9341,1879
YKR054C,454,1057
YIR034C,1334,384
YGL013C,836,422
YJR068W,1324,1359
YGR207C,2350,1589
YDR212W,7469,3441
YDR321W,5602,2335
YLR456W,192,391
YNL052W,2450,826
YDR514C,548,598
YNL025C,172,226
YGR121W-A,3,67
YGR091W,362,432
YDL232W,1052,163
YPL119C,189,85
YLR242C,237,644
YJR148W,11738,7353
YMR195W,1831,1850
YOL087C,758,967
YNL134C,2279,1386
YAL037W,35,249
YGL146C,19,79
YCR051W,1526,1754
YBR262C,538,848
YPL199C,2552,1927
YFL036W,1619,744
YJR133W,1095,744
YIL051C,21048,6225
YPL057C,806,321
YNR010W,491,249
YDR365C,1907,3688
YLR308W,1,5
YNL169C,852,1127
YFR034C,1055,598
YHR070W,1110,621
YDR460W,532,841
YNL112W,8016,3179
YHL047C,243,680
YOR360C,983,972
YOR335C,23553,4595
YGL251C,56,282
YER156C,3527,1793
YPL255W,296,596
YOR095C,2140,2372
YEL038W,1141,1162
YCL014W,1704,693
YOL025W,326,213
YPL208W,857,1078
YOL147C,570,212
YNL280C,1548,1350
YDR007W,668,1226
YIL160C,4,20
YPR089W,1213,717
YBR233W,714,350
YPL122C,647,607
YDL086W,1963,1280
YMR313C,511,507
YGL179C,198,415
YGR120C,369,356
YML001W,3769,3013
YLL028W,1331,679
YER016W,1057,1571
YDR386W,292,582
YNL211C,124,184
YML058W-A,250,42
YLR026C,1453,675
YKR051W,220,544
YHR094C,2126,978
YMR095C,4,14
YER138C,0,0
YDL033C,135,214
YMR255W,809,889
YHR209W,115,278
YGL247W,206,641
YCR100C,0,111
YDR516C,2450,1508
Q0130,16,2049
YPL233W,463,377
YOR255W,2,16
YOR063W,144919,63293
YGR251W,631,767
YPR047W,406,506
YDR246W-A,9,8
YDR044W,2140,798
YEL016C,168,1024
YOL128C,206,788
YMR139W,794,608
YDL080C,281,877
YOR172W,132,494
YDR017C,1399,1412
YPR143W,1175,1701
YNL322C,3209,1489
YPL090C,8292,5260
YPR078C,41,68
YBL058W,4764,2060
YFL062W,0,2
YNL197C,1980,359
YLR439W,757,291
YCR020C,17,241
YDR450W,30036,13708
YCL051W,521,590
YCR097W,2,7
YLL013C,2087,404
YGL194C-A,235,332
YER038C,128,222
YPR125W,932,755
YHR049W,3044,1314
YBR007C,596,465
YPL001W,664,970
YJL038C,16,39
YOR158W,1101,945
YPR178W,406,694
YNL159C,483,727
YAL014C,487,762
YCR020W-B,562,521
YBR243C,818,786
YLR181C,927,859
YBL056W,2930,3091
YNL075W,1507,1628
YPL150W,496,962
YJL012C,15649,6026
YJL065C,483,807
YKR020W,548,330
YMR202W,3860,4334
YMR004W,1028,738
YER083C,1712,802
YPL176C,871,801
YHR172W,524,360
YLR263W,15,291
YDL240W,565,336
YFR013W,952,851
YHR013C,2211,1942
YOL040C,59842,15153
YGR072W,643,1173
YCL035C,3796,2167
YIL023C,459,834
YNR073C,9,9
YPR200C,40,90
YIL072W,39,55
YLR327C,371,47
YBR229C,1648,640
YMR100W,542,535
YML133C,2,3
YFL002W-B,0,0
YNL247W,7872,2873
YOR054C,568,489
YGL007C-A,0,7
YFR028C,1283,1135
YBR152W,515,191
YDR292C,1704,1612
YOR161C-C,2,7
YHR126C,2,2
YMR194W,10486,6331
YLL032C,712,295
YOR249C,271,710
YER117W,22304,19121
YOR301W,794,349
YKL218C,290,588
YOR140W,467,228
YLL063C,145,263
YOR276W,7412,2414
YMR309C,7851,1445
YOR089C,1824,2679
YNR075C-A,0,0
YNL146C-A,5,10
YMR180C,188,642
YGL163C,581,762
YOL131W,3,0
YOR011W-A,1,3
YDL056W,964,774
YBL021C,314,537
YHR215W,370,356
YLL045C,37460,18552
YLR156W,0,0
YLR007W,281,833
YNL261W,484,671
YMR054W,1195,861
YDR065W,182,347
YNL305C,576,806
YJL046W,308,413
YKR078W,259,394
YOR191W,957,973
YOL166W-A,0,0
YDR272W,2209,2204
YGR289C,6,144
YML020W,332,554
YLR103C,316,600
YOR294W,2025,1071
YEL062W,333,268
YPR031W,322,489
YLR038C,1278,798
YNL096C,17432,5662
YDR038C,45,90
YBR024W,492,576
YER171W,1012,797
YDL047W,1153,790
YML046W,575,738
YGL124C,352,839
YDR107C,599,321
YMR276W,8203,1571
YMR149W,3494,1147
YLR165C,89,377
YCR069W,1595,608
YGR146C-A,5,7
YKL027W,795,1122
YJL173C,1715,927
YDR152W,1823,1546
YKL127W,4744,931
YDR309C,2627,502
YLR386W,945,503
YLR371W,762,750
YDL169C,57,84
YLR092W,83,120
YLR423C,206,342
YMR072W,6200,2083
YJR033C,1099,577
YKR056W,1737,804
YGL011C,4678,2319
YIR036C,1016,892
YMR123W,1760,1127
YGR209C,8633,3735
YNL050C,646,1240
YLR240W,467,412
YOR039W,1381,967
YDL234C,652,679
YGL080W,1129,634
YNL136W,375,858
YKL049C,765,765
YJR080C,875,487
YNR038W,1443,306
YGL140C,940,1099
YCL029C,567,400
YFL038C,6886,4602
YJR131W,565,695
YNR012W,720,606
YNL110C,2291,2322
YAL068C,5,0
YDR367W,723,938
YIL053W,25788,6791
YPL059W,2445,1196
YGL253W,37300,4597
YHL032C,113,595
YAR002C-A,3678,2330
YDR444W,297,707
YOR337W,401,396
YOR097C,244,538
YHR118C,542,596
YGL075C,274,187
YOL023W,205,460
YPL253C,628,307
YOR008C-A,0,7
YER154W,782,550
YEL036C,890,1172
YBR260C,761,403
YPL124W,358,488
YAL042W,2797,2807
YAL035W,12820,6000
YNL286W,433,791
YDR001C,2357,2001
YIL162W,1340,237
YOL141W,423,107
YBR195C,560,735
YIL039W,1335,1421
YGR122W,395,329
YPL092W,694,1270
YGR161C-C,0,0
YGR161C-D,2,7
YMR315W,4998,1442
YGR213C,6,64
YDR384C,1300,1069
YML007W,1959,1197
YER063W,2449,1313
YDR481C,4184,3785
YER014W,788,520
YPR041W,9343,4433
YNL213C,2734,572
YKL006C-A,528,913
YDL159W-A,0,1
YBR058C,2024,941
YLR024C,364,476
YLR071C,1093,605
YHR092C,911,362
YDL199C,143,144
YHL007C,2200,1006
YBR297W,181,159
YDL064W,2006,734
YDL031W,2720,2345
YMR257C,135,244
YDR046C,2014,2556
YOR253W,1974,1746
YOR202W,1885,1698
YGL245W,34941,7556
YGR006W,273,152
YGR079W,1052,754
YDL119C,381,603
YKL151C,923,1178
YGL198W,999,1264
YKL104C,5931,1247
YBL091C-A,362,326
YLR361C-A,395,288
YHR038W,569,377
YML069W,4764,3034
YKR019C,260,502
YGR279C,24286,2681
YCR073C,96,432
YLL015W,864,1293
YNL195C,62,69
YFL060C,2,11
YDR173C,376,619
YBR208C,1344,995
YCL057W,3470,1254
YBR072W,2504,1136
YBR005W,179,1020
YDL173W,1482,1552
YJR047C,837,520
YMR006C,2236,509
YAL016W,5213,2750
YDR171W,1396,811
YHR011W,334,684
YPL152W,584,547
YLR183C,1432,755
YNL077W,429,235
YBR109C,6725,3083
YBR172C,1569,1377
YDR346C,3511,2688
YJL010C,1645,1045
YOL077W-A,1338,583
YPL029W,425,540
YHR146W,5321,2824
YNL019C,0,0
YGL193C,3,182
YIL070C,2173,679
YER085C,1,36
YJL225C,0,0
YKL064W,1072,1125
YLR265C,277,606
YKR022C,240,779
YLR287C,1062,1229
YPL174C,119,401
YOR070C,571,542
YDR403W,28,136
YOL093W,901,1223
YOL042W,470,586
YBR189W,50850,35097
YCL037C,10191,787
YNR071C,9,45
YML131W,631,523
YNL245C,334,222
YNR024W,447,860
YOL108C,351,572
YLR329W,26,38
YPL043W,2396,2608
YKL002W,1131,1739
YDR328C,3603,3075
YIR009W,240,237
YBR154C,4241,3051
YLR001C,631,448
YGR125W,1052,999
YKR101W,248,579
YMR230W-A,1,117
YER115C,137,1220
YHR124W,35,77
YER148W,2646,2404
YCR050C,0,6
YGL033W,17,26
YOR303W,617,917
YIL087C,285,158
YMR192W,836,625
YMR229C,11492,3351
YLL038C,367,139
YOR056C,1580,1591
YOR270C,9836,5908
YDR106W,60,133
YOL068C,387,1519
YMR182C,33,24
YBR201W,273,602
YLL043W,1520,1487
YDR415C,750,604
YGL161C,1123,2272
YOL133W,834,915
YNL263C,1863,910
YDR128W,559,911
YOR193W,175,526
YER028C,159,202
YMR052W,215,261
YMR203W,6398,922
YKR076W,201,192
YDR225W,10642,15245
YDR270W,352,385
YPR033C,8597,4342
YGR230W,319,271
YPR062W,3354,3124
YDR528W,406,182
YER173W,165,493
YBR026C,2486,1614
YBR030W,339,683
YBR091C,520,627
YNL094W,274,600
YGR047C,630,964
YPL227C,915,1477
YDL010W,800,852
YML019W,859,1226
YDL045C,506,589
YLR163C,1459,1193
YLR178C,1018,781
YBL079W,2020,1340
YNL056W,634,1006
YFL001W,571,657
YDR150W,2698,1254
YKL125W,847,1465
YKL170W,855,803
YPR157W,63,562
YPR137C-B,0,0
YPR137C-A,0,0
YLR384C,5212,2452
YDR307W,782,451
YML099C,275,660
YLR421C,2557,2198
YLR090W,743,1218
YDL212W,2694,3708
YJR064W,7240,4392
YML022W,4200,2242
YER046W,91,405
YMR029C,905,1041
YIR030C,194,194
YKR050W,12,330
YMR121C,1567,942
YGL017W,474,821
YDL150W,1242,1527
YNL038W,319,1382
YHR001W-A,1016,265
YOL165C,0,8
YIL139C,136,704
YLR246W,75,465
YJR119C,234,321
YLR359W,6016,6579
YLR199C,941,591
YJL206C,155,267
YIL142W,7167,2938
YGL082W,1341,1054
YNL138W,11361,2081
YDL236W,2601,2258
YGL142C,402,426
YGR179C,465,685
YJR086W,1595,848
YBR139W,2256,959
YHR188C,1334,914
YKL106C-A,6,2
YNL116W,1009,667
YDR361C,1554,1296
YLR445W,11,11
YGL255W,163,638
YFR007W,336,330
YLR333C,12867,8094
YHR103W,1557,1372
YHL030W,3129,1123
YGL077C,2148,1395
YPL204W,1682,1141
YIL009C-A,385,639
YBR302C,0,0
YOR091W,1693,2088
