ORF,Ribo_Prints,RNA_Prints
YBR007C,369,1053
YBR008C,15,2043
YBR009C,5462,15776
YBR010W,11407,25572
YBR011C,29354,9177
YBR012C,67,599
YBR012W-A,0,0
YBR012W-B,14,28
YBR013C,260,435
YBR014C,1038,1570
YBR015C,2377,2822
YBR016W,1531,1160
YBR017C,2188,2977
YBR018C,20,333
YBR019C,15,219
YBR020W,3,382
YBR021W,202,737
YBR022W,396,891
YBR023C,1342,2499
YBR024W,523,630
YBR025C,14097,9212
YBR026C,2075,1771
YBR027C,13,398
YBR028C,589,1731
YBR029C,1058,1562
YBR030W,265,1146
YBR031W,9182,14977
YBR032W,1,5
YBR033W,31,180
YBR034C,1153,3227
YBR035C,2629,2412
YBR036C,2159,4092
YBR037C,846,1948
YBR038W,2111,2147
YBR039W,4188,1557
YBR040W,9,52
YBR041W,1048,1810
YBR042C,531,1616
YBR043C,212,1904
YBR044C,228,1402
YBR045C,18,198
YBR046C,1571,1008
YBR047W,162,558
YBR048W,12587,8942
YBR049C,2295,1593
YBR050C,24,148
YBR051W,3,9
YBR052C,2630,3262
YBR053C,1434,2336
YBR054W,2329,2144
YBR055C,498,1831
YBR056C-B,1,8
YBR056W,1664,2270
YBR056W-A,84,326
YBR057C,619,1534
YBR058C,1311,1404
YBR058C-A,1034,1746
YBR059C,1859,1740
YBR060C,377,1163
YBR061C,616,942
YBR062C,548,1157
YBR063C,7,1067
YBR064W,0,5
YBR065C,317,276
YBR066C,551,1443
YBR067C,6266,5813
YBR068C,3482,12583
YBR069C,2636,4452
YBR070C,318,1338
YBR071W,823,1380
YBR072C-A,2,20
YBR072W,3658,2368
YBR073W,1080,2284
YBR074W,1305,2405
YBR076C-A,7,688
YBR076W,9,64
YBR077C,748,1576
YBR078W,37285,16161
YBR079C,6759,6938
YBR080C,3284,2314
YBR081C,791,1719
YBR082C,4778,4716
YBR083W,672,772
YBR084C-A,22723,15502
YBR084W,3453,3792
YBR085C-A,1716,2209
YBR085W,234,914
YBR086C,3064,3678
YBR087W,724,2223
YBR088C,2067,1865
YBR089C-A,690,958
YBR089W,0,13
YBR090C,3,173
YBR091C,396,1144
YBR092C,3884,5156
YBR093C,3869,7559
YBR094W,769,1361
YBR095C,464,1408
YBR096W,1424,2655
YBR097W,408,1105
YBR098W,209,499
YBR099C,0,107
YBR101C,1472,2598
YBR102C,699,1157
YBR103C-A,0,2
YBR103W,557,1860
YBR104W,299,1800
YBR105C,550,1621
YBR106W,8923,9445
YBR107C,75,219
YBR108W,765,737
YBR109C,5154,4413
YBR109W-A,11,40
YBR110W,610,1866
YBR111C,2504,3659
YBR111W-A,478,697
YBR112C,2010,1958
YBR113W,0,1
YBR114W,304,663
YBR115C,3766,2724
YBR116C,0,26
YBR117C,27,46
YBR118W,20891,12218
YBR119W,317,1167
YBR120C,459,910
YBR121C,11280,8160
YBR121C-A,0,0
YBR122C,925,2064
YBR123C,602,1450
YBR124W,0,4
YBR125C,398,1043
YBR126C,10401,5897
YBR126W-A,787,1571
YBR126W-B,3,338
YBR127C,23765,12449
YBR128C,104,600
YBR129C,381,1385
YBR130C,746,1403
YBR131C-A,0,1
YBR131W,200,620
YBR132C,1206,780
YBR133C,551,2105
YBR134W,3,6
YBR135W,662,442
YBR136W,266,644
YBR137W,1039,1573
YBR138C,333,702
YBR139W,2825,2312
YBR140C,1089,2217
YBR141C,186,722
YBR141W-A,30,87
YBR142W,768,1112
YBR143C,6157,5735
YBR144C,4,13
YBR145W,546,1264
YBR146W,1028,1385
YBR147W,99,253
YBR148W,42,160
YBR149W,4974,3876
YBR150C,335,626
YBR151W,1366,2257
YBR152W,199,190
YBR153W,197,1396
YBR154C,2251,3766
YBR155W,673,826
YBR156C,209,557
YBR157C,857,3806
YBR158W,925,5134
YBR159W,2670,3171
YBR160W,1097,2507
YBR161W,476,1317
YBR162C,11707,6967
YBR162W-A,1761,3050
YBR163W,126,1097
YBR164C,1409,2317
YBR165W,345,920
YBR166C,938,2249
YBR167C,188,871
YBR168W,116,814
YBR169C,2038,1085
YBR170C,1189,1759
YBR171W,1260,2143
YBR172C,976,2338
YBR173C,1525,1705
YBR174C,0,34
YBR175W,340,1886
YBR176W,392,834
YBR177C,2374,2599
YBR178W,1,22
YBR179C,674,1096
YBR180W,4,76
YBR181C,7712,7965
YBR182C,23,346
YBR182C-A,5,4
YBR183W,348,1036
YBR184W,92,353
YBR185C,610,1115
YBR186W,16,75
YBR187W,1800,5721
YBR188C,328,685
YBR189W,32665,51705
YBR190W,1,86
YBR191W,15774,18960
YBR191W-A,10,2762
YBR192W,534,1566
YBR193C,384,930
YBR194W,163,471
YBR195C,369,1699
YBR196C,63255,20034
YBR196C-A,0,32
YBR196C-B,1,48
YBR197C,224,713
YBR198C,1234,2279
YBR199W,1855,3817
YBR200W,653,951
YBR200W-A,0,0
YBR201C-A,52,118
YBR201W,272,890
YBR202W,1323,2120
YBR203W,82,239
YBR204C,485,740
YBR205W,1420,1208
YBR206W,1,449
YBR207W,1027,2283
YBR208C,598,1258
YBR209W,0,3
YBR210W,358,581
YBR211C,339,1079
YBR212W,1389,934
YBR213W,201,330
YBR214W,1479,1419
YBR215W,466,887
YBR216C,706,1249
YBR217W,107,474
YBR218C,5721,4525
YBR219C,0,3
YBR220C,463,727
YBR221C,9940,6542
YBR221W-A,0,2
YBR222C,1911,1638
YBR223C,191,633
YBR223W-A,0,0
YBR224W,5,8
YBR225W,335,584
YBR226C,0,88
YBR227C,651,1011
YBR228W,181,1111
YBR229C,1665,1407
YBR230C,1289,1154
YBR230W-A,403,379
YBR231C,468,1265
YBR232C,0,5
YBR233W,450,693
YBR233W-A,294,570
YBR234C,3195,3591
YBR235W,487,1062
YBR236C,702,1533
YBR237W,289,1161
YBR238C,391,446
YBR239C,123,451
YBR240C,32,173
YBR241C,482,873
YBR242W,478,1370
YBR243C,906,1779
YBR244W,1942,2614
YBR245C,2427,2195
YBR246W,440,1987
YBR247C,1067,1919
YBR248C,2795,5280
YBR249C,6234,6954
YBR250W,20,259
YBR251W,941,2080
YBR252W,1449,2484
YBR253W,383,1542
YBR254C,384,1046
YBR255C-A,253,478
YBR255W,227,940
YBR256C,848,2395
YBR257W,289,874
YBR258C,188,521
YBR259W,81,691
YBR260C,561,1121
YBR261C,1115,1757
YBR262C,544,1625
YBR263W,5587,3315
YBR264C,408,1235
YBR265W,1182,1966
YBR266C,0,2
YBR267W,686,2630
YBR268W,796,1748
YBR269C,992,814
YBR270C,62,847
YBR271W,270,999
YBR272C,527,1024
YBR273C,1228,1751
YBR274W,291,973
YBR275C,547,810
YBR276C,275,1751
YBR277C,0,8
YBR278W,246,1197
YBR279W,1151,2393
YBR280C,359,770
YBR281C,846,886
YBR282W,809,1152
YBR283C,4420,6042
YBR284W,40,268
YBR285W,68,77
YBR286W,17684,8490
YBR287W,1479,3578
YBR288C,762,1661
YBR289W,674,1573
YBR290W,735,1804
YBR291C,171,2054
YBR292C,1,132
YBR293W,68,952
YBR294W,3,35
YBR295W,129,1386
YBR296C,843,3741
YBR296C-A,1,3
YBR297W,139,232
YBR298C,16,632
YBR298C-A,0,2
YBR299W,3,12
YBR300C,0,6
YBR301W,3,6
YBR302C,0,0
YCL001W,1241,2139
YCL001W-A,0,10
YCL001W-B,0,12
YCL002C,120,1100
YCL004W,106,468
YCL005W,190,1115
YCL005W-A,2933,2672
YCL007C,1,13
YCL008C,363,1035
YCL009C,5195,3284
YCL010C,351,708
YCL011C,2178,7549
YCL012C,267,258
YCL014W,1167,1326
YCL016C,231,1125
YCL017C,2641,2181
YCL018W,0,0
YCL019W,1,3
YCL020W,0,0
YCL021W-A,8,252
YCL022C,1,3
YCL023C,0,3
YCL024W,408,718
YCL025C,829,1763
YCL026C-A,12,34
YCL026C-B,223,122
YCL027W,76,225
YCL028W,3766,1806
YCL029C,414,827
YCL030C,15544,12197
YCL031C,1018,2343
YCL032W,304,1133
YCL033C,791,1239
YCL034W,1454,3655
YCL035C,3834,2919
YCL036W,145,1662
YCL037C,4963,1003
YCL038C,530,1418
YCL039W,445,1151
YCL040W,14367,13722
YCL041C,8,89
YCL042W,2,68
YCL043C,24878,12717
YCL044C,427,414
YCL045C,3782,2426
YCL046W,0,1
YCL047C,375,1147
YCL048W,3,38
YCL048W-A,10,24
YCL049C,479,841
YCL050C,4598,2859
YCL051W,386,961
YCL052C,573,1499
YCL054W,1696,2474
YCL055W,381,683
YCL056C,127,1076
YCL057C-A,1284,1902
YCL057W,3202,2496
YCL058C,2,485
YCL058W-A,357,1546
YCL059C,1189,2132
YCL061C,500,543
YCL063W,388,1119
YCL064C,6035,14043
YCL065W,0,2
YCL066W,0,0
YCL067C,0,0
YCL068C,0,1
YCL069W,1,4
YCL073C,0,0
YCL074W,0,1
YCL075W,0,0
YCL076W,0,2
YCR001W,0,3
YCR002C,1998,3205
YCR003W,695,1302
YCR004C,5848,3544
YCR005C,5464,34158
YCR006C,0,48
YCR007C,65,490
YCR008W,722,1783
YCR009C,2792,2670
YCR010C,14,40
YCR011C,3235,3831
YCR012W,285886,95822
YCR013C,2,32
YCR014C,6,760
YCR015C,200,540
YCR016W,676,1343
YCR017C,1977,3739
YCR018C,297,1293
YCR018C-A,30,75
YCR019W,201,676
YCR020C,28,550
YCR020C-A,337,710
YCR020W-B,310,510
YCR021C,345,433
YCR022C,4,19
YCR023C,409,1674
YCR024C,203,435
YCR024C-A,7918,4589
YCR024C-B,86,18337
YCR025C,0,62
YCR026C,730,1053
YCR027C,300,740
YCR028C,435,1165
YCR028C-A,3593,2765
YCR030C,1743,1948
YCR031C,27616,33448
YCR032W,288,1222
YCR033W,698,1988
YCR034W,2580,3689
YCR035C,763,2036
YCR036W,1053,2435
YCR037C,435,4480
YCR038C,49,568
YCR038W-A,0,4
YCR039C,0,0
YCR040W,1,0
YCR041W,0,23
YCR042C,931,1893
YCR043C,1029,1304
YCR044C,639,1821
YCR045C,4,20
YCR045W-A,3,401
YCR046C,1133,1870
YCR047C,575,2146
YCR047W-A,0,1
YCR048W,1023,2244
YCR049C,1,2
YCR050C,0,13
YCR051W,1198,2174
YCR052W,1129,1475
YCR053W,9617,6269
YCR054C,374,962
YCR057C,1213,2540
YCR059C,417,1725
YCR060W,336,1484
YCR061W,1924,1227
YCR063W,164,180
YCR064C,3,66
YCR065W,885,1780
YCR066W,170,710
YCR067C,1646,2132
YCR068W,367,286
YCR069W,1735,2263
YCR071C,724,1293
YCR072C,653,2274
YCR073C,83,606
YCR073W-A,1249,1197
YCR075C,286,1103
YCR075W-A,422,555
YCR076C,463,1357
YCR077C,2875,2402
YCR079W,145,584
YCR081C-A,0,6
YCR081W,380,389
YCR082W,692,1474
YCR083W,561,428
YCR084C,3408,2976
YCR085W,5,34
YCR086W,413,674
YCR087C-A,711,1710
YCR087W,1,79
YCR088W,11182,3382
YCR089W,15,753
YCR090C,700,1581
YCR091W,217,349
YCR092C,401,1211
YCR093W,2743,1803
YCR094W,695,981
YCR095C,243,1191
YCR095W-A,0,29
YCR096C,0,0
YCR097W,544,2088
YCR097W-A,0,0
YCR098C,49,406
YCR099C,2,254
YCR100C,3,193
YCR101C,23,52
YCR102C,43,339
YCR102W-A,0,6
YCR104W,0,26
YCR105W,43,109
YCR106W,83,244
YCR107W,3,358
YCR108C,0,0
YDL001W,401,1131
YDL002C,651,1533
YDL003W,1014,1240
YDL004W,2731,1586
YDL005C,646,930
YDL006W,480,1192
YDL007C-A,0,0
YDL007W,4186,4828
YDL008W,395,1079
YDL009C,1,33
YDL010W,705,967
YDL011C,0,0
YDL012C,886,1080
YDL013W,366,1497
YDL014W,8303,8314
YDL015C,2990,3043
YDL016C,6,643
YDL017W,253,977
YDL018C,624,1076
YDL019C,1979,1914
YDL020C,1066,1578
YDL021W,778,1165
YDL022C-A,4,0
YDL022W,10191,3483
YDL023C,0,8
YDL024C,20,130
YDL025C,737,1918
YDL025W-A,0,5
YDL026W,0,8
YDL027C,315,907
YDL028C,449,988
YDL029W,3717,5111
YDL030W,341,1337
YDL031W,1543,1397
YDL032W,0,4
YDL033C,143,533
YDL034W,0,2
YDL035C,522,1434
YDL036C,320,769
YDL037C,1,72
YDL039C,6,241
YDL040C,3412,2910
YDL041W,0,10
YDL042C,345,802
YDL043C,485,906
YDL044C,350,1295
YDL045C,389,1036
YDL045W-A,785,1008
YDL046W,3046,2607
YDL047W,1134,1261
YDL048C,186,492
YDL049C,55,195
YDL050C,0,12
YDL051W,2140,3309
YDL052C,1970,2176
YDL053C,1020,1513
YDL054C,519,1206
YDL055C,34791,15534
YDL056W,544,1102
YDL057W,208,569
YDL058W,1744,1672
YDL059C,104,354
YDL060W,1109,2730
YDL061C,11616,8294
YDL062W,0,11
YDL063C,473,1561
YDL064W,1246,1084
YDL065C,1122,1453
YDL066W,7266,4551
YDL067C,1472,1451
YDL068W,5,21
YDL069C,103,442
YDL070W,1425,3328
YDL071C,0,12
YDL072C,2187,4468
YDL073W,303,1763
YDL074C,1064,2953
YDL075W,26532,28115
YDL076C,475,1416
YDL077C,448,1402
YDL078C,3066,3417
YDL079C,14,88
YDL080C,191,1345
YDL081C,21792,36583
YDL082W,15905,14081
YDL083C,16277,16938
YDL084W,13723,9690
YDL085C-A,851,923
YDL085W,55,110
YDL086C-A,5,140
YDL086W,1790,2519
YDL087C,252,435
YDL088C,619,1981
YDL089W,356,650
YDL090C,349,922
YDL091C,317,1080
YDL092W,980,1916
YDL093W,775,912
YDL094C,0,27
YDL095W,6558,6126
YDL096C,0,0
YDL097C,4410,4807
YDL098C,263,484
YDL099W,1097,1925
YDL100C,5259,3686
YDL101C,500,705
YDL102W,1028,972
YDL103C,1834,1755
YDL104C,145,630
YDL105W,162,319
YDL106C,544,838
YDL107W,265,681
YDL108W,374,1457
YDL109C,47,290
YDL110C,1573,1318
YDL111C,591,1859
YDL112W,1258,1988
YDL113C,437,1140
YDL114W,2,15
YDL114W-A,1,5
YDL115C,506,1872
YDL116W,935,2399
YDL117W,696,1682
YDL118W,2,3
YDL119C,260,588
YDL120W,1002,1223
YDL121C,675,1443
YDL122W,1389,3391
YDL123W,314,356
YDL124W,6645,6398
YDL125C,3364,4382
YDL126C,28049,10767
YDL127W,391,846
YDL128W,1810,2690
YDL129W,119,412
YDL130W,24851,28215
YDL130W-A,1425,1046
YDL131W,1999,2436
YDL132W,1632,2661
YDL133C-A,10174,19336
YDL133W,271,2018
YDL134C,955,3011
YDL135C,1576,1591
YDL136W,2002,3111
YDL137W,5187,5962
YDL138W,84,584
YDL139C,156,593
YDL140C,9439,3157
YDL141W,1051,1022
YDL142C,239,1366
YDL143W,4175,4971
YDL144C,744,1670
YDL145C,9140,4646
YDL146W,246,666
YDL147W,4047,3425
YDL148C,1361,1766
YDL149W,285,531
YDL150W,707,2076
YDL151C,0,2
YDL152W,0,1
YDL153C,1406,2332
YDL154W,40,646
YDL155W,530,2104
YDL156W,268,126
YDL157C,1279,1351
YDL158C,6,592
YDL159C-B,0,0
YDL159W,313,654
YDL159W-A,0,1
YDL160C,5829,1210
YDL160C-A,322,583
YDL161W,1210,1487
YDL162C,0,11
YDL163W,0,0
YDL164C,755,1072
YDL165W,772,1737
YDL166C,946,1702
YDL167C,629,1972
YDL168W,2352,1717
YDL169C,83,199
YDL170W,225,1054
YDL171C,8615,5057
YDL172C,5,60
YDL173W,1290,1623
YDL174C,1343,2847
YDL175C,357,1018
YDL176W,216,1414
YDL177C,151,945
YDL178W,1742,3183
YDL179W,511,1691
YDL180W,328,1430
YDL181W,755,643
YDL182W,2421,3027
YDL183C,142,485
YDL184C,10860,15428
YDL185C-A,0,2
YDL185W,41147,13859
YDL186W,2,11
YDL187C,1,232
YDL188C,855,1226
YDL189W,618,1433
YDL190C,1574,2274
YDL191W,5048,5044
YDL192W,10208,10775
YDL193W,1038,1281
YDL194W,119,319
YDL195W,8672,3137
YDL196W,6,1
YDL197C,134,830
YDL198C,1120,1353
YDL199C,179,366
YDL200C,318,823
YDL201W,927,1764
YDL202W,851,1413
YDL203C,354,861
YDL204W,362,490
YDL205C,1095,975
YDL206W,100,747
YDL207W,438,1588
YDL208W,2415,4700
YDL209C,295,962
YDL210W,28,198
YDL211C,108,255
YDL212W,2125,3313
YDL213C,960,1572
YDL214C,20,71
YDL215C,1133,2881
YDL216C,232,662
YDL217C,750,1021
YDL218W,4,161
YDL219W,760,941
YDL220C,171,452
YDL221W,1,20
YDL222C,179,292
YDL223C,329,450
YDL224C,1065,1255
YDL225W,1561,1487
YDL226C,2892,2997
YDL227C,1648,3257
YDL228C,0,0
YDL229W,29294,22133
YDL230W,450,1101
YDL231C,61,2081
YDL232W,916,761
YDL233W,312,854
YDL234C,509,1162
YDL235C,805,1164
YDL236W,2174,3580
YDL237W,1382,2004
YDL238C,136,368
YDL239C,6,573
YDL240C-A,0,0
YDL240W,463,582
YDL241W,295,374
YDL242W,6,6
YDL243C,3,436
YDL244W,2,29
YDL245C,0,0
YDL246C,0,0
YDL247W,0,3
YDL247W-A,0,0
YDL248W,35,57
YDR001C,2606,3974
YDR002W,9658,7812
YDR003W,520,1259
YDR003W-A,1,367
YDR004W,152,1158
YDR005C,520,1836
YDR006C,554,1558
YDR007W,655,1870
YDR008C,13,30
YDR009W,47,204
YDR010C,1,15
YDR011W,3547,3548
YDR012W,4873,7823
YDR013W,313,1233
YDR014W,142,326
YDR014W-A,18,39
YDR015C,1,2
YDR016C,386,1506
YDR017C,851,2123
YDR018C,15,101
YDR019C,6739,17290
YDR020C,212,585
YDR021W,209,1015
YDR022C,284,814
YDR023W,13206,7244
YDR024W,24,609
YDR025W,14169,16601
YDR026C,340,1493
YDR027C,586,1721
YDR028C,2400,2073
YDR029W,0,2
YDR030C,87,502
YDR031W,456,745
YDR032C,6413,5751
YDR033W,22651,13841
YDR034C,467,2187
YDR034C-A,3,31
YDR034C-C,0,0
YDR034C-D,2,24
YDR034W-B,30,42
YDR035W,2626,2634
YDR036C,1009,1119
YDR037W,12230,11763
YDR038C,50,261
YDR039C,0,0
YDR040C,88,106
YDR041W,859,2200
YDR042C,4,99
YDR043C,378,1533
YDR044W,1649,1316
YDR045C,629,1281
YDR046C,1907,3624
YDR047W,1185,4373
YDR048C,0,3
YDR049W,556,1243
YDR050C,110694,90877
YDR051C,789,2249
YDR052C,542,1007
YDR053W,0,4
YDR054C,1462,1267
YDR055W,4168,6970
YDR056C,1598,2210
YDR057W,575,1137
YDR058C,165,720
YDR059C,372,356
YDR060W,2252,3398
YDR061W,847,2461
YDR062W,2797,3056
YDR063W,1157,1638
YDR064W,38799,42398
YDR065W,104,387
YDR066C,114,607
YDR067C,338,1969
YDR068W,897,1932
YDR069C,380,755
YDR070C,232,135
YDR071C,2901,3371
YDR072C,915,3549
YDR073W,179,1029
YDR074W,5361,6674
YDR075W,349,988
YDR076W,80,210
YDR077W,32791,19276
YDR078C,84,538
YDR079C-A,264,469
YDR079W,437,681
YDR080W,564,928
YDR081C,641,1337
YDR082W,55,1138
YDR083W,603,1606
YDR084C,792,998
YDR085C,161,436
YDR086C,4029,3554
YDR087C,829,2208
YDR088C,371,696
YDR089W,1742,3878
YDR090C,387,714
YDR091C,3013,2883
YDR092W,1555,1879
YDR093W,1599,1824
YDR094W,2,152
YDR095C,0,0
YDR096W,729,759
YDR097C,1065,1467
YDR098C,2471,2770
YDR098C-A,0,0
YDR098C-B,0,24
YDR099W,9037,2953
YDR100W,1014,1466
YDR101C,1235,2704
YDR102C,4,17
YDR103W,615,2074
YDR104C,186,653
YDR105C,722,1689
YDR106W,39,120
YDR107C,655,912
YDR108W,311,1162
YDR109C,265,1115
YDR110W,406,912
YDR111C,343,974
YDR112W,11,10
YDR113C,573,925
YDR114C,1,22
YDR115W,841,1108
YDR116C,959,1513
YDR117C,965,1328
YDR118W,219,711
YDR118W-A,1,29
YDR119W,2154,4165
YDR119W-A,165,179
YDR120C,1143,1827
YDR121W,529,1258
YDR122W,1441,2022
YDR123C,177,375
YDR124W,8,120
YDR125C,76,205
YDR126W,98,297
YDR127W,7728,4041
YDR128W,399,1419
YDR129C,8001,5320
YDR130C,412,1055
YDR131C,148,806
YDR132C,139,598
YDR133C,33,6017
YDR134C,5494,6620
YDR135C,2953,3534
YDR136C,1,11
YDR137W,351,1422
YDR138W,484,1052
YDR139C,779,1170
YDR140W,332,1239
YDR141C,1306,2027
YDR142C,210,694
YDR143C,666,854
YDR144C,1334,1499
YDR145W,1177,1874
YDR146C,1617,1859
YDR147W,422,1708
YDR148C,3314,1709
YDR149C,0,2
YDR150W,2000,1529
YDR151C,728,1389
YDR152W,1189,2946
YDR153C,1253,1830
YDR154C,43,6349
YDR155C,22856,11190
YDR156W,813,941
YDR157W,3,560
YDR158W,9398,6633
YDR159W,420,1221
YDR160W,127,1078
YDR161W,937,2048
YDR162C,495,1024
YDR163W,339,824
YDR164C,611,1084
YDR165W,911,2467
YDR166C,637,1157
YDR167W,706,1855
YDR168W,3090,1855
YDR169C,634,774
YDR169C-A,1,1
YDR170C,5654,3513
YDR170W-A,27,25
YDR171W,1526,1444
YDR172W,7530,5329
YDR173C,341,980
YDR174W,2908,7672
YDR175C,1118,1920
YDR176W,606,1300
YDR177W,2049,2385
YDR178W,1315,1024
YDR179C,173,461
YDR179W-A,108,750
YDR180W,382,676
YDR181C,277,769
YDR182W,1282,1632
YDR182W-A,5,123
YDR183C-A,2,323
YDR183W,264,751
YDR184C,218,588
YDR185C,72,269
YDR186C,867,1806
YDR187C,0,3
YDR188W,5772,6307
YDR189W,1445,1851
YDR190C,2993,4528
YDR191W,250,1077
YDR192C,496,582
YDR193W,0,4
YDR194C,1892,2415
YDR194W-A,0,0
YDR195W,389,1065
YDR196C,589,1680
YDR197W,275,1472
YDR198C,162,823
YDR199W,0,2
YDR200C,373,671
YDR201W,433,821
YDR202C,343,918
YDR203W,2,5
YDR204W,773,1584
YDR205W,407,1229
YDR206W,451,2188
YDR207C,538,726
YDR208W,1030,2790
YDR209C,0,0
YDR210C-C,0,0
YDR210C-D,3,10
YDR210W,1658,1953
YDR210W-A,0,0
YDR210W-B,3,1
