ORF,Ribo_Prints,RNA_Prints
YJR110W,261,329
YOR163W,440,695
YGL157W,574,1095
YNL162W-A,38,72
YLR233C,254,266
YGR099W,450,526
YBL015W,293,467
YNL067W,3280,5137
YOL090W,905,1454
YLR300W,3623,6517
YNL145W,436,1763
YBL003C,4703,5911
YJR140C,424,597
YGR146C,234,422
YOR033C,434,482
YOR062C,88,125
YBR191W,11022,14671
YMR164C,145,237
YBR043C,679,745
YHR005C-A,743,1553
YDR380W,417,544
YGL100W,799,1134
YBR094W,604,834
YHR112C,465,619
YNR007C,95,172
YDR035W,857,1638
YGL053W,87,108
YPL156C,243,317
YDR485C,229,349
YGR077C,383,467
YOR216C,316,541
YIL044C,437,749
YPL239W,483,824
YNL197C,628,1101
YPR183W,1568,3252
YLR069C,521,817
YDL073W,727,842
YBL042C,989,1442
YEL017C-A,844,2736
YNL091W,1006,1319
YCR046C,426,650
YLR059C,432,653
YOL001W,151,174
YDR525W-A,100,259
YIL056W,325,433
YBR054W,409,639
YDR507C,852,1595
YDR379C-A,30,58
YOL063C,504,570
YPL224C,374,476
YLR137W,255,284
YEL007W,1016,1484
YNL232W,581,861
YLR020C,649,778
YNL217W,776,1083
YKL204W,484,1091
YER067W,103,173
YDR040C,24,35
YMR226C,1366,2702
YOR058C,233,410
YKR007W,155,273
YDR531W,704,960
YIL013C,259,279
YMR233W,125,171
YPL206C,572,887
YOL136C,283,435
YDL060W,1103,1616
YLR002C,734,1171
YNL169C,740,924
YOR303W,1064,1247
YDR320C-A,174,304
YOR071C,441,527
YDR393W,238,309
YBR293W,412,429
YIR022W,499,739
YGL215W,844,1056
YNR052C,765,1160
YGR019W,581,848
YGL244W,722,1320
YHR032W,840,1204
YEL032W,853,1268
YOL076W,786,1185
YER145C,2996,4636
YER110C,3340,8374
YHR123W,580,842
YBL033C,293,492
YNL162W,2194,3146
YDR022C,111,157
YPL266W,749,1216
YML009C,171,420
YHR203C,5280,6871
YOR304W,500,768
YNL052W,241,606
YLR023C,346,482
YMR118C,59,67
YLL057C,84,91
YML112W,192,292
YGL062W,1079,1773
YGR183C,138,251
YER169W,364,499
YNL321W,562,830
YOR226C,348,906
YGL241W,599,839
YEL025C,652,715
YLR108C,561,718
YLR229C,911,1704
YNL186W,1009,1351
YMR040W,23,29
YDR077W,4892,10855
YGL188C-A,2,15
YCL044C,263,439
YKR008W,616,996
YLR017W,953,1563
YMR146C,2735,5163
YPR165W,2292,3772
YPR024W,1834,2484
YDR226W,4912,9984
YMR266W,1327,2072
YDR057W,226,343
YKR064W,349,399
YLR097C,221,274
YCR060W,235,367
YJL036W,256,410
YER041W,260,283
YBR016W,288,819
YER009W,2763,5090
YDL155W,551,673
YMR015C,1022,1851
YDL139C,63,94
YDR246W,188,311
YOL014W,128,133
YOR288C,309,470
YKL183C-A,1,7
YLR163C,588,951
YCR028C,514,660
YLR115W,389,544
YNL288W,459,694
YPR098C,198,349
YML054C,95,101
YHR089C,1584,2975
YGL014W,857,1465
YMR168C,289,351
YIL124W,986,1454
YLL035W,404,519
YMR258C,564,696
YNL323W,392,769
YER007W,178,221
YGL114W,595,788
YER027C,564,1103
YER167W,429,630
YDL013W,355,458
YBL106C,283,356
YMR104C,243,288
YER185W,29,32
YGL169W,463,664
YER107C,624,914
YNR044W,680,1511
YDL195W,1689,4623
YBR038W,720,1399
YLR219W,382,584
YDR117C,480,818
YLR120C,535,1000
YCR026C,537,721
YBL052C,526,574
YBR060C,480,640
YNL103W,561,782
YPL202C,380,530
YEL047C,1113,2007
YPR036W,3900,6151
YIL026C,512,761
YNL317W,300,403
YCR087C-A,249,560
YGR235C,409,683
YDR068W,222,362
YDL055C,16795,27691
YPR176C,427,584
YBR009C,1557,2153
YEL043W,657,871
YJL003W,68,132
YML072C,2048,4407
YHR052W,868,1624
YDR142C,123,176
YOR378W,88,121
YKR026C,685,1057
YFL044C,333,518
YJR043C,229,364
YPL263C,1165,1668
YJR012C,102,148
YJL130C,3339,12297
YJL078C,1025,1904
YJR126C,688,922
YKL060C,104353,197420
YBL085W,551,841
YKL173W,473,673
YOR353C,496,648
YIR023W,370,513
YGR200C,1343,2017
YCR044C,499,680
YLR383W,301,410
YDL177C,75,125
YIL127C,153,352
YDR082W,268,283
YOR338W,13,21
YDR348C,534,929
YLR369W,331,520
YKL182W,6827,20014
YOR291W,851,1038
YDR469W,195,326
YMR079W,1035,3020
YDR333C,887,1146
YGR040W,283,376
YKL051W,357,498
YMR013C,376,469
YPL167C,300,310
YLR223C,323,496
YIR012W,1202,1963
YLR363C,293,437
YPL279C,20,22
YNR026C,419,700
YNR046W,500,959
YNL328C,36,67
YJL179W,206,409
YJL014W,1870,3206
YDR219C,230,399
YCR011C,1457,2224
YPL218W,2374,3987
YLR431C,89,107
YKR046C,599,732
YJR036C,141,152
YJR005W,541,737
YGR217W,393,568
YNL072W,233,370
YBL098W,323,437
YDL095W,3022,5434
YGR216C,452,562
YOR174W,270,346
YER030W,217,528
YFL002C,478,648
YDR155C,17270,27073
YPR149W,3084,5549
YGL181W,525,915
YJL176C,597,921
YOL086W-A,91,133
YJR072C,1035,1524
YDR047W,966,1253
YKR039W,172,254
YPL087W,583,769
YNL015W,155,318
YCR084C,1733,2748
YDR302W,322,522
YGL003C,305,395
YJL054W,690,903
YHR178W,319,392
YOR118W,512,646
YLR205C,135,196
YDR268W,286,390
YGL192W,425,437
YPL170W,260,467
YOL003C,411,517
YFL059W,22,23
YML094W,219,498
YKR006C,423,701
YDL117W,524,763
YMR131C,2265,3284
YJL081C,708,939
YDR204W,384,528
YBR085C-A,206,426
YDR251W,772,1046
YJR054W,352,409
YPL269W,175,209
YMR293C,176,216
YER089C,821,1417
YOR230W,2848,4747
YAL038W,59115,149564
YIL105C,521,720
YNL137C,504,797
YNL119W,378,482
YNR006W,346,598
YML126C,2272,5509
YAL047C,185,242
YIL150C,83,170
YJL208C,331,495
YDR285W,74,86
YNL064C,4030,8870
YGR158C,302,585
YKL077W,1217,2191
YFR046C,144,176
YBR212W,503,1032
YJR109C,609,1358
YKL025C,480,824
YLR254C,101,143
YFR014C,322,446
YBR158W,1980,2463
YIL169C,366,403
YPL105C,1086,1462
YLR392C,182,219
YOL097C,2242,3726
YOR110W,282,459
YMR285C,345,512
YJL096W,253,468
YJR141W,275,302
YDR407C,925,1099
YLR354C,6195,10298
YGR110W,88,99
YMR244C-A,53,151
YIL065C,246,411
YKL029C,1849,2907
YBR258C,43,84
YLR457C,119,142
YLR301W,1736,3154
YNL146W,27,40
YAL007C,1006,1710
YJL070C,230,284
YHR142W,665,944
YGR098C,494,615
YBR223C,187,229
YOR103C,467,807
YGL154C,154,182
YPL178W,789,1211
YJL154C,1115,1497
YDR091C,1838,3032
YJL123C,885,1380
YPL159C,109,222
YHR066W,428,619
YJL203W,135,230
YAL009W,251,294
YIL147C,731,987
YPL244C,605,724
YBR129C,338,431
YDL160C,819,2879
YBR176W,214,351
YLR183C,469,778
YPL173W,186,388
YDL215C,841,1060
YGR167W,866,1884
YPR065W,254,621
YJL059W,279,345
YKL099C,292,576
YPL097W,204,284
YDR315C,117,153
YJL143W,653,1285
YBR161W,243,332
YPR103W,1835,2979
YGL238W,1777,2577
YDL239C,126,130
YNL104C,2087,3525
YML081C-A,205,587
YNL128W,33,36
YIL118W,644,976
YDR450W,6115,8690
YNL151C,339,590
YPL190C,677,1538
YKL191W,1188,1579
YLR220W,345,620
YHR006W,364,540
YHR120W,356,442
YPL240C,3748,6481
YMR232W,77,84
YGR106C,3031,4612
YMR180C,217,233
YKL021C,721,1111
YHR025W,2472,3855
YNL083W,269,339
YPR147C,472,687
YAR050W,43,44
YBL018C,314,449
YOR098C,1106,1764
YOR357C,248,497
YOL137W,288,475
YLR410W,1315,2437
YDR530C,248,320
YDR131C,198,249
YER111C,369,624
YEL031W,3533,6652
YOL071W,104,217
YER147C,335,405
YDL063C,724,1031
YER144C,391,469
YNL163C,710,1073
YOR385W,113,162
YGR185C,2462,4498
YJL189W,2727,7498
YMR238W,682,1025
YER168C,624,852
YPL265W,1623,3164
YIL083C,484,716
YOR081C,472,620
YEL026W,1611,3652
YGR050C,44,64
YLL050C,5200,8590
YDR392W,220,340
YBR290W,257,412
YLR180W,3830,7044
YNL274C,151,251
YIL096C,208,322
YML113W,282,418
YDR021W,219,309
YGL063W,164,180
YPL212C,796,1254
YMR005W,513,797
YMR296C,1792,2523
YPL028W,4889,7507
YIL018W,17105,21999
YHR136C,459,819
YGL173C,2589,6165
YOR152C,168,210
YLR330W,1349,1887
YMR188C,245,461
YPR095C,376,469
YOR310C,2976,5601
YFR051C,1868,2882
YHR024C,545,847
YOL038W,1336,2148
YDR188W,2625,4231
YAL027W,144,196
YMR194W,2198,4320
YGL236C,252,301
YGR129W,70,132
YAR018C,233,318
YHR133C,1093,1612
YDR541C,269,311
YMR303C,145,160
YOR369C,28668,40053
YNL275W,236,300
YLR289W,89,128
YOL117W,157,196
YNR014W,99,142
YGR021W,141,199
YDR411C,534,801
YBR283C,4222,6141
YIL090W,500,692
YBR205W,1682,2355
YOR321W,541,834
YML104C,668,729
YBR183W,129,186
YDL004W,512,1150
YGL256W,580,642
YDR195W,314,504
YOR319W,172,233
YOL048C,216,259
YGR072W,121,228
YNL256W,724,962
YOL038C-A,6,15
YMR278W,369,645
YMR006C,1084,1722
YER184C,186,202
YLR136C,547,1033
YPR071W,107,144
YMR207C,381,417
YML015C,210,304
YOR197W,1280,2394
YCR007C,46,53
YDR540C,13,29
YEL004W,163,217
YER166W,900,1519
YDL014W,3291,7277
YNL098C,1343,2263
YOR351C,25,29
YBR056W,481,815
YLL032C,291,414
YCR027C,181,274
YDL194W,140,168
YER079W,123,224
YBR039W,887,1784
YER024W,234,252
YDR116C,234,431
YGR258C,290,365
YIL021W,691,1143
YBR068C,2391,3717
YMR110C,638,926
YDL056W,294,456
YGR234W,7061,12327
YMR108W,3043,6235
YNR020C,88,170
YKL117W,2374,4629
YMR178W,623,911
YPR017C,149,229
YGL115W,958,1314
YNL299W,376,482
YOL129W,826,1303
YEL044W,344,513
YMR247C,828,1252
YOR245C,294,404
YDR427W,1433,2288
YML071C,282,412
YBR077C,301,519
YEL068C,95,162
YDR176W,426,610
YPL177C,710,1067
YDR122W,579,892
YER120W,1642,3719
YLR256W-A,9,26
YBR042C,535,719
YOL062C,845,960
YDR381W,1768,3541
YGL103W,14435,31857
YDR484W,291,398
YJL194W,149,313
YMR098C,326,402
YOR370C,1348,1700
YGR192C,102514,157909
YBR095C,180,293
YHR111W,500,745
YBL045C,1063,1682
YGL071W,653,866
YDR524C,320,407
YPR170W-B,799,1806
YOR224C,1204,2113
YDL070W,1043,1591
YNL193W,310,430
YCR047C,379,635
YMR187C,134,170
YPL223C,22,26
YML096W,421,564
YKL135C,763,1036
YER064C,1347,1903
YDR389W,431,669
YOL002C,458,659
YLR190W,566,846
YML111W,817,1073
YOR359W,309,528
YLL021W,724,1511
YKL205W,921,1241
YLR407W,133,219
YBR088C,832,1556
YLR425W,276,360
YBR055C,534,681
YOR175C,1369,1887
YER033C,109,171
YNL329C,591,666
YFL005W,943,1850
YKL110C,371,623
YMR014W,318,603
YPR040W,259,393
YGR056W,476,740
YMR152W,454,777
YPR060C,574,912
YML057W,771,1105
YDR178W,292,583
YKR038C,778,995
YGL028C,2004,3225
YLR288C,202,245
YCL026C-A,13,20
YJR004C,287,295
YCL026C-B,62,129
YJL115W,222,440
YJR073C,573,755
YGL004C,234,326
YLR204W,156,327
YML097C,283,426
YIR030C,54,91
YLR055C,405,664
YJL055W,711,1112
YPR102C,2985,5485
YNL225C,163,262
YHR193C,3762,8910
YMR292W,339,677
YNL044W,659,1093
YBL099W,1724,5071
YMR132C,77,114
YDR303C,845,1179
YOR281C,462,758
YPL008W,392,436
YOR126C,251,351
YNL191W,222,338
YDL116W,786,1097
YPL184C,919,1604
YER034W,124,254
YPR153W,49,82
YMR042W,120,167
YDR252W,56,105
YOR119C,329,518
YLL003W,343,391
YOR165W,1043,1726
YDR054C,464,842
YLR409C,1264,1879
YBR008C,556,571
YMR268C,123,194
YCL045C,1722,2921
YPL088W,110,121
YJL046W,212,263
YOR092W,337,474
YMR041C,122,187
YDR221W,457,689
YMR267W,299,411
YLR109W,16260,39591
YPR145W,3673,6802
YKR009C,182,209
YDR078C,73,86
YOR358W,101,133
YKL103C,434,954
YCR061W,455,946
YMR109W,968,1700
YPL042C,233,296
YMR078C,472,594
YLR094C,326,559
YDL154W,170,173
YDR232W,1152,1960
YDR245W,1027,1392
YHR088W,426,740
YGR276C,597,839
YLR390W,101,204
YBR017C,1443,2184
YKR014C,550,1059
YML037C,35,64
YDL138W,246,283
YOR056C,572,968
YJR060W,466,912
YPR118W,1745,2499
YLR141W,161,198
YPR162C,309,427
YDL089W,239,354
YLR178C,174,259
YHR175W,324,577
YGR166W,303,374
YDL161W,401,763
YKL101W,1081,1573
YOR191W,506,696
YGR096W,101,122
YKL055C,60,94
YDL212W,1395,2130
YMR298W,496,1032
YNL161W,651,950
YGR184C,664,1268
YDR096W,200,349
YJL126W,174,234
YPR111W,193,258
YBR175W,429,515
YPL046C,77,142
YGL099W,721,1487
YFL030W,89,97
YIL119C,158,329
YIL002W-A,232,456
YPL124W,62,102
YPL193W,184,278
YKL196C,1020,1724
YDR314C,73,88
YIL054W,3,4
YLR231C,743,1089
YBR012W-B,18,20
YPL011C,255,328
YFR021W,311,445
YKL098W,295,339
YJR139C,5757,9455
YKL016C,422,1016
YBR133C,1035,1213
YGL017W,321,421
YBR162C,5716,9575
YCR018C,204,273
YIL004C,176,365
YPR129W,583,1376
YKL174C,599,843
YJR013W,476,613
YJL133W,387,505
YGR260W,1572,2401
YBL084C,194,270
YKR094C,5864,7889
YDR143C,363,594
YDL176W,344,402
YBR111C,870,1442
YPR037C,338,484
YKL121W,249,295
YML036W,132,242
YPL215W,400,624
YKR027W,543,661
YFL047W,710,863
YGR201C,222,255
YPR122W,714,837
YLR380W,627,1079
YKL034W,468,702
YKL061W,50,95
YJR042W,1091,1474
YMR281W,211,329
YNL058C,325,625
YMR012W,2470,6377
YER093C,393,489
YGR100W,577,748
YLR133W,275,505
YHR048W,187,211
YNL023C,608,831
YDR349C,881,1125
YIR011C,444,629
YOR171C,653,1057
YDR214W,1647,2802
YIL126W,446,1000
YIL106W,371,567
YLR201C,194,370
YLR295C,272,669
YDL201W,451,829
YDR468C,234,384
YDR332W,282,309
YHR168W,159,215
YOL102C,266,434
YOR064C,154,188
YKL017C,248,317
YPR008W,370,570
YNL258C,726,938
YOR048C,1089,1674
YJL147C,108,138
YFR003C,267,435
YNL297C,828,1178
YLR068W,73,169
YOL081W,808,1082
YIL033C,833,1519
YOL036W,536,763
YGL148W,3838,5972
YOR002W,1381,1731
YNR041C,399,561
YPL162C,245,321
YIL048W,605,868
YDR189W,1101,1575
YAL028W,93,120
YOL056W,284,452
YGR116W,1656,3404
YFR052W,1146,1957
YMR302C,698,870
YBR282W,144,317
YOR079C,289,407
YDR404C,306,619
YIL024C,46,58
YHR132C,968,1572
YGR088W,147,163
YLR103C,347,436
YBR230W-A,50,92
YLR188W,799,1002
YGL073W,678,868
YDR194C,1016,1665
YNL243W,2114,3314
YPL213W,129,234
YDR014W,117,157
YKR074W,607,868
YJR108W,10,18
YBR180W,40,45
YHL029C,400,516
YIL093C,247,388
YBR204C,201,293
YPR027C,97,106
YDR466W,386,490
YNL331C,105,110
YLR397C,711,1087
YJL210W,359,416
YFR045W,174,254
YPL133C,298,352
YIL104C,288,427
YIL151C,634,711
YIL002C,437,563
YMR112C,123,230
YGL086W,185,351
YGR159C,2780,5596
YDL223C,196,229
YNL265C,210,370
YAL044C,1337,2413
YBR213W,107,164
YNL234W,110,139
YLR355C,9198,24677
YJL116C,62,83
YGL089C,36,37
YPR081C,155,222
YNL118C,1104,1678
YNR030W,703,1152
YJR119C,132,164
YNR023W,277,382
YOL096C,172,248
YGL228W,998,1607
YDR284C,673,916
YJR117W,1364,2291
YJL097W,933,1489
YNL166C,366,729
YBR259W,271,306
YGR111W,439,683
YGL155W,495,604
YPR108W,1543,2561
YOR007C,3833,5936
YLR451W,434,552
YDR406W,713,1022
YBR193C,177,256
YJR101W,438,640
YJR120W,19,48
YPR163C,3685,6908
YHR143W,2661,4671
YBR222C,1157,1855
YPR088C,1657,2662
YLR131C,301,487
YPR101W,90,200
YER127W,422,695
YLR199C,346,554
YDL040C,2047,3090
YCL004W,206,236
YKR095W-A,88,208
YBR096W,880,1336
YGR133W,127,179
YJL193W,267,358
YJR093C,266,430
YEL027W,4493,10377
YHL012W,63,67
YDL015C,1658,2937
YNL281W,1358,2293
YDR123C,234,278
YHR110W,525,701
YBR041W,786,1150
YDR430C,656,1071
YGR193C,552,1039
YDR487C,1295,1843
YPR185W,286,397
YPL273W,1557,2334
YIL142W,2044,3429
YGR015C,147,186
YOR242C,45,48
YNR035C,1415,2148
YER065C,363,378
YCR036W,611,879
YLR077W,455,554
YNL219C,945,1406
YDR037W,7162,12937
YGL051W,22,24
YER178W,4616,9508
YML041C,165,243
YOR166C,227,295
YLR057W,531,670
YCR004C,1425,2522
YJL091C,498,717
YLR320W,320,334
YHR005C,1098,1425
YPR135W,433,718
YAR008W,203,260
YHR121W,449,727
YNL322C,1263,2338
YHR034C,197,292
YBL019W,158,190
YMR231W,411,646
YOL070C,506,915
YOL138C,353,437
YOR188W,562,834
YMR216C,618,965
YJL085W,294,431
YDR533C,232,365
YOL148C,388,519
YLR452C,1269,1790
YLR341W,48,51
YNR054C,280,532
YBL029C-A,73,133
YDR130C,181,269
YIL015W,1804,3162
YEL030W,125,130
YPR082C,181,261
YBR291C,232,298
YNL002C,1089,2011
YLR393W,73,150
YAR015W,1627,2480
YOR384W,210,234
YML114C,342,422
YDR020C,165,224
YHR201C,687,1068
YJL093C,658,728
YOR320C,919,1172
YNR001C,1336,2044
YIL036W,396,715
YNL082W,313,453
YLL051C,908,1103
YDR395W,1876,2959
YPL260W,556,1159
YOR279C,89,146
YPL264C,55,75
YGR008C,126,282
YLR036C,201,263
YKL211C,1296,1898
YGL060W,438,586
YNL311C,349,435
YLL002W,191,243
YJL030W,172,247
YLR424W,209,270
YLR408C,44,88
YGL123W,29919,48293
YKR066C,1057,1627
YDR079W,102,177
YGR248W,36,62
YLR080W,64,93
YNL154C,1131,1974
YBR086C,1914,2974
YER043C,4925,12565
YBR074W,818,1295
YGR191W,1302,2173
YOR150W,220,413
YPL194W,99,147
YMR106C,175,232
YDR055W,1318,2169
YBL061C,677,926
YGL203C,645,1086
YPR054W,147,153
YMR140W,230,363
YLR095C,543,788
YBR034C,775,1327
YML014W,288,446
YPL054W,21,30
YLR040C,93,180
YCR091W,91,122
YLR401C,823,1182
YDR244W,329,530
YLR304C,5614,11256
YKL018W,358,524
YDL088C,494,753
YDL137W,2110,2956
YJR063W,284,622
YGR271W,469,748
YMR161W,327,608
YDL157C,469,894
YDR233C,2952,5298
YJL184W,186,385
YEL005C,85,109
YDR527W,419,654
YKL139W,238,384
YCR059C,835,973
YGR042W,169,212
YDL197C,331,370
YER078C,289,409
YER130C,299,417
YDR115W,239,400
YDR428C,269,384
YIL077C,213,254
YGR071C,308,407
YCR106W,284,329
YLR029C,20534,27103
YER165W,3799,13411
YML038C,466,676
YCL059C,837,1427
YJL181W,178,220
YER109C,354,394
YKR071C,695,1324
YKR031C,451,646
YDR489W,164,241
YGR196C,344,576
YNL101W,574,712
YOR233W,438,556
YMR091C,665,1154
YLR011W,104,159
YPR049C,306,426
YDL057W,107,169
YGR257C,585,660
YNL070W,227,812
YHR150W,285,314
YPL235W,1113,1901
YNL182C,808,1108
YJL136C,5113,8987
YDL008W,202,288
YBL050W,759,1258
YJR086W,244,462
YGR280C,291,589
YGR237C,279,425
YLR031W,51,57
YDL159W,232,345
YBL087C,4944,7372
YJR014W,638,1419
YJL132W,182,231
YGL190C,397,622
YBR110W,716,973
YDR144C,1185,1789
YOR180C,96,102
YPL018W,239,318
YGL018C,82,154
YMR075W,272,400
YGR202C,456,706
YOL058W,304,409
YKL120W,904,1444
YJR041C,735,1109
YKL175W,899,1412
YKR028W,912,1226
YFL046W,199,302
YDR379W,320,435
YMR179W,263,354
YLR381W,305,340
YKL037W,10,12
YNL176C,518,695
YHR169W,531,758
YMR286W,75,219
YDL175C,171,307
YOR109W,703,1391
YHR104W,829,1276
YDR447C,6563,8064
YGL009C,4873,9368
YKL168C,276,376
YDL200C,115,187
YDL102W,476,890
YLR237W,321,392
YJR009C,16224,23522
YER092W,213,356
YIL121W,728,882
YER121W,4,11
YLR214W,4785,7174
YEL002C,1921,3207
YNL093W,4,7
YIR010W,334,451
YDR331W,497,747
YNL298W,423,654
YLR234W,114,141
YML056C,4699,6541
YKR044W,424,452
YJL127C,240,312
YGL029W,70,219
YFL004W,2759,4553
YKL149C,224,296
YGL183C,9,11
YER139C,132,188
YDL128W,949,1561
YLR433C,332,552
YMR068W,102,126
YPL098C,305,671
YMR153W,535,925
YGR239C,177,249
YIR015W,65,90
YOR187W,2242,3554
YPL096W,200,292
YJL041W,992,2019
YER032W,388,561
YJR070C,2373,4079
YKL185W,1212,1649
YDL097C,1867,3227
YPR003C,253,347
YGL005C,211,275
YGR262C,393,566
YPL160W,4673,10523
YHR043C,233,331
YDL111C,582,831
YMR133W,54,57
YOL016C,293,476
YDR202C,239,314
YJL052W,895,1417
YMR029C,511,639
YBR066C,219,348
YLR104W,186,333
YKL159C,113,176
YGR215W,135,361
YPL095C,211,262
YDR253C,89,98
YDR059C,79,162
YOR335C,4252,9606
YDR368W,1279,2142
YHR192W,273,429
YCR082W,524,769
YPL268W,330,373
YDR300C,768,1244
YJL158C,5163,11023
YGL087C,198,416
YNL301C,2003,2623
YPL052W,190,231
YIL003W,291,384
YMR224C,249,323
YBR245C,661,1441
YPL155C,337,472
YBR163W,392,443
YDR465C,731,1096
YLR276C,1046,1558
YKL186C,365,577
YDL222C,51,60
YKL079W,430,556
YFR044C,2491,4977
YBR210W,189,315
YPL103C,252,340
YIL103W,501,655
YBR269C,216,432
YFR033C,282,378
YDR283C,555,770
YJR096W,245,365
YNL037C,1675,3139
YLR398C,638,1194
YBR192W,258,405
YNL188W,190,271
YJR116W,262,362
YKL027W,504,641
YGR143W,461,632
YER007C-A,633,1159
YGR112W,162,215
YOR157C,1150,2166
YNR022C,197,359
YLR256W,4579,5275
YGL229C,178,219
YLR056W,5527,7864
YBR125C,353,462
YDR409W,253,353
YLR356W,175,328
YBR221C,3946,6361
YAL005C,4211,11159
YJL094C,555,719
YGR074W,305,460
YKL057C,1030,1545
YGL098W,116,218
YJR056C,150,219
YDR097C,579,1027
YLR404W,182,219
YJL121C,1347,2536
YGR161C,270,426
YGR186W,657,1292
YIR001C,195,354
YOR047C,218,344
YPL254W,389,537
YDL213C,481,897
YIL132C,58,76
YPL246C,878,1272
YIL145C,811,1142
YKL195W,849,1443
YGL216W,312,436
YDR317W,102,124
YDL042C,345,511
YDR478W,91,152
YHR064C,7715,14058
YKL015W,508,611
YOR215C,205,409
YKL179C,466,748
YMR020W,265,333
YJR089W,306,405
YJL145W,747,1248
YDR377W,337,760
YIR007W,215,326
YJL201W,405,541
YDR152W,481,794
YLR153C,3119,6232
YLR146W-A,73,169
YFR020W,128,152
YNL126W,469,597
YBR132C,81,261
YKL040C,514,827
YPL192C,44,48
YLR249W,46209,99398
YNL004W,550,905
YOR327C,290,769
YIR025W,99,133
YKR053C,179,192
YOL126C,789,1136
YPL163C,1400,2464
YGL158W,14,16
YDR336W,192,232
YDR320C,325,585
YPL069C,196,277
YMR230W,3982,6234
YOL139C,3162,5648
YIL092W,159,189
YBR207W,890,1206
YPR133C,729,1176
YPL222W,186,223
YOL073C,363,477
YLR321C,303,608
YMR065W,180,196
YOR266W,174,222
YPL203W,279,448
YNR055C,952,1187
YDR532C,71,110
YHL040C,1536,2144
YGR052W,26,42
YCL012C,48,135
YDR184C,203,375
YNR011C,388,549
YNL167C,326,505
YKL210W,4036,9091
YNL221C,872,1086
YLR194C,438,707
YNR032W,332,405
YNL284C,523,774
YER146W,556,888
YOR365C,90,96
YNR002C,63,68
YLR426W,253,319
YGL061C,173,264
YDR394W,1650,2527
YNL173C,290,536
YDR399W,1375,2211
YAR014C,779,1077
YLL052C,72,85
YOR087W,629,892
YLR186W,922,1396
YKL127W,1511,2638
YHR159W,186,242
YPL132W,265,336
YIL114C,328,473
YLR435W,304,553
YPL100W,264,399
YGL234W,4492,8516
YOL055C,240,303
YPR093C,113,161
YNL061W,1150,1895
YOL082W,390,476
YAL029C,991,1288
