ORF,RNA_Prints,Ribo_Prints
YJL095W,1278,1409
YJL130C,50296,120764
YJL100W,427,627
YJL116C,215,620
YJL139C,238,394
YJL127W-A,59,24
YJL109C,6245,5790
YJL096W,354,1698
YJL154C,2708,3314
YJL123C,1307,5332
YJL143W,612,4076
YJL153C,716,1932
YJL119C,61,76
YJL105W,175,7
YJL112W,848,883
YJL147C,183,315
YJL140W,936,2803
YJL137C,279,849
YJL127C,380,538
YJL127C-B,125,381
YJL098W,1081,1910
YJL101C,917,1026
YJL115W,290,1818
YJL138C,34386,142825
YJL093C,927,531
YJL120W,455,1615
YJL152W,841,2815
YJL144W,69,371
YJL133W,416,819
YJL111W,3115,8863
YJL097W,1095,5610
YJL136C,6908,66170
YJL124C,756,3412
YJL118W,148,173
YJL106W,143,20
YJL148W,651,3604
YJL133C-A,719,5293
YJL141C,1714,3736
YJL132W,417,458
YJL128C,1203,3460
YJL114W,31392,44
YJL107C,125,332
YJL099W,582,834
YJL102W,509,525
YJL094C,835,1180
YJL121C,2400,15232
YJL135W,38,29
YJL145W,808,3621
YJL151C,1745,10765
YJL117W,948,4030
YJL108C,136,0
YJL110C,663,1669
YJL082W,1292,2315
YJL077C,120,89
YJL070C,703,1053
YJL077W-B,36,0
YJL053W,544,2033
YJL031C,502,1154
YJL085W,439,1308
YJL062W-A,316,4233
YJL062W,1385,3342
YJL074C,1180,2223
YJL088W,492,1785
YJL044C,1044,1153
YJL028W,2,5
YJL036W,417,1593
YJL081C,1156,2127
YJL071W,434,583
YJL054W,1193,1900
YJL032W,210,202
YJL084C,1132,2211
YJL051W,884,1265
YJL050W,3077,8581
YJL061W,1183,1881
YJL075C,819,913
YJL043W,31,21
YJL077W-A,22,50
YJL080C,16745,75008
YJL052C-A,1,0
YJL049W,315,541
YJL055W,1300,5649
YJL037W,47,72
YJL078C,2472,11836
YJL027C,1,1
YJL047C,511,599
YJL038C,73,163
YJL065C,333,981
YJL079C,2464,17772
YJL072C,232,849
YJL042W,3445,6619
YJL034W,16870,40074
YJL058C,150,475
YJL033W,926,2785
YJL087C,693,1974
YJL076W,5295,10866
YJL069C,712,2220
YJL060W,979,3857
YJL056C,1010,2207
YJL047C-A,3165,64
YJL030W,289,723
YJL046W,344,457
YJL090C,432,382
YJL039C,4478,5049
YJL057C,522,809
YJL083W,367,700
YJL064W,223,877
YJL029C,1133,1752
YJL073W,585,1174
YJL063C,522,2502
YJL041W,3920,19000
YJL066C,395,2589
YJL052W,64380,519322
YJL048C,473,1448
YJL086C,52,69
YJL068C,948,6858
YJL067W,204,729
YJL045W,105,203
YJL089W,123,85
YJL059W,357,517
YJL035C,169,356
YJR023C,93,508
YJR028W,155375,273688
YJR044C,559,3365
YJR011C,167,450
YJL003W,190,735
YJR030C,904,921
YJL025W,280,186
YJL008C,3975,10085
YJR027W,599327,329793
YJL010C,947,2646
YJR040W,1413,2079
YJR015W,1598,5827
YJR039W,424,189
YJR001W,2194,4929
YJR008W,495,986
YJR043C,217,1060
YJR012C,207,468
YJR035W,516,654
YJL014W,3136,11599
YJR005W,879,1302
YJL006C,223,727
YJL024C,304,1460
YJR022W,73,543
YJR036C,192,147
YJL011C,139,1023
YJL005W,5067,5082
YJR016C,16716,34534
YJL016W,993,1170
YJL002C,3856,9307
YJR031C,2073,2502
YJR021C,220,453
YJL020C,4322,26014
YJR026W,166290,284407
YJR046W,907,951
YJR018W,475,1876
YJR005C-A,0,0
YJR032W,594,2736
YJL015C,178,110
YJR004C,304,42
YJL001W,1422,6846
YJR025C,1391,8107
YJR013W,527,1081
YJL012C,2440,5707
YJR003C,480,1076
YJR042W,1375,2194
YJL019W,624,1262
YJL023C,150,249
YJR045C,28410,134200
YJR029W,607689,319870
YJR010W,294,351
YJR019C,361,1150
YJR007W,2148,11618
YJL004C,346,1029
YJR017C,1093,4117
YJR037W,18,39
YJL020W-A,256,1360
YJL009W,1015,1120
YJR020W,73,444
YJR014W,973,7636
YJR038C,16,30
YJL013C,378,607
YJR041C,1250,2080
YJR002W,1222,3016
YJR010C-A,300,1831
YJR009C,159375,1060226
YJR033C,1635,1270
YJL022W,48,99
YJR024C,844,2052
YJL007C,83065,3534
YJR006W,653,1070
YJR034W,217,1252
YJR122W,347,435
YJR084W,387,632
YJR052W,391,908
YJR065C,4123,13298
YJR049C,979,2032
YJR071W,477,3245
YJR112W,195,675
YJR115W,52,58
YJR083C,205,1262
YJR101W,615,2068
YJR093C,342,1829
YJR047C,167,14394
YJR057W,294,1097
YJR105W,11537,49471
YJR090C,1660,1805
YJR061W,704,283
YJR075W,1580,4847
YJR088C,1260,3577
YJR097W,83,334
YJR111C,131,580
YJR087W,351,573
YJR053W,254,705
YJR102C,179,600
YJR072C,954,3878
YJR068W,850,2822
YJR114W,348,1358
YJR082C,197,769
YJR094C,110,372
YJR106W,505,520
YJR054W,475,376
YJR123W,44491,198982
YJR124C,542,1122
YJR064W,4814,12494
YJR076C,1470,4427
YJR048W,559,4198
YJR119C,259,429
YJR120W,349,165
YJR110W,562,485
YJR098C,243,467
YJR086W,505,2791
YJR050W,200,713
YJR073C,6647,26378
YJR103W,1645,3904
YJR091C,2643,5661
YJR060W,703,4411
YJR055W,85,348
YJR078W,346,988
YJR112W-A,234,458
YJR067C,159,675
YJR077C,4109,21092
YJR108W,35,72
YJR117W,2186,9834
YJR107W,312,1
YJR062C,529,778
YJR095W,24,29
YJR051W,1112,2198
YJR094W-A,6769,36992
YJR058C,418,713
YJR118C,533,2643
YJR113C,780,2034
YJR100C,352,709
YJR092W,3826,10354
YJR063W,332,2773
YJR121W,15842,45525
YJR099W,401,1525
YJR085C,1219,6265
YJR079W,548,905
YJR070C,2878,17653
YJR096W,520,1767
YJR116W,270,975
YJR080C,694,2033
YJR056C,159,654
YJR089W,505,787
YJR109C,5149,13926
YJR069C,731,6212
YJR059W,2197,5369
YJR104C,15734,99187
YJR066W,3886,2776
YJR074W,936,4163
YJR134C,743,1326
YJR153W,83,3
YJR135W-A,530,2658
YJR140C,1483,1196
YJR130C,473,504
YJR137C,1836,2148
YJR145C,51584,212295
YJR159W,166,159
YJR157W,5,0
YJR162C,2,1
YJR152W,145,4
YJR148W,1494,5444
YJR127C,2564,2891
YJR141W,282,183
YJR133W,794,3307
YJR146W,198,9
YJR156C,129,278
YJR129C,238,296
YJR128W,42,1
YJR136C,260,397
YJR158W,168,25
YJR142W,567,1554
YJR132W,1898,2629
YJR139C,8150,36460
YJR147W,514,362
YJR155W,100,2
YJR149W,269,586
YJR140W-A,40,18
YJR135C,124,231
YJR160C,269,13
YJR143C,6340,12388
YJR151C,430,1
YJR150C,4,13
YJR151W-A,1,0
YJR154W,93,46
YJR131W,960,1864
YJR138W,1375,1128
YJR126C,1676,1743
YJR161C,1549,6413
YJR144W,925,3173
YBL047C,7219,32969
YBR140C,5767,2398
YBR012W-B,443495,295938
YBR078W,27543,110097
YBL101C,1985,2404
YBL051C,1983,8309
YBL090W,275,1380
YBL108W,7,0
YBL091C-A,233,770
YBL056W,2869,5291
YBL076C,24876,44165
YBL078C,132,1251
YBL086C,256,1092
YBL108C-A,17,9
YBL094C,218,116
YBL063W,787,930
YBL073W,28,122
YBL052C,929,308
YBL064C,1411,6703
YBL091C,2438,8442
YBL085W,1258,3338
YBL071W-A,137,1357
YBL109W,11,9
YBL098W,1069,2905
YBL082C,739,1253
YBL057C,502,1626
YBL067C,1117,1261
YBL077W,2848,3077
YBL055C,587,1136
YBL106C,733,575
YBL102W,1042,3260
YBL095W,478,385
YBL079W,4022,3476
YBL081W,267,1627
YBL071C-B,2,7
YBL070C,67,457
YBL053W,70,3
YBL092W,24646,160902
YBL069W,519,2437
YBL068W-A,127,385
YBL099W,11224,52536
YBL058W,2441,13294
YBL062W,209,137
YBL074C,257,403
YBL113C,9312,1164
YBL103C,332,1277
YBL084C,520,836
YBL096C,160,158
YBL049W,58,68
YBL071C,157,25
YBL089W,377,718
YBL054W,229,976
YBL104C,909,693
YBL066C,767,827
YBL093C,383,1869
YBL107W-A,764,43
YBL060W,340,581
YBL113W-A,2591,170
YBL107C,188,795
YBL059C-A,244,1197
YBL080C,325,552
YBL100W-A,8302,10566
YBL100W-C,16,14
YBL100W-B,84575,16771
YBL059W,130,355
YBL061C,1006,2072
YBL075C,473,34
YBL100C,1425,10965
YBL050W,1142,6184
YBL087C,12139,66939
YBL097W,747,573
YBL048W,37,5
YBL068W,652,2388
YBL111C,9101,2544
YBL105C,2083,2490
YBL065W,25,76
YBL112C,1570,145
YBL083C,188,314
YBL072C,44916,200640
YBL088C,1732,360
YBL027W,26307,115654
YBL037W,1123,1704
YBL041W,2037,10979
YBL008W,514,784
YBR012C,99,67
YBL012C,272,545
YBR005W,250,581
YBL001C,1043,5027
YBL034C,1150,1699
YBL042C,1814,5292
YBL023C,1257,3037
YBL044W,5,7
YBL033C,484,2347
YBL016W,556,1672
YBL028C,345,1957
YBL004W,7610,7512
YBR009C,5591,37091
YBL026W,404,1797
YBL008W-A,18,12
YBL030C,6101,36937
YBL046W,316,1138
YBL039W-B,47,192
YBR004C,372,833
YBL018C,278,720
YBL022C,4524,11960
YBR003W,860,1833
YBL013W,232,495
YBL035C,639,2350
YBL045C,2866,16642
YBL038W,441,1941
YBR010W,7907,53472
YBR008C,359,5
YBL039C-A,280,689
YBR007C,430,1314
YBL007C,7775,24925
YBL017C,6271,9726
YBL040C,902,3192
YBR012W-A,131489,259176
YBL025W,68,494
YBL031W,178,594
YBL005W-B,334896,64611
YBL006W-A,99,658
YBR002C,386,717
YBL010C,182,659
YBL003C,5952,32218
YBL015W,1048,4013
YBL036C,916,3505
YBL019W,238,293
YBL005W-A,12130,28141
YBL029C-A,148,1136
YBL021C,137,642
YBL006C,509,2027
YBL014C,668,259
YBR006W,497,1391
YBL024W,2850,10276
YBL032W,2391,9471
YBL009W,687,1892
YBR011C,16111,89555
YBL039C,3993,11476
YBL002W,3620,41381
YBL043W,10,34
YBL020W,837,1163
YBL011W,1606,2058
YBR001C,1354,2110
YBL029W,166,688
YBL005W,844,701
YBR057C,402,1842
YBR027C,87,15
YBR058C,1370,4016
YBR061C,478,2371
YBR040W,24,54
YBR047W,39,169
YBR056W-A,25,163
YBR072W,1257,10027
YBR029C,1922,6589
YBR035C,1620,9324
YBR019C,264,53
YBR043C,576,390
YBR053C,1181,4433
YBR054W,7116,23053
YBR016W,479,6503
YBR056C-B,22,122
YBR022W,245,871
YBR036C,2418,5605
YBR038W,3093,8046
YBR064W,122,0
YBR031W,48996,329033
YBR076W,75,77
YBR046C,577,2646
YBR073W,2008,3426
YBR028C,700,1196
YBR032W,17,0
YBR050C,34,31
YBR026C,1420,6470
YBR069C,3042,6206
YBR021W,778,1535
YBR059C,3180,5627
YBR060C,492,1217
YBR013C,170,609
YBR025C,11557,53528
YBR051W,6,6
YBR039W,2638,15294
YBR067C,5349,53426
YBR077C,469,1637
YBR042C,657,1292
YBR049C,1561,6895
YBR055C,1067,1556
YBR037C,525,1729
YBR017C,3433,6079
YBR068C,4104,8774
YBR020W,206,6
YBR045C,167,143
YBR014C,553,2581
YBR063C,395,3
YBR070C,298,614
YBR033W,256,82
YBR041W,1898,3558
YBR048W,14218,102772
YBR056W,1992,4419
YBR074W,2543,3277
YBR034C,927,3337
YBR018C,41,16
YBR072C-A,5,4
YBR024W,335,1024
YBR066C,380,1693
YBR076C-A,64,28
YBR062C,268,1632
YBR030W,534,457
YBR071W,478,3191
YBR065C,351,726
YBR044C,517,564
YBR052C,1711,5691
YBR058C-A,271,3068
YBR023C,3060,4413
YBR015C,2978,6238
YBR090C,363,2040
YBR128C,116,157
YBR111W-A,158,755
YBR135W,480,3359
YBR099C,62,37
YBR121C,11859,32246
YBR087W,699,1965
YBR117C,171,121
YBR097W,1195,819
YBR107C,162,147
YBR094W,1076,1755
YBR082C,2083,30786
YBR089C-A,480,3464
YBR089W,1155,5401
YBR109C,2540,19524
YBR113W,258,911
YBR109W-A,71,22
YBR131W,299,405
YBR079C,8227,21020
YBR126C,6505,35022
YBR104W,371,1060
YBR116C,40,36
YBR119W,237,961
YBR084C-A,23859,99519
YBR085C-A,1355,9514
YBR122C,524,2403
YBR091C,207,1061
YBR129C,524,850
YBR134W,76,74
YBR112C,5126,10398
YBR130C,765,2860
YBR137W,462,2373
YBR127C,17577,69058
YBR139W,2541,8408
YBR115C,5663,14982
YBR095C,321,940
YBR101C,953,3706
YBR088C,1433,6492
YBR103W,548,709
YBR092C,9577,25251
YBR102C,760,2046
YBR133C,1685,1752
YBR085W,114,364
YBR111C,1592,8514
YBR105C,231,776
YBR118W,512145,2150875
YBR123C,612,1740
YBR124W,42,225
YBR106W,6041,26625
YBR096W,965,3984
YBR080C,2679,10790
YBR138C,394,1284
YBR114W,490,703
YBR086C,5260,10445
YBR098W,300,499
YBR136W,1691,796
YBR120C,172,1227
YBR110W,712,1682
YBR084W,6259,12323
YBR126W-B,628,5680
YBR126W-A,948,8889
YBR081C,1531,1483
YBR131C-A,9,17
YBR125C,567,778
YBR121C-A,1674,1448
YBR093C,1394,4888
YBR103C-A,4,0
YBR083W,648,2979
YBR108W,777,4546
YBR132C,1190,2264
YBR177C,2793,12850
YBR167C,59,313
YBR147W,115,257
YBR141W-A,23,60
YBR182C,129,205
YBR202W,1544,3613
YBR196C-B,27,3
YBR185C,406,1608
YBR215W,415,1813
YBR200W,810,1656
YBR159W,2199,6799
YBR169C,2052,5626
YBR160W,640,3312
YBR150C,697,809
YBR191W,18347,105640
YBR143C,5044,17188
YBR148W,88,247
YBR172C,1117,3987
YBR161W,502,1098
YBR189W,19738,138187
YBR194W,75,324
YBR186W,98,44
YBR164C,1024,3403
YBR211C,237,657
YBR179C,836,1527
YBR154C,1174,7566
YBR144C,3,2
YBR200W-A,0,2
YBR206W,442,1013
YBR201W,203,522
YBR199W,2048,4635
YBR158W,2740,2413
YBR153W,204,314
YBR190W,35,28
YBR182C-A,9,3
YBR176W,325,1037
YBR188C,114,720
YBR205W,2278,5126
YBR183W,541,1201
YBR165W,270,952
YBR178W,271,1409
YBR201C-A,33,190
YBR149W,3022,14172
YBR171W,601,3176
YBR209W,24,30
YBR157C,240,972
YBR197C,272,700
YBR187W,1715,4747
YBR145W,431,1419
YBR175W,432,666
YBR162C,10773,23805
YBR184W,127,236
YBR180W,82,31
YBR204C,389,860
YBR198C,1334,3591
YBR213W,114,605
YBR152W,100,315
YBR196C-A,1,0
YBR193C,221,1161
YBR141C,165,433
YBR191W-A,1516,105
YBR146W,928,2554
YBR156C,318,907
YBR151W,1205,3613
YBR196C,51510,232848
YBR168W,296,288
YBR170C,926,3053
YBR166C,721,1596
YBR214W,1139,6197
YBR208C,1319,909
YBR203W,636,700
YBR163W,511,354
YBR210W,211,704
YBR192W,474,1147
YBR155W,405,1964
YBR174C,117,290
YBR142W,940,2394
YBR212W,938,5528
YBR173C,633,6109
YBR162W-A,524,3163
YBR207W,815,1791
YBR195C,341,928
YBR181C,42756,183912
YBR255W,408,452
YBR241C,582,1524
YBR223C,307,242
YBR259W,368,232
YBR274W,492,775
YBR280C,419,866
YBR218C,9464,12408
YBR225W,559,1121
YBR263W,5810,19863
YBR240C,159,170
YBR232C,60,538
YBR222C,1978,7045
YBR248C,2067,5832
YBR220C,1079,1607
YBR236C,787,2138
YBR284W,164,150
YBR266C,128,788
YBR270C,153,170
YBR268W,433,1526
YBR256C,1170,2400
YBR244W,755,4682
YBR216C,644,1349
YBR251W,411,2123
YBR221C,6219,22295
YBR238C,666,1600
YBR287W,1437,3479
YBR224W,57,73
YBR258C,113,279
YBR269C,414,2850
YBR262C,309,825
YBR273C,667,3371
YBR290W,376,1383
YBR233W,299,1525
YBR283C,4875,15036
YBR275C,1720,1696
YBR257W,180,651
YBR247C,844,2957
YBR217W,148,198
YBR239C,239,490
YBR227C,415,1081
YBR278W,201,694
YBR237W,549,479
YBR265W,717,2212
YBR271W,319,768
YBR230C,666,5598
YBR233W-A,132,635
YBR243C,1137,2483
YBR289W,873,2950
YBR234C,3064,9736
YBR261C,665,3121
YBR286W,14527,49001
YBR252W,812,4508
