ORF,Ribo_Prints
YER173W,302
YER174C,850
YER175C,1711
YER175W-A,23
YER176W,1799
YER177W,35019
YER178W,21140
YER179W,12
YER180C,0
YER180C-A,227
YER182W,637
YER183C,1002
YER184C,46
YER185W,13
YER186C,3
YER187W,2
YER188C-A,1
YER189W,0
YER190W,1
YFL001W,1217
YFL002C,1468
YFL003C,43
YFL004W,4251
YFL005W,5100
YFL007W,3558
YFL008W,2376
YFL009W,1332
YFL010C,5387
YFL010W-A,0
YFL011W,1
YFL012W,3
YFL013C,2039
YFL014W,67
YFL016C,4240
YFL017C,1382
YFL017W-A,1188
YFL018C,11558
YFL020C,5
YFL021W,1473
YFL022C,14872
YFL023W,1917
YFL024C,885
YFL025C,723
YFL026W,15158
YFL027C,494
YFL028C,2002
YFL029C,389
YFL030W,106
YFL031W,2072
YFL033C,1144
YFL034C-A,5717
YFL034C-B,1367
YFL034W,903
YFL036W,3137
YFL037W,12342
YFL038C,8980
YFL039C,91492
YFL040W,5
YFL041W,1444
YFL041W-A,0
YFL042C,949
YFL044C,1829
YFL045C,25449
YFL046W,1081
YFL047W,1767
YFL048C,2547
YFL049W,1330
YFL050C,3
YFL051C,0
YFL052W,72
YFL053W,1
YFL054C,40
YFL055W,4
YFL056C,9
YFL057C,189
YFL058W,41
YFL064C,0
YFL065C,0
YFR001W,3657
YFR002W,3715
YFR003C,2623
YFR004W,6962
YFR005C,762
YFR006W,3545
YFR007W,447
YFR008W,615
YFR009W,5791
YFR010W,7565
YFR011C,1417
YFR012W,1
YFR012W-A,1
YFR013W,1623
YFR014C,851
YFR015C,519
YFR016C,2731
YFR017C,86
YFR018C,825
YFR019W,1614
YFR021W,781
YFR022W,108
YFR023W,7
YFR024C-A,4407
YFR025C,1487
YFR026C,1
YFR027W,317
YFR028C,2345
YFR029W,472
YFR030W,1954
YFR031C,1155
YFR031C-A,55136
YFR032C,12
YFR032C-A,73558
YFR032C-B,536
YFR033C,5408
YFR034C,2259
YFR035C,1
YFR036W,665
YFR037C,5838
YFR038W,1040
YFR039C,801
YFR040W,2132
YFR041C,1025
YFR042W,473
YFR043C,759
YFR044C,10554
YFR045W,435
YFR046C,512
YFR047C,1731
YFR048W,846
YFR049W,1483
YFR050C,9654
YFR051C,7662
YFR052W,8012
YFR053C,622
YFR055W,4246
YGL001C,6347
YGL002W,407
YGL003C,636
YGL004C,499
YGL005C,578
YGL006W,1022
YGL006W-A,19
YGL007C-A,1
YGL008C,201072
YGL009C,222917
YGL010W,296
YGL011C,8302
YGL012W,4650
YGL013C,1980
YGL014W,3967
YGL015C,1
YGL016W,2040
YGL017W,798
YGL018C,887
YGL019W,1562
YGL020C,1597
YGL021W,2445
YGL022W,3924
YGL023C,1626
YGL025C,1253
YGL026C,18345
YGL027C,2154
YGL028C,43
YGL029W,1652
YGL030W,54600
YGL031C,74037
YGL032C,2150
YGL033W,67
YGL035C,3376
YGL036W,899
YGL037C,3016
YGL038C,983
YGL039W,1576
YGL040C,6049
YGL041C-B,0
YGL041W-A,368
YGL043W,5694
YGL044C,1528
YGL045W,319
YGL047W,595
YGL048C,11738
YGL049C,5608
YGL050W,1217
YGL051W,0
YGL053W,242
YGL054C,4335
YGL055W,26361
YGL056C,3014
YGL057C,565
YGL058W,2071
YGL059W,544
YGL060W,757
YGL061C,895
YGL062W,8083
YGL063W,69
YGL064C,950
YGL065C,1418
YGL066W,2252
YGL067W,1706
YGL068W,4228
YGL070C,2308
YGL071W,1691
YGL073W,2873
YGL075C,351
YGL076C,47418
YGL077C,2484
YGL078C,6541
YGL079W,468
YGL080W,2109
YGL081W,55
YGL082W,2114
YGL083W,1276
YGL084C,1385
YGL085W,148
YGL086W,1662
YGL087C,1794
YGL089C,4
YGL090W,109
YGL091C,1442
YGL092W,6425
YGL093W,1613
YGL094C,1484
YGL095C,1318
YGL096W,151
YGL097W,3457
YGL098W,626
YGL099W,3648
YGL100W,2135
YGL101W,2772
YGL103W,130446
YGL104C,54
YGL105W,26807
YGL106W,6637
YGL107C,1581
YGL108C,831
YGL110C,868
YGL111W,3412
YGL112C,2715
YGL113W,358
YGL114W,702
YGL115W,2322
YGL116W,1498
YGL117W,2363
YGL119W,1099
YGL120C,5606
YGL121C,14
YGL122C,5231
YGL123W,106462
YGL124C,460
YGL125W,2798
YGL126W,722
YGL127C,556
YGL128C,414
YGL129C,2168
YGL130W,1330
YGL131C,448
YGL133W,1663
YGL134W,226
YGL135W,23109
YGL136C,292
YGL137W,8954
YGL138C,2
YGL139W,1725
YGL140C,1208
YGL141W,950
YGL142C,447
YGL143C,558
YGL144C,245
YGL145W,1338
YGL146C,31
YGL147C,64266
YGL148W,20888
YGL150C,2922
YGL151W,1872
YGL153W,976
YGL154C,214
YGL155W,602
YGL156W,87
YGL157W,2676
YGL158W,1
YGL159W,549
YGL160W,1017
YGL161C,1834
YGL162W,557
YGL163C,1165
YGL164C,655
YGL166W,1090
YGL167C,5363
YGL168W,2
YGL169W,1515
YGL170C,9
YGL171W,3416
YGL172W,3411
YGL173C,13055
YGL174W,909
YGL175C,186
YGL176C,165
YGL178W,1438
YGL179C,506
YGL180W,979
YGL181W,2195
YGL183C,5
YGL184C,215
YGL185C,934
YGL186C,1419
YGL187C,6265
YGL188C-A,137
YGL189C,38209
YGL190C,2913
YGL191W,8380
YGL192W,1
YGL193C,0
YGL194C,939
YGL194C-A,169
YGL195W,13057
YGL196W,777
YGL197W,2154
YGL198W,1292
YGL200C,5026
YGL201C,2645
YGL202W,18138
YGL203C,1479
YGL205W,4
YGL206C,26109
YGL207W,9300
YGL208W,251
YGL209W,1329
YGL210W,1917
YGL211W,919
YGL212W,562
YGL213C,1482
YGL215W,1205
YGL216W,922
YGL219C,1365
YGL220W,1382
YGL221C,5200
YGL222C,1938
YGL223C,1383
YGL224C,1116
YGL225W,6731
YGL226C-A,2179
YGL226W,381
YGL227W,750
YGL228W,2889
YGL229C,173
YGL230C,42
YGL231C,2637
YGL232W,2318
YGL233W,1556
YGL234W,7991
YGL235W,0
YGL236C,986
YGL237C,1076
YGL238W,4103
YGL240W,236
YGL241W,1674
YGL242C,2377
YGL243W,211
YGL244W,4831
YGL245W,41295
YGL246C,1190
YGL247W,413
YGL248W,714
YGL249W,16
YGL250W,169
YGL251C,48
YGL252C,2457
YGL253W,53578
YGL254W,1110
YGL255W,33
YGL256W,327
YGL257C,428
YGL258W,0
YGL258W-A,0
YGL259W,1
YGL260W,0
YGL261C,0
YGL262W,0
YGL263W,114
YGR001C,3687
YGR002C,1423
YGR003W,820
YGR004W,422
YGR005C,2005
YGR006W,403
YGR007W,1869
YGR008C,419
YGR009C,3635
YGR010W,918
YGR012W,1650
YGR013W,1086
YGR014W,17367
YGR015C,282
YGR016W,176
YGR017W,1498
YGR019W,1299
YGR020C,10229
YGR021W,819
YGR023W,210
YGR024C,698
YGR026W,2510
YGR027C,70844
YGR028W,986
YGR029W,1513
YGR030C,819
YGR031C-A,0
YGR031W,1035
YGR032W,2612
YGR033C,1385
YGR034W,42105
YGR035C,1220
YGR035W-A,0
YGR036C,764
YGR037C,10019
YGR038W,1096
YGR040W,1744
YGR041W,253
YGR042W,567
YGR043C,24
YGR044C,564
YGR046W,1014
YGR047C,1102
YGR048W,2622
YGR049W,7553
YGR052W,15
YGR053C,30
YGR054W,11260
YGR055W,5096
YGR056W,2241
YGR057C,260
YGR058W,1090
YGR059W,5
YGR060W,29098
YGR061C,11782
YGR062C,236
YGR063C,1562
YGR065C,667
YGR066C,3
YGR067C,42
YGR068C,768
YGR070W,79
YGR071C,657
YGR072W,1064
YGR074W,2079
YGR075C,330
YGR076C,1077
YGR077C,419
YGR078C,2711
YGR079W,2713
YGR080W,2865
YGR081C,2929
YGR082W,3978
YGR083C,5459
YGR084C,1963
YGR085C,13241
YGR086C,15947
YGR087C,10
YGR088W,158
YGR089W,820
YGR090W,4976
YGR091W,693
YGR092W,1978
YGR093W,1586
YGR094W,37928
YGR095C,1454
YGR096W,166
YGR097W,1452
YGR098C,617
YGR099W,413
YGR100W,953
YGR101W,875
YGR102C,503
YGR103W,7448
YGR104C,1000
YGR105W,1347
YGR106C,6306
YGR108W,1394
YGR109C,702
YGR110W,311
YGR111W,1290
YGR112W,439
YGR113W,1127
YGR116W,10009
YGR117C,1682
YGR118W,32346
YGR119C,4887
YGR120C,674
YGR121C,174
YGR121W-A,2
YGR122W,510
YGR123C,5200
YGR124W,22310
YGR125W,1595
YGR126W,300
YGR127W,187
YGR128C,5474
YGR129W,494
YGR130C,5050
YGR131W,8
YGR132C,4786
YGR133W,493
YGR134W,487
YGR135W,9393
YGR136W,5190
YGR138C,153
YGR140W,1372
YGR141W,510
YGR142W,1824
YGR143W,548
YGR144W,25
YGR145W,4634
YGR146C,1283
YGR146C-A,3
YGR147C,1439
YGR148C,32158
YGR149W,263
YGR150C,522
YGR152C,2888
YGR153W,203
YGR154C,16
YGR155W,34091
YGR156W,1830
YGR157W,4625
YGR158C,2363
YGR159C,23065
YGR161C,1380
YGR161W-C,807
YGR162W,20241
YGR163W,1176
YGR165W,2048
YGR166W,644
YGR167W,5902
YGR168C,140
YGR169C,438
YGR169C-A,1819
YGR170W,712
YGR171C,392
YGR172C,2451
YGR173W,3542
YGR174C,314
YGR174W-A,1
YGR175C,45379
YGR177C,1342
YGR178C,8971
YGR179C,733
YGR180C,23198
YGR181W,2793
YGR183C,2480
YGR184C,3434
YGR185C,13729
YGR186W,4302
YGR187C,3430
YGR188C,436
YGR189C,10719
YGR191W,3199
YGR192C,403215
YGR193C,3834
YGR194C,461
YGR195W,2284
YGR196C,1566
YGR197C,409
YGR198W,1545
YGR199W,1377
YGR200C,3537
YGR201C,45
YGR202C,1926
YGR203W,644
YGR204C-A,1
YGR204W,19174
YGR205W,912
YGR206W,603
YGR207C,3019
YGR208W,2981
YGR209C,5619
YGR210C,2608
YGR211W,9954
YGR212W,227
YGR213C,105
YGR214W,65123
YGR215W,1086
YGR216C,474
YGR217W,764
YGR218W,6627
YGR220C,1862
YGR221C,429
YGR222W,499
YGR223C,534
YGR224W,10
YGR225W,18
YGR227W,953
YGR229C,6344
YGR230W,264
YGR231C,4183
YGR232W,1796
YGR233C,1045
YGR234W,54680
YGR235C,2159
YGR236C,0
YGR237C,1390
YGR238C,405
YGR239C,980
YGR240C,41351
YGR240C-A,0
YGR241C,1965
YGR243W,203
YGR244C,3646
YGR245C,3795
YGR246C,1786
YGR247W,501
YGR248W,30
YGR249W,27
YGR250C,2055
YGR251W,930
YGR252W,973
YGR253C,9711
YGR254W,5065
YGR255C,1306
YGR256W,133
YGR257C,497
YGR258C,628
YGR260W,2000
YGR261C,2172
YGR262C,1017
YGR263C,304
YGR264C,14885
YGR266W,2604
YGR267C,4441
YGR268C,488
YGR270W,2317
YGR271C-A,2523
YGR271W,1799
YGR273C,1
YGR274C,1791
YGR275W,1692
YGR276C,1977
YGR277C,1432
YGR278W,605
YGR279C,33332
YGR280C,2882
YGR281W,1766
YGR282C,26272
YGR283C,983
YGR284C,4097
YGR285C,35184
YGR286C,611
YGR287C,84
YGR288W,237
YGR289C,2
YGR292W,2
YGR294W,0
YHL001W,9888
YHL002W,2303
YHL003C,2450
YHL004W,1947
YHL006C,78
YHL007C,3885
YHL008C,731
YHL009C,860
YHL010C,248
YHL011C,5840
YHL012W,1
YHL013C,1623
YHL014C,347
YHL015W,70557
YHL015W-A,2
YHL016C,2
YHL017W,804
YHL018W,204
YHL019C,451
YHL020C,1075
YHL021C,1947
YHL022C,14
YHL023C,983
YHL024W,15
YHL025W,1456
YHL026C,230
YHL027W,3536
YHL028W,189
YHL029C,997
YHL030W,5012
YHL031C,2557
YHL032C,190
YHL033C,41073
YHL034C,18534
YHL035C,95
YHL036W,77
YHL038C,623
YHL039W,2030
YHL040C,428
YHL042W,22
YHL043W,1
YHL044W,211
YHL046C,0
YHL047C,41
YHL048C-A,0
YHL048W,236
YHL049C,0
YHL050C,13
YHR001W,2037
YHR001W-A,2573
YHR002W,254
YHR003C,1672
YHR004C,278
YHR005C,4006
YHR005C-A,4462
YHR006W,2014
YHR007C,43012
YHR007C-A,7
YHR008C,5867
YHR009C,2633
YHR010W,77766
YHR011W,601
YHR012W,1431
YHR013C,3035
YHR014W,4
YHR015W,78
YHR016C,1159
YHR017W,731
YHR018C,19758
YHR019C,26035
YHR020W,20743
YHR021C,50112
YHR021W-A,5
YHR022C,8
YHR022C-A,4
YHR023W,2767
YHR024C,1761
YHR025W,11613
YHR026W,4533
YHR027C,13918
YHR028C,1150
YHR029C,4858
YHR030C,1906
YHR031C,948
YHR032W,4040
YHR033W,15
YHR034C,911
YHR035W,219
YHR036W,1044
YHR037W,3505
YHR038W,928
YHR039C,4614
YHR039C-A,12178
YHR040W,692
YHR041C,1447
YHR042W,6123
YHR043C,1106
YHR044C,106
YHR045W,785
YHR046C,1695
YHR047C,4131
YHR048W,131
YHR049W,5735
YHR050W,1354
YHR050W-A,191
YHR051W,6488
YHR052W,8318
YHR053C,0
YHR054C,0
YHR055C,0
YHR056C,1840
YHR057C,656
YHR058C,909
YHR059W,899
YHR060W,1046
YHR061C,865
YHR062C,1075
YHR063C,3664
YHR064C,29050
YHR065C,3210
YHR066W,1660
YHR067W,342
YHR068W,8933
YHR069C,2544
YHR070W,1882
YHR071W,892
YHR072W,5870
YHR072W-A,8651
YHR073W,2405
YHR074W,3006
YHR075C,219
YHR076W,1702
YHR077C,1365
YHR078W,397
YHR079C,731
YHR079C-A,4
YHR080C,171
YHR081W,1659
YHR082C,1790
YHR083W,871
YHR084W,4279
YHR085W,1075
YHR086W,1139
YHR086W-A,0
YHR087W,225
YHR088W,4034
YHR089C,8720
YHR090C,714
YHR091C,525
YHR092C,203
YHR094C,3003
YHR096C,4
YHR097C,919
YHR098C,5177
YHR099W,4157
YHR100C,664
YHR101C,602
YHR102W,1675
YHR103W,1747
YHR104W,3622
YHR105W,267
YHR106W,414
YHR107C,5164
YHR108W,7731
YHR109W,505
YHR110W,791
YHR111W,1495
YHR112C,1220
YHR113W,2152
YHR114W,1683
YHR115C,2105
YHR116W,699
YHR117W,2135
YHR118C,950
YHR119W,1550
YHR120W,660
YHR121W,3107
YHR122W,1598
YHR123W,1340
YHR124W,53
YHR126C,2
YHR127W,1660
YHR128W,7779
YHR129C,272
YHR131C,352
YHR132C,2705
YHR132W-A,1105
YHR133C,2607
YHR134W,285
YHR135C,5368
YHR136C,18
YHR137W,287
YHR138C,773
YHR139C,2
YHR140W,36
YHR141C,13471
YHR142W,2026
YHR143W,100
YHR143W-A,2431
YHR144C,1126
YHR146W,8344
YHR147C,1514
YHR148W,2643
YHR149C,2638
YHR150W,243
YHR151C,396
YHR152W,2802
YHR153C,146
YHR154W,2223
YHR155W,839
YHR156C,443
YHR157W,6
YHR158C,3968
YHR159W,477
YHR160C,15
YHR161C,1266
YHR162W,8084
YHR163W,4188
YHR164C,1072
YHR165C,1995
YHR166C,471
YHR167W,861
YHR168W,353
YHR169W,2372
YHR170W,4357
YHR171W,312
YHR172W,836
YHR174W,330957
YHR175W,902
YHR175W-A,1
YHR176W,95
YHR177W,90
YHR178W,512
YHR179W,22053
YHR181W,969
YHR182W,298
YHR183W,42075
YHR184W,204
YHR185C,6
YHR186C,1511
YHR187W,1076
YHR188C,1595
YHR189W,114
YHR190W,12805
YHR191C,390
YHR192W,824
YHR193C,41122
YHR194W,158
YHR195W,482
YHR196W,3462
YHR197W,2253
YHR198C,928
YHR199C,868
YHR199C-A,107
YHR200W,7053
YHR201C,3219
YHR202W,250
YHR203C,28373
YHR204W,379
YHR205W,7232
YHR206W,2736
YHR207C,2243
YHR208W,106801
YHR209W,104
YHR210C,4
YHR211W,0
YHR212W-A,0
YHR213W,0
YHR213W-A,0
YHR213W-B,0
YHR214C-D,0
YHR214W,53
YIL001W,451
YIL002C,818
YIL002W-A,933
YIL003W,929
YIL004C,1132
YIL005W,1987
YIL006W,136
YIL007C,480
YIL008W,1835
YIL009C-A,654
YIL009W,2531
YIL010W,1863
YIL011W,1182
YIL013C,750
YIL014C-A,24
YIL014W,662
YIL015W,8275
YIL016W,883
YIL017C,253
YIL018W,96307
YIL019W,2017
YIL020C,1451
YIL021W,3331
YIL022W,5100
YIL023C,660
YIL024C,41
YIL026C,1700
YIL027C,1587
YIL030C,4281
YIL031W,557
YIL033C,5300
YIL034C,3052
YIL035C,3096
YIL036W,2987
YIL037C,2
YIL038C,4522
YIL039W,1993
YIL040W,725
YIL041W,11607
YIL042C,259
YIL043C,5192
YIL044C,2486
YIL045W,385
YIL046W,749
YIL046W-A,2
YIL047C,1586
YIL048W,1394
YIL049W,387
YIL050W,1658
YIL051C,20220
YIL052C,34341
YIL053W,22462
YIL055C,236
YIL056W,1298
YIL057C,3
YIL060W,0
YIL061C,899
YIL062C,5171
YIL063C,2826
YIL064W,2046
YIL065C,1356
YIL066C,80
YIL067C,620
YIL068C,1415
YIL069C,14651
YIL070C,3168
YIL071C,140
YIL072W,25
YIL073C,13
YIL074C,4243
YIL075C,11136
YIL076W,3921
YIL077C,127
YIL078W,35696
YIL079C,1379
YIL083C,2816
YIL084C,736
YIL085C,834
YIL087C,913
YIL088C,518
YIL089W,142
YIL090W,727
YIL091C,3328
YIL092W,259
YIL093C,1617
YIL094C,11950
YIL095W,1339
YIL096C,1117
YIL097W,323
YIL098C,797
YIL099W,12
YIL101C,57
YIL102C,0
YIL102C-A,166
YIL103W,1535
YIL104C,1057
YIL105C,2005
YIL106W,1549
YIL107C,653
YIL108W,2430
YIL109C,11994
YIL110W,1511
YIL111W,163
YIL112W,1813
YIL113W,64
YIL114C,1308
YIL115C,4872
YIL116W,6983
YIL117C,4212
YIL118W,3958
YIL119C,2018
YIL120W,109
YIL121W,1373
YIL122W,474
YIL123W,15844
YIL124W,2856
YIL125W,6468
YIL126W,5720
YIL127C,2229
YIL128W,1898
YIL129C,1621
YIL130W,2539
YIL131C,1710
YIL132C,143
YIL133C,45763
YIL134C-A,1
YIL134W,231
YIL135C,2306
YIL136W,306
YIL137C,3130
YIL138C,4851
YIL139C,92
YIL140W,3537
YIL142W,17517
YIL143C,1905
YIL144W,992
YIL145C,1897
YIL146C,75
YIL147C,899
YIL148W,57814
YIL149C,2189
YIL150C,584
YIL151C,486
YIL152W,235
YIL153W,616
YIL154C,1239
YIL155C,879
YIL156W,581
YIL156W-B,1086
YIL157C,1627
YIL158W,729
YIL159W,776
YIL160C,11
YIL161W,654
YIL162W,322
YIL164C,62
YIL165C,62
YIL166C,4
YIL167W,0
YIL168W,0
YIL169C,1395
YIR001C,1519
YIR002C,978
YIR003W,2849
YIR004W,2483
YIR005W,671
YIR006C,13552
YIR007W,625
YIR008C,1242
YIR009W,383
YIR010W,859
YIR011C,2278
YIR012W,3508
YIR013C,1
YIR014W,77
YIR015W,351
YIR016W,3
YIR017C,459
YIR018C-A,2
YIR018W,618
YIR019C,86114
YIR021W,566
YIR021W-A,15
YIR022W,1125
YIR023W,1132
YIR024C,802
YIR025W,457
YIR026C,2141
YIR027C,64
YIR028W,67
YIR029W,18
YIR030C,251
YIR031C,16
YIR032C,86
YIR033W,1500
YIR034C,6063
YIR035C,627
YIR036C,1132
YIR037W,4091
YIR038C,637
YIR039C,7
YIR041W,1
YJL001W,7565
YJL002C,4668
YJL003W,431
YJL004C,787
YJL005W,1738
YJL006C,805
YJL008C,11765
YJL010C,3347
YJL011C,1289
YJL012C,5561
YJL013C,584
YJL014W,12235
YJL016W,164
YJL019W,544
YJL020C,5500
YJL023C,268
YJL024C,1280
YJL025W,207
YJL026W,14016
YJL027C,0
YJL028W,1
YJL029C,1284
YJL030W,739
YJL031C,1050
YJL033W,3613
YJL034W,27536
YJL035C,366
YJL036W,1616
YJL037W,23
YJL038C,3
YJL039C,3400
YJL041W,10092
YJL042W,2167
YJL043W,8
YJL044C,1118
YJL045W,18
YJL046W,716
YJL047C,554
YJL047C-A,14
YJL048C,990
YJL049W,631
YJL050W,7133
YJL051W,714
YJL052C-A,0
YJL052W,558
YJL053W,1424
YJL054W,1588
YJL055W,1886
YJL056C,221
YJL057C,420
YJL058C,551
YJL059W,319
YJL060W,2137
YJL061W,2041
YJL062W,1000
YJL062W-A,1193
YJL063C,1626
YJL065C,639
YJL066C,611
YJL068C,1878
YJL069C,2693
YJL070C,308
YJL071W,896
YJL072C,1102
YJL073W,1121
YJL074C,3040
YJL076W,7590
YJL077C,14
YJL077W-B,0
YJL078C,799
YJL079C,481
YJL080C,22539
YJL081C,2289
YJL082W,1046
YJL083W,492
YJL084C,1525
YJL085W,1482
YJL087C,1770
YJL088W,2668
YJL089W,29
YJL090C,366
YJL091C,1298
YJL092W,645
YJL093C,222
YJL094C,796
YJL095W,1175
YJL096W,1464
YJL097W,1910
YJL098W,2217
YJL099W,902
YJL100W,784
YJL101C,1149
YJL102W,830
YJL103C,162
YJL104W,1833
YJL105W,1
YJL106W,2
YJL107C,1002
YJL108C,1002
YJL109C,5911
YJL110C,1568
YJL111W,9544
YJL112W,1169
YJL115W,2017
YJL116C,146
YJL117W,1999
YJL118W,116
YJL121C,5063
YJL122W,4529
YJL123C,5441
YJL124C,3262
YJL125C,2034
YJL126W,470
YJL127C,577
YJL127C-B,483
YJL128C,2392
YJL129C,919
YJL130C,41719
YJL131C,558
YJL132W,88
YJL133C-A,1567
YJL133W,1088
YJL134W,1241
YJL136C,38016
YJL136W-A,0
YJL137C,289
YJL138C,4216
YJL139C,387
YJL140W,3606
YJL141C,982
YJL143W,2770
YJL144W,66
YJL145W,5092
YJL146W,602
YJL147C,225
YJL148W,4196
YJL149W,798
YJL151C,2490
YJL153C,48
YJL154C,2286
YJL155C,420
YJL156C,1159
YJL157C,3469
YJL158C,27977
YJL159W,39241
YJL160C,15
YJL161W,17
YJL162C,927
YJL163C,94
YJL164C,616
YJL165C,2435
YJL166W,4302
YJL167W,26727
YJL168C,2287
YJL170C,79
YJL171C,3802
YJL172W,4852
YJL173C,2600
YJL174W,4451
YJL176C,3699
YJL177W,46410
YJL178C,2702
YJL179W,1735
YJL180C,910
YJL181W,377
YJL183W,2262
YJL184W,1782
YJL185C,162
YJL186W,3331
YJL187C,1030
YJL189W,84173
YJL190C,62063
YJL191W,10211
YJL192C,2588
YJL193W,595
YJL194W,1330
YJL196C,2701
YJL197W,1752
YJL198W,1937
YJL200C,18903
YJL201W,1428
YJL203W,1118
YJL204C,1178
YJL205C,240
YJL206C,254
YJL207C,1531
YJL208C,1689
YJL209W,452
YJL210W,189
YJL212C,556
YJL213W,2535
YJL214W,4
YJL216C,1
YJR001W,2811
YJR002W,4508
YJR003C,1455
YJR004C,7
YJR005C-A,3
YJR005W,1351
YJR006W,1242
YJR007W,12635
YJR008W,155
YJR009C,37559
YJR010C-A,1541
YJR010W,363
YJR011C,381
YJR012C,303
YJR013W,467
YJR014W,5879
YJR015W,2660
YJR016C,58317
YJR017C,2098
YJR019C,450
YJR021C,181
YJR022W,564
YJR024C,1388
YJR025C,12209
YJR026W,0
YJR030C,836
YJR031C,1250
YJR032W,2505
YJR033C,1178
YJR034W,563
YJR035W,497
YJR036C,44
YJR039W,231
YJR040W,1023
YJR041C,1805
YJR042W,2588
YJR043C,1339
YJR044C,1266
YJR045C,55105
YJR046W,903
YJR047C,1719
YJR048W,19282
YJR049C,1830
YJR050W,668
YJR051W,1230
YJR052W,599
YJR053W,572
YJR054W,331
YJR055W,439
YJR056C,602
YJR057W,1040
YJR058C,703
YJR059W,2461
YJR060W,1785
YJR061W,51
YJR062C,636
YJR063W,3001
YJR064W,13971
YJR065C,7943
YJR066W,1371
YJR067C,783
YJR068W,1894
YJR069C,4586
YJR070C,13474
YJR072C,4557
YJR073C,1841
YJR074W,1697
YJR075W,2632
YJR076C,4064
YJR077C,10792
YJR078W,157
YJR079W,2
YJR080C,1115
YJR082C,640
YJR083C,1006
YJR084W,787
YJR085C,2069
YJR086W,3233
YJR088C,2661
YJR089W,682
YJR090C,1563
YJR091C,3198
YJR092W,4979
YJR093C,1601
YJR094C,312
YJR094W-A,21976
YJR095W,14
YJR096W,501
YJR097W,700
YJR098C,428
YJR099W,683
YJR100C,545
YJR101W,1768
YJR102C,606
YJR103W,1086
YJR104C,23126
YJR105W,27950
YJR106W,314
YJR107W,1
YJR108W,76
YJR109C,22856
YJR110W,314
YJR111C,1139
YJR112W,518
YJR112W-A,431
YJR113C,2398
YJR115W,114
YJR116W,374
YJR117W,3923
YJR118C,934
YJR119C,318
YJR120W,422
YJR121W,24951
YJR122W,667
YJR123W,212969
YJR124C,745
YJR125C,4780
YJR126C,1337
YJR127C,326
YJR129C,569
YJR130C,947
YJR131W,789
YJR132W,2713
YJR133W,1372
YJR134C,1544
YJR135C,297
YJR135W-A,1379
YJR136C,438
YJR137C,2062
YJR138W,762
YJR139C,16413
YJR140C,908
YJR141W,279
YJR142W,1158
YJR143C,3866
YJR144W,2679
YJR145C,29027
YJR147W,10
YJR148W,6429
YJR149W,7
YJR150C,10
YJR151C,7
YJR151W-A,0
YJR152W,5
YJR153W,1774
YJR154W,15
YJR155W,1
YJR156C,0
YJR158W,1
YJR159W,110
YJR160C,7
YJR161C,132
YKL001C,1222
YKL002W,1406
YKL003C,1264
YKL004W,1751
YKL005C,788
YKL006C-A,536
YKL006W,18067
YKL007W,4134
YKL008C,2339
YKL009W,7525
YKL010C,1885
YKL011C,329
YKL012W,1206
YKL013C,2791
YKL014C,2614
YKL015W,1005
YKL016C,6280
YKL017C,647
YKL018C-A,391
YKL018W,1224
YKL019W,852
YKL020C,3040
YKL021C,3340
YKL022C,1025
YKL023C-A,1428
YKL023W,1198
YKL024C,4990
YKL025C,2218
YKL026C,46
YKL027W,1208
YKL028W,1574
YKL029C,12492
YKL032C,5208
YKL033W,586
YKL033W-A,4086
YKL034W,674
YKL035W,11304
YKL037W,0
YKL038W,777
YKL039W,2540
YKL040C,2980
YKL041W,1512
YKL042W,1851
YKL043W,1254
YKL045W,1916
YKL046C,2678
YKL047W,726
YKL048C,366
YKL049C,1144
YKL050C,2
YKL051W,737
YKL052C,849
YKL053C-A,968
YKL054C,31872
YKL055C,234
YKL056C,66296
YKL057C,3089
YKL058W,1009
YKL059C,1347
YKL060C,261870
YKL061W,562
YKL062W,823
YKL063C,2130
YKL064W,1723
YKL065C,2206
YKL065W-A,8
YKL067W,3026
YKL068W,6238
YKL068W-A,661
YKL069W,1521
YKL070W,1
YKL071W,3
YKL072W,628
YKL073W,3598
YKL074C,1204
YKL075C,974
YKL077W,5866
YKL078W,1159
YKL079W,1196
YKL080W,15622
YKL081W,55235
YKL082C,4039
YKL084W,704
YKL085W,6462
YKL086W,28
YKL087C,1587
YKL088W,1773
YKL089W,1160
YKL090W,384
YKL091C,698
YKL092C,1083
YKL093W,19
YKL094W,1671
YKL095W,1084
YKL096C-B,5
YKL096W,1209
YKL096W-A,61891
YKL098W,236
YKL099C,3303
YKL100C,1386
YKL101W,3263
YKL103C,1433
YKL104C,10446
YKL105C,1698
YKL106C-A,8
YKL106W,1770
YKL107W,40
YKL108W,574
YKL109W,1263
YKL110C,3487
YKL112W,6550
YKL113C,1827
YKL114C,1904
YKL116C,1029
YKL117W,14710
YKL119C,896
YKL120W,21201
YKL121W,164
YKL122C,3879
YKL124W,427
YKL125W,1700
YKL126W,3582
YKL127W,6971
YKL128C,1814
YKL129C,1467
YKL130C,977
YKL132C,35
YKL133C,69
YKL134C,850
YKL135C,2546
YKL137W,1047
YKL138C,1384
YKL138C-A,955
YKL139W,1261
YKL140W,1084
YKL141W,3510
YKL142W,4792
YKL143W,3830
YKL144C,1291
YKL145W,9788
YKL146W,1722
YKL148C,3716
YKL149C,435
YKL150W,4946
YKL151C,936
YKL152C,187067
YKL154W,1404
YKL155C,1031
YKL156W,22171
