ORF,Ribo_Prints,RNA_Prints
YDR348C,534,2543
YKL182W,6827,47248
YKL182W,6827,74413
YDR333C,887,2130
YDR333C,887,2264
YKL018C-A,68,297
YKL018C-A,68,347
YIR012W,1202,3877
YIR012W,1202,4693
YLR363C,293,852
YLR363C,293,939
YDR179C,35,237
YDR179C,35,251
YLR431C,89,199
YLR431C,89,202
YKR046C,599,1168
YKR046C,599,1250
YJR005W,541,1421
YJR005W,541,1507
YJL116C,62,144
YJL116C,62,145
YER030W,217,1464
YER030W,217,1850
YHR041C,417,909
YHR041C,417,1028
YJR072C,1035,2898
YJR072C,1035,3395
YDR515W,170,959
YDR515W,170,1058
YKR039W,172,497
YKR039W,172,514
YGL003C,305,752
YGL003C,305,778
YPL009C,671,3598
YPL009C,671,4074
YDR268W,286,714
YDR268W,286,747
YGL192W,425,455
YGL192W,425,457
YDL117W,524,1577
YDL117W,524,1676
YMR131C,2265,6068
YMR131C,2265,7527
YMR293C,176,350
YMR293C,176,358
YJL214W,42,93
YJL214W,42,97
YIL105C,521,1580
YIL105C,521,1693
YML126C,2272,12437
YML126C,2272,19099
YLR189C,608,1230
YLR189C,608,1264
YIL150C,83,498
YIL150C,83,528
YBR212W,503,2747
YBR212W,503,3166
YJR109C,609,3791
YJR109C,609,4451
YLR254C,101,300
YLR254C,101,325
YGR085C,1417,4712
YGR085C,1417,8351
YPL105C,1086,2902
YPL105C,1086,3155
YGR145W,698,2913
YGR145W,698,3328
YGR110W,88,146
YGR110W,88,146
YGL154C,154,254
YGL154C,154,257
YBR129C,338,820
YBR129C,338,895
YDL215C,841,1983
YDL215C,841,2062
YKL099C,292,1424
YKL099C,292,1686
YDR315C,117,241
YDR315C,117,248
YLR394W,178,194
YLR394W,178,194
YNL104C,2087,7652
YNL104C,2087,10374
YNL151C,339,1370
YNL151C,339,1615
YNR066C,63,139
YNR066C,63,140
YLR220W,345,1275
YLR220W,345,1466
YHR006W,364,1339
YHR006W,364,1464
YMR232W,77,114
YMR232W,77,114
YNL083W,269,583
YNL083W,269,599
YER168C,624,1718
YER168C,624,1855
YPL265W,1623,6513
YPL265W,1623,8323
YOR227W,552,1388
YOR227W,552,1448
YOR081C,472,1270
YOR081C,472,1381
YEL026W,1611,7693
YEL026W,1611,12659
YGR050C,44,130
YGR050C,44,141
YDR021W,219,593
YDR021W,219,620
YGL063W,164,226
YGL063W,164,227
YPL212C,796,2934
YPL212C,796,3383
YPR095C,376,848
YPR095C,376,886
YOR310C,2976,11654
YOR310C,2976,16640
YDR188W,2625,7899
YDR188W,2625,10189
YAL027W,144,334
YAL027W,144,343
YGL236C,252,472
YGL236C,252,478
YHR133C,1093,2900
YHR133C,1093,3529
YDR541C,269,406
YDR541C,269,408
YIL090W,500,1244
YIL090W,500,1335
YBR183W,129,341
YBR183W,129,361
YOL048C,216,407
YOL048C,216,411
YCR007C,46,123
YCR007C,46,129
YDR540C,13,65
YDR540C,13,65
YEL004W,163,465
YEL004W,163,477
YPR057W,285,559
YPR057W,285,575
YLL032C,291,932
YLL032C,291,961
YDR116C,234,1080
YDR116C,234,1223
YLR030W,62,85
YLR030W,62,85
YDR122W,579,2121
YDR122W,579,2286
YOL062C,845,1432
YOL062C,845,1484
YNL234W,110,261
YNL234W,110,269
YJL194W,149,735
YJL194W,149,789
YOL015W,78,80
YOL015W,78,80
YDL070W,1043,3495
YDL070W,1043,4043
YOR241W,777,2273
YOR241W,777,2547
YLR056W,5527,12568
YLR056W,5527,16606
YKL110C,371,1299
YKL110C,371,1443
YML100W-A,2,4
YML100W-A,2,4
YNL255C,1930,7244
YNL255C,1930,11968
YLR204W,156,748
YLR204W,156,899
YML097C,283,924
YML097C,283,979
YKR007W,155,546
YKR007W,155,601
YHR193C,3762,15994
YHR193C,3762,27532
YBL099W,1724,11042
YBL099W,1724,17153
YNL305C,599,1484
YNL305C,599,1675
YMR023C,152,261
YMR023C,152,263
YOR119C,329,1127
YOR119C,329,1239
YNL187W,135,152
YNL187W,135,152
YLL014W,431,1375
YLL014W,431,1784
YCL045C,1722,6638
YCL045C,1722,8017
YCR061W,455,2283
YCR061W,455,2592
YPR115W,636,1223
YPR115W,636,1249
YHR088W,426,1785
YHR088W,426,2091
YBR017C,1443,4299
YBR017C,1443,4831
YPR162C,309,841
YPR162C,309,876
YGR166W,303,720
YGR166W,303,746
YDL161W,401,2186
YDL161W,401,2580
YKL050C,65,69
YKL050C,65,69
YJR055W,53,275
YJR055W,53,294
YGL099W,721,3580
YGL099W,721,4402
YFL030W,89,136
YFL030W,89,136
YIL119C,158,934
YIL119C,158,1029
YPL193W,184,648
YPL193W,184,690
YNL005C,521,1577
YNL005C,521,1702
YJL144W,12,85
YJL144W,12,88
YBR012W-B,18,26
YBR012W-B,18,28
YJR139C,5757,15208
YJR139C,5757,22189
YBR133C,1035,1824
YBR133C,1035,1919
YBR162C,5716,15704
YBR162C,5716,22376
YOR130C,220,471
YOR130C,220,489
YJL079C,632,2560
YJL079C,632,3243
YGL019W,727,1875
YGL019W,727,2220
YGR201C,222,304
YGR201C,222,310
YNL172W,321,751
YNL172W,321,765
YNL058C,325,1631
YNL058C,325,1934
YPL160W,4673,23417
YPL160W,4673,35061
YNL023C,608,1560
YNL023C,608,1616
YDR214W,1647,5474
YDR214W,1647,7195
YIL126W,446,3265
YIL126W,446,3705
YLR295C,272,1458
YLR295C,272,1985
YER175W-A,19,20
YER175W-A,19,20
YHR168W,159,340
YHR168W,159,346
YOR064C,154,281
YOR064C,154,286
YNL318C,2,5
YNL318C,2,5
YOL081W,808,2116
YOL081W,808,2165
YOL036W,536,1691
YOL036W,536,1858
YGL148W,3838,9982
YGL148W,3838,14160
YOR031W,27,30
YOR031W,27,30
YBR282W,144,833
YBR282W,144,1024
YDR194C,1016,3446
YDR194C,1016,3849
YOL114C,28,103
YOL114C,28,104
YMR244C-A,53,442
YMR244C-A,53,538
YNR030W,703,2381
YNR030W,703,2666
YML007C-A,4,26
YML007C-A,4,28
YDR466W,386,997
YDR466W,386,1034
YFR045W,174,492
YFR045W,174,514
YIL002C,437,871
YIL002C,437,885
YGR159C,2780,11599
YGR159C,2780,17715
YLR369W,331,1106
YLR369W,331,1162
YFR032C,12,18
YFR032C,12,18
YNL118C,1104,3812
YNL118C,1104,4277
YGL228W,998,3553
YGL228W,998,4159
YJR117W,1364,4575
YJR117W,1364,5686
YBR196C-B,5,12
YBR196C-B,5,12
YLR357W,446,2120
YLR357W,446,2333
YER127W,422,1654
YER127W,422,1916
YJR093C,266,1021
YJR093C,266,1124
YLR017W,953,3086
YLR017W,953,3839
YHR110W,525,1064
YHR110W,525,1179
YBR041W,786,2232
YBR041W,786,2401
YCR044C,499,1353
YCR044C,499,1464
YDL039C,59,64
YDL039C,59,64
YOR264W,614,2044
YOR264W,614,2307
YBL029C-A,73,290
YBL029C-A,73,319
YGL173C,2589,15246
YGL173C,2589,20081
YNL275W,236,586
YNL275W,236,603
YAR015W,1627,4526
YAR015W,1627,5900
YOR384W,210,393
YOR384W,210,394
YLL051C,908,1730
YLL051C,908,1808
YDR427W,1433,4417
YDR427W,1433,5464
YLR079W,302,1380
YLR079W,302,1634
YLR408C,44,220
YLR408C,44,234
YMR093W,1008,2703
YMR093W,1008,3023
YMR042W,120,312
YMR042W,120,328
YDR079W,102,409
YDR079W,102,472
YMR268C,123,436
YMR268C,123,452
YML070W,1278,5424
YML070W,1278,6904
YPR072W,885,3862
YPR072W,885,4539
YMR108W,3043,12587
YMR108W,3043,18524
YCR091W,91,257
YCR091W,91,262
YER062C,680,2550
YER062C,680,3288
YDR244W,329,1217
YDR244W,329,1293
YDL137W,2110,4326
YDL137W,2110,5759
YGR271W,469,1760
YGR271W,469,1832
YDR233C,2952,9857
YDR233C,2952,14744
YGR071C,308,769
YGR071C,308,786
YCR106W,284,467
YCR106W,284,473
YER109C,354,531
YER109C,354,545
YDR489W,164,536
YDR489W,164,558
YPR049C,306,759
YPR049C,306,786
YDL057W,107,328
YDL057W,107,337
YGR257C,585,928
YGR257C,585,952
YPL235W,1113,3953
YPL235W,1113,4847
YBL087C,4944,9977
YBL087C,4944,15603
YJL132W,182,373
YJL132W,182,376
YGL190C,397,1426
YGL190C,397,1564
YBR110W,716,1657
YBR110W,716,1795
YDR144C,1185,3602
YDR144C,1185,4123
YFL046W,199,542
YFL046W,199,584
YOR103C,467,1651
YOR103C,467,2056
YKL137W,162,719
YKL137W,162,896
YDR447C,6563,12236
YDR447C,6563,17890
YAL061W,333,795
YAL061W,333,826
YPR145W,3673,13775
YPR145W,3673,20035
YJL063C,415,1192
YJL063C,415,1334
YMR149W,1609,4335
YMR149W,1609,5430
YIR010W,334,918
YIR010W,334,969
YDR331W,497,1605
YDR331W,497,1786
YKR044W,424,621
YKR044W,424,624
YLR433C,332,1472
YLR433C,332,1631
YMR068W,102,223
YMR068W,102,228
YNL164C,246,616
YNL164C,246,638
YER032W,388,1364
YER032W,388,1445
YJR070C,2373,7883
YJR070C,2373,10917
YGL005C,211,577
YGL005C,211,605
YHR043C,233,618
YHR043C,233,695
YDL111C,582,1630
YDL111C,582,1845
YMR133W,54,77
YMR133W,54,78
YPL007C,437,857
YPL007C,437,877
YKL159C,113,365
YKL159C,113,383
YDR059C,79,449
YDR059C,79,503
YLR138W,860,1996
YLR138W,860,2076
YBR101C,713,2442
YBR101C,713,2923
YLR396C,390,935
YLR396C,390,964
YBR245C,661,4238
YBR245C,661,5020
YBR210W,189,597
YBR210W,189,681
YPL103C,252,631
YPL103C,252,659
YIL103W,501,1270
YIL103W,501,1350
YIL152W,181,318
YIL152W,181,321
YJR096W,245,711
YJR096W,245,753
YGR143W,461,1321
YGR143W,461,1397
YGR112W,162,424
YGR112W,162,433
YLR256W,4579,7878
YLR256W,4579,8316
YHR174W,81499,199281
YHR174W,81499,345821
YOR012W,72,164
YOR012W,72,165
YHR062C,435,1087
YHR062C,435,1175
YDL213C,481,1948
YDL213C,481,2451
YDR317W,102,203
YDR317W,102,204
YDR478W,91,327
YDR478W,91,355
YNL106C,306,846
YNL106C,306,880
YOR378W,88,177
YOR378W,88,178
YFR015C,264,675
YFR015C,264,696
YMR230W,3982,9633
YMR230W,3982,15461
YIL092W,159,315
YIL092W,159,319
YAR009C,52,67
YAR009C,52,67
YLR321C,303,1784
YLR321C,303,2052
YGR052W,26,86
YGR052W,26,86
YJR161C,8,9
YJR161C,8,9
YOR278W,212,632
YOR278W,212,665
YNL085W,1801,6624
YNL085W,1801,7912
YGL061C,173,633
YGL061C,173,701
YPL210C,1156,3754
YPL210C,1156,4361
YOR087W,629,1729
YOR087W,629,1844
YGL234W,4492,16238
YGL234W,4492,23336
YOR347C,249,1058
YOR347C,249,1152
YPR093C,113,256
YPR093C,113,261
YAL029C,991,2385
YAL029C,991,2486
YOL155C,752,2537
YOL155C,752,2752
YDR421W,248,581
YDR421W,248,588
YGL171W,478,2223
YGL171W,478,2539
YDR294C,1119,2921
YDR294C,1119,3266
YHR135C,1099,4087
YHR135C,1099,4830
YBR181C,1751,2596
YBR181C,1751,3719
YOR078W,213,1067
YOR078W,213,1259
YOR243C,1105,4042
YOR243C,1105,4748
YMR165C,338,1024
YMR165C,338,1058
YCR005C,1596,3995
YCR005C,1596,4643
YPR055W,426,1317
YPR055W,426,1376
YHR037W,477,2586
YHR037W,477,2986
YLR032W,400,1249
YLR032W,400,1297
YDR114C,16,33
YDR114C,16,36
YLR089C,762,3096
YLR089C,762,3721
YBL027W,10072,27451
YBL027W,10072,47613
YOL060C,655,1823
YOL060C,655,1957
YIR018C-A,12,14
YIR018C-A,12,14
YNL208W,1511,5587
YNL208W,1511,8585
YNL232W,581,1664
YNL232W,581,1896
YDL076C,371,915
YDL076C,371,986
YDR120C,1112,3068
YDR120C,1112,3510
YJL192C,1166,2987
YJL192C,1166,3611
YLR054C,25,68
YLR054C,25,68
YLR009W,421,2457
YLR009W,421,3309
YDR063W,194,1078
YDR063W,194,1340
YGR238C,183,530
YGR238C,183,547
YLR423C,100,291
YLR423C,100,302
YLR105C,266,527
YLR105C,266,550
YML091C,286,981
YML091C,286,1023
YHR191C,112,361
YHR191C,112,405
YDL098C,98,415
YDL098C,98,430
YKR005C,43,67
YKR005C,43,67
YMR143W,7319,17635
YMR143W,7319,29280
YCR063W,38,264
YCR063W,38,273
YNL189W,2200,8425
YNL189W,2200,11270
YCL047C,210,670
YCL047C,210,718
YGL122C,779,3843
YGL122C,779,4803
YDL018C,233,758
YDL018C,233,834
YOR120W,165,260
YOR120W,165,262
YPR160W,159,746
YPR160W,159,791
YBL060W,277,635
YBL060W,277,651
YBR019C,89,138
YBR019C,89,150
YKL056C,18454,41620
YKL056C,18454,65524
YKL065W-A,7,20
YKL065W-A,7,20
YPL068C,162,507
YPL068C,162,533
YJR057W,219,741
YJR057W,219,821
YGL211W,540,1026
YGL211W,540,1084
YLR377C,51,63
YLR377C,51,66
YBL063W,283,855
YBL063W,283,877
YAL059W,252,1189
YAL059W,252,1425
YNL007C,1810,10127
YNL007C,1810,15900
YPL148C,74,113
YPL148C,74,114
YJR137C,791,2470
YJR137C,791,2634
YDR397C,289,1075
YDR397C,289,1308
YMR021C,317,782
YMR021C,317,810
YMR074C,720,2208
YMR074C,720,2792
YDR378C,593,1729
YDR378C,593,2273
YJR039W,195,365
YJR039W,195,368
YOR104W,82,317
YOR104W,82,349
YFL009W,691,1991
YFL009W,691,2163
YLR297W,15,121
YLR297W,15,126
YDR216W,256,673
YDR216W,256,693
YIL120W,179,270
YIL120W,179,276
YPL162C,245,581
YPL162C,245,601
YGR095C,328,1048
YGR095C,328,1208
YCL027W,307,894
YCL027W,307,943
YHR029C,361,1309
YHR029C,361,1474
YAL033W,236,718
YAL033W,236,844
YBR284W,79,131
YBR284W,79,132
YNR036C,678,2008
YNR036C,678,2587
YNR049C,162,662
YNR049C,162,715
YDR192C,215,1146
YDR192C,215,1260
YOL112W,410,629
YOL112W,410,643
YML109W,330,1147
YML109W,330,1195
YOL083W,84,236
YOL083W,84,239
YNL251C,719,3366
YNL251C,719,4040
YBL004W,1039,5740
YBL004W,1039,6294
YBR164C,789,2102
YBR164C,789,2569
YHR074W,1356,3826
YHR074W,1356,4300
YDR464W,558,1643
YDR464W,558,1712
YFR030W,655,1653
YFR030W,655,1730
YBR131W,186,480
YBR131W,186,501
YKL078W,405,1087
YKL078W,405,1137
YIL055C,151,430
YIL055C,151,435
YPL053C,735,2209
YPL053C,735,2490
YLR351C,954,2602
YLR351C,954,3075
YNR014W,99,256
YNR014W,99,266
YER125W,712,6682
YER125W,712,8946
YER152C,1074,1819
YER152C,1074,1902
YLR015W,232,629
YLR015W,232,660
YHR116W,84,483
YHR116W,84,573
YPL259C,402,1234
YPL259C,402,1326
YGR093W,354,1060
YGR093W,354,1115
YHL043W,53,60
YHL043W,53,61
YPR070W,281,731
YPR070W,281,765
YOR386W,110,448
YOR386W,110,462
YAR042W,584,1923
YAR042W,584,2061
YPR198W,502,1404
YPR198W,502,1477
YHL038C,299,658
YHL038C,299,676
YDR425W,195,693
YDR425W,195,726
YML076C,276,631
YML076C,276,642
YKR060W,255,950
YKR060W,255,1038
YER069W,416,944
YER069W,416,975
YMR091C,665,2727
YMR091C,665,3277
YER012W,790,3329
YER012W,790,4611
YHR098C,1696,5743
YHR098C,1696,6810
YDL135C,457,2109
YDL135C,457,2713
YCR093W,813,6667
YCR093W,813,7759
YBR069C,3436,7683
YBR069C,3436,9130
YGR077C,383,749
YGR077C,383,762
YDR040C,24,57
YDR040C,24,58
YGR255C,559,1259
YGR255C,559,1345
YDL051W,1439,4649
YDL051W,1439,6137
YBL102W,830,1822
YBL102W,830,2153
YPL237W,2533,8179
YPL237W,2533,11527
YLR120C,535,2389
YLR120C,535,2774
YCL001W-B,10,14
YCL001W-B,10,14
YEL043W,657,1597
YEL043W,657,1672
YNL068C,300,1422
YNL068C,300,1511
YBL002W,2676,9786
YBL002W,2676,17261
YDR146C,380,2115
YDR146C,380,2423
YBR112C,749,3853
YBR112C,749,4443
YBL081W,213,1067
YBL081W,213,1188
YFL040W,42,63
YFL040W,42,63
YNL326C,228,524
YNL326C,228,540
YDR337W,243,1056
YDR337W,243,1196
YJL061W,692,2029
YJL061W,692,2188
YPR147C,472,1276
YPR147C,472,1409
YDR441C,146,581
YDR441C,146,653
YPL094C,1215,3301
YPL094C,1215,4178
YPL023C,784,2079
YPL023C,784,2276
YDR231C,187,530
YDR231C,187,560
YJL112W,537,969
YJL112W,537,1001
YNL193W,310,922
YNL193W,310,970
YML058W,1671,6107
YML058W,1671,9811
YBR188C,95,428
YBR188C,95,485
YER034W,124,625
YER034W,124,720
YJR076C,789,2742
YJR076C,789,3294
YKL157W,1713,7789
YKL157W,1713,9821
YBR003W,481,1188
YBR003W,481,1280
YPR129W,583,3535
YPR129W,583,4531
YDL113C,284,825
YDL113C,284,872
YMR135C,330,644
YMR135C,330,670
YPL005W,123,240
YPL005W,123,245
YBR247C,501,2293
YBR247C,501,2709
YLR185W,4660,14255
YLR185W,4660,26154
YJL210W,359,638
YJL210W,359,676
YLR398C,638,3175
YLR398C,638,3518
YIL154C,488,1155
YIL154C,488,1251
YIL101C,88,282
YIL101C,88,284
YKL004W,1511,3174
YKL004W,1511,3575
YPL154C,3426,10242
YPL154C,3426,14511
YPL101W,532,1772
YPL101W,532,1991
YLR258W,503,1535
YLR258W,503,1621
YJR098C,98,355
YJR098C,98,361
YHR176W,98,200
YHR176W,98,202
YDL211C,123,265
YDL211C,123,270
YDR319C,219,505
YDR319C,219,525
YKL095W,71,347
YKL095W,71,364
YIL094C,2405,5502
YIL094C,2405,6908
YLR451W,434,986
YLR451W,434,998
YFR017C,48,180
YFR017C,48,190
YLR342W-A,17,18
YLR342W-A,17,18
YHR017W,283,674
YHR017W,283,693
YOL044W,186,585
YOL044W,186,609
YLR323C,128,433
YLR323C,128,459
YOR085W,692,3245
YOR085W,692,4155
YGL067W,408,1387
YGL067W,408,1567
YNL087W,1508,4988
YNL087W,1508,5588
YLR318W,203,263
YLR318W,203,265
YBR278W,131,401
YBR278W,131,424
YNL024C-A,205,853
YNL024C-A,205,1083
YDR296W,269,1004
YDR296W,269,1129
YGL232W,441,1735
YGL232W,441,2098
YPR091C,569,1822
YPR091C,569,2000
YGR141W,356,1106
YGR141W,356,1190
YHR137W,572,1435
YHR137W,572,1541
YBR187W,1648,3486
YBR187W,1648,4183
YMR198W,272,618
YMR198W,272,643
YCR003W,163,665
YCR003W,163,759
YMR163C,250,495
YMR163C,250,500
YLR418C,521,2174
YLR418C,521,2533
YER059W,246,907
YER059W,246,957
YNL076W,366,906
YNL076W,366,940
YBL025W,108,316
YBL025W,108,341
YOL066C,435,1044
YOL066C,435,1086
YDR126W,65,193
YDR126W,65,201
YPL216W,260,470
YPL216W,260,475
YOR223W,147,549
YOR223W,147,587
YEL022W,1073,3707
YEL022W,1073,4048
YHR072W,1198,2454
YHR072W,1198,2657
YDL074C,785,2275
YDL074C,785,2495
YJL190C,12636,30112
YJL190C,12636,52127
YMR218C,425,1050
YMR218C,425,1085
YNL265C,210,812
YNL265C,210,907
YNL230C,142,280
YNL230C,142,284
YLL049W,252,458
YLL049W,252,473
YHR211W,75,76
YHR211W,75,76
YPR166C,234,1195
YPR166C,234,1610
YJL042W,581,2659
YJL042W,581,2942
YNL301C,2003,3555
YNL301C,2003,4594
YMR058W,6656,26430
YMR058W,6656,40424
YDR061W,501,1301
YDR061W,501,1405
YJR112W-A,151,227
YJR112W-A,151,230
YOR290C,829,3013
YOR290C,829,3195
YKL114C,464,1583
YKL114C,464,1773
YML024W,10809,18546
YML024W,10809,29271
YML093W,619,3951
YML093W,619,4674
YHR197W,849,2171
YHR197W,849,2341
YDR276C,615,4118
YDR276C,615,7437
YLR200W,171,1102
YLR200W,171,1422
YKR003W,489,1628
YKR003W,489,1805
YLR107W,225,626
YLR107W,225,654
YER175C,148,433
YER175C,148,451
YKL135C,763,2068
YKL135C,763,2206
YDL183C,65,183
YDL183C,65,184
YMR118C,59,112
YMR118C,59,118
YCL049C,202,528
YCL049C,202,555
YBL066C,140,477
YBL066C,140,494
YGL107C,494,1359
YGL107C,494,1430
YGR271C-A,174,1007
YGR271C-A,174,1202
YDR169C,250,1145
YDR169C,250,1234
YOR057W,459,1435
YOR057W,459,1605
YMR272C,906,3256
YMR272C,906,4089
YPR108W,1543,5102
YPR108W,1543,6495
YKL054C,1547,15454
YKL054C,1547,22668
YGR162W,2575,14242
YGR162W,2575,20822
YDL165W,329,1309
YDL165W,329,1568
YDR032C,1598,4802
YDR032C,1598,6893
YKL023W,117,559
YKL023W,117,622
YJR051W,560,1691
YJR051W,560,1825
YNL009W,54,128
YNL009W,54,135
YFL034W,452,1284
YFL034W,452,1367
YKL164C,2918,11346
YKL164C,2918,19275
YJR135C,82,178
YJR135C,82,183
YGL213C,472,1868
YGL213C,472,2133
YMR076C,572,2246
YMR076C,572,2397
YGR205W,259,911
YGR205W,259,1019
YKL113C,548,1527
YKL113C,548,1649
YNL027W,299,1507
YNL027W,299,1644
YLR291C,934,2879
YLR291C,934,3372
YDR210W,276,1946
YDR210W,276,2778
YIL122W,60,192
YIL122W,60,195
YDL230W,193,548
YDL230W,193,578
YJR113C,473,1202
YJR113C,473,1348
YGL075C,129,349
YGL075C,129,361
YIR026C,586,1655
YIR026C,586,1848
YIL156W-B,211,789
YIL156W-B,211,1009
YGR097W,392,1296
YGR097W,392,1345
YIL068C,426,1204
YIL068C,426,1266
YCL025C,571,1349
YCL025C,571,1412
YNR034W,129,807
YNR034W,129,891
YNL282W,147,440
YNL282W,147,461
YBR286W,6712,19081
YBR286W,6712,26907
YGL144C,232,402
YGL144C,232,407
YDR190C,1341,4545
YDR190C,1341,5522
YAL031C,298,772
YAL031C,298,793
YBL006C,448,1166
YBL006C,448,1364
YGR108W,584,1364
YGR108W,584,1451
YBR264C,173,592
YBR264C,173,646
YBR231C,205,568
YBR231C,205,615
YBR166C,594,1771
YBR166C,594,1940
YDR462W,253,1015
YDR462W,253,1253
YJL148W,803,2925
YJL148W,803,3787
YIL057C,1,7
YIL057C,1,7
YPL055C,248,1103
YPL055C,248,1220
YLR353W,357,628
YLR353W,357,645
YIL148W,10499,20159
YIL148W,10499,29799
YNR016C,5777,35622
YNR016C,5777,52032
YFR036W,66,375
YFR036W,66,408
YHR114W,538,1482
YHR114W,538,1560
YGL079W,222,576
YGL079W,222,612
YER150W,91,234
YER150W,91,240
YNL279W,215,380
YNL279W,215,384
YDR400W,425,1430
YDR400W,425,1635
YOL027C,721,2994
YOL027C,721,3493
YPL257W,48,177
YPL257W,48,181
YPL120W,234,603
YPL120W,234,624
YOL145C,915,3408
YOL145C,915,3842
YJL099W,254,709
YJL099W,254,731
YDR034W-B,1,18
YDR034W-B,1,18
YDR395W,1876,6094
YDR395W,1876,7122
YOL110W,211,386
YOL110W,211,404
YDR005C,320,869
YDR005C,320,923
YMR311C,324,1588
YMR311C,324,1960
YBL039C,2279,8950
YBL039C,2279,12157
YGR188C,186,377
YGR188C,186,381
YOR362C,1613,4394
YOR362C,1613,5775
YLR126C,416,1029
YLR126C,416,1122
YDL053C,262,1360
YDL053C,262,1799
YML074C,2090,7786
YML074C,2090,11107
YKR062W,330,1599
YKR062W,330,1892
YBR235W,580,1346
YBR235W,580,1390
YER010C,334,903
YER010C,334,979
YML003W,61,155
YML003W,61,159
YMR097C,230,536
YMR097C,230,552
YDL133W,426,795
YDL133W,426,827
YOR131C,342,916
YOR131C,342,980
YHR096C,55,74
YHR096C,55,74
YDL035C,306,1066
YDL035C,306,1150
YMR253C,277,845
YMR253C,277,889
YCR102C,44,52
YCR102C,44,52
YJL127C-B,92,276
YJL127C-B,92,308
YOR257W,115,668
YOR257W,115,788
YGR002C,355,1033
YGR002C,355,1087
