ORF,Ribo_Prints,RNA_Prints
ENSG00000198804,2286.189759,1832.414258
ENSG00000198712,1710.513487,1272.184649
ENSG00000228253,788.4065768,283.8052319
ENSG00000198899,913.1412917,434.2634299
ENSG00000212907,596.8296937,1198.210998
ENSG00000198786,468.6540768,291.1569213
ENSG00000198695,809.1951752,940.0662772
ENSG00000173757,10.34903939,11.59054157
ENSG00000166813,5.022205792,17.85440366
ENSG00000174307,18.92695487,13.93385889
ENSG00000154079,64.44425402,
ENSG00000103126,12.01521627,28.75968325
ENSG00000140534,8.014406797,21.82066124
ENSG00000172262,17.19126635,8.691600076
ENSG00000134480,60.92649724,10.86384734
ENSG00000276234,13.70450428,4.947282464
ENSG00000117335,56.31491059,14.76404185
ENSG00000018699,11.39233088,8.410184949
ENSG00000146143,28.21042768,10.96204078
ENSG00000196547,5.247341177,9.085675879
ENSG00000198837,7.514365388,15.41420493
ENSG00000162244,3851.382012,947.4666221
ENSG00000126934,158.1343063,187.1619723
ENSG00000143614,45.24352371,18.78371663
ENSG00000143183,180.0670408,25.17863833
ENSG00000071553,128.8292731,102.7510989
ENSG00000141933,29.12407948,12.23208269
ENSG00000172775,83.51730923,30.68830108
ENSG00000143179,190.7969885,61.27859715
ENSG00000112305,17.75937425,4.182879413
ENSG00000080644,2.328998669,
ENSG00000126016,49.36919799,130.1204431
ENSG00000169684,38.93992176,9.788211786
ENSG00000096060,45.43737,13.0506667
ENSG00000184787,278.2011645,56.85361496
ENSG00000119772,5.603357479,5.619772893
ENSG00000177169,7.45163976,14.44835116
ENSG00000106400,293.9065872,55.89293296
ENSG00000106397,22.59294665,30.09957022
ENSG00000198373,10.67961292,12.91864608
ENSG00000164086,19.43909142,24.68642834
ENSG00000138621,34.81826039,9.798288518
ENSG00000129925,6.827817955,24.36966517
ENSG00000144401,10.55827265,7.877939875
ENSG00000086504,146.4221339,102.59107
ENSG00000204308,122.3223119,55.09714441
ENSG00000118260,40.79727678,5.94756185
ENSG00000183648,497.9271269,65.41448056
ENSG00000168701,80.80599254,45.91132687
ENSG00000167173,22.70082154,45.48830915
ENSG00000115414,3.550368648,12.30073482
ENSG00000198952,29.59754241,82.9396584
ENSG00000113083,12.59258276,3.617359056
ENSG00000118263,4.743660128,1.348361562
ENSG00000161638,5.832691672,8.816205872
ENSG00000066117,78.08650478,48.61630712
ENSG00000151304,33.80522318,7.427725831
ENSG00000130270,1.621889662,
ENSG00000178502,41.40734562,28.55595758
ENSG00000161642,13.21221333,7.872486879
ENSG00000119900,6.116021481,3.750858947
ENSG00000166821,14.13937425,8.413813275
ENSG00000164904,82.57829135,21.74068655
ENSG00000164087,26.58566698,16.63775364
ENSG00000158796,26.5718007,18.0374186
ENSG00000149182,23.25930512,19.80394342
ENSG00000158793,44.30809965,17.46610962
ENSG00000138180,43.04934114,15.91824054
ENSG00000023572,70.08877836,
ENSG00000165934,37.80377829,6.926263807
ENSG00000116747,82.41992597,22.10344593
ENSG00000143256,535.6507746,124.2404452
ENSG00000106404,4.145914068,
ENSG00000149179,37.78594386,9.563433197
ENSG00000119004,10.29507598,
ENSG00000116750,145.6253405,58.37125411
ENSG00000170345,4.710530904,
ENSG00000184508,59.31835679,28.90343253
ENSG00000166965,29.47447645,19.09102758
ENSG00000140553,31.47379913,57.65587424
