ORF,RNA_Prints,Ribo_Prints
YDR390C,1516,1688
YDR391C,1954,1446
YDR392W,876,768
YDR393W,732,539
YDR394W,6135,7516
YDR395W,2753,4894
YDR397C,655,831
YDR398W,568,653
YDR399W,784,1019
YDR400W,1723,1622
YDR402C,27,6
YDR403W,150,76
YDR404C,1541,1514
YDR405W,1318,1172
YDR406W,3786,3403
YDR407C,2230,1849
YDR408C,2387,1895
YDR409W,729,695
YDR410C,2019,928
YDR411C,2569,1864
YDR412W,233,577
YDR414C,952,614
YDR415C,1155,1384
YDR416W,1074,699
YDR418W,16508,29897
YDR419W,919,424
YDR420W,1070,691
YDR421W,824,769
YDR422C,1899,1416
YDR423C,1681,1434
YDR424C,661,1145
YDR425W,606,1060
YDR427W,4049,7596
YDR428C,896,779
YDR429C,2665,6610
YDR430C,2920,3300
YDR432W,9587,26706
YDR434W,3260,2678
YDR435C,1596,797
YDR436W,1730,932
YDR437W,209,186
YDR438W,548,8
YDR439W,638,364
YDR440W,781,680
YDR441C,355,387
YDR443C,967,936
YDR444W,1459,393
YDR446W,5,12
YDR447C,9801,9606
YDR448W,1082,825
YDR449C,214,330
YDR450W,15153,19420
YDR451C,1899,2513
YDR452W,4542,3694
YDR453C,528,697
YDR454C,7204,9252
YDR456W,4123,2539
YDR457W,4002,10193
YDR458C,714,1472
YDR459C,1050,148
YDR460W,827,862
YDR461C-A,542,747
YDR461W,1584,1285
YDR462W,1148,1350
YDR463W,916,2394
YDR464W,819,1338
YDR465C,630,715
YDR466W,1422,1102
YDR468C,959,1320
YDR469W,385,723
YDR470C,1041,1070
YDR471W,5756,11758
YDR472W,1230,834
YDR473C,171,635
YDR475C,2406,1016
YDR476C,2249,1943
YDR477W,3064,4511
YDR478W,160,214
YDR479C,2294,847
YDR480W,1223,884
YDR481C,10498,8370
YDR482C,501,334
YDR483W,8561,7467
YDR484W,716,886
YDR485C,693,1025
YDR486C,907,1697
YDR487C,4225,3597
YDR488C,1115,433
YDR489W,654,478
YDR490C,2143,1429
YDR492W,914,1086
YDR493W,508,639
YDR494W,1072,1398
YDR495C,628,982
YDR496C,212,993
YDR497C,9081,5956
YDR498C,1297,772
YDR499W,673,458
YDR500C,11490,10192
YDR501W,515,531
YDR502C,7069,11146
YDR503C,1097,888
YDR504C,60,16
YDR505C,959,4576
YDR506C,628,764
YDR507C,2097,5045
YDR508C,12732,14604
YDR510W,5934,8292
YDR511W,886,801
YDR512C,1075,1892
YDR513W,5654,9690
YDR514C,315,398
YDR515W,185,1312
YDR516C,10676,11456
YDR517W,5439,2524
YDR518W,3256,4462
YDR519W,1917,1996
YDR520C,880,556
YDR522C,2,6
YDR523C,12,3
YDR524C,813,561
YDR524C-B,37109,55559
YDR524W-C,0,0
YDR525W-A,296,1048
YDR527W,917,817
YDR528W,1039,729
YDR529C,2051,3042
YDR530C,1838,823
YDR531W,2784,2060
YDR532C,155,399
YDR533C,1828,2002
YDR534C,448,652
YDR536W,6,17
YDR538W,802,441
YDR539W,2368,2081
YDR540C,84,187
YDR541C,1009,284
YDR542W,0,0
YEL001C,5786,5696
YEL002C,6448,10218
YEL003W,166,1200
YEL004W,448,519
YEL005C,459,247
YEL006W,2445,621
YEL007W,3895,3592
YEL009C,21292,3210
YEL011W,4069,4162
YEL012W,1290,1340
YEL013W,3202,6250
YEL015W,2296,2488
YEL016C,1736,412
YEL017C-A,4088,4308
YEL017W,2638,2497
YEL018W,663,613
YEL019C,261,236
YEL020C,1478,670
YEL020W-A,467,1020
YEL022W,2136,4445
YEL023C,510,6
YEL024W,1714,2940
YEL025C,3153,612
YEL026W,2083,5944
YEL027W,16010,26340
YEL029C,787,471
YEL030W,447,69
YEL031W,16520,21535
YEL032W,2873,2859
YEL033W,5107,10
YEL034W,21860,48056
YEL035C,2,0
YEL036C,2754,1560
YEL037C,5064,8545
YEL038W,2886,1840
YEL039C,222,602
YEL040W,8574,10918
YEL041W,695,368
YEL042W,3772,6096
YEL043W,2593,1116
YEL044W,1003,789
YEL046C,8812,12182
YEL047C,4671,6085
YEL048C,311,186
YEL049W,6,1
YEL050C,1848,1648
YEL051W,6578,8324
YEL052W,3094,1378
YEL053C,829,578
YEL054C,8440,17987
YEL055C,1300,3404
YEL056W,2398,1347
YEL057C,53,35
YEL058W,7282,4024
YEL059C-A,239,140
YEL060C,9880,17795
YEL061C,312,1263
YEL062W,1094,740
YEL063C,15187,14379
YEL064C,1238,680
YEL065W,11143,10570
YEL066W,1839,1743
YEL067C,151,41
YEL068C,583,462
YEL069C,2,0
YEL070W,9,2
YEL071W,32082,50520
YEL072W,326,87
YEL073C,320,112
YEL076C,3,0
YEL077C,93,0
YER001W,3575,3481
YER002W,362,1162
YER003C,9890,15221
YER004W,4552,3277
YER005W,2514,599
YER006W,825,2380
YER007C-A,1281,3261
YER007W,426,237
YER008C,1766,2809
YER009W,9361,13037
YER010C,1556,1158
YER011W,2582,4692
YER012W,4941,6147
YER013W,981,1150
YER014C-A,0,0
YER014W,1946,1300
YER015W,544,176
YER016W,1343,1621
YER017C,3166,2010
YER018C,1196,526
YER019C-A,3652,3336
YER019W,3433,1929
YER020W,2122,1685
YER021W,9179,9942
YER022W,906,1537
YER023W,9684,11218
YER024W,932,245
YER025W,5468,14502
YER026C,6268,8407
YER027C,3058,4700
YER028C,551,304
YER029C,498,742
YER030W,801,2779
YER031C,5653,4204
YER032W,1254,1604
YER033C,714,1222
YER034W,448,835
YER035W,816,2038
YER036C,5836,12408
YER037W,819,1842
YER038C,409,127
YER039C,411,3
YER039C-A,115,74
YER040W,911,1121
YER041W,1360,169
YER042W,900,2020
YER043C,14493,44642
YER044C,3073,2240
YER044C-A,123,31
YER045C,481,457
YER046W,327,211
YER047C,1143,996
YER048C,2370,6034
YER048W-A,1103,1507
YER049W,2253,3067
YER050C,540,1555
YER051W,753,396
YER052C,2761,3891
YER053C,1305,868
YER053C-A,61,97
YER054C,206,164
YER055C,8159,6417
YER056C,16103,14451
YER056C-A,8350,16408
YER057C,3963,4414
YER058W,419,395
YER059W,1273,1345
YER060W,1032,565
YER060W-A,79,39
YER061C,1203,694
YER062C,4230,5740
YER063W,3053,3555
YER064C,4221,3062
YER065C,669,93
YER066W,226,0
YER067W,1471,2707
YER068W,1971,3345
YER069W,1929,899
YER070W,14282,16240
YER071C,339,686
YER072W,5336,9545
YER073W,1548,1917
YER074W,9934,8364
YER074W-A,1226,1012
YER075C,757,758
YER076C,593,199
YER077C,888,623
YER078C,1717,1122
YER078W-A,7,8
YER079W,838,2081
YER080W,3617,6866
YER081W,961,375
YER082C,264,740
YER083C,2756,3248
YER084W,23,37
YER085C,4,2
YER086W,6528,6961
YER087C-B,2293,3086
YER087W,1336,1169
YER088C,3323,3277
YER089C,3104,3507
YER090W,4964,9036
YER091C,6799,19890
YER092W,798,946
YER093C,504,800
YER093C-A,408,324
YER094C,4786,5693
YER095W,3089,2373
YER096W,66,65
YER098W,543,403
YER099C,1172,1047
YER100W,1496,3590
YER101C,672,758
YER102W,6723,7688
YER103W,2049,3213
YER104W,401,400
YER105C,3890,4130
YER106W,8,10
YER107C,2063,1722
YER109C,1162,287
YER110C,3508,25873
YER111C,685,2252
YER112W,965,2253
YER113C,1805,1058
YER114C,1835,2980
YER115C,388,71
YER116C,473,420
YER117W,18711,16869
YER118C,1650,1715
YER119C,4157,2219
YER120W,8258,13508
YER121W,53,99
YER122C,4363,6952
YER123W,962,1495
YER124C,7205,9429
YER125W,3677,11703
YER126C,202,1154
YER127W,307,352
YER128W,239,271
YER129W,1449,914
YER130C,942,827
YER131W,7522,11109
YER132C,519,627
YER133W,1595,11222
YER134C,1403,1348
YER136W,7782,10167
YER137C,39,50
YER138W-A,929,67
YER139C,514,571
YER140W,886,487
YER141W,5948,5615
YER142C,533,1004
YER143W,2607,3143
YER144C,1788,948
YER145C,10039,7283
YER146W,1884,1712
YER147C,942,405
YER148W,2817,2894
YER149C,709,697
YER150W,441,512
YER151C,2692,4233
YER152C,5257,1384
YER153C,754,198
YER154W,2650,1791
YER155C,3877,7763
YER156C,2147,2912
YER157W,1818,1246
YER158C,759,527
YER159C,492,976
YER161C,741,1163
YER162C,754,696
YER163C,2144,994
YER164W,2422,5030
YER165W,12391,46055
YER166W,3935,5210
YER167W,913,1626
YER168C,1425,1507
YER169W,1017,725
YER170W,722,819
YER171W,1077,1085
YER172C,1454,2819
YER173W,871,251
YER174C,1364,1100
YER175C,1651,1273
YER175W-A,30,30
YER176W,1649,2138
YER177W,29579,39300
YER178W,22417,29514
YER179W,131,76
YER180C,753,4
YER180C-A,188,196
YER182W,620,841
YER183C,1372,849
YER184C,715,85
YER185W,75,15
YER186C,1207,9
YER187W,56,3
YER188C-A,18,1
YER190C-B,5,0
YER190W,3,0
YFL001W,496,540
YFL002C,374,619
YFL003C,116,73
YFL004W,6588,10783
YFL005W,3309,7045
YFL007W,4726,5862
YFL008W,595,2888
YFL009W,2982,2312
YFL010C,5364,9639
YFL011W,31,14
YFL012W,4,7
YFL013C,1450,2047
YFL014W,224,598
YFL016C,1725,3212
YFL017C,1184,1231
YFL017W-A,540,764
YFL018C,9559,14631
YFL020C,101,8
YFL021W,7665,6827
YFL022C,8305,14135
YFL023W,207,518
YFL024C,310,744
YFL025C,1486,942
YFL026W,14969,11702
YFL027C,1332,525
YFL028C,1481,1150
YFL029C,1178,738
YFL030W,429,90
YFL031W,9590,296
YFL033C,2123,1759
YFL034C-A,916,1193
YFL034C-B,591,1017
YFL034W,1233,1577
YFL036W,2228,3072
YFL037W,12900,16104
YFL038C,7365,11284
YFL039C,53852,109363
YFL040W,1,4
YFL041W,2360,3386
YFL041W-A,132,0
YFL042C,2319,1585
YFL044C,1987,1679
YFL045C,16858,18102
YFL046W,840,736
YFL047W,2185,1219
YFL048C,3521,4856
YFL049W,1096,1068
YFL050C,646,5
YFL051C,4,0
YFL052W,80,59
YFL053W,28,12
YFL054C,1246,435
YFL055W,368,117
YFL056C,368,36
YFL057C,64,0
YFL058W,0,0
YFL059W,67,23
YFL060C,8,1
YFL062W,0,0
YFL064C,1,0
YFL065C,0,0
YFL066C,13,0
YFL067W,31,0
YFL068W,1,0
YFR001W,176,712
YFR002W,1972,2809
YFR003C,1033,2171
YFR004W,2843,6492
YFR005C,1350,810
YFR006W,5085,7776
YFR007W,707,496
YFR008W,538,585
YFR009W,5386,8142
YFR010W,4657,8731
YFR011C,664,1281
YFR012W,22,26
YFR012W-A,9,0
YFR013W,1676,1657
YFR014C,1929,1933
YFR015C,3697,3242
YFR016C,1692,3206
YFR017C,807,869
YFR018C,2488,982
YFR019W,2549,2332
YFR020W,847,237
YFR021W,1265,1051
YFR022W,1000,195
YFR023W,28,21
YFR024C-A,6356,8518
YFR025C,2575,1302
YFR026C,243,3
YFR027W,353,399
YFR028C,3232,1852
YFR029W,1087,492
YFR030W,2631,1543
YFR031C,470,631
YFR031C-A,13374,18660
YFR032C,15,3
YFR032C-A,13406,22798
YFR032C-B,57,98
YFR033C,1296,1588
YFR034C,1097,1382
YFR035C,5,6
YFR036W,177,288
YFR037C,4685,4716
YFR038W,1201,984
YFR039C,1608,1304
YFR040W,1363,2425
YFR041C,1145,1620
YFR042W,1185,887
YFR043C,517,399
YFR044C,12589,19673
YFR045W,1000,615
YFR046C,571,388
YFR047C,2838,2273
YFR048W,1054,882
YFR049W,1265,1882
YFR050C,5756,8379
YFR051C,7480,7277
YFR052W,4627,6676
YFR053C,17045,25325
YFR055W,15629,13564
YFR057W,0,0
YGL001C,4976,5557
YGL002W,1443,853
YGL003C,1184,682
YGL004C,1079,808
YGL005C,462,566
YGL006W,2998,3355
YGL006W-A,16,44
YGL007C-A,6,5
YGL008C,85562,325454
YGL009C,12033,28810
YGL010W,1018,842
YGL011C,6555,8175
YGL012W,19505,15973
YGL013C,2271,1980
YGL014W,2491,2941
YGL015C,6,0
YGL016W,1377,2395
YGL017W,1267,673
YGL018C,455,542
YGL019W,2772,2162
YGL020C,1636,1892
YGL021W,2236,2663
YGL022W,11957,9922
YGL023C,2271,1593
YGL025C,1263,894
YGL026C,11112,24825
YGL027C,5449,6437
YGL028C,5742,6353
YGL029W,37,130
YGL030W,34915,29873
YGL031C,16222,20275
YGL032C,827,926
YGL033W,15,49
YGL035C,1655,2531
YGL036W,2251,1602
YGL037C,11316,16401
YGL038C,2780,2758
YGL039W,3364,3188
YGL040C,4177,5633
YGL041C-B,3,0
YGL041W-A,547,911
YGL043W,2063,3159
YGL044C,565,1215
YGL045W,702,362
YGL047W,1554,1173
YGL048C,9854,9952
YGL049C,1486,7376
YGL050W,733,694
YGL051W,16,5
YGL053W,593,506
YGL054C,2451,3944
YGL055W,7265,20109
YGL056C,1584,1376
YGL057C,543,642
YGL058W,755,2220
YGL059W,725,366
YGL060W,1453,1234
YGL061C,358,574
YGL062W,36658,28230
YGL063W,427,92
YGL064C,474,527
YGL065C,1784,2180
YGL066W,851,1629
YGL067W,1698,1701
YGL068W,2984,3360
YGL070C,788,1080
YGL071W,1707,1399
YGL073W,2671,1703
YGL075C,572,319
YGL076C,10092,14861
YGL077C,4322,4414
YGL078C,205,1123
YGL079W,787,512
YGL080W,786,1424
YGL081W,187,202
YGL082W,2048,2620
YGL083W,1179,1198
YGL084C,2985,3621
YGL085W,471,226
YGL086W,221,1249
YGL087C,1131,2223
YGL089C,3,6
YGL090W,536,130
YGL091C,1610,1470
YGL092W,3207,5302
YGL093W,1715,1790
YGL094C,2130,1403
YGL095C,2005,1430
YGL096W,382,242
YGL097W,2285,4723
YGL098W,656,947
YGL099W,790,2814
YGL100W,3356,2439
YGL101W,1437,1533
YGL103W,48863,70758
YGL104C,1669,867
YGL105W,11226,25630
YGL106W,3894,5086
YGL107C,1789,1265
YGL108C,291,433
YGL110C,878,1187
YGL111W,677,872
YGL112C,3115,1906
YGL113W,444,171
YGL114W,2554,1371
YGL115W,3811,2555
YGL116W,924,1154
YGL117W,896,350
YGL119W,968,825
YGL120C,1636,3010
YGL121C,232,173
YGL122C,3723,4960
YGL123W,62268,83228
YGL124C,1262,519
YGL125W,680,1226
YGL126W,4004,895
YGL127C,577,620
YGL128C,575,388
YGL129C,1765,2054
YGL130W,1929,2019
YGL131C,1306,645
YGL133W,830,924
YGL134W,960,253
YGL135W,4080,1833
YGL136C,633,175
YGL137W,9526,20021
YGL138C,4,0
YGL139W,1376,2499
YGL140C,2606,2516
YGL141W,2282,1785
YGL142C,1960,1124
YGL143C,1129,512
YGL144C,628,228
YGL145W,835,1077
YGL146C,287,106
YGL147C,12603,24423
YGL148W,8279,10630
YGL150C,1986,2339
YGL151W,1313,1989
YGL153W,839,1135
YGL154C,557,187
YGL155W,1439,774
YGL156W,892,1352
YGL157W,3453,3902
YGL158W,33,6
YGL159W,1234,821
YGL160W,2428,1483
YGL161C,4020,2776
YGL162W,190,226
YGL163C,1265,990
YGL164C,753,767
YGL166W,974,588
YGL167C,2870,6737
YGL168W,15,0
YGL169W,651,498
YGL170C,8,8
YGL171W,183,541
YGL172W,3372,3324
YGL173C,8914,29066
YGL174W,391,531
YGL175C,176,140
YGL176C,641,65
YGL178W,516,1621
YGL179C,636,439
YGL180W,441,1163
YGL181W,2751,3952
YGL183C,34,8
YGL184C,100,144
YGL185C,813,743
YGL186C,3793,3225
YGL187C,1569,3242
YGL188C-A,17,14
YGL189C,16143,30946
YGL190C,837,1819
YGL191W,1851,3838
YGL192W,2,0
YGL193C,505,0
YGL194C,2235,1218
YGL194C-A,275,211
YGL195W,8099,29542
YGL196W,3599,2586
YGL197W,2581,2368
YGL198W,3481,2323
YGL200C,8580,6370
YGL201C,2237,3031
YGL202W,10980,17372
YGL203C,1982,3459
YGL204C,297,325
YGL205W,104,69
YGL206C,5281,54254
YGL207W,7723,16437
YGL208W,1460,1288
YGL209W,500,1089
YGL210W,989,996
YGL211W,1404,235
YGL212W,691,856
YGL213C,2109,2534
YGL215W,990,1822
YGL216W,1301,1145
YGL219C,1644,1299
YGL220W,2000,2129
YGL221C,4510,3264
YGL222C,899,1422
YGL223C,1921,1027
YGL224C,1325,950
YGL225W,9320,12150
YGL226C-A,1578,2194
YGL226W,465,440
YGL227W,1679,2007
YGL228W,4000,4983
YGL229C,562,454
YGL230C,24,26
YGL231C,2518,2891
YGL232W,665,2325
YGL233W,1508,2003
YGL234W,6765,16032
YGL235W,2,4
YGL236C,658,325
YGL237C,662,835
YGL238W,4124,4741
YGL240W,285,299
YGL241W,1421,1791
YGL242C,1835,3177
YGL243W,735,311
YGL244W,1918,4859
YGL245W,19951,51101
YGL246C,829,642
YGL247W,351,124
YGL248W,2443,861
YGL249W,68,44
YGL250W,691,524
YGL251C,488,151
YGL252C,3288,2966
YGL253W,45233,87619
YGL254W,597,559
YGL255W,703,368
YGL256W,1664,414
YGL257C,2208,812
YGL258W,23,5
YGL258W-A,35,0
YGL259W,30,3
YGL261C,0,0
YGL262W,1,0
YGL263W,53,20
YGR001C,2400,2945
YGR002C,1041,1131
YGR003W,1072,670
YGR004W,749,740
YGR005C,999,2262
YGR006W,427,395
YGR007W,2869,1561
YGR008C,1470,3516
YGR009C,1392,3875
YGR010W,1607,1303
YGR012W,1664,1126
YGR013W,1116,944
YGR014W,6452,8005
YGR015C,856,392
YGR016W,377,352
YGR017W,1538,1619
YGR018C,23,20
YGR019W,11014,10645
YGR020C,4499,4704
YGR021W,605,525
YGR023W,565,433
YGR024C,2164,686
YGR026W,3990,5727
YGR027C,37264,32964
YGR028W,1345,978
YGR029W,1149,1060
YGR030C,126,169
YGR031C-A,1,1
YGR031W,1429,737
YGR032W,3340,3293
YGR033C,975,1097
YGR034W,19294,19354
YGR035C,353,408
YGR036C,762,699
YGR037C,7968,11412
YGR038W,1993,2358
YGR040W,1036,536
YGR041W,1794,971
YGR042W,611,321
YGR043C,380,240
YGR044C,3433,3097
YGR046W,1058,638
YGR047C,1072,1439
YGR048W,1683,2146
YGR049W,761,1304
YGR050C,227,213
YGR052W,227,368
YGR053C,127,121
YGR054W,3428,7679
YGR055W,7605,8287
YGR056W,1484,1789
YGR057C,423,251
YGR058W,583,687
YGR059W,13,25
YGR060W,10229,23460
YGR061C,7132,19491
YGR062C,973,297
YGR063C,1079,979
YGR065C,1347,849
YGR066C,102,13
YGR067C,162,167
YGR068C,668,354
YGR070W,1551,452
YGR071C,666,608
YGR072W,174,592
YGR074W,878,983
YGR075C,269,362
YGR076C,289,772
YGR077C,1837,639
YGR078C,1221,1672
YGR079W,351,258
YGR080W,2207,3169
YGR081C,183,393
YGR082W,2140,2406
YGR083C,1313,3248
YGR084C,880,1479
YGR085C,2523,4061
YGR086C,13632,28505
YGR087C,47,37
YGR088W,1709,868
YGR089W,1473,1148
YGR090W,1738,3307
YGR091W,625,482
YGR092W,1974,2423
YGR093W,670,709
YGR094W,18912,36542
YGR095C,628,658
YGR096W,229,91
YGR097W,2132,1400
YGR098C,1194,1013
YGR099W,1842,680
YGR100W,2882,1774
YGR101W,1509,993
YGR102C,509,309
YGR103W,574,2959
YGR104C,608,524
YGR105W,900,1311
YGR106C,7739,10386
YGR108W,2317,1572
YGR109C,818,754
YGR109W-A,2,2
YGR109W-B,346,227
YGR110W,145,103
YGR111W,1887,2508
YGR112W,922,538
YGR113W,1574,931
YGR116W,3952,12923
YGR117C,1258,923
YGR118W,12075,10345
YGR119C,1560,3053
YGR120C,855,565
YGR121C,7399,2798
YGR121W-A,15,4
YGR122W,1273,827
YGR123C,685,2532
YGR124W,20810,35243
YGR125W,2157,2778
YGR126W,101,376
YGR127W,784,559
YGR128C,522,1022
YGR129W,90,201
YGR130C,1673,10450
YGR131W,216,155
YGR132C,5004,4528
YGR133W,399,356
YGR134W,1668,806
YGR135W,5846,7007
YGR136W,4500,5986
YGR138C,150,139
YGR140W,865,818
YGR141W,2025,1538
YGR142W,653,1057
YGR143W,2168,1665
YGR144W,154,51
YGR145W,181,852
YGR146C,455,510
YGR146C-A,5,4
YGR147C,1453,885
YGR148C,12207,14742
YGR149W,2239,1188
YGR150C,524,523
YGR152C,745,1508
YGR153W,295,253
YGR154C,781,162
YGR155W,20403,42504
YGR156W,650,898
YGR157W,13464,15894
YGR158C,382,540
YGR159C,646,2126
YGR161C,4376,4378
YGR161C-D,1,0
YGR161W-C,516,482
YGR162W,2834,14275
YGR163W,1444,1360
YGR165W,1713,1475
YGR166W,739,534
YGR167W,4021,8876
YGR168C,522,190
YGR169C,510,329
YGR169C-A,232,630
YGR170W,2038,955
YGR171C,901,399
YGR172C,2595,2715
YGR173W,728,1727
YGR174C,654,860
YGR174W-A,14,0
YGR175C,9262,21279
YGR177C,1167,1292
YGR178C,6602,8240
YGR179C,760,656
YGR180C,14327,25229
YGR181W,1617,2068
YGR183C,1041,1906
YGR184C,2808,6030
YGR185C,7723,11705
YGR186W,2009,4620
YGR187C,485,933
YGR188C,454,217
YGR189C,10934,13835
YGR191W,2955,3276
YGR192C,249602,391140
YGR193C,3095,4903
YGR194C,2661,1940
YGR195W,913,973
YGR196C,854,1788
YGR197C,4239,4668
YGR198W,3495,1799
YGR199W,4084,2775
YGR200C,1033,1787
YGR201C,800,213
YGR202C,1685,1916
YGR203W,686,547
YGR204C-A,2,2
YGR204W,21632,35044
YGR205W,1335,1859
YGR206W,432,420
YGR207C,1656,3288
YGR208W,2251,2434
YGR209C,16353,21356
YGR210C,2453,1619
YGR211W,1510,2713
YGR212W,515,319
YGR213C,125,38
YGR214W,29192,30675
YGR215W,538,1095
YGR216C,1193,534
YGR217W,931,1107
YGR218W,4963,13140
YGR220C,1610,1381
YGR221C,828,273
YGR222W,843,490
YGR223C,1519,867
YGR224W,119,70
YGR225W,47,70
YGR227W,1874,1735
YGR229C,1030,3500
YGR230W,225,351
YGR231C,4929,5071
YGR232W,1886,2485
YGR233C,1370,2021
YGR234W,27172,45277
YGR235C,1618,2004
YGR236C,17,3
YGR237C,1426,2131
YGR238C,574,685
YGR239C,638,500
YGR240C,21612,80347
YGR240C-A,17,0
YGR241C,2463,2034
YGR243W,220,317
YGR244C,7055,5980
YGR245C,576,1273
YGR246C,1057,1208
YGR247W,942,552
YGR248W,934,849
YGR249W,52,42
YGR250C,1686,2865
YGR251W,197,323
YGR252W,1518,905
YGR253C,2852,7380
YGR254W,14433,21579
YGR255C,3208,1851
YGR256W,251,128
YGR257C,2078,543
YGR258C,809,685
YGR260W,5618,5023
YGR261C,3494,3408
YGR262C,1484,994
YGR263C,937,595
YGR264C,6141,14491
YGR266W,2741,2830
YGR267C,3568,2713
YGR268C,1261,813
YGR270W,2246,2790
YGR271C-A,54,298
YGR271W,1835,2482
YGR273C,1,1
YGR274C,761,1280
YGR275W,1001,1286
YGR276C,1325,1949
YGR277C,1634,1214
YGR278W,624,670
YGR279C,22175,36994
YGR280C,188,385
YGR281W,4010,4546
YGR282C,28327,41818
YGR283C,110,87
YGR284C,6553,6856
YGR285C,16806,34431
YGR286C,2180,1970
YGR287C,619,190
YGR288W,751,279
YGR289C,663,10
YGR292W,6,5
YGR295C,1178,867
YHL001W,3096,3565
YHL002W,2058,2044
YHL003C,5012,4341
YHL004W,2762,2183
YHL006C,304,181
YHL007C,1478,2528
YHL008C,1200,673
YHL009C,645,1040
YHL009W-A,2,8
YHL009W-B,22,1
YHL010C,1059,862
YHL011C,2194,2568
YHL012W,75,39
YHL013C,329,1034
YHL014C,460,443
YHL015W,32582,41190
YHL015W-A,0,1
YHL016C,8625,7793
YHL017W,1961,1404
YHL018W,158,204
YHL019C,1622,779
YHL020C,1848,776
YHL021C,7922,13694
YHL022C,72,88
YHL023C,1037,1069
YHL024W,284,556
YHL025W,2066,859
YHL026C,340,114
YHL027W,2584,2838
YHL028W,1885,982
YHL029C,1019,610
YHL030W,4249,10468
YHL031C,1554,2030
YHL032C,1759,275
YHL033C,7457,13344
YHL034C,8544,19887
YHL035C,2970,591
YHL036W,593,326
YHL038C,740,452
YHL039W,953,801
YHL040C,3800,2540
YHL042W,118,137
YHL043W,4,3
YHL044W,457,171
YHL046C,1,0
YHL047C,3834,2513
YHL048C-A,1,0
YHL048W,1243,723
YHL050C,34,0
YHR001W,2936,2828
YHR001W-A,871,1645
YHR002W,447,242
YHR003C,1354,875
YHR004C,1578,536
YHR005C,2637,2303
YHR005C-A,2595,3784
YHR006W,1923,1660
YHR007C,15341,18352
YHR007C-A,42,2
YHR008C,6920,7334
YHR009C,3894,2568
YHR010W,21052,32648
YHR011W,536,447
YHR012W,2467,1732
YHR013C,1796,2723
YHR014W,16,9
YHR015W,51,94
YHR016C,4691,4426
YHR017W,1207,882
YHR018C,6968,4790
YHR019C,12533,28311
YHR020W,5058,15858
YHR021C,18094,24859
YHR021W-A,21,44
YHR022C,132,65
YHR022C-A,3,1
YHR023W,540,3697
YHR024C,2298,1815
YHR025W,6871,8994
YHR026W,7437,6550
YHR027C,12784,22295
YHR028C,8997,4709
YHR029C,2812,2403
YHR030C,3580,2429
YHR031C,837,367
YHR032W,1751,1170
YHR033W,199,32
YHR034C,594,628
YHR035W,239,125
YHR036W,396,528
YHR037W,3602,5645
YHR038W,377,843
YHR039C,6119,4108
YHR039C-A,3658,9666
YHR040W,209,147
YHR041C,1124,620
YHR042W,9009,8530
YHR043C,906,1134
YHR044C,255,97
YHR045W,2421,1464
YHR046C,373,461
YHR047C,4919,9103
YHR048W,326,98
YHR049W,2388,2887
YHR050W,3128,2131
YHR050W-A,118,499
YHR051W,1473,3666
YHR052W,332,1069
YHR054C,2,0
YHR056C,1135,1337
YHR057C,1868,1344
YHR058C,867,581
YHR059W,415,597
YHR060W,336,850
YHR061C,497,673
YHR062C,656,385
YHR063C,3281,3947
YHR064C,14994,35292
YHR065C,567,1135
YHR066W,109,147
YHR067W,594,277
YHR068W,9552,10960
YHR069C,922,575
YHR070W,874,775
YHR071W,3176,651
YHR072W,4485,1858
YHR072W-A,1364,1752
YHR073W,3094,1890
YHR074W,6731,5792
YHR075C,778,478
YHR076W,2011,1929
YHR077C,1018,1262
YHR078W,1926,509
YHR079C,1465,824
YHR079C-A,0,3
YHR080C,1127,707
YHR081W,215,489
YHR082C,1854,4827
YHR083W,3057,1294
YHR084W,811,1468
YHR085W,146,231
YHR086W,1835,1557
YHR086W-A,0,1
YHR087W,775,1539
YHR088W,233,507
YHR089C,1729,3075
YHR090C,396,469
YHR091C,1507,558
YHR092C,1718,2317
YHR094C,4568,5368
YHR096C,98,59
YHR097C,1655,1907
YHR098C,5476,6365
YHR099W,2003,6693
YHR100C,349,412
YHR101C,727,689
YHR102W,2146,1878
YHR103W,2616,2227
YHR104W,5791,5984
YHR105W,471,357
YHR106W,1382,496
YHR107C,2029,4152
YHR108W,7031,8885
YHR109W,670,484
YHR110W,3044,1015
YHR111W,1909,1806
YHR112C,2662,1485
YHR113W,5065,4188
YHR114W,2002,1785
YHR115C,2365,1781
YHR116W,593,886
YHR117W,4076,2530
YHR118C,508,609
YHR119W,1620,1192
YHR120W,510,376
YHR121W,1837,1993
YHR122W,942,1022
YHR123W,3383,2972
YHR124W,70,94
YHR126C,1,1
YHR127W,842,1190
YHR128W,3141,4525
YHR129C,1019,315
YHR131C,1244,504
YHR132C,4799,5261
YHR132W-A,1032,1430
YHR133C,3172,3239
YHR134W,765,264
YHR135C,4030,5801
YHR136C,445,644
YHR137W,8894,8210
YHR138C,683,925
YHR139C,24,15
YHR140W,228,237
YHR141C,7558,5663
YHR142W,1807,1212
YHR143W,9862,8511
YHR143W-A,743,995
YHR144C,547,671
YHR146W,1057,8510
YHR147C,999,1135
YHR148W,111,230
YHR149C,1357,1072
YHR150W,652,283
YHR151C,990,371
YHR152W,844,1710
YHR153C,369,185
YHR154W,649,2153
YHR155W,1206,888
YHR156C,133,259
YHR157W,62,28
YHR158C,770,4743
YHR159W,1089,560
