ORF,Ribo_Prints,RNA_Prints
YAL068C,0,2.081060502
YBL070C,0,1.610629201
YBL096C,0,4.220624712
YBL100C,0,0
YBR064W,0,0
YBR089W,0,4.281589291
YBR209W,0,0.814678724
YBR301W,0,0.693686834
YCL046W,0,2.388489894
YDR010C,0,0
YDR048C,1.50255759,0
YDR095C,0,0
YDR114C,0,1.729935067
YDR542W,0,0
YGL261C,0,0
YGR022C,0,0
YGR064W,0,6.802171866
YGR291C,0,0
YGR293C,0,0.522853509
YHL046C,0,0
YIL176C,0,0
YJR020W,0,10.77882619
YJR151C,0.098093237,1.022415541
YKL053W,3.649068432,2.669042675
YKL223W,0,0
YLL064C,0,0
YLR111W,0,3.892353901
YLR125W,2.183203335,40.12118637
YLR349W,0,1.868329873
YLR400W,0,1.01539667
YLR464W,0,0.463989207
YML132W,0,0
YMR141C,0,0
YNL105W,0,0
YNL270C,0.461073629,4.046923912
YNR076W,0,2.774747336
YOR255W,0,0.543119149
YPL056C,1.557529209,29.90467022
YPL251W,0,0.864967534
YAL004W,0,0.357461073
YAL016C-A,0,0
YAL016C-B,0,0
YAL031W-A,0,0
YAL034C-B,0,0
YAL037C-A,0,0
YAL037C-B,0,0
YAL042C-A,0,0
YAL045C,1.538763797,3.37649977
YAL047W-A,0,12.45553248
YAL056C-A,0,0.722292477
YAL059C-A,0,0
YAL063C-A,0,0
YAL064C-A,0,0
YAL064W,0,0
YAL064W-B,0,0
YAL066W,0,0
YAL067W-A,0,0
YAL068W-A,0,5.389413094
YAL069W,0,5.126514894
YAR020C,0,17.51559256
YAR030C,0,1.474997268
YAR035C-A,0,0
YAR047C,0,0
YAR053W,0,0
YAR060C,0,0
YAR061W,0,0
YAR062W,0,0
YAR064W,0,0
YAR069C,0,0
YAR070C,0,0
YAR071W,1.140333885,3.909730481
YAR073W,0,0
YAR075W,0,0
YBL005W-A,0,0
YBL006W-A,0,2.335412341
YBL012C,0,0
YBL044W,1.228051876,10.77882619
YBL053W,0,0.667260669
YBL062W,0,0.654788507
YBL065W,0,1.474997268
YBL071C-B,9.824415009,102.3988488
YBL073W,0,0
YBL077W,0,0
YBL094C,0,0
YBL100W-A,0,0
YBL100W-C,0,3.503118511
YBL107W-A,0,0
YBL108C-A,0,0
YBL108W,0,0
YBL109W,0,0
YBL112C,0,0
YBL113C,0,0.772462737
YBL113W-A,0,0
YBR012W-A,0,0
YBR032W,1.576757964,0
YBR051W,0,0
YBR103C-A,0,0
YBR113W,0,0
YBR131C-A,0,0
YBR134W,0,0
YBR144C,3.04089036,0.834075836
YBR174C,0,9.06689497
YBR178W,1.216356144,1.334521338
YBR182C-A,0,7.784707803
YBR196C-A,0,32.69577277
YBR196C-B,0,65.39154554
YBR200W-A,0,0
YBR221W-A,0,0
YBR223W-A,0,0
YBR232C,0,3.503118511
YBR266C,0,0
YBR277C,2.240656055,2.45832878
YBR292C,0,10.00891003
YBR296C-A,0,0
YBR298C-A,0,0
YBR300C,0,0
YCL001W-A,1.906229778,4.705681582
YCL001W-B,0,4.311530475
YCL018W,0,0
YCL019W,0,0
YCL020W,0,0
YCL022C,0,0
YCL023C,0,0
YCL065W,0,0
YCL067C,0,0
YCL068C,0,0
YCL069W,0,0
YCL073C,0,0
YCL074W,0,0
YCL075W,0,0
YCL076W,0,0
YCR006C,0,48.23134182
YCR038W-A,0,0
YCR039C,0,0
YCR041W,0,0
YCR045W-A,0,82.34134232
YCR047W-A,0,0
YCR050C,0,0.844124942
YCR064C,0,1.796471031
YCR081C-A,2.164701612,0
YCR087W,0,0.921873292
YCR096C,0,0
YCR097W-A,0,0
YCR102W-A,0,0
YCR104W,0,1.334521338
YCR108C,0,0
YDL009C,0,1.592326596
YDL011C,0,0
YDL022C-A,0,0
YDL023C,0,1.629357447
YDL025W-A,0,4.670824682
YDL026W,0,0.834075836
YDL032W,0,0
YDL034W,0,0
YDL050C,0,0
YDL062W,0,0
YDL094C,0,1.401247404
YDL096C,0,0
YDL114W-A,0,3.892353901
YDL133C-A,0,3117.775475
YDL151C,0,0
YDL152W,0,0
YDL158C,1.538763797,232.9784841
YDL159C-B,0,0
YDL159W-A,0,0
YDL163W,0,0
YDL184C,0,1658.142762
YDL185C-A,0,0
YDL186W,0.495028663,1.357797873
YDL187C,0,8.563178583
YDL214C,0.187819699,9.891158149
YDL218W,0.857163726,4.467063873
YDL221W,0,0
YDL228C,0,0
YDL240C-A,0,0
YDL244W,0,0.218262836
YDL245C,0,0
YDL246C,0,0
