ORF,Ribo_Prints,RNA_Prints
ENSG00000121410,1.30126,16.9887
ENSG00000268895,1.32282,1.1496
ENSG00000148584,0.0,0.0
ENSG00000175899,0.00933396,0.0
ENSG00000245105,0.165864,0.316954
ENSG00000166535,0.0,0.0394035
ENSG00000256069,0.0,0.0
ENSG00000184389,0.19212,0.10898900000000002
ENSG00000128274,0.458764,0.570679
ENSG00000118017,0.0,0.0
,0.0,0.0
ENSG00000094914,71.3257,23.2193
ENSG00000081760,11.9755,5.60783
ENSG00000250420,0.0,0.0308606
ENSG00000114771,0.0,0.0
ENSG00000197953,0.0,0.0
ENSG00000242908,0.0,0.0
ENSG00000188984,0.0,0.0
ENSG00000204518,0.0,0.0
ENSG00000240602,0.0315265,0.0
ENSG00000109576,3.17115,2.52115
,6.79678,8.72461
ENSG00000103591,32.7828,26.7343
ENSG00000115977,1.04293,0.33029400000000003
ENSG00000087884,69.1285,31.4438
ENSG00000127837,104.835,45.8268
ENSG00000129673,0.332398,0.393463
ENSG00000131043,25.3984,9.69823
ENSG00000205002,0.858793,1.7021
,96.7362,14.8009
ENSG00000124608,11.6512,6.15618
ENSG00000266967,29.7625,14.1427
ENSG00000157426,5.812069999999999,1.54203
ENSG00000149313,56.2788,12.0433
ENSG00000008311,14.1768,3.19041
ENSG00000215458,0.0,0.14926
ENSG00000275700,90.8053,18.1655
ENSG00000181409,0.241013,0.5187069999999999
,0.0,0.14715
ENSG00000281376,6.707039999999999,4.3475
ENSG00000183044,2.8941,0.8872690000000001
ENSG00000165029,0.0220906,0.00866672
ENSG00000154263,0.0055951,0.0529925
ENSG00000251595,2.33806,2.88237
ENSG00000144452,0.00434974,0.00597424
ENSG00000179869,0.00685086,0.00277304
ENSG00000238098,0.177976,0.303029
ENSG00000107331,1.94582,1.46394
ENSG00000167972,4.54145,3.47972
ENSG00000198691,0.00481441,0.0257582
ENSG00000154265,1.8001,0.85924
ENSG00000154262,0.00673171,0.0
ENSG00000064687,1.5046700000000002,1.02047
ENSG00000141338,0.344773,0.0902717
ENSG00000154258,0.0,0.0
ENSG00000231749,0.0,0.0
ENSG00000085563,18.8183,1.6750200000000002
ENSG00000135776,18.2913,11.0676
ENSG00000073734,0.0,0.0
ENSG00000005471,1.35306,0.48220100000000005
ENSG00000004846,0.00821652,0.0
ENSG00000115657,6.92978,4.04721
ENSG00000131269,51.3962,7.95913
ENSG00000197150,5.9673300000000005,4.08706
ENSG00000150967,3.16303,4.05043
ENSG00000103222,12.2399,5.20484
ENSG00000124574,4.07149,2.38184
ENSG00000121270,0.038507599999999996,0.068393
ENSG00000140798,0.0,0.00948571
ENSG00000243064,0.068022,0.0
ENSG00000023839,0.05508060000000001,0.12344400000000001
ENSG00000108846,0.0,0.0
ENSG00000125257,31.8671,11.6468
ENSG00000114770,9.81131,5.4358
ENSG00000223882,0.0,0.0
ENSG00000091262,0.7364930000000001,0.6484300000000001
ENSG00000256340,0.032522300000000004,0.05953049999999999
ENSG00000255277,0.0,0.933743
ENSG00000006071,0.155792,0.0785495
ENSG00000069431,0.0,0.0
ENSG00000101986,0.8445729999999999,0.434201
ENSG00000173208,0.253056,0.135142
ENSG00000117528,74.4021,16.7138
ENSG00000119688,4.79371,4.82594
ENSG00000164163,38.9474,12.6153
ENSG00000204574,50.9933,9.637319999999999
ENSG00000033050,61.9744,12.467
ENSG00000161204,20.933000000000003,4.96125
ENSG00000160179,1.89359,0.6579229999999999
ENSG00000118777,2.40259,0.803013
ENSG00000172350,0.12912200000000001,0.10878299999999999
ENSG00000138075,0.0,0.0
ENSG00000143921,0.0,0.0
ENSG00000143994,0.0884806,1.05101
ENSG00000144827,20.172,6.147419999999999
ENSG00000106077,7.88559,7.3928899999999995
ENSG00000225969,0.0,0.783883
ENSG00000100997,19.9325,21.5897
ENSG00000131969,0.0,0.0
ENSG00000139826,3.6506800000000004,1.33856
ENSG00000248487,1.3678,5.63235
ENSG00000114786,2.71728,0.0
ENSG00000114779,3.28241,3.57936
ENSG00000168792,1.4245,1.86726
ENSG00000204427,9.680439999999999,6.79551
ENSG00000183260,0.06533290000000001,0.779126
ENSG00000129968,0.12126300000000001,26.5186
ENSG00000107362,24.9107,7.28978
ENSG00000136379,5.1965,6.0827800000000005
ENSG00000140526,5.97602,1.55587
ENSG00000158201,25.2988,9.18418
ENSG00000100439,2.9297400000000002,1.43375
ENSG00000011198,2.73291,2.06831
ENSG00000163686,3.88565,4.02541
ENSG00000127220,4.812469999999999,19.8166
ENSG00000136754,15.2149,4.0672
ENSG00000138443,4.03332,2.44751
ENSG00000108798,0.0,0.0321691
ENSG00000154175,0.0160572,0.0142334
ENSG00000097007,4.69859,3.9394699999999996
ENSG00000143322,7.47158,4.24036
ENSG00000099204,4.85749,2.60189
ENSG00000163995,0.142129,0.126436
ENSG00000173210,0.0,0.0632301
ENSG00000175164,0.0,0.0
ENSG00000159842,7.091810000000001,5.93731
ENSG00000174429,0.0,0.0238289
ENSG00000146386,132.95600000000002,89.6396
ENSG00000146109,23.934,29.9233
ENSG00000114626,0.646596,1.31874
ENSG00000166016,2.47071,1.63283
ENSG00000060971,14.6083,8.57837
ENSG00000167315,67.9189,47.8896
ENSG00000278540,15.3742,4.23726
ENSG00000076555,0.421042,0.787238
ENSG00000111271,4.13204,2.4846
ENSG00000240303,7.66068,2.64663
ENSG00000151498,5.04151,3.36515
ENSG00000177646,17.4639,7.156739999999999
ENSG00000115361,2.3407400000000003,0.523799
ENSG00000117054,50.9519,8.62031
