ORF,Ribo_Prints,RNA_Prints
YBR188C,578,4659
YBR189W,66980,471397
YBR191W,27971,116013
YBR191W-A,66,32531
YBR192W,1085,12105
YBR193C,510,5894
YBR194W,206,2432
YBR195C,645,9713
YBR196C,129551,299207
YBR197C,472,8246
YBR198C,3281,33346
YBR199W,2930,34476
YBR200W,1611,14218
YBR201C-A,40,279
YBR201W,360,4966
YBR202W,2604,17592
YBR204C,607,6431
YBR205W,4117,35721
YBR206W,594,12173
YBR207W,1817,20877
YBR208C,1794,15679
YBR210W,586,7013
YBR211C,415,6757
YBR212W,2431,5560
YBR213W,439,2367
YBR214W,983,2487
YBR215W,1351,11729
YBR216C,1084,11583
YBR217W,139,4230
YBR218C,7920,56537
YBR219C,146,3932
YBR220C,1192,14807
YBR221C,17656,81205
YBR222C,3901,13551
YBR223C,213,3634
YBR225W,561,4014
YBR227C,1566,14675
YBR228W,198,8827
YBR229C,3109,16606
YBR230C,1086,4046
YBR230W-A,251,1393
YBR231C,902,10097
YBR233W,926,5356
YBR233W-A,509,4209
YBR234C,5633,45458
YBR235W,952,12324
YBR236C,1663,20212
YBR237W,471,14454
YBR238C,1351,2302
YBR239C,264,3151
YBR241C,344,1670
YBR242W,1223,14661
YBR243C,1479,18681
YBR244W,4446,31680
YBR245C,6077,33489
YBR246W,890,16671
YBR247C,4103,35954
YBR248C,7291,49218
YBR249C,26867,129675
YBR251W,1089,12630
YBR252W,3446,17987
YBR253W,656,10282
YBR254C,893,8106
YBR255C-A,288,3597
YBR255W,392,9982
YBR256C,1781,27676
YBR257W,614,9381
YBR258C,329,3613
YBR259W,191,7148
YBR260C,1256,11447
YBR261C,2609,15604
YBR262C,524,5328
YBR263W,13434,72231
YBR264C,691,10100
YBR265W,2360,20435
YBR267W,3544,27818
YBR268W,971,8160
YBR269C,1082,5063
YBR270C,54,5481
YBR271W,1103,17037
YBR272C,840,12702
YBR273C,2011,10084
YBR274W,503,9816
YBR275C,1526,15935
YBR276C,393,19572
YBR278W,360,7568
YBR279W,2826,28909
YBR280C,398,4964
YBR281C,1778,11848
YBR282W,1381,7347
YBR283C,11022,73257
YBR286W,29182,161610
YBR287W,1721,16121
YBR288C,1805,23775
YBR289W,1275,13001
YBR290W,1111,14252
YBR291C,481,9170
YBR293W,124,7168
YBR295W,318,6840
YBR296C,1814,9669
YBR297W,205,1623
YBR298C,11,2344
YCL001W,2578,25712
YCL002C,194,9207
YCL004W,141,4703
YCL005W,358,7756
YCL005W-A,3603,18618
YCL008C,645,5967
YCL009C,15014,89044
YCL010C,1055,10194
YCL011C,5445,89826
YCL012C,256,3778
YCL014W,2298,13037
YCL016C,395,6862
YCL017C,5148,29864
YCL021W-A,7,3427
YCL024W,781,9637
YCL025C,1200,16403
YCL026C-B,332,756
YCL027W,378,4065
YCL028W,8925,19829
YCL029C,971,8641
YCL030C,36514,134467
YCL031C,2260,23050
YCL032W,485,8714
YCL033C,1192,7750
YCL034W,2456,15420
YCL035C,5203,21399
YCL036W,747,20283
YCL037C,20588,14498
YCL038C,529,5653
YCL039W,616,6988
YCL040W,4535,21646
YCL042W,331,1116
YCL043C,45852,161777
YCL044C,1038,4506
YCL045C,7347,31325
YCL047C,512,6002
YCL049C,359,3436
YCL050C,15139,60700
YCL051W,576,8716
YCL052C,808,13407
YCL054W,7258,51946
YCL055W,957,8245
YCL056C,148,6412
YCL057C-A,2255,10940
YCL057W,5933,39352
YCL058W-A,752,9380
YCL059C,5859,40578
YCL061C,1702,15083
YCL063W,552,6139
YCL064C,14973,94160
YCR002C,4051,34478
YCR003W,810,7172
YCR004C,7591,26585
YCR005C,3453,92004
YCR007C,49,2134
YCR008W,1361,29678
YCR009C,4683,31543
YCR011C,4786,50605
YCR012W,533845,1847196
YCR014C,14,5615
YCR015C,324,5573
YCR016W,3025,34493
YCR017C,4193,35905
YCR018C,440,11913
YCR019W,324,7002
YCR020C,27,3288
YCR020C-A,624,5918
YCR020W-B,522,4909
YCR021C,46,900
YCR023C,740,16842
YCR024C,225,4488
YCR024C-A,8562,23094
YCR024C-B,117,101039
YCR026C,1519,16427
YCR027C,369,6672
YCR028C,966,9262
YCR028C-A,6336,33500
YCR030C,2483,10025
YCR031C,38210,245307
YCR032W,462,12261
YCR033W,1764,30963
YCR034W,6769,30825
YCR035C,2183,25940
YCR036W,1841,16155
YCR037C,1002,21818
YCR042C,2281,25468
YCR043C,1863,19517
YCR044C,1117,8911
YCR046C,1365,8962
YCR047C,2395,20529
YCR048W,2744,17034
YCR051W,4025,31159
YCR052W,2947,22880
YCR053W,31113,97929
YCR054C,952,10604
YCR057C,4775,43899
YCR059C,875,10111
YCR060W,693,7396
YCR063W,281,812
YCR065W,1851,9464
YCR066W,300,5074
YCR067C,3153,16075
YCR068W,555,2313
YCR069W,2812,12891
YCR071C,897,6578
YCR072C,3322,24320
YCR073C,214,7448
YCR073W-A,2029,10245
YCR075C,492,8387
YCR075W-A,386,2820
YCR076C,701,5505
YCR077C,6546,19764
YCR079W,171,2160
YCR081W,726,7266
YCR082W,1215,18316
YCR083W,967,6243
YCR084C,6757,25584
YCR086W,574,5626
YCR087C-A,2929,21304
YCR088W,24119,47800
YCR090C,1338,17744
YCR092C,989,15781
YCR093W,7239,24422
YCR094W,1641,18213
YCR095C,516,12635
YCR095W-A,1,255
YCR097W,733,12907
YCR098C,37,1784
YCR099C,1,1428
YCR100C,3,1960
YCR101C,56,884
YCR106W,149,4620
YDL001W,886,10246
YDL002C,1181,14585
YDL003W,2453,19079
YDL004W,3858,23409
YDL005C,1307,16163
YDL006W,971,12552
YDL007W,11694,65646
YDL008W,539,6459
YDL010W,1129,9794
YDL012C,1821,6054
YDL013W,785,16144
YDL014W,30607,150047
YDL015C,6746,37296
YDL017W,483,7964
YDL018C,978,8197
YDL019C,3022,22190
YDL020C,2513,23740
YDL021W,176,1619
YDL022W,9331,20728
YDL025C,748,6885
YDL027C,330,4102
YDL028C,781,14003
YDL029W,7276,57353
YDL030W,787,15138
YDL031W,7072,64466
YDL033C,243,3355
YDL035C,1127,20296
YDL036C,676,12536
YDL039C,4,2565
YDL040C,8230,48085
YDL042C,937,10780
YDL043C,905,8146
YDL044C,508,10691
YDL045C,586,8293
YDL045W-A,927,4771
YDL046W,3748,11744
YDL047W,2199,13727
YDL051W,10082,68180
YDL052C,3112,32750
YDL053C,1754,10768
YDL054C,814,5742
YDL055C,85592,291537
YDL056W,1080,14415
YDL057W,276,3033
YDL058W,4450,48662
YDL059C,179,3131
YDL060W,4118,40271
YDL061C,15015,64906
YDL063C,2693,33349
YDL064W,3257,16816
YDL065C,3255,22289
YDL066W,14796,32882
YDL067C,2355,9003
YDL069C,124,3696
YDL070W,3044,50633
YDL072C,3544,28422
YDL073W,663,22388
YDL074C,2863,38143
YDL075W,36881,186027
YDL076C,784,10052
YDL077C,720,11180
YDL078C,5113,32556
YDL080C,263,10328
YDL081C,61446,353987
YDL082W,24720,100684
YDL083C,16005,83510
YDL084W,35591,200635
YDL085C-A,1562,9624
YDL086C-A,15,430
YDL086W,2415,16938
YDL087C,420,2560
YDL088C,1437,14689
YDL089W,560,5132
YDL090C,678,10779
YDL091C,421,6875
YDL092W,2565,19744
YDL093W,1436,12524
YDL095W,14439,77070
YDL097C,9883,73748
YDL098C,402,5577
YDL099W,3164,31884
YDL100C,13568,99365
YDL101C,1013,10095
YDL102W,2748,15756
YDL103C,4743,17966
YDL104C,174,4294
YDL105W,367,5115
YDL106C,1097,9326
YDL107W,265,5889
YDL108W,817,10751
YDL109C,65,2598
YDL110C,690,3021
YDL111C,1577,19895
YDL112W,3964,31398
YDL113C,824,9252
YDL115C,823,16081
YDL116W,2088,24978
YDL117W,1337,21442
YDL119C,263,3699
YDL120W,1847,13373
YDL121C,2016,23405
YDL122W,3197,42272
YDL123W,468,2017
YDL124W,3571,25731
YDL125C,8067,41497
YDL126C,60437,188347
YDL127W,534,7529
YDL128W,3361,11686
YDL129W,443,4766
YDL130W,39057,250669
YDL130W-A,834,2749
YDL131W,2944,17846
YDL132W,3080,28317
YDL133C-A,4659,30696
YDL133W,712,15407
YDL134C,1470,18561
YDL135C,3339,24400
YDL137W,5349,36794
YDL138W,146,4899
YDL139C,303,4434
YDL140C,17839,37775
YDL141W,1975,13886
YDL142C,342,5782
YDL143W,13032,103113
YDL144C,1284,13616
YDL145C,14685,68391
YDL146W,250,5885
YDL147W,11461,64274
YDL148C,6331,48731
YDL149W,348,3985
YDL150W,2662,27430
YDL153C,6684,50495
YDL154W,23,5803
YDL155W,996,15497
YDL156W,600,2932
YDL157C,2915,22561
YDL158C,13,11871
YDL159W,782,8835
YDL160C,11987,6583
YDL160C-A,588,4354
YDL161W,3215,21354
YDL164C,2129,15903
YDL165W,1478,13433
YDL166C,2356,21096
YDL167C,2356,26805
YDL168W,6483,28486
YDL170W,489,14298
YDL171C,18472,36967
YDL173W,3166,22114
YDL174C,1348,17100
YDL175C,825,7749
YDL176W,350,13494
YDL177C,190,4250
YDL178W,2658,19095
YDL179W,830,11179
YDL180W,529,11859
YDL181W,456,1603
YDL182W,3984,14957
YDL183C,148,3273
YDL184C,6448,52283
YDL185W,84867,181395
YDL188C,1108,7261
YDL189W,1588,19646
YDL190C,2726,20418
YDL192W,12706,117103
YDL193W,2395,15550
YDL194W,195,3800
YDL195W,18108,28424
YDL197C,215,7692
YDL198C,4317,30782
YDL199C,161,1867
YDL200C,441,6064
YDL201W,3713,27625
YDL202W,1210,12701
YDL203C,893,10383
YDL204W,49,1583
YDL205C,2065,10313
YDL206W,115,3794
YDL207W,1014,22625
YDL208W,10640,78083
YDL209C,709,11041
YDL211C,157,2580
YDL212W,4683,43440
YDL213C,4066,34960
YDL215C,1521,16596
YDL216C,211,6046
YDL217C,1491,8432
YDL219W,1396,14267
YDL220C,396,3444
YDL224C,1823,15465
YDL225W,3311,20059
YDL226C,7409,42790
YDL227C,4044,29504
YDL229W,30283,90489
YDL230W,708,7281
YDL231C,120,17135
YDL232W,859,3680
YDL233W,535,6069
YDL234C,810,10178
YDL235C,1585,14288
YDL236W,5063,34113
YDL237W,2161,24537
YDL238C,206,2291
YDL239C,17,4510
YDL240W,802,7150
YDL241W,505,3182
YDR001C,2059,23234
YDR002W,27504,129127
YDR003W,543,6716
YDR003W-A,1,2111
YDR004W,171,10388
YDR005C,738,12082
YDR006C,1519,14636
YDR007W,948,14349
YDR011W,7131,33839
YDR013W,456,9393
YDR014W,346,5003
YDR016C,524,8035
YDR017C,2271,26227
YDR019C,3683,31913
YDR020C,525,5956
YDR021W,734,12328
YDR022C,224,4139
YDR023W,44466,197746
YDR025W,12245,61754
YDR026C,675,17087
YDR027C,834,17860
YDR028C,4199,37356
YDR030C,200,4634
YDR031W,493,2686
YDR032C,6686,32392
YDR033W,28553,112503
YDR034C,1177,22990
YDR035W,9880,53738
YDR036C,1745,12410
YDR037W,53642,243351
YDR041W,873,9140
YDR042C,9,546
YDR043C,345,5807
YDR044W,3725,12450
YDR045C,1335,10466
YDR046C,4164,38228
YDR047W,1957,38471
YDR049W,1562,17303
YDR050C,228159,1149585
YDR051C,1565,19568
YDR052C,1155,18353
YDR054C,2919,14758
YDR055W,3704,16023
YDR056C,3500,28401
YDR057W,846,8662
YDR058C,168,3565
YDR059C,287,1787
YDR060W,8901,65595
YDR061W,885,16779
YDR062W,5773,48797
YDR063W,1532,14400
YDR064W,130448,577652
YDR065W,194,6080
YDR066C,177,3052
YDR067C,346,6063
YDR068W,1690,22809
YDR069C,585,4757
YDR071C,7356,43975
YDR072C,1490,21096
YDR073W,303,6855
YDR074W,2893,16184
YDR075W,698,10824
YDR076W,134,1559
YDR077W,24220,32751
YDR078C,104,3348
YDR079C-A,357,3308
YDR079W,614,5718
YDR080W,1065,13641
YDR081C,1124,9562
YDR082W,65,10194
YDR083W,3129,43214
YDR084C,1408,10464
YDR085C,143,3523
YDR086C,8252,53112
YDR087C,4146,39711
YDR088C,829,11171
YDR089W,1444,15018
YDR090C,726,6419
YDR091C,9634,37086
YDR092W,2984,17323
YDR093W,3512,33049
YDR094W,105,4290
YDR096W,825,2810
YDR097C,3312,17734
YDR098C,6399,33973
YDR099W,15988,39730
YDR100W,1146,8611
YDR101C,5844,46372
YDR103W,1405,19610
YDR104C,350,8998
YDR105C,1064,13954
YDR106W,67,1050
YDR107C,956,5167
YDR108W,544,10392
YDR109C,536,8219
YDR110W,1066,15752
YDR111C,577,6806
YDR113C,1304,9932
YDR115W,881,5228
YDR116C,886,8117
YDR117C,2339,17257
YDR118W,449,8632
YDR118W-A,4,760
YDR119W,4505,33940
YDR119W-A,38,205
YDR120C,5149,40989
YDR121W,1355,14045
YDR122W,2030,15096
YDR123C,338,4300
YDR124W,7,1010
YDR125C,97,1520
YDR126W,122,1815
YDR127W,22496,63529
YDR128W,821,21040
YDR129C,18545,64335
YDR130C,631,6865
YDR131C,203,5404
YDR132C,239,4332
YDR133C,161,27599
YDR135C,6038,44419
YDR137W,683,16453
YDR138W,1134,12024
YDR139C,1200,9432
YDR140W,737,13445
YDR141C,2587,23754
YDR142C,248,5337
YDR143C,1658,6767
YDR144C,3210,26219
YDR145W,2711,22437
YDR146C,2790,17767
YDR147W,920,14650
YDR148C,5693,20567
YDR150W,4595,33746
YDR151C,1233,9434
YDR152W,3257,33250
YDR153C,2613,20125
YDR154C,41787,207351
YDR155C,97791,259694
YDR156W,2141,15516
YDR158W,38539,175134
YDR159W,785,14990
YDR160W,186,9572
YDR161W,4668,48952
YDR162C,1030,9102
YDR163W,729,7233
YDR164C,1128,11464
YDR165W,3873,45309
YDR166C,1490,14643
YDR167W,1781,17559
YDR168W,7714,31722
YDR169C,1014,6005
YDR170C,12715,58652
YDR171W,1296,8054
YDR172W,30516,94500
YDR173C,489,6963
YDR174W,6076,60970
YDR175C,1450,13793
YDR176W,1295,21567
YDR177W,4406,23754
YDR178W,1576,4814
YDR179C,258,5387
YDR179W-A,226,7454
YDR180W,1010,9818
YDR181C,443,11203
YDR182W,2120,20216
YDR183C-A,22,3726
YDR183W,560,8043
YDR184C,866,8185
YDR185C,77,691
YDR186C,1657,19322
YDR188W,14073,77386
YDR189W,3441,25504
YDR190C,8461,58485
YDR191W,362,4801
YDR192C,1178,6792
YDR194C,3989,31765
YDR195W,1135,8889
YDR196C,845,15286
YDR197W,314,8685
YDR198C,431,10556
YDR200C,632,9447
YDR201W,696,7816
YDR202C,535,7952
YDR204W,785,11617
YDR205W,693,6314
YDR206W,1063,26740
YDR207C,1224,7989
YDR208W,1827,20467
YDR210W,2492,15873
YDR211W,5345,44337
YDR212W,13161,74570
YDR213W,1034,7805
YDR214W,8729,39278
YDR216W,581,4411
YDR217C,1723,16493
YDR219C,854,10660
YDR221W,1828,14691
YDR222W,799,7484
YDR224C,16439,84194
YDR225W,9449,56085
YDR226W,44728,148048
YDR227W,1449,18285
YDR228C,1134,13159
YDR229W,1067,13491
YDR231C,597,5174
YDR232W,5710,16032
YDR233C,16655,61574
YDR234W,4613,28066
YDR235W,572,16442
YDR236C,590,10153
YDR237W,1065,10781
YDR238C,14140,69802
YDR239C,1349,14860
YDR240C,625,9385
YDR242W,44,4566
YDR243C,910,7111
YDR244W,1346,11028
YDR245W,2853,46934
YDR246W,701,6497
YDR247W,300,1927
YDR248C,545,5584
YDR249C,129,5211
YDR251W,1787,19388
YDR252W,330,1558
YDR253C,47,1178
YDR254W,269,5660
YDR255C,281,2407
YDR257C,1278,21686
YDR258C,4333,25415
YDR259C,76,1157
YDR260C,649,6295
YDR261C,2073,17996
YDR262W,1075,16473
YDR263C,27,3395
YDR264C,5132,44932
YDR265W,240,10134
YDR266C,2726,18425
YDR267C,1159,16370
YDR268W,629,7594
YDR270W,1360,11836
YDR272W,3083,23225
YDR273W,57,2938
YDR275W,131,11088
YDR276C,6247,25503
YDR277C,172,999
YDR279W,703,12526
YDR280W,2018,23160
YDR281C,450,5031
YDR282C,242,5804
YDR283C,1715,26375
YDR284C,1535,16571
YDR285W,119,5688
YDR286C,282,3577
YDR287W,761,8413
YDR288W,394,11394
YDR289C,1455,11646
YDR291W,659,14016
YDR292C,2624,36617
YDR293C,5251,17601
YDR294C,2726,26786
YDR295C,784,12965
YDR296W,1271,12379
YDR297W,2769,16844
YDR298C,4977,27663
YDR299W,4142,41570
YDR300C,3949,29206
YDR301W,1691,17919
YDR302W,1097,11664
YDR303C,1895,19154
YDR304C,7648,53889
YDR305C,590,6898
YDR306C,478,12207
YDR307W,1254,9468
YDR308C,1086,10149
YDR309C,2905,9139
YDR310C,1818,21191
YDR311W,1523,16595
YDR312W,681,6850
YDR313C,280,3775
YDR314C,121,3065
YDR315C,123,3175
YDR316W,499,12274
YDR317W,90,1417
YDR318W,248,7712
YDR319C,333,5948
YDR320C,1875,15988
YDR320C-A,481,6474
YDR321W,10363,84458
YDR322C-A,1900,10377
YDR322W,1228,13571
YDR323C,242,6145
YDR324C,5149,43462
YDR325W,958,14085
YDR326C,3010,18847
YDR328C,5210,30982
YDR329C,980,12589
YDR330W,1304,9086
YDR331W,1880,9057
YDR332W,138,8257
YDR333C,2078,28484
YDR334W,1109,21991
YDR335W,3104,40884
YDR336W,190,8632
YDR337W,1350,12790
YDR338C,589,8185
YDR339C,2114,22074
YDR341C,24732,106215
YDR345C,11964,63584
YDR346C,8039,57742
YDR347W,1127,17018
YDR348C,2712,20472
YDR349C,1261,20380
YDR350C,184,8637
YDR351W,1248,17341
YDR352W,1184,11507
YDR353W,23707,81720
YDR354W,2380,19138
YDR356W,2103,28507
YDR357C,408,7096
YDR358W,985,5732
YDR359C,851,11248
YDR361C,3904,35615
YDR362C,790,15263
YDR363W,438,7046
YDR363W-A,4668,31991
YDR364C,469,11379
YDR365C,5302,88686
YDR367W,862,17995
YDR368W,5780,26104
YDR369C,495,6829
YDR370C,367,11917
YDR371W,526,7785
YDR372C,4137,39500
YDR373W,1964,24169
YDR374W-A,243,2929
YDR375C,500,8972
YDR376W,837,12795
YDR377W,2665,10837
YDR378C,2151,19999
YDR379C-A,86,1338
YDR379W,808,9761
YDR380W,1740,13732
YDR381C-A,229,2818
YDR381W,19099,68309
YDR382W,71164,408770
YDR383C,307,6250
YDR384C,6167,28305
YDR386W,334,8308
YDR387C,230,7769
YDR388W,7815,44231
YDR389W,1519,9815
YDR390C,1785,26175
YDR391C,427,5475
YDR392W,824,11371
YDR393W,353,10566
YDR394W,6159,42855
YDR395W,8038,54037
YDR397C,1488,18615
YDR398W,4313,42221
YDR399W,7065,54732
YDR400W,1198,10367
YDR404C,1800,16395
YDR405W,863,9172
YDR406W,820,7099
YDR407C,1237,22299
YDR408C,3408,29935
YDR409W,627,4830
YDR410C,870,14360
YDR411C,1637,10872
YDR412W,2736,23870
YDR414C,524,7060
YDR415C,1004,7338
YDR416W,911,17860
YDR418W,47786,304019
YDR419W,344,8024
YDR420W,818,12455
YDR421W,462,9073
YDR422C,1574,11440
YDR423C,905,13576
YDR424C,1362,8393
YDR425W,484,4739
YDR427W,4882,43759
YDR428C,848,11328
YDR429C,17604,114217
YDR430C,2122,17888
YDR432W,32356,57345
YDR433W,14495,27186
YDR434W,2597,28923
YDR435C,550,7675
YDR436W,510,6335
YDR437W,140,691
YDR438W,12,3190
YDR439W,350,7150
YDR440W,757,10215
YDR441C,694,5662
YDR443C,818,6333
YDR444W,438,15002
YDR447C,7581,69122
YDR448W,1061,12225
YDR449C,2504,29310
YDR450W,24397,140526
YDR451C,1714,10576
YDR452W,2653,44848
YDR453C,187,2847
YDR454C,13252,83243
YDR456W,1964,16456
YDR457W,6286,52166
YDR458C,1519,21782
YDR459C,119,8855
YDR460W,1087,12045
YDR461C-A,466,3608
YDR461W,1945,11692
YDR462W,1285,7839
YDR463W,2667,14129
YDR464W,2263,29852
YDR465C,3203,32858
YDR466W,682,9077
YDR468C,1574,16077
