ORF,Ribo_Prints,RNA_Prints
YAL008W,44.61808815,23.06488765
YBR255W,1.8271322,4.249428716
YGR164W,0,9.502535264
YGR131W,0.358029091,1.700877905
YPL144W,77.54206877,81.36849365
YBR135W,46.70269123,43.35204294
YBR160W,106.9333183,97.6588515
YJL082W,3.895764159,7.379755369
YJL142C,2.057909207,18.88375322
YPL191C,9.706273853,14.51441525
YGL215W,6.28304682,30.03464509
YKL074C,11.05469974,13.89898873
YLR467C-A,0,0
YJL077C,0.131812959,0.530999634
YKL096W-A,1281.343384,700.7476338
YIL124W,79.41160714,63.38206898
YLR364C-A,0.750492906,0
YPL039W,8.596965047,16.52340751
YNL170W,0,40.0721884
YGL141W,14.22993031,20.94727449
YJL179W,62.6104558,51.00507101
YDR316W-A,0,0
YDR316W-B,0,0
YKL083W,0,2.405841334
YOR009W,1.522956343,4.037783729
YKL029C,42.14877746,34.42389248
YPL166W,4.447549773,4.267734541
YKL052C,4.332810374,6.692867629
YHR025W,109.9408141,98.02235859
YOL034W,3.772336526,12.42326302
YBL008W,2.49542479,6.254339207
YIL062C,62.42081168,39.97520071
YCL023C,0,0
YOL116W,1.56630562,3.696567722
YDR196C,9.218858582,13.29308076
YBR280C,1.928985999,2.718727401
YNR032W,12.46130909,20.82214529
YNR045W,3.769662884,18.17134047
YML105C,24.3066147,24.57660939
YNL288W,44.12182374,42.19059034
YIL059C,2.502622522,35.38561835
YIL004C,150.5829157,166.9410309
YNR018W,49.34050277,42.73032389
YNL003C,4.389864882,9.281955547
YFR047C,20.41132622,18.94311161
YER087C-B,208.2717976,166.7463759
YHR078W,6.211370245,48.29648143
YIR023C-A,0,0.038552863
YJR115W,1.220284266,3.351324267
YLR355C,10674.34416,7074.777331
YGR099W,8.910743914,22.24735076
YLR300W,91.60052645,103.2155857
YBL003C,2686.05835,1545.083344
YJR140C,1.417964982,5.224322878
YOR033C,2.068617139,10.07432865
YOR062C,2.696630695,6.829333913
YBR043C,0.659467004,5.033693913
YHR112C,23.96438424,28.63523931
YLR011W,12.31155731,10.14594145
YIL044C,107.3440767,116.81553
YHR126C,0.294538886,0.094554616
YKR084C,56.93255073,75.94202783
YER121W,0.70641089,0.797943211
YCR046C,14.83204953,14.26431753
YNL144C,0.258577761,0.976286367
YKL204W,80.84023849,82.90327138
YOR266W,5.003704841,10.29116314
YDR393W,6.453833364,22.89814775
YGL171W,181.5519217,178.926496
YPR194C,0.010152542,1.10816995
YGR019W,94.87767851,93.55953193
YBL033C,48.50946927,36.24460615
YJL188C,0,0.302734484
YLL057C,0.247296379,0.668796036
YPL060C-A,0,0.020116787
YNL229C,22.9703874,15.20709828
YNL277W,23.8776255,28.51144974
YMR040W,0.325097715,2.881322922
YDR077W,254.7193742,131.2359414
YMR266W,8.363114078,29.81968742
YKR064W,5.442604968,22.00872953
YPL089C,1.588182061,4.691711617
YGR277C,39.21161769,39.64995346
YDL139C,37.84943914,40.72779364
YDR246W,93.72771077,54.87491177
YOR288C,26.23483597,29.51376387
YDL240C-A,0,0.023432055
YCR028C,1.795019976,5.178736906
YML054C,0.253816654,1.569674716
YLR179C,127.273995,79.45265307
YOR141C,12.09577403,14.64537893
YPL280W,0,0
YBL106C,13.58052274,31.53698943
YGL044C,25.59136306,13.04217419
YER107C,19.82193894,21.47400169
YBR038W,9.841927592,11.13276107
YER076W-A,0.679493408,0.15595154
YGR259C,0,0.210113046
YEL047C,170.4110699,118.2384627
YPR016C,163.6520848,139.0379503
YLR157C,0,0
YDL055C,981.5382745,640.3018458
YML009C,16.95761406,14.62297868
YML072C,42.86748425,138.047789
YDR142C,4.785383013,11.20871834
YFL044C,43.65790836,39.99794647
YBL113W-A,0,0
YKL019W,119.9104457,161.0038559
YJL130C,14.91911842,19.61358689
YBL085W,7.607050417,17.6808973
YBR116C,0.450853004,2.654507522
YDR166C,2.811394296,5.362356192
YHR212W-A,0,0
YDR082W,0.285128963,2.394028085
YDR348C,58.86341271,64.13092815
YKL182W,484.908482,673.2533026
YDR333C,18.36195195,30.3857793
YKL018C-A,80.22783731,10.74000574
YPL027W,0.008710456,0.039052988
YIR012W,173.1700564,144.9859652
YLR363C,81.39885503,54.88914032
YEL077W-A,0,0.061681883
YDR179C,3.117771056,3.479716571
YML089C,0.097557109,0.065724055
YLR431C,1.865980527,5.64563142
YKR046C,5.791045226,4.723492305
YJR005W,15.71493422,31.56453298
YJL116C,3.273893227,3.607017412
YER030W,242.0766278,293.5243152
YHR041C,44.69159275,76.29861014
YJR072C,110.8376302,103.9905949
YEL030C-A,0,0.203876102
YKR039W,0.686371894,1.66804401
YGL003C,4.731127342,9.931884995
YPL009C,10.85305098,11.48414189
YDR268W,1.830032842,2.362581534
YGL192W,0.071378202,0.239314641
YDL117W,8.074820115,18.64076929
YMR131C,53.57886982,72.016481
YMR293C,3.156809867,2.786481368
YJL214W,0.162198373,0.069213583
YIL105C,4.387951583,5.828301141
YML126C,180.1792648,117.2119558
YLR189C,2.226406903,8.034316906
YIL150C,10.59402566,22.01577889
YLR349W,0.311426197,0.463666282
YGL250W,2.718482166,1.889076568
YBR212W,12.80322088,14.12708873
YJR109C,102.7378118,101.9482036
YLR254C,14.21059534,26.45748995
YGR085C,1269.613791,526.2225905
YPL105C,2.998595131,5.606172457
YGR145W,26.10464438,31.33499905
YGR110W,1.283911354,2.177728783
YDR248C,9.22316557,16.41831621
YGL154C,4.760030628,15.63003308
