ORF,RNA_Prints,Ribo_Prints
YJL097W,1662.0,933.0
YNL166C,2561.0,366.0
YBR259W,427.0,271.0
YGR111W,1266.0,439.0
YGL155W,4199.0,495.0
YPR108W,5110.0,1543.0
YOR007C,16777.0,3833.0
YLR451W,666.0,434.0
YDR406W,1254.0,713.0
YBR193C,263.0,177.0
YJR101W,923.0,438.0
YJR120W,28.0,19.0
YPR163C,12853.0,3685.0
YHR143W,8727.0,2661.0
YBR222C,12643.0,1157.0
YPR088C,2932.0,1657.0
YLR131C,996.0,301.0
YPR101W,580.0,90.0
YER127W,10401.0,422.0
YLR199C,997.0,346.0
YDL040C,5367.0,2047.0
YCL004W,296.0,206.0
YKR095W-A,1692.0,88.0
YBR096W,1276.0,880.0
YGR133W,284.0,127.0
YJL193W,353.0,267.0
YJR093C,1000.0,266.0
YEL027W,18728.0,4493.0
YDL015C,34495.0,1658.0
YNL281W,9380.0,1358.0
YDR123C,411.0,234.0
YHR110W,873.0,525.0
YBR041W,2331.0,786.0
YPR145C-A,48.0,1.0
YDR430C,1779.0,656.0
YGR193C,1839.0,552.0
YDR487C,3711.0,1295.0
YPR185W,708.0,286.0
YPL273W,2798.0,1557.0
YIL142W,63075.0,2044.0
YGR015C,210.0,147.0
YOR242C,47.0,45.0
YNR035C,5875.0,1415.0
YER065C,372.0,363.0
YCR036W,1390.0,611.0
YLR077W,1156.0,455.0
YNL219C,9098.0,945.0
YDR037W,35957.0,7162.0
YGR040W,569.0,283.0
YER178W,17476.0,4616.0
YML041C,10494.0,165.0
YLR057W,778.0,531.0
YCR004C,3664.0,1425.0
YJL091C,1638.0,498.0
YLR320W,384.0,320.0
YHR005C,15529.0,1098.0
YPR135W,2288.0,433.0
YAR008W,515.0,203.0
YHR121W,2092.0,449.0
YNL322C,8815.0,1263.0
YHR034C,1163.0,197.0
YBL019W,643.0,158.0
YMR231W,1832.0,411.0
YOL070C,3338.0,506.0
YOL138C,942.0,353.0
YOR188W,2349.0,562.0
YMR216C,1404.0,618.0
YJL085W,566.0,294.0
YDR533C,563.0,232.0
YOL148C,628.0,388.0
YLR452C,5669.0,1269.0
YLR341W,56.0,48.0
YNR054C,4023.0,280.0
YBL029C-A,274.0,73.0
YDR130C,788.0,181.0
YIL015W,6565.0,1804.0
YEL030W,151.0,125.0
YOR129C,368.0,275.0
YBR291C,335.0,232.0
YNL002C,4698.0,1089.0
YLR393W,1246.0,73.0
YAR015W,9797.0,1627.0
YOR384W,3042.0,210.0
YML114C,646.0,342.0
YDR020C,868.0,165.0
YGR053C,34.0,23.0
YJL093C,1131.0,658.0
YOR320C,1365.0,919.0
YNR001C,2599.0,1336.0
YIL036W,1678.0,396.0
YNL082W,2099.0,313.0
YLL051C,2256.0,908.0
YDR395W,6018.0,1876.0
YPL260W,2195.0,556.0
YOR279C,371.0,89.0
YPL264C,259.0,55.0
YGR008C,971.0,126.0
YLR036C,344.0,201.0
YKL211C,3234.0,1296.0
YGL060W,2146.0,438.0
YNL311C,708.0,349.0
YLL002W,274.0,191.0
YJL030W,449.0,172.0
YLR424W,559.0,209.0
YLR408C,197.0,44.0
YGL123W,71389.0,29919.0
YKR066C,7189.0,1057.0
YDR079W,346.0,102.0
YGR248W,49.0,36.0
YLR080W,169.0,64.0
YNL154C,3170.0,1131.0
YBR086C,5255.0,1914.0
YER043C,23040.0,4925.0
YBR074W,2921.0,818.0
YGR191W,3276.0,1302.0
YOR150W,1302.0,220.0
YPL194W,351.0,99.0
YMR106C,1420.0,175.0
YDR055W,3350.0,1318.0
YBL061C,1314.0,677.0
YGL203C,7281.0,645.0
YMR140W,2883.0,230.0
YLR095C,1680.0,543.0
YBR034C,6445.0,775.0
YML014W,1240.0,288.0
YPL054W,97.0,21.0
YLR040C,128.0,93.0
YCR091W,172.0,91.0
YLR401C,4127.0,823.0
YDR244W,1115.0,329.0
YLR304C,12936.0,5614.0
YKL018W,8854.0,358.0
YDL088C,1669.0,494.0
YDL137W,4849.0,2110.0
YGR007W,4872.0,725.0
YJR063W,6673.0,284.0
YBR018C,35.0,29.0
YMR161W,1386.0,327.0
YDL157C,1025.0,469.0
YDR233C,5897.0,2952.0
YJL184W,4062.0,186.0
YEL005C,152.0,85.0
YDR527W,5080.0,419.0
YKL146W,3580.0,857.0
YKL139W,706.0,238.0
YCR059C,2309.0,835.0
YGR042W,257.0,169.0
YDL197C,498.0,331.0
YER078C,584.0,289.0
YER130C,1148.0,299.0
YDR115W,403.0,239.0
YDR428C,651.0,269.0
YIL077C,354.0,213.0
YGR071C,1215.0,308.0
YCR106W,525.0,284.0
YLR029C,58685.0,20534.0
YER165W,37177.0,3799.0
YML038C,1136.0,466.0
YCL059C,7031.0,837.0
YJL181W,324.0,178.0
YER109C,432.0,354.0
YKR071C,2737.0,695.0
YKR031C,1393.0,451.0
YDR489W,1318.0,164.0
YGR196C,1529.0,344.0
YNL101W,1973.0,574.0
YMR244W,17.0,14.0
YMR091C,3902.0,665.0
YLR011W,234.0,104.0
YPR049C,554.0,306.0
YDL057W,251.0,107.0
YGR257C,800.0,585.0
YNL070W,884.0,227.0
YHR150W,454.0,285.0
YLR263W,140.0,139.0
YPL235W,10698.0,1113.0
YPL204W,1647.0,847.0
YNL182C,2812.0,808.0
YJL136C,37604.0,5113.0
YDL008W,534.0,202.0
YBL050W,2244.0,759.0
YJR086W,434.0,244.0
YGR280C,4051.0,291.0
YGR237C,650.0,279.0
YDL159W,651.0,232.0
YBL087C,21033.0,4944.0
YJR014W,6672.0,638.0
YJL132W,288.0,182.0
YGL190C,1623.0,397.0
YBR110W,2216.0,716.0
YDR144C,3848.0,1185.0
YPL018W,416.0,239.0
YGL018C,216.0,82.0
YMR075W,745.0,272.0
YGR202C,2730.0,456.0
YOL058W,1345.0,304.0
YKL120W,2652.0,904.0
YJR041C,11197.0,735.0
YDL248W,57.0,52.0
YKR028W,2837.0,912.0
YFL046W,11811.0,199.0
YDR379W,1630.0,320.0
YMR179W,647.0,263.0
YLR381W,471.0,305.0
YKL037W,13.0,10.0
YNL176C,2266.0,518.0
YHR169W,1179.0,531.0
YMR286W,132.0,75.0
YDL175C,415.0,171.0
YOR109W,3290.0,703.0
YHR104W,3023.0,829.0
YDR447C,10950.0,6563.0
YGL009C,45106.0,4873.0
YKL168C,4853.0,276.0
YDL200C,199.0,115.0
YDL102W,2355.0,476.0
YLR237W,1352.0,321.0
YJR009C,56225.0,16224.0
YER092W,581.0,213.0
YIL121W,2365.0,728.0
YER121W,15.0,4.0
YLR214W,21678.0,4785.0
YEL002C,11480.0,1921.0
YNL093W,6.0,4.0
YIR010W,1276.0,334.0
YDR331W,1806.0,497.0
YNL298W,1242.0,423.0
YLR234W,1392.0,114.0
YML056C,1280686.0,4699.0
YKR044W,567.0,424.0
YJL127C,479.0,240.0
YGL029W,1436.0,70.0
YFL004W,6981.0,2759.0
YKL149C,351.0,224.0
YNL078W,1181.0,601.0
YER139C,302.0,132.0
YDL128W,5129.0,949.0
YLR433C,1506.0,332.0
YMR068W,206.0,102.0
YPL098C,731.0,305.0
YMR153W,2144.0,535.0
YGR239C,376.0,177.0
YIR015W,225.0,65.0
YOR187W,7378.0,2242.0
YPL096W,368.0,200.0
YJL041W,4591.0,992.0
YER032W,865.0,388.0
YJR070C,13943.0,2373.0
YKL185W,2162.0,1212.0
YDL097C,45774.0,1867.0
YPR003C,706.0,253.0
YGL005C,1738.0,211.0
YGR262C,1120.0,393.0
YPL160W,17249.0,4673.0
YHR043C,590.0,233.0
YDL111C,3001.0,582.0
YMR133W,73.0,54.0
YOL016C,3913.0,293.0
YDR202C,334.0,239.0
YJL052W,2182.0,895.0
YMR029C,857.0,511.0
YBR066C,677.0,219.0
YLR104W,803.0,186.0
YKL159C,197.0,113.0
YGR215W,946.0,135.0
YPL095C,331.0,211.0
YDR253C,110.0,89.0
YDR059C,159.0,79.0
YOR335C,51807.0,4252.0
YDR368W,33647.0,1279.0
YHR192W,730.0,273.0
YCR082W,1405.0,524.0
YPL268W,581.0,330.0
YDR300C,2110.0,768.0
YJL158C,31977.0,5163.0
YGL087C,354.0,198.0
YNL301C,6200.0,2003.0
YPL052W,398.0,190.0
YIL003W,645.0,291.0
YHR007C-A,9.0,1.0
YMR224C,893.0,249.0
YBR245C,10127.0,661.0
YPL155C,1012.0,337.0
YBR163W,550.0,392.0
YDR465C,4798.0,731.0
YLR276C,4147.0,1046.0
YKL186C,1171.0,365.0
YDL222C,68.0,51.0
YKL079W,1003.0,430.0
YFR044C,8511.0,2491.0
YBR210W,1748.0,189.0
YPL103C,847.0,252.0
YIL103W,12237.0,501.0
YBR269C,361.0,216.0
YFR033C,3519.0,282.0
YDR283C,1199.0,555.0
YJR096W,516.0,245.0
YNL037C,7315.0,1675.0
YLR398C,3684.0,638.0
YBR192W,654.0,258.0
YNL188W,389.0,190.0
YJR116W,1290.0,262.0
YKL027W,1310.0,504.0
YGR143W,2628.0,461.0
YER007C-A,1223.0,633.0
YGR112W,776.0,162.0
YPL279C,43.0,20.0
YNR022C,1649.0,197.0
YLR256W,7549.0,4579.0
YGL229C,369.0,178.0
YLR056W,30367.0,5527.0
YBR125C,645.0,353.0
YDR409W,623.0,253.0
YLR356W,613.0,175.0
YBR221C,8959.0,3946.0
YAL005C,24556.0,4211.0
YJL094C,1568.0,555.0
YGR074W,680.0,305.0
YKL057C,1847.0,1030.0
YGL098W,346.0,116.0
YJR056C,671.0,150.0
YDR097C,13716.0,579.0
YLR404W,288.0,182.0
YJL121C,5234.0,1347.0
YGR161C,619.0,270.0
YGR186W,3152.0,657.0
YIR001C,1652.0,195.0
YOR047C,732.0,218.0
YAL067C,25.0,22.0
YDL213C,9067.0,481.0
YIL132C,203.0,58.0
YIL145C,2703.0,811.0
YKL195W,1859.0,849.0
YGL216W,1097.0,312.0
YDR317W,125.0,102.0
YDL042C,852.0,345.0
YDR478W,276.0,91.0
YHR064C,24856.0,7715.0
YKL015W,961.0,508.0
YOR215C,726.0,205.0
YKL179C,1990.0,466.0
YMR020W,473.0,265.0
YJR089W,612.0,306.0
YJL145W,8518.0,747.0
YDR377W,966.0,337.0
YIR007W,536.0,215.0
YJL201W,1273.0,405.0
YDR152W,3479.0,481.0
YLR153C,18192.0,3119.0
YLR146W-A,695.0,73.0
YFR020W,206.0,128.0
YNL126W,696.0,469.0
YBR132C,807.0,81.0
YKL040C,5223.0,514.0
YPL192C,45.0,44.0
YLR249W,2597292.0,46209.0
YNL004W,4969.0,550.0
YOR327C,2204.0,290.0
YIR025W,496.0,99.0
YKR053C,226.0,179.0
YOL126C,1812.0,789.0
YPL163C,2348.0,1400.0
YGL158W,16.0,14.0
YDR336W,291.0,192.0
YDR320C,1870.0,325.0
YPL069C,301.0,196.0
YKL175W,1578.0,899.0
YMR230W,6191.0,3982.0
YOL139C,14414.0,3162.0
YIL092W,1034.0,159.0
YBR207W,4022.0,890.0
YAR009C,53.0,52.0
YPL222W,343.0,186.0
YOL073C,1018.0,363.0
YLR321C,4766.0,303.0
YMR065W,225.0,180.0
YOR266W,463.0,174.0
YPL203W,1213.0,279.0
YNR055C,2387.0,952.0
YDR532C,469.0,71.0
YHL040C,3853.0,1536.0
YGR052W,76.0,26.0
YCL012C,221.0,48.0
YDR184C,1156.0,203.0
YNR011C,645.0,388.0
YNL167C,712.0,326.0
YKL210W,21611.0,4036.0
YNL221C,1259.0,872.0
YLR194C,1355.0,438.0
YNR032W,809.0,332.0
YNL284C,995.0,523.0
YER146W,1703.0,556.0
YOR365C,101.0,90.0
YNR002C,69.0,63.0
YLR426W,493.0,253.0
YGL061C,1556.0,173.0
YDR394W,8933.0,1650.0
YPL242C,1709.0,748.0
YNL173C,1696.0,290.0
YDR399W,11748.0,1375.0
YAR014C,3550.0,779.0
YLL052C,119.0,72.0
YOR087W,1434.0,629.0
YLR186W,2465.0,922.0
YKL127W,6026.0,1511.0
YHR159W,688.0,186.0
YPL132W,1265.0,265.0
YIL114C,661.0,328.0
YLR435W,3349.0,304.0
YPL100W,1491.0,264.0
YGL234W,62195.0,4492.0
YOL055C,409.0,240.0
YPR093C,385.0,113.0
YJL089W,19.0,11.0
YNL061W,9814.0,1150.0
YOL082W,845.0,390.0
YAL029C,2479.0,991.0
YIL070C,1638.0,379.0
YKL013C,4502.0,691.0
YOR148C,378.0,173.0
YNL108C,3244.0,385.0
YDR421W,424.0,248.0
YLR226W,474.0,309.0
YHL035C,1280.0,1023.0
YMR301C,2402.0,543.0
YGL171W,4314.0,478.0
YDR294C,2005.0,1119.0
YGR271W,5982.0,469.0
YFR002W,5514.0,948.0
YBR267W,9443.0,370.0
YJL217W,5594.0,1205.0
YBR285W,7.0,4.0
YGR161W-C,114.0,43.0
YPR194C,156.0,131.0
YGR089W,702.0,497.0
YBL029W,250.0,80.0
YDR325W,1413.0,425.0
YBR181C,3040.0,1751.0
YFR022W,294.0,235.0
YNL131W,2942.0,909.0
YEL020W-A,7271.0,129.0
YNL124W,1705.0,398.0
YJL073W,1734.0,300.0
YBL005W,950.0,730.0
YOR078W,1673.0,213.0
YOR322C,1542.0,632.0
YNL048W,1528.0,614.0
YOL125W,1668.0,464.0
YLR371W,952.0,567.0
YOR389W,132.0,49.0
YOR243C,4939.0,1105.0
YLR130C,1510.0,877.0
YER022W,1730.0,457.0
YBR057C,721.0,253.0
YNR059W,349.0,239.0
YDR041W,652.0,350.0
YGL047W,3657.0,218.0
YMR165C,1767.0,338.0
YOL114C,48.0,28.0
YKR070W,2159.0,611.0
YNL059C,2157.0,784.0
YMR205C,73717.0,5839.0
YIL094C,6892.0,2405.0
YCR005C,2615.0,1596.0
YCR105W,385.0,48.0
YJL185C,250.0,104.0
YNL192W,7020.0,1362.0
YER164W,10160.0,624.0
YBL101C,1273.0,316.0
YNL237W,233.0,141.0
YML017W,4343.0,477.0
YIL016W,1031.0,270.0
YLR032W,1013.0,400.0
YOL047C,31.0,16.0
YDR114C,23.0,16.0
YBL051C,17990.0,432.0
YGR281W,4565.0,951.0
YMR213W,534.0,170.0
YLR089C,4438.0,762.0
YPL161C,1218.0,351.0
YMR298W,883.0,496.0
YPR015C,45.0,17.0
YMR022W,800.0,379.0
YDR488C,1856.0,213.0
YNL115C,881.0,347.0
YJL063C,1176.0,415.0
YOL021C,9377.0,1045.0
YGR256W,85.0,51.0
YEL042W,4691.0,1178.0
YLR113W,23676.0,2177.0
YEL020C,804.0,328.0
YHL013C,876.0,206.0
YOL060C,2534.0,655.0
YML129C,367.0,133.0
YGR009C,2967.0,418.0
YNL208W,8648.0,1511.0
YMR185W,2857.0,574.0
YCL005W,1046.0,310.0
YGL105W,17326.0,3448.0
YBR097W,1301.0,339.0
YLR014C,1061.0,317.0
YDL076C,655.0,371.0
YOR137C,195.0,177.0
YDR120C,4620.0,1112.0
YER126C,1946.0,477.0
YPL060W,240.0,78.0
YMR227C,1615.0,191.0
YPR186C,458.0,120.0
YOR113W,1303.0,168.0
YGR194C,2079.0,319.0
YDR486C,2767.0,194.0
YJL192C,2299.0,1166.0
YHR117W,2697.0,978.0
YOL130W,2285.0,985.0
YDR030C,165.0,82.0
YGR254W,10521.0,2934.0
YOR238W,444.0,231.0
YNL325C,772.0,266.0
YPL274W,5634.0,1151.0
YNL257C,1124.0,715.0
YBL047C,9314.0,1257.0
YNL293W,811.0,296.0
YEL051W,5740.0,2004.0
YCR045C,335.0,308.0
YLL023C,1988.0,467.0
YKL203C,1727.0,568.0
YOL004W,9680.0,1109.0
YOL128C,483.0,214.0
YPL209C,123.0,73.0
YGR014W,4930.0,1517.0
YOR005C,489.0,205.0
YGL050W,713.0,232.0
YPR161C,1194.0,597.0
YER179W,62.0,40.0
YDL036C,528.0,261.0
YMR032W,825.0,318.0
YMR150C,351.0,258.0
YFL007W,4762.0,1390.0
YML059C,2345.0,712.0
YDL129W,932.0,106.0
YDR063W,1563.0,194.0
YKR045C,391.0,113.0
YIL014C-A,58.0,52.0
YGR238C,714.0,183.0
YCR012W,458449.0,63593.0
YER035W,1127.0,106.0
YDR201W,699.0,111.0
YOL094C,866.0,281.0
YDR254W,444.0,187.0
YPR128C,856.0,540.0
YGR263C,386.0,170.0
YKL156W,15706.0,2274.0
YMR310C,1000.0,378.0
YHR191C,457.0,112.0
YDL110C,4880.0,98.0
YDL098C,475.0,98.0
YDR301W,1769.0,497.0
YJL053W,1596.0,340.0
YPR104C,2060.0,499.0
YMR069W,79.0,31.0
YPL023C,1969.0,784.0
YGR214W,774140.0,12694.0
YPR151C,19.0,7.0
YOR283W,3956.0,336.0
YPR002W,238.0,121.0
YGL006W,1383.0,607.0
YPL006W,1693.0,608.0
YOR293W,8462.0,6626.0
YCR083W,591.0,224.0
YKR067W,2151.0,362.0
YMR143W,13418.0,7319.0
YER084W,14.0,5.0
YML028W,73576.0,12688.0
YCR063W,221.0,38.0
YLL001W,3812.0,611.0
YOR168W,16120.0,3805.0
YDR052C,1725.0,421.0
YHL006C,153.0,87.0
YMR043W,4146.0,299.0
YPR173C,16460.0,848.0
YFR024C-A,8073.0,1339.0
YCL047C,918.0,210.0
YJL031C,1060.0,279.0
YML077W,530.0,235.0
YER068W,1299.0,459.0
YER013W,1715.0,406.0
YDR223W,139.0,104.0
YMR269W,644.0,78.0
YKL053C-A,629.0,213.0
YGL122C,3814.0,779.0
YDL021W,311.0,97.0
YLR143W,1005.0,405.0
YLR043C,8943.0,2455.0
YJL008C,10928.0,2459.0
YDL018C,1121.0,233.0
YPL176C,1916.0,661.0
YMR102C,1312.0,479.0
YDR524W-C,735.0,730.0
YJR062C,532.0,262.0
YBR239C,375.0,129.0
YBR035C,2734.0,614.0
YPR160W,236.0,159.0
YMR191W,625.0,332.0
YPL019C,14467.0,6963.0
YBL060W,633.0,277.0
YML035C,3679.0,1004.0
YNL181W,2143.0,428.0
YLR154C,433.0,168.0
YCL010C,1112.0,382.0
YDL136W,335.0,120.0
YFL010W-A,161.0,148.0
YCR090C,905.0,474.0
YPR171W,2524.0,495.0
YKL056C,88982.0,18454.0
YAL060W,2751.0,1001.0
YKL065W-A,8.0,7.0
YFL025C,807.0,472.0
YKL009W,2169.0,1045.0
YIL144W,557.0,114.0
YOR156C,492.0,209.0
YFL052W,112.0,5.0
YPL270W,3308.0,601.0
YOR124C,5289.0,802.0
YOR332W,14580.0,2056.0
YKR056W,4101.0,641.0
YCL057C-A,746.0,442.0
YJR057W,1058.0,219.0
YHR164C,1908.0,300.0
YKL150W,1439.0,700.0
YJL159W,34246.0,7743.0
YIL133C,13051.0,4659.0
YHR063C,1536.0,895.0
YJL200C,6213.0,1056.0
YBR148W,79.0,28.0
YGL211W,1096.0,540.0
YDR316W,372.0,147.0
YMR093W,2021.0,1008.0
YPL113C,275.0,131.0
YCR076C,520.0,214.0
YLR377C,53.0,51.0
YNL107W,450.0,134.0
YIR036C,2913.0,390.0
YIL009C-A,357.0,275.0
YBL063W,790.0,283.0
YDL210W,40.0,29.0
YDR479C,780.0,425.0
YAL059W,2329.0,252.0
YMR033W,7109.0,775.0
YKL194C,452.0,270.0
YNL088W,3700.0,850.0
YKL096W,5878.0,964.0
YDR089W,15262.0,661.0
YKL014C,4886.0,958.0
YGL160W,1094.0,546.0
YMR021C,390.0,317.0
YNR036C,1536.0,678.0
YPL216W,361.0,260.0
YJR040W,1511.0,712.0
YPR119W,2918.0,310.0
YJR015W,6025.0,1610.0
YLR207W,1406.0,350.0
YDR378C,1052.0,593.0
YOL122C,5208.0,504.0
YGR277C,1004.0,355.0
YBL086C,1108.0,191.0
YKL176C,1820.0,975.0
YKR029C,1130.0,276.0
YIR027C,56.0,45.0
YDR249C,262.0,191.0
YGL191W,1087.0,456.0
YJL104W,612.0,318.0
YPR010C-A,487.0,67.0
YOR296W,804.0,350.0
YFL041W,2049.0,750.0
YJL168C,1812.0,482.0
YDR145W,2063.0,534.0
YFL009W,2155.0,691.0
YDL174C,1684.0,597.0
YER091C,15986.0,1749.0
YJL062W,4053.0,662.0
YIR024C,315.0,69.0
YDL103C,2899.0,616.0
YJR008W,172.0,108.0
YDL203C,710.0,432.0
YBR011C,18620.0,4616.0
YML031W,13574.0,870.0
YLR215C,396.0,184.0
YML082W,1968.0,365.0
YLR363W-A,1041.0,124.0
YLR439W,3424.0,335.0
YKL100C,1773.0,875.0
YDR216W,742.0,256.0
YIL120W,225.0,179.0
YKL130C,2021.0,357.0
YOR106W,321.0,138.0
YPL138C,404.0,177.0
YNL021W,1393.0,424.0
YNL236W,927.0,695.0
YOL054W,701.0,168.0
YFR001W,1360.0,334.0
YOR023C,1549.0,419.0
YAR031W,345.0,102.0
YBR220C,1001.0,652.0
YIL019W,1301.0,252.0
YIL115C,10859.0,975.0
YKR013W,5006.0,2217.0
YPL007C,857.0,437.0
YGL233W,1273.0,769.0
YCL027W,710.0,307.0
YGR113W,801.0,374.0
YLR318W,334.0,203.0
YLR319C,1681.0,377.0
YKL033W-A,3071.0,1159.0
YMR036C,405.0,207.0
YMR235C,5619.0,2078.0
YOL053W,227.0,124.0
YHR029C,587.0,361.0
YOL140W,1277.0,380.0
YPR164W,847.0,425.0
YIL031W,599.0,230.0
YDR295C,452.0,282.0
YAL033W,801.0,236.0
YLR203C,3874.0,616.0
YGR155W,54764.0,6165.0
YGL208W,330.0,167.0
YFR049W,568.0,207.0
YBR284W,161.0,79.0
YMR195W,477.0,329.0
YDR108W,704.0,345.0
YNR049C,531.0,162.0
YDR192C,2871.0,215.0
YOL112W,540.0,410.0
YKR004C,441.0,155.0
YML109W,1889.0,330.0
YLR342W,59276.0,6043.0
YOL083W,88.0,84.0
YLR335W,7765.0,1438.0
YNL251C,7166.0,719.0
YJR102C,218.0,121.0
YPL089C,705.0,293.0
YHR134W,204.0,172.0
YOR020C,20707.0,1686.0
YBL028C,3997.0,246.0
YBL004W,4924.0,1039.0
YBR186W,129.0,113.0
YBR164C,1373.0,789.0
YIL153W,1103.0,466.0
YIL045W,399.0,119.0
YJR088C,2380.0,782.0
YIR029W,191.0,92.0
YHR074W,6149.0,1356.0
YDR464W,4083.0,558.0
YMR030W,185.0,47.0
YLR368W,565.0,336.0
YBR268W,894.0,255.0
YFR030W,2115.0,655.0
YKL089W,602.0,211.0
YOR006C,1158.0,301.0
YBR131W,628.0,186.0
YLR277C,1409.0,568.0
YAL011W,600.0,212.0
YBR036C,8505.0,1522.0
YBR244W,4443.0,502.0
YIL055C,645.0,151.0
YNL050C,1709.0,159.0
YLR436C,1216.0,640.0
YOR028C,235.0,98.0
YBR179C,4447.0,498.0
YDR282C,382.0,154.0
YDR009W,92.0,51.0
YJR097W,216.0,91.0
YOL009C,330.0,96.0
YPR091C,1188.0,569.0
YLR351C,42464.0,954.0
YNL333W,21.0,20.0
YPR031W,1798.0,299.0
YAL002W,647.0,437.0
YJL095W,896.0,396.0
YHR018C,5107.0,825.0
YDR408C,2025.0,838.0
YOR260W,2945.0,1348.0
YBR126C,6457.0,857.0
YLR287C-A,10693.0,1576.0
YLR257W,4641.0,1201.0
YGL202W,9504.0,2984.0
YPL106C,59908.0,7767.0
YLR173W,519.0,211.0
YOR046C,4410.0,1644.0
YKR035W-A,1702.0,236.0
YNL141W,3400.0,1287.0
YPL208W,1743.0,615.0
YBL026W,490.0,208.0
YMR220W,2564.0,981.0
YPR187W,7019.0,844.0
YKL032C,1403.0,466.0
YEL018W,852.0,163.0
YKL006W,19338.0,3981.0
YDR121W,838.0,199.0
YER125W,7697.0,712.0
YOR258W,112.0,93.0
YDR432W,39974.0,2166.0
YGR195W,1137.0,391.0
YPL211W,2507.0,902.0
YMR115W,778.0,313.0
YDL077C,968.0,520.0
YOR222W,1036.0,426.0
YOL043C,197.0,112.0
YPR141C,357.0,157.0
YOL061W,12139.0,1817.0
YOR206W,3936.0,1455.0
YGL104C,6138.0,202.0
YER152C,1749.0,1074.0
YLR015W,1001.0,232.0
YHR116W,291.0,84.0
YLL046C,12.0,2.0
YDR523C,10.0,6.0
YPL220W,680.0,381.0
YNL283C,1463.0,864.0
YLR008C,1659.0,509.0
YHR210C,79.0,73.0
YMR114C,191.0,85.0
YJL191W,10976.0,1238.0
YPR066W,307.0,128.0
YMR219W,2149.0,420.0
YBL046W,3732.0,284.0
YGR017W,1109.0,390.0
YDR031W,298.0,67.0
YJR061W,308.0,267.0
YOL005C,2067.0,423.0
YOR213C,2589.0,241.0
YOL107W,663.0,239.0
YEL050C,3146.0,487.0
YFR016C,2897.0,532.0
YPR080W,2307.0,715.0
YHR016C,2153.0,378.0
YOL072W,832.0,291.0
YLR450W,5640.0,666.0
YNR048W,339.0,179.0
YGL159W,1935.0,301.0
YOR155C,1345.0,426.0
YGR109C,1583.0,212.0
YGL224C,2782.0,274.0
YIL017C,793.0,349.0
YNL268W,4809.0,1807.0
YOR251C,1625.0,524.0
YLR396C,820.0,390.0
YNR009W,707.0,228.0
YHR147C,659.0,336.0
YOL123W,8757.0,1693.0
YDR132C,526.0,205.0
YML116W,1257.0,373.0
YMR126C,516.0,207.0
YGL066W,1743.0,239.0
YGR156W,762.0,348.0
YDR185C,106.0,74.0
YOR070C,872.0,387.0
YLR179C,9696.0,2569.0
YBR084C-A,16736.0,7843.0
YAR042W,3785.0,584.0
YOR166C,1243.0,227.0
YHR207C,1392.0,396.0
YOL086C,495816.0,88064.0
YHL038C,611.0,299.0
YER141W,1837.0,816.0
YMR313C,610.0,413.0
YPR030W,115.0,89.0
YDR425W,532.0,195.0
YNL220W,12788.0,2310.0
YBL007C,12428.0,1734.0
YGR060W,92206.0,3408.0
YNL210W,68.0,48.0
YCL064C,8398.0,3490.0
YML076C,927.0,276.0
YER174C,559.0,294.0
YPL147W,171.0,122.0
YML029W,1978.0,457.0
YCL048W,13.0,12.0
YOL133W,581.0,230.0
YJR154W,43.0,42.0
YNL313C,2115.0,823.0
YHR094C,7572.0,2308.0
YGL219C,1023.0,325.0
YLR127C,610.0,343.0
YGL031C,34177.0,6959.0
YCR048W,5570.0,729.0
YKL006C-A,293.0,118.0
YCR033W,2103.0,527.0
YER069W,1213.0,416.0
YGL121C,46.0,23.0
YER012W,2772.0,790.0
YDR104C,722.0,238.0
YDR222W,552.0,292.0
YBL067C,1819.0,537.0
YMR208W,5289.0,737.0
YHR098C,4343.0,1696.0
YDL019C,2501.0,632.0
YLR196W,9020.0,1227.0
YML034W,3675.0,559.0
YDL135C,1448.0,457.0
YBL039W-B,363.0,32.0
YLR042C,226.0,111.0
YCR093W,4534.0,813.0
YMR011W,11412.0,2226.0
YIR039C,103.0,78.0
YPR018W,1548.0,190.0
YEL072W,98.0,93.0
YKR059W,2187.0,796.0
YIL152W,320.0,181.0
YPR058W,4878.0,558.0
YDL020C,4088.0,854.0
YOL084W,40.0,22.0
YDR168W,4279.0,1026.0
YPL072W,288.0,155.0
YML061C,772.0,375.0
YBR050C,113.0,35.0
YGL080W,877.0,229.0
YNL202W,134.0,63.0
YDL191W,637.0,242.0
YJL186W,7736.0,1265.0
YER023W,31057.0,2380.0
YER163C,1197.0,315.0
YLR262C-A,1221.0,787.0
YER132C,1132.0,299.0
YOR095C,62898.0,816.0
YPL140C,614.0,278.0
YGR295C,673.0,419.0
YBR069C,11463.0,3436.0
YML016C,1353.0,651.0
YOR388C,36.0,25.0
YGL040C,5491.0,1417.0
YKR084C,5370.0,821.0
YDL017W,336.0,171.0
YDR512C,305.0,173.0
YDR113C,830.0,230.0
YLL031C,2268.0,1227.0
YOR021C,17014.0,846.0
YDR058C,186.0,82.0
YLR088W,2617.0,771.0
YBR021W,479.0,229.0
YJR142W,1545.0,321.0
YGR255C,1502.0,559.0
YNL156C,1124.0,662.0
YNL138W,42258.0,2108.0
YGL110C,2246.0,347.0
YDL051W,11273.0,1439.0
YDR179W-A,327.0,250.0
YGL263W,70.0,46.0
