ORF,Ribo_Prints,RNA_Prints
YBL111C,34.68093625,16.43561982
YBL112C,27.27228426,52.97343784
YBL113C,61.65803813,82.97065103
YBL113W-A,1.521438921,2.282096035
YBR001C,28.95279042,43.415343
YBR002C,39.3049931,35.44325737
YBR003W,44.38822341,39.34400967
YBR004C,25.64922474,19.53190258
YBR005W,134.9587453,15.84457144
YBR006W,30.61967776,3.404355711
YBR007C,30.65822011,55.20876453
YBR008C,66.5521513,18.52862453
YBR009C,1277.292979,1438.955449
YBR010W,1485.050944,1297.013377
YBR011C,579.1304358,629.8767306
YBR012C,33.9847714,0
YBR012W-A,106.3862134,233.1230892
YBR012W-B,295.4083032,208.7481366
YBR013C,0,0
YBR014C,33.47908584,83.10633059
YBR015C,119.6263166,90.72209466
YBR016W,96.21275332,52.56958586
YBR017C,71.41033469,42.43034855
YBR018C,0,0
YBR019C,0,0
YBR020W,11.93375865,6.40971321
YBR021W,43.14349561,32.08900588
YBR022W,11.13287007,9.524545753
YBR023C,156.0690729,69.79221176
YBR024W,50.18543875,22.45522045
YBR025C,508.932779,570.8458131
YBR026C,135.7356006,53.39745336
YBR027C,27.47066152,15.27359589
YBR028C,40.9870256,29.00821729
YBR029C,87.55105879,74.03358708
YBR030W,81.01711183,9.197300962
YBR031W,1729.685869,934.6828538
YBR032W,0,0
YBR033W,0.06623611,0
YBR034C,142.4397785,14.57337373
YBR035C,197.3267863,510.8317508
YBR036C,230.6136426,111.3746153
YBR037C,60.77964348,34.36559076
YBR038W,78.10921111,43.96704212
YBR039W,128.7157762,114.1113847
YBR040W,0,0
YBR041W,70.72943456,73.38164952
YBR042C,34.16716029,38.33749321
YBR043C,56.61915497,2.457056731
YBR044C,101.4491251,2.958759414
YBR045C,6.527770636,7.947042863
YBR046C,76.37551287,25.30401708
YBR047W,1.03870263,0
YBR048W,607.1342133,1517.094033
YBR049C,67.53007356,119.1566476
YBR050C,0,0
YBR051W,0,0
YBR052C,232.4113312,112.4889479
YBR053C,59.87703584,127.5068716
YBR054W,833.198304,525.8101403
YBR055C,15.07694708,9.418717467
YBR056C-B,0,0
YBR056W,570.5438907,32.08367902
YBR056W-A,6.366575325,0
YBR057C,25.74941147,129.3469647
YBR058C,38.4069232,28.18388603
YBR058C-A,119.3442945,20.93048326
YBR059C,65.08561922,91.72420978
YBR060C,37.17389432,13.65031517
YBR061C,61.68046253,10.90269546
YBR062C,96.54143249,46.83340177
YBR063C,7.528996121,20.93048326
YBR064W,0,0
YBR065C,24.81511135,0
YBR066C,58.64199171,61.37082874
YBR067C,499.7935504,827.5972599
YBR068C,285.7078237,247.3571374
YBR069C,56.95361211,51.95486087
YBR070C,29.59749988,0
YBR071W,87.02356046,151.943461
YBR072C-A,44.0543333,0
YBR072W,91.76128584,55.19806516
YBR073W,59.30178829,63.64263732
YBR074W,58.27403743,39.91145375
YBR076C-A,0,0
YBR076W,20.27532173,0
YBR077C,42.09443748,41.60415077
YBR078W,726.2849102,745.1738796
YBR079C,302.7803213,187.9839362
YBR080C,72.9595018,42.4400708
YBR081C,78.13404007,40.69903422
YBR082C,396.5042822,682.6989842
YBR083W,93.55849468,24.36875566
YBR084C-A,1869.378196,1965.651961
YBR084W,149.9449991,109.4346886
YBR085C-A,523.3973203,118.2815682
YBR085W,64.75048026,60.548898
YBR086C,297.4032427,109.2054042
YBR087W,36.41752216,52.53256503
YBR088C,170.0185005,85.09574854
YBR089C-A,83.08222556,25.43053716
YBR089W,0,0
YBR090C,11.02803871,20.67523346
YBR091C,43.51950379,0
YBR092C,84.44367875,123.1678438
YBR093C,264.9402136,173.8840148
YBR094W,71.14788729,24.7335021
YBR095C,44.57517696,47.2028532
YBR096W,78.40973554,102.7496451
YBR097W,24.35429301,5.826010804
YBR098W,22.38778672,34.29937575
YBR099C,0.952144078,0
YBR101C,201.6289311,99.04218367
YBR102C,83.64541909,24.7335021
YBR103C-A,0,0
YBR103W,87.90686052,69.58604696
YBR104W,57.29459141,56.5123048
YBR105C,40.65762914,46.70438413
YBR106W,240.236444,394.6891129
YBR107C,21.57033733,0
YBR108W,29.8843398,46.49746598
YBR109C,147.0709445,252.0143322
YBR109W-A,15.85955999,0
YBR110W,46.08380928,71.58225275
YBR111C,124.3513436,29.23050248
YBR111W-A,31.41093866,227.2144214
YBR112C,120.8122101,50.84354207
YBR113W,0.378492056,0
YBR114W,31.76985947,51.43977175
YBR115C,105.6725216,45.03134123
YBR116C,4.071636031,4.816389614
YBR117C,20.50374867,1.242939255
YBR118W,5058.554899,5943.765281
YBR119W,12.3340905,11.34026183
YBR120C,19.06624705,62.40622616
YBR121C,294.1275677,164.9685544
YBR121C-A,54.08361823,95.96429117
YBR122C,94.22488792,114.294549
YBR123C,78.44794514,49.55694421
YBR124W,0,0
YBR125C,83.51627022,34.42373897
YBR126C,420.9996195,259.7743043
YBR126W-A,564.9581373,675.6906009
YBR126W-B,629.9256057,370.8620003
YBR127C,687.4195671,582.5785862
YBR128C,18.82831879,9.828226922
YBR129C,16.49901953,5.153097702
YBR130C,57.05660838,51.73661707
YBR131C-A,0,0
YBR131W,24.22567168,14.42867357
YBR132C,31.05794277,11.35925725
YBR133C,54.69514279,16.3803782
YBR134W,4.438309698,0
YBR135W,9.895053668,44.9104409
YBR136W,15.89738121,4.293885548
YBR137W,85.03974648,84.7684572
YBR138C,12.13621555,12.91709824
YBR139W,137.4834276,196.5162662
YBR140C,55.98614762,26.3102874
YBR141C,14.07653253,25.07942521
YBR141W-A,0,0
YBR142W,112.4558109,24.09439352
YBR143C,262.6202254,274.8201124
YBR144C,0,0
YBR145W,210.7492411,240.8194807
YBR146W,50.59249099,157.9913898
YBR147W,16.52868639,0
YBR148W,0,0
YBR149W,245.9769299,181.8221981
YBR150C,70.35297585,29.41736414
YBR151W,308.3867552,246.0157118
YBR152W,32.06233476,0
YBR153W,20.2855391,41.51924434
YBR154C,221.4805295,211.921143
YBR155W,40.12944567,30.74503629
YBR156C,7.197273679,7.276262421
YBR157C,99.58281167,99.33803578
YBR158W,103.6799077,70.89725511
YBR159W,213.9767423,155.8960132
YBR160W,44.55893349,113.4026183
YBR161W,68.59736206,13.49100115
YBR162C,484.4203405,494.482667
YBR162W-A,38.77823152,385.3111691
YBR163W,13.42670417,0
YBR164C,63.13521155,46.0698137
YBR165W,55.39478916,18.29535048
YBR166C,55.06570596,26.19775719
YBR167C,24.21891316,60.11947319
YBR168W,9.944048275,20.47547275
YBR169C,42.39547457,92.83001077
YBR170C,39.94296526,46.68830689
YBR171W,26.6473898,122.8528365
YBR172C,41.0681472,20.59152807
YBR173C,38.86857968,34.13494921
YBR174C,0,0
YBR175W,54.52610885,32.19055337
YBR176W,27.86316211,5.416514837
YBR177C,136.5558902,90.01960057
YBR178W,1.949991071,0
YBR179C,25.32832933,7.92228572
YBR180W,18.68272773,0
YBR181C,1960.494919,1397.410045
YBR182C,50.56194059,7.485073484
YBR182C-A,0,0
YBR183W,93.69915709,80.2225147
YBR184W,4.888827597,0
YBR185C,69.41016312,12.15318383
YBR186W,0.107853489,0
YBR187W,222.1538491,120.666843
YBR188C,13.18990376,12.02389464
YBR189W,4191.524485,3563.268161
YBR190W,5.273413353,16.30162639
YBR191W,635.4151418,866.3904698
YBR191W-A,31.6873549,0
YBR192W,43.16452932,31.39572489
YBR193C,4.896740971,15.1372245
YBR194W,40.08029903,68.36165903
YBR195C,46.93364841,16.03185952
YBR196C,928.5151344,1582.344534
YBR196C-A,0,0
YBR196C-B,33.9847714,0
YBR197C,28.1199388,0
YBR198C,30.91193183,29.70609264
YBR199W,114.0357103,61.98123752
YBR200W,27.61995859,24.57056731
YBR200W-A,0,0
YBR201C-A,15.23430524,0
YBR201W,24.15617425,15.99404853
YBR202W,111.6437658,80.15929759
YBR203W,9.494169688,18.32831507
YBR204C,38.0332421,49.59856538
YBR205W,59.97013059,58.60535313
YBR206W,16.37380184,31.39572489
YBR207W,17.27141186,32.74318089
YBR208C,36.07440998,39.70635795
YBR209W,11.22138678,0
YBR210W,5.113612948,41.49504898
YBR211C,47.19635128,10.43304089
YBR212W,66.47718163,35.26770879
YBR213W,48.79309278,18.49493612
YBR214W,29.7941904,144.4916884
YBR215W,26.59769267,35.20734644
YBR216C,44.36853935,27.6282379
YBR217W,65.56306586,0
YBR218C,307.2641729,160.780139
YBR219C,5.836535562,19.86760716
YBR220C,29.49039405,37.77560481
YBR221C,360.0177252,364.9432217
YBR221W-A,0,0
YBR222C,102.8697085,40.51433616
YBR223C,7.272113291,12.44307629
YBR223W-A,0,0
YBR224W,1.062858505,0
YBR225W,38.00891158,16.93487491
YBR226C,0,0
YBR227C,67.84123165,16.27033727
YBR228W,46.09551647,11.11717472
YBR229C,55.84677883,47.9319025
YBR230C,100.5129806,163.2577694
YBR230W-A,34.12443248,25.30401708
YBR231C,51.75564116,44.61497748
YBR232C,0,0
YBR233W,18.78128412,8.190189102
YBR233W-A,77.02348712,89.22995495
YBR234C,123.1636327,127.7031303
YBR235W,50.16639616,19.66083753
YBR236C,22.88524343,19.39781629
YBR237W,21.91977233,39.89103868
YBR238C,94.81709969,32.42509292
YBR239C,57.77183677,12.79523882
YBR240C,1.351157893,3.759133357
YBR241C,53.75821277,17.33506282
YBR242W,17.09278739,92.21673168
YBR243C,19.89589939,49.08641174
YBR244W,18.33316692,10.40103769
YBR245C,175.5902547,61.51339372
YBR246W,80.6427395,21.84754052
YBR247C,120.2904202,10.50848643
YBR248C,135.5489172,30.65766987
YBR249C,492.4224436,397.5663491
YBR250W,0.581462032,0
YBR251W,35.64360161,33.02667164
YBR252W,43.26468218,34.36559076
YBR253W,9.490222938,111.1717472
YBR254C,4.847278942,9.632779228
YBR255C-A,54.18766285,14.01131524
YBR255W,10.3951572,14.63628038
YBR256C,162.6763201,198.6206529
YBR257W,29.29290062,18.1646694
YBR258C,42.64676124,23.71145656
YBR259W,19.29786078,4.921245701
YBR260C,70.04616808,17.79247977
YBR261C,46.19638555,80.03888663
YBR262C,71.23287272,253.513143
YBR263W,261.6599525,183.0031866
YBR264C,7.47076552,0
YBR265W,95.56893561,158.4457144
YBR266C,0,0
YBR267W,140.4184116,4.302967371
YBR268W,32.49192617,15.99404853
YBR269C,12.94128927,12.19690032
YBR270C,29.21349589,3.105071692
YBR271W,48.79515545,20.182966
YBR272C,25.10415649,35.24675975
YBR273C,104.1236835,73.71170192
YBR274W,44.70482185,16.05463205
YBR275C,22.76467964,6.190706316
YBR276C,38.12114499,10.49114569
YBR277C,17.75323879,0
YBR278W,30.38349512,16.78583311
YBR279W,115.3520231,57.01914162
YBR280C,14.04786245,18.60122885
YBR281C,40.9319301,50.14743771
YBR282W,18.86962411,23.06624686
YBR283C,279.422009,283.1370057
YBR284W,0.687261891,0
YBR285W,0,0
YBR286W,642.7685094,478.9890519
YBR287W,161.3835361,110.9120001
YBR288C,66.66193897,21.01697286
YBR289W,25.06767156,16.84141534
YBR290W,158.4485769,68.44658035
YBR291C,22.4650629,16.95369144
YBR292C,0,0
YBR293W,7.317482053,0
YBR294W,2.766202323,0
YBR295W,50.57125347,13.93072427
YBR296C,76.27259953,26.53621269
YBR296C-A,0,0
YBR297W,21.45878674,3.614859582
YBR298C,84.05774951,16.54018677
YBR298C-A,0,0
YBR299W,104.4526673,43.47100369
YBR300C,0,0
YBR301W,11.03178759,0
YBR302C,73.63790007,31.00740935
YCL001W,60.31759303,71.76165689
YCL001W-A,0,0
YCL001W-B,0,0
YCL002C,29.45246827,25.68741127
YCL004W,7.709270048,32.47833609
YCL005W,24.44085027,13.19353419
YCL005W-A,93.0849777,412.3870891
YCL007C,0.465169626,0
YCL008C,132.9728244,48.31362846
YCL009C,3093.269838,727.3680521
YCL010C,107.6784254,143.4543122
YCL011C,204.0671005,83.18400006
YCL012C,38.40317439,0
YCL014W,29.88205036,13.46353016
YCL016C,30.17686841,0
YCL017C,124.3093856,64.68275851
YCL018W,54.81223979,23.22423485
YCL019W,141.505832,221.708107
YCL020W,63.08812763,196.1663228
YCL021W-A,0.967257476,0
YCL022C,0,0
YCL023C,0,0
YCL024W,24.53171711,27.76616132
YCL025C,233.0988078,189.8599515
YCL026C-A,0,0
YCL026C-B,27.81710117,17.47803241
YCL027W,0.712716035,3.304813146
YCL028W,111.9063185,33.40628855
YCL029C,26.34753131,11.53312343
YCL030C,575.9838585,845.5653606
YCL031C,75.50378799,51.20242381
YCL032W,152.2238137,48.8579004
YCL033C,55.91736102,100.3177008
YCL034W,97.93010394,85.96237914
YCL035C,229.6040779,549.8494521
YCL036W,56.37050218,11.96027615
YCL037C,582.474066,113.0246096
YCL038C,54.24570409,48.07284908
YCL039W,72.972776,45.45225587
YCL040W,482.2705779,595.5787811
YCL041C,24.21188815,66.78726931
YCL042W,110.0203155,261.3694097
YCL043C,852.4371255,931.9667857
YCL044C,39.68712532,36.50316339
YCL045C,57.89345849,49.01198577
YCL046W,0,0
YCL047C,20.3654177,32.72913406
YCL048W,0.393990653,0
YCL048W-A,0,0
YCL049C,128.3778966,140.8293858
YCL050C,225.6605116,284.3165645
YCL051W,36.13177246,34.83635228
YCL052C,67.56269397,36.59070095
YCL054W,97.46847765,32.21604074
YCL055W,31.04105449,10.091483
YCL056C,13.24630104,0
YCL057C-A,97.39809606,17.29968514
YCL057W,165.735623,121.2676386
YCL058C,0.39828249,0
YCL058W-A,39.31981852,208.2032282
YCL059C,57.91413305,37.43717353
YCL061C,24.15665918,32.45465089
YCL063W,50.34690185,39.98512132
YCL064C,170.6541626,93.92626837
YCL065W,8.295915,0
YCL066W,18.22410208,4.816389614
YCL067C,35.86185966,26.11350577
YCL068C,7.964484291,6.495667219
YCL069W,3.887147056,0
YCL073C,3.391049681,1.376111318
YCL076W,0,0
YCR001W,0,0
YCR002C,127.7355248,83.98113407
YCR003W,149.6639688,46.0698137
YCR004C,163.0528759,75.19782494
YCR005C,1069.579813,481.7643338
YCR006C,0,0
YCR007C,0,0
YCR008W,71.46465139,39.29663579
YCR009C,180.1048073,146.5920688
YCR010C,0,0
YCR011C,96.38810507,67.81476576
YCR012W,7821.499583,9054.165669
YCR013C,0,0
YCR014C,17.6808231,37.8041147
YCR015C,23.49297334,26.65674755
YCR016W,33.52956185,40.78207563
YCR017C,134.5420988,87.07870866
YCR018C,72.65142189,45.82078768
YCR018C-A,0,9.242154567
YCR019W,14.24293555,4.657607539
YCR020C,6.353141954,0
YCR020C-A,31.16668252,133.3436405
YCR020W-B,17.37061597,42.92073782
YCR021C,84.60792045,96.73277398
YCR022C,0,0
YCR023C,35.67742508,44.32337632
YCR024C,40.57623761,44.70547439
YCR024C-A,936.2775117,1323.214942
YCR024C-B,315.9087941,666.7182027
YCR025C,0,0
YCR026C,55.90358757,29.66325555
YCR027C,126.4913082,16.1463728
YCR028C,43.81211727,13.21925259
YCR028C-A,62.97980233,361.5125381
YCR030C,61.6524651,62.28681126
YCR031C,890.1196219,1399.846503
YCR032W,39.19121298,5.473977864
YCR033W,93.38139193,33.16125465
YCR034W,110.4063798,73.07625621
YCR035C,60.36838594,94.42562321
YCR036W,63.36609198,55.83551073
YCR037C,35.77550036,22.01778109
YCR038C,14.61639822,10.54661987
YCR038W-A,2.901772427,0
YCR039C,35.86185966,26.11350577
YCR040W,18.22410208,4.816389614
YCR041W,9.192770677,0
YCR042C,42.95116515,7.224584421
YCR043C,91.23293866,198.6760716
YCR044C,129.9943644,61.563684
YCR045C,2.417615852,0
YCR045W-A,2.604154742,28.98066913
YCR046C,101.7128683,29.91827901
YCR047C,121.6597909,61.42641826
YCR047W-A,0,0
YCR048W,103.5691245,44.39591867
YCR049C,0,0
YCR050C,23.09644658,0
YCR051W,38.70383452,98.8331788
YCR052W,100.3730796,59.54808977
YCR053W,297.6473738,352.2417445
YCR054C,32.33493924,12.02389464
YCR057C,72.87514485,29.35704146
YCR059C,68.76581153,6.545826811
YCR060W,68.61818735,15.1372245
YCR061W,98.33455782,67.06365285
YCR063W,0.385678614,5.365092228
YCR064C,0,0
YCR065W,95.75459291,42.00914693
YCR066W,23.68509034,3.474117098
YCR067C,33.03812616,42.9408695
YCR068W,72.35112911,32.54067455
YCR069W,226.6589609,308.2489353
YCR071C,86.91883337,57.66561714
YCR072C,38.00229534,9.856797349
YCR073C,29.03148184,7.636797946
YCR073W-A,45.93345093,69.74619896
YCR075C,72.09578744,6.495667219
YCR075W-A,49.35806132,0
YCR076C,27.09345056,6.754458741
YCR077C,115.7094874,123.3769264
YCR079W,45.77763843,42.09720222
YCR081C-A,0,0
YCR081W,17.49049341,5.936166471
YCR082W,199.0388485,131.4239647
YCR083W,55.50892339,0
YCR084C,183.1425154,156.7147948
YCR085W,0,0
YCR086W,54.74706465,35.50511296
YCR087C-A,111.4890466,11.00889055
YCR087W,6.915505809,0
YCR088W,354.8798494,317.3456577
YCR089W,4.77343912,3.159072939
YCR090C,16.32954212,9.264312263
YCR091W,13.66116438,16.4598946
YCR092C,25.85741243,21.62885071
YCR093W,71.53286892,23.31233057
YCR094W,66.51958408,25.94952772
YCR095C,35.19853582,32.69306889
YCR095W-A,0,0
YCR096C,47.38969627,41.20688892
YCR097W,28.09764565,0
YCR097W-A,10.43810914,0
YCR098C,57.55453902,26.13285771
YCR099C,147.6053432,0
YCR100C,60.99734413,16.04450294
YCR101C,47.16368906,55.58587358
YCR102C,3.659498751,4.594496325
YCR102W-A,0,77.06223382
YCR104W,0,0
YCR105W,4.464164492,0
YCR106W,38.7911877,20.35257076
YCR107W,91.91598634,27.94564523
YCR108C,0,0
YDL001W,41.46469236,47.2028532
YDL002C,171.7559471,66.48506447
YDL003W,50.12445992,47.84110459
YDL004W,156.6322429,115.8326744
YDL005C,79.91073614,66.71591539
YDL006W,40.33024837,36.07168392
YDL007C-A,0,0
YDL007W,98.72197574,104.5090568
YDL008W,43.1691531,20.42613427
YDL009C,0,0
YDL010W,115.0114948,58.46100497
YDL011C,0,0
YDL012C,95.98587691,78.48931222
YDL013W,66.553773,8.203399084
YDL014W,229.0822576,217.0899514
YDL015C,266.3081515,267.1160388
YDL016C,0,0
YDL017W,20.65104632,3.337340835
YDL018C,33.72529815,52.51143367
YDL019C,95.8117964,68.65980957
YDL020C,188.7179717,70.10925032
YDL021W,48.85844476,54.33875462
YDL022C-A,0,0
YDL022W,424.5065732,354.6435454
YDL023C,0,0
YDL024C,6.340442426,0
YDL025C,34.91312384,95.55220619
YDL025W-A,0,0
YDL026W,1.171869634,0
YDL027C,99.88869538,40.27005093
YDL028C,28.8988372,15.51318171
YDL029W,182.3357146,151.372245
YDL030W,39.85739118,15.96392791
YDL031W,49.20633883,35.74573496
YDL032W,0,0
YDL033C,50.27062885,4.055907043
YDL034W,0,0
YDL035C,40.16452599,17.62337988
YDL036C,26.6065835,32.95533973
YDL037C,32.72383044,15.45929311
YDL039C,62.74212407,19.40336646
YDL040C,80.78614438,45.60642142
YDL041W,0,0
YDL042C,40.0294021,15.05656433
YDL043C,11.98649922,25.39878867
YDL044C,57.39857257,23.06624686
YDL045C,33.87014497,44.1790005
YDL045W-A,45.42275906,35.3201905
YDL046W,349.1279703,116.9220099
YDL047W,106.5288193,86.94200739
YDL048C,46.51983602,48.34046439
YDL049C,0.22653242,0
YDL050C,0,0
YDL051W,92.70216235,55.28377644
YDL052C,80.32388188,100.3836993
YDL053C,67.54084431,9.114887871
YDL054C,34.93999781,17.40625405
YDL055C,1850.667476,1686.002464
YDL056W,38.13688023,40.65633439
YDL057W,92.60766453,5.153097702
YDL058W,66.55411966,30.29135266
YDL059C,28.70875862,21.28078423
YDL060W,43.29000594,12.89254102
YDL061C,574.7818034,666.2503303
YDL062W,0,0
YDL063C,93.50951931,8.190189102
YDL064W,26.24122409,85.84147565
YDL065C,48.62808463,44.48490465
