,ORF,RNA_Prints,Ribo_Prints
1491,YDR428C,33.8901192,41.1201402
1492,YDR427W,120.8004,141.43575599999997
1493,YDR429C,123.22942499999999,309.48637499999995
1494,YDR430C,44.334675000000004,115.970184
1495,YDR431W,1.39834656,3.6678719999999996
1496,YDR417C,434.70059999999995,1013.59212
1497,YDR418W,684.1524,720.14784
1498,YDR434W,48.1816185,80.475663
1499,YDR432W,125.87697000000003,578.6511
1500,YDR433W,10.0558143,59.346252
1501,YDR435C,19.85844,24.937640700000003
1502,YDR436W,12.31020423,12.897781740000001
1503,YDR437W,5.950552500000001,4.2001531199999995
1504,YDR438W,11.06159502,1.52753685
1505,YDR439W,9.797125679999999,14.3272296
1506,YDR441C,25.2299502,32.514354600000004
1507,YDR440W,18.229827,20.77812
1508,YDR442W,1.2562716600000001,0.00267726141
1509,YDR443C,21.57052422,29.034483030000004
1510,YDR446W,2.57623326,0.27931752
1511,YDR444W,26.2652256,14.55064272
1512,YDR445C,1.193502,1.03533672e-06
1513,YDR448W,33.758001,30.714479999999995
1514,YDR449C,64.2489813,91.28660310000001
1515,YDR447C,750.67917,938.24313
1516,YDR451C,66.2169744,50.05290960000001
1517,YDR453C,13.6957749,4.403091839999999
1518,YDR452W,62.74502999999999,86.36543999999999
1519,YDR450W,791.00847,1418.10165
1520,YDR454C,153.750912,239.318172
1521,YDR455C,3.6790467,10.276876499999998
1522,YDR456W,40.6164492,62.7848298
1523,YDR457W,101.13272610000001,245.71046220000002
1524,YDR458C,27.6372072,45.8705808
1525,YDR459C,33.059475,4.99788
1526,YDR460W,14.4939606,28.9958424
1527,YDR461W,9.3504957,19.965125999999998
1528,YDR461C-A,6.0164856,9.1601523
1529,YDR462W,24.4507248,36.0899628
1530,YDR463W,55.719924,65.212368
1531,YDR465C,17.7693663,98.48179110000001
1532,YDR464W,23.430867359999997,44.8475724
1533,YDR464C-A,0.00011785491899999999,7.2263772e-06
1534,YDR468C,6.392378249999999,36.424620000000004
1535,YDR469W,16.530888,22.8582816
1536,YDR466W,27.8058003,31.1991657
1537,YDR467C,1.0727169600000002,1.63117083e-05
1538,YDR470C,20.7051399,30.6256077
1539,YDR473C,4.4012304,17.404757999999998
1540,YDR472W,36.2597568,34.8475668
1541,YDR475C,31.2162888,21.21535791
1542,YDR476C,23.557095,44.4719025
1543,YDR478W,10.118015699999999,11.925134700000001
1544,YDR477W,50.58635279999999,108.01819379999999
1545,YDR471W,558.29418,884.9816399999999
1546,YDR479C,27.366605999999997,19.4177295
1547,YDR480W,15.776920800000001,17.561609999999998
1548,YDR482C,2.31324984,7.1149488
1549,YDR481C,63.8329167,98.5686975
1550,YDR484W,38.8256562,28.0302336
1551,YDR486C,23.417150999999997,44.148891
1552,YDR483W,171.855648,304.398147
1553,YDR485C,18.72688704,25.485691199999998
1554,YDR488C,12.132458640000001,9.92197098
1555,YDR489W,22.619626500000003,14.2572615
1556,YDR487C,103.2042,137.531823
1557,YDR490C,25.2866094,23.8519359
1558,YDR493W,22.927066800000002,22.956864
1559,YDR494W,35.1862914,52.802731800000004
1560,YDR495C,24.8692422,22.6890906
1561,YDR491C,9.7146384,10.9770612
1562,YDR492W,36.5121234,72.8678073
1563,YDR498C,29.200896,28.859788799999997
1564,YDR496C,168.49645379999998,282.406851
1565,YDR499W,13.796942280000001,9.324313680000001
1566,YDR497C,174.32730899999999,253.03941
1567,YDR501W,18.2637882,13.92390108
1568,YDR503C,15.5064525,19.894544999999997
1569,YDR504C,5.5035264,0.43757952
1570,YDR502C,174.26408999999998,539.698005
1571,YDR506C,5.99559282,7.70058576
1572,YDR500C,544.8588900000001,715.17285
1573,YDR505C,52.011602999999994,63.947710799999996
1574,YDR507C,56.555868600000004,134.0811009
1575,YDR511W,25.351245600000002,20.350285200000002
1576,YDR508C,99.9661296,414.40572
1577,YDR509W,11.4524364,57.130115999999994
1578,YDR510W,61.748658,171.23974199999998
1579,YDR510C-A,12.162267000000002,0.70756452
1580,YDR512C,7.351119599999999,25.811572799999997
1581,YDR513W,46.73764799999999,86.44147199999999
1582,YDR514C,8.218639439999999,39.2071944
1583,YDR515W,20.6363136,27.2387136
1584,YDR516C,34.4726577,80.294769
1585,YDR517W,35.9743953,83.7257061
1586,YDR518W,41.0412954,71.6972088
1587,YDR519W,30.437493599999996,67.37426399999998
1588,YDR523C,4.74466557,0.552062724
1589,YDR520C,25.2156465,13.82267778
1590,YDR521W,1.3104772800000002,2.67735552
1591,YDR522C,3.35446173,0.5518126289999999
1592,YDR524C,35.3067687,27.611854200000003
1593,YDR524W-C,322.7022,0.0
1594,YDR525W-A,9.872495999999998,22.325207999999996
1595,YDR524C-A,0.5887764,0.0
1596,YDR525W,0.867009,0.0
1597,YDR526C,0.8580489599999999,7.4410935
1598,YDR527W,42.550728,43.19172
1599,YDR524C-B,465.26274,1570.24416
1600,YDR528W,23.446394400000003,10.797575520000002
1601,YDR530C,24.8880462,11.845047
1602,YDR529C,72.64665600000001,144.546816
1603,YDR531W,58.2309216,56.391768000000006
1604,YDR532C,8.14266228,14.2893726
1605,YDR535C,0.84100365,0.429861507
1606,YDR533C,27.636440999999998,37.7491086
1607,YDR534C,1.73349597,0.13782793470000002
1608,YDR536W,9.2336238,1.2388847399999998
1609,YDR540C,6.101838,3.2818824
1610,YDR539W,43.0281936,68.5602792
1611,YDR541C,17.3823075,5.982682949999999
1612,YDR537C,8.7662748,14.433586799999999
1613,YDR538W,21.277104299999998,20.161952999999997
1614,YDR542W,0.0,0.0
1615,YDR543C,0.0,0.0
1616,YDR544C,0.0,0.0
1617,YIL176C,0.0,0.0
1618,YDR545W,0.0,0.0
1619,YDR545C-A,0.0,0.0
1620,YIL177C,0.0,0.0
1621,YIL177W-A,0.0,0.0
1622,YIL173W,0.22848705000000002,0.272500695
1623,YIL169C,21.77809776,2.050520976
1624,YIL166C,15.47885574,2.47977783
1625,YIL172C,0.0,0.0
1626,YIL171W-A,0.0,0.0
1627,YIL165C,4.671359999999999,0.0
1628,YIL164C,11.42466,0.4257948
1629,YIL163C,3.07756272,0.44044679999999997
1630,YIL161W,8.2700772,12.258524399999999
1631,YIL162W,46.3359819,61.6009953
1632,YIL160C,6.96648414,1.3847420400000001
1633,YIL159W,19.20733632,14.31701856
1634,YIL158W,24.368022,23.5331595
1635,YIL156W,15.12012048,17.3496768
1636,YIL155C,17.048031,31.59702
1637,YIL157C,18.761252399999996,47.444265
1638,YIL156W-A,6.999423,10.158580200000001
1639,YIL156W-B,10.7542128,35.07777599999999
1640,YIL154C,18.429343499999998,39.9246402
1641,YIL153W,36.856414799999996,27.455259599999998
1642,YIL152W,9.097092,4.36797768
1643,YIL150C,13.734229080000002,15.003416999999999
1644,YIL151C,52.328916,22.3962255
1645,YIL149C,31.973508000000002,61.693128
1646,YIL146C,25.770402,4.272520800000001
1647,YIL147C,51.4918899,43.3970262
1648,YIL145C,40.60566,76.060608
1649,YIL144W,34.642004400000005,27.1773312
1650,YIL143C,39.1513032,74.0789772
1651,YIL139C,6.133466340000001,4.78285992
1652,YIL141W,1.3752921,5.065671
1653,YIL140W,25.0062576,78.5129448
1654,YIL138C,48.5045496,89.571258
1655,YIL148W,991.50948,935.27838
1656,YIL142C-A,10.4443452,16.0450722
1657,YIL142W,200.00692800000002,387.349776
1658,YIL137C,72.7048833,177.5232942
1659,YIL136W,1.8602670599999998,28.009972199999996
1660,YIL135C,19.835167799999997,42.7469904
1661,YIL134C-A,0.9183977999999999,0.0
1662,YIL134W,24.1012512,7.11621144
1663,YIL132C,9.2535954,4.10316324
1664,YIL131C,42.596289000000006,61.4314095
1665,YIL130W,38.29506,49.910958
1666,YIL129C,57.80224587,88.78808099999999
1667,YIL127C,11.525014800000001,45.3446748
1668,YIL128W,66.8023539,88.2796635
1669,YIL126W,66.087432,175.090752
1670,YIL124W,60.455856,70.1452962
1671,YIL125W,100.620198,306.84160499999996
1672,YIL133C,804.132,1361.6939999999997
1673,YIL123W,69.24122460000001,935.438976
1674,YIL122W,10.027321919999999,9.177759360000001
1675,YIL121W,29.2250745,19.2871971
1676,YIL120W,11.65947048,1.9274925599999997
1677,YIL119C,29.9723328,21.0596544
1678,YIL118W,54.6206184,91.932552
1679,YIL116W,25.474842000000002,39.5384046
1680,YIL117C,40.687812,32.9081676
1681,YIL113W,7.0054739999999995,2.1241332
1682,YIL114C,40.845895199999994,25.1969256
1683,YIL112W,24.968758439999995,37.2913344
1684,YIL115W-A,5.5026611999999995,0.520707
1685,YIL115C,77.4984528,159.25761989999998
1686,YIL111W,18.9709224,10.808248800000001
1687,YIL110W,63.894436199999994,63.84907619999999
1688,YIL108W,32.1068868,62.447087700000004
1689,YIL107C,21.015236159999997,18.62637336
1690,YIL109C,149.6842659,433.64133000000004
1691,YIL106W,35.9076375,43.66145699999999
1692,YIL105C,49.259961,50.5165527
1693,YIL105W-A,2.1186800999999997,5.0342216999999995e-06
1694,YIL104C,40.4775924,42.619726799999995
1695,YIL102C-A,5.2927008,4.7726784
1696,YIL103W,51.0661962,55.7816328
1697,YIL102C,1.74642768,0.0
1698,YIL099W,1.9633019999999997,0.9641477999999999
1699,YIL101C,1.8431102879999999,3.84676776
1700,YIL100C-A,0.49369926000000003,0.0
1701,YIL100W,0.00054305016,0.0
1702,YIL098C,12.063589200000001,23.1637536
1703,YIL097W,15.260971439999999,9.65188851
1704,YIL096C,23.230353599999997,27.287496599999997
1705,YIL095W,25.499786399999998,29.863858499999996
1706,YIL093C,31.523737500000003,55.271977500000006
1707,YIL092W,12.675384479999998,9.4825161
1708,YIL091C,67.29003900000001,102.8875992
1709,YIL094C,163.467216,270.21708
1710,YIL089W,9.8638362,6.3780072
1711,YIL090W,44.6675976,47.613546
1712,YIL087C,6.1475903999999995,9.4882476
1713,YIL088C,28.005117900000002,54.378151800000005
1714,YIL086C,3.2402667,0.59453145
1715,YIL084C,20.093772,22.710523199999997
1716,YIL085C,67.8627138,42.6047748
1717,YIL083C,31.4490258,52.64888040000001
1718,YIL082W,1.27837755,0.0110201409
1719,YIL082W-A,1.26774927,0.6704982030000001
1720,YIL079C,42.063503399999995,28.4877735
1721,YIL077C,17.300872799999997,14.9174478
1722,YIL076W,95.380659,153.860553
1723,YIL074C,56.405217,110.09167199999999
1724,YIL075C,126.6043152,493.048578
1725,YIL073C,17.08186416,5.8792776
1726,YIL072W,5.76544158,1.100166336
1727,YIL078W,477.70884,1164.1473900000003
1728,YIL070C,68.9103504,133.23433500000002
1729,YIL071W-A,1.64815902,3.33680103e-07
1730,YIL071C,11.864291849999999,8.85034245
1731,YIL066C,5.5092140999999994,5.7491775
1732,YIL069C,162.53618400000002,371.2836719999999
1733,YIL067C,19.879021889999997,23.273132399999998
1734,YIL066W-A,2.3383038,5.267394
1735,YIL068W-A,3.9734016000000003,0.8305728
1736,YIL068C,44.8589778,57.1709502
1737,YIL065C,10.0128132,20.717892
1738,YIL064W,21.310929,45.7769916
1739,YIL063C,26.285493600000002,45.978384000000005
1740,YIL061C,19.325735100000003,18.9974946
1741,YIL062C,41.15343000000001,108.38080500000001
1742,YIL057C,0.6011379,0.0
1743,YIL060W,3.7561423499999997,4.995888e-07
1744,YIL058W,7.0367355,0.44958465
1745,YIL059C,4.6663902,1.4641281
1746,YIL055C,4.26413256,4.948099919999999
1747,YIL056W,30.531278699999998,31.4658567
1748,YIL054W,0.62141652,0.296448504
1749,YIL053W,677.9341830000001,1464.9615000000001
1750,YIL050W,22.1731224,25.1851314
1751,YIL049W,15.315057000000001,13.7691876
1752,YIL051C,179.668914,301.261656
1753,YIL048W,69.2592768,97.20933120000001
1754,YIL052C,565.9458,1234.701
1755,YIL046W-A,0.13619694000000002,0.1624326
1756,YIL046W,40.3243485,28.7178897
1757,YIL045W,10.282034069999998,12.12489663
1758,YIL047C-A,5.3747802,1.24577721
1759,YIL047C,155.4822423,96.1223634
1760,YIL044C,54.2405136,53.7910269
1761,YIL042C,11.16091065,7.7646651
1762,YIL040W,21.6378798,29.7203823
1763,YIL043C,150.419295,284.34478499999994
1764,YIL039W,46.320938999999996,156.89210400000002
1765,YIL041W,119.17188,272.689551
1766,YIL037C,10.941316650000001,1.510933122
1767,YIL038C,52.5891285,127.08246330000001
1768,YIL036W,57.219926400000006,63.5643288
1769,YIL035C,27.126350399999996,90.66809400000001
1770,YIL034C,38.119679999999995,87.708096
1771,YIL033C,51.6709287,151.36099199999998
1772,YIL032C,0.0,0.146712363
1773,YIL029C,8.007285,0.0
1774,YIL028W,3.78039333,0.0
1775,YIL031W,42.2258265,16.1597241
1776,YIL030W-A,3.3952545,0.40477956000000004
1777,YIL030C,72.17733600000001,232.634556
1778,YIL029W-A,7.8306372,4.2929544
1779,YIL027C,29.981028,45.744732
1780,YIL025C,0.73516125,0.0
1781,YIL026C,47.737725,68.4022035
1782,YIL024C,6.800555999999999,0.9960294
1783,YIL023C,45.1402584,31.299851099999998
1784,YIL022W,43.160947199999995,186.52809600000003
1785,YIL019W,9.914525639999999,44.09800919999999
1786,YIL021W,25.3137027,101.964522
1787,YIL021C-A,1.5775155,3.476655
1788,YIL020C-A,6.3033660000000005,2.1668642700000005
1789,YIL020C,7.76648172,49.259956200000005
1790,YIL017C,26.726696280000002,14.7747273
1791,YIL016W,26.016912,45.106367999999996
1792,YIL014C-A,1.4927440499999998,2.2253647500000002
1793,YIL014W,28.6944726,42.193266300000005
1794,YIL015W,158.393088,311.492412
1795,YIL013C,16.574917319999997,6.543815159999999
1796,YIL012W,0.74079594,0.14724946800000002
1797,YIL011W,3.0562515,19.066023
1798,YIL010W,22.2942456,35.9232408
1799,YIL009C-A,25.181410800000002,8.3975892
1800,YIL008W,3.99972,44.72039999999999
1801,YIL009W,96.094314,62.31231
1802,YIL007C,22.272026399999998,13.987576200000001
1803,YIL018W,1262.83905,1989.3519000000001
1804,YIL006W,5.820711600000001,2.63794542
1805,YIL004C,9.0991758,22.8614529
1806,YIL005W,31.643702999999995,80.1442512
1807,YIL003W,21.567193200000002,14.1189678
1808,YIL002W-A,14.237621999999998,31.935329999999993
1809,YIL002C,12.729100500000001,23.66067189
1810,YIR001C,13.3182357,26.7071781
1811,YIL001W,37.5782316,18.340548000000002
1812,YIR002C,19.256801760000002,33.082308000000005
1813,YIR003W,43.974648,63.017027999999996
1814,YIR005W,17.664501299999998,9.5235585
1815,YIR004W,26.8001886,71.9508306
1816,YIR006C,132.3307563,294.6548727
1817,YIR009W,6.9248928,11.355892800000001
1818,YIR007W,15.977078549999998,13.02304635
1819,YIR008C,45.882690000000004,48.487092
1820,YIR010W,22.964138400000003,25.7361618
1821,YIR011C,45.477312,42.246816
1822,YIR013C,0.7365896399999999,0.0
1823,YIR012W,51.166598400000005,162.31233600000002
1824,YIR014W,2.71416906,4.362919199999999
1825,YIR018W,20.7594234,9.7063974
1826,YIR015W,7.757311499999999,7.661481
1827,YIR016W,21.287448,0.140265258
1828,YIR017C,1.78502616,4.71787692
1829,YIR017W-A,0.957594,2.3931180000000003
1830,YIR018C-A,2.6926974,0.0
1831,YIR020C,0.37459889999999996,0.0
1832,YIR019C,2.286674928,0.0
1833,YIR021W-A,0.7820678400000001,0.0
1834,YIR020W-A,0.25601994,0.0
1835,YIR020C-B,6.07485585,6.511938300000001
1836,YIR021W,29.182389600000004,18.2999544
1837,YIR022W,13.4514576,67.035024
1838,YIR024C,4.5053757,17.2509792
1839,YIR025W,3.2607017099999998,11.3887053
1840,YIR023W,19.54381221,32.542579499999995
1841,YIR023C-A,0.066189312,3.4642080000000004e-05
1842,YIR026C,37.159044,81.271119
1843,YIR027C,5.909199419999999,0.4145583990000001
1844,YIR028W,2.41974468,0.824528844
1845,YIR029W,3.7334044800000004,1.9480032
1846,YIR030C,10.263393,12.662506500000001
1847,YIR032C,16.0816824,2.6993374799999996
1848,YIR030W-A,6.8775168,0.00018540940799999998
1849,YIR031C,55.0527255,0.6883975800000001
1850,YIR034C,33.294452400000004,82.33168680000001
1851,YIR033W,53.8192338,53.3978076
1852,YIR035C,35.4550725,37.7893935
1853,YIR037W,46.54487279999999,125.36553599999999
1854,YIR038C,9.807678,40.0232025
1855,YIR036C,20.6897328,27.38538
1856,YIR036W-A,0.8689752599999999,4.042873800000001
1857,YIR039C,11.206631459999999,5.5114872
1858,YIR040C,0.0,0.0
1859,YIR041W,0.0,0.0
1860,YIR042C,14.174922599999999,3.6628444800000004
1861,YEL074W,0.12356143200000003,0.0
1862,YEL077C,1.1438777340000001,0.27284507640000005
1863,YEL077W-A,0.0,0.0
1864,YEL076C-A,0.0,0.0
1865,YEL076C,0.0,0.0
1866,YEL075C,0.0,0.0
1867,YEL075W-A,0.0,0.0
1868,YEL073C,2.3572684799999997,1.1837275200000001
1869,YEL072W,14.305375199999999,2.1150048
1870,YEL070W,0.462685053,0.13795323269999998
1871,YEL069C,1.15436958,0.13767366299999997
1872,YEL068C,7.7967288,7.3798461
1873,YEL064C,17.4812235,10.76946975
1874,YEL067C,4.8876500400000005,0.16408492799999996
1875,YEL066W,17.225082,31.084452000000002
1876,YEL065W,56.3545002,116.4148797
1877,YEL062W,25.937973600000003,18.5607576
1878,YEL063C,56.4078177,9.2174724
1879,YEL071W,680.531166,369.79782000000006
1880,YEL061C,37.1356986,34.58374920000001
1881,YEL059C-A,4.6557450000000005,4.47291
1882,YEL060C,78.8143284,170.127774
1883,YEL059W,1.6201364399999998,0.0
1884,YEL057C,4.60921266,1.5504652799999998
1885,YEL058W,95.71697640000001,213.71288399999997
1886,YEL056W,42.301052999999996,42.272229599999996
1887,YEL055C,165.587895,243.8154774
1888,YEL053C,23.4603282,46.9067838
1889,YEL052W,46.488132,48.685059
1890,YEL049W,0.85992885,0.14651115599999998
1891,YEL051W,155.67415200000002,263.46612000000005
1892,YEL050W-A,5.7201024,0.8669932800000001
1893,YEL050C,42.8818962,73.978425
1894,YEL048C,25.3645236,19.5908085
1895,YEL047C,87.5575341,137.15991
1896,YEL045C,12.9877176,2.75048178
1897,YEL044W,25.2301596,31.953028500000002
1898,YEL054C,669.26718,665.59692
1899,YEL053W-A,442.3776,646.54572
1900,YEL043W,37.610099999999996,47.5899831
1901,YEL042W,87.28199459999999,277.81706699999995
1902,YEL041W,13.53708,4.69163424
1903,YEL046C,383.8196879999999,551.2494479999999
1904,YEL039C,1.1111956200000002,13.399696800000001
1905,YEL038W,42.3555372,48.96243
1906,YEL037C,58.348363500000005,201.416796
1907,YEL036C,54.253791,132.4448109
1908,YEL035C,0.60071904,0.0
1909,YEL040W,275.09976,640.299816
1910,YEL032W,100.5970428,108.57696840000001
1911,YEL032C-A,4.040442,3.7362060000000006
1912,YEL030C-A,1.4395247999999998,0.17806194
1913,YEL030W,23.4353655,4.36909455
1914,YEL031W,230.2329408,695.192064
1915,YEL029C,28.661378699999997,23.160341099999997
1916,YEL028W,5.9159562,0.43197184800000005
1917,YEL027W,276.32574900000003,957.07416
1918,YEL025C,33.19039995,21.70287645
1919,YEL026W,270.570198,572.40678
1920,YEL023C,7.59726171,0.41185104899999997
1921,YEL024W,89.651448,182.86884
1922,YEL021W,10.934802000000001,95.775696
1923,YEL022W,77.370948,132.074958
1924,YEL020C-B,27.297666000000007,67.19328
1925,YEL020W-A,44.344608,59.03488800000001
1926,YEL034C-A,1845.5659199999998,1034.85051
1927,YEL034W,0.00110715024,3322.32762
1928,YEL033W,374.98019999999997,0.8694293999999999
1929,YEL019C,5.64378252,8.553916800000001
1930,YEL020C,15.701262390000002,7.71063084
1931,YEL017C-A,40.70748,230.26608000000002
1932,YEL018C-A,1.8216555600000004e-05,5.401356600000001
1933,YEL018W,5.7526475999999995,16.40562
1934,YEL017W,28.247606400000002,37.4476284
1935,YEL016C,19.6707342,7.72799274
1936,YEL015W,52.6596408,98.33708879999999
1937,YEL014C,3.2433552,0.0
1938,YEL013W,89.1973818,150.55516980000002
1939,YEL012W,2.9628729,17.8094304
1940,YEL011W,16.453769400000002,14.408712450000003
1941,YEL010W,0.49276188,0.293842458
1942,YEL009C-A,0.48700103999999994,0.0
1943,YEL008W,1.0518000299999999,0.179542059
1944,YEL008C-A,0.065233734,0.53196093
1945,YEL006W,39.4597728,15.176447999999999
1946,YEL007W,46.4043906,57.403287299999995
1947,YEL004W,14.351462999999999,15.724457699999999
1948,YEL005C,13.2616347,6.43845093
1949,YEL009C,552.828006,36.1155708
1950,YEL003W,34.500816,55.30459200000001
1951,YEL001C,56.573811600000006,125.34457200000003
1952,YEL002C,118.5825816,226.11466799999997
1953,YER002W,5.43841872,109.69864799999999
1954,YER001W,95.06079660000002,223.4549268
1955,YER004W,23.408846399999998,63.02725439999999
1956,YER005W,50.705140799999995,30.2363211
1957,YER003C,114.29529000000001,368.94258
1958,YER006W,132.2433981,261.94317
1959,YER006C-A,2.1183729000000002,2.0552594400000004
1960,YER007W,9.474469560000001,8.15309037
1961,YER007C-A,47.709753,114.79868400000002
1962,YER008C,41.3951244,61.5070806
1963,YER010C,23.160237,23.6756625
1964,YER011W,1.4134905,16.998223499999998
1965,YER012W,58.4465388,157.013985
1966,YER009W,220.65485400000003,477.54251999999997
1967,YER013W,18.88967844,30.58403544
1968,YER016W,10.499350499999998,48.139713
1969,YER017C,70.92314999999999,82.8030348
1970,YER014W,23.353272,37.613484
1971,YER015W,26.905376999999998,9.461917199999998
1972,YER014C-A,1.30999638,1.40620326e-05
1973,YER018C,31.269499200000002,11.3008878
1974,YER019W,57.544269,44.3259438
1975,YER019C-A,71.63529900000002,194.114073
1976,YER020W,36.28422,31.798575000000003
1977,YER022W,46.1545488,48.3190656
1978,YER021W,98.1322572,227.72935200000003
1979,YER024W,31.6584576,3.6936068399999997
1980,YER023W,101.46798899999999,361.924794
1981,YER023C-A,0.00025698876,9.713162099999999e-05
1982,YER027C,39.0123162,74.2221282
1983,YER026C,100.29754499999999,154.214487
1984,YER025W,213.573888,664.351776
1985,YER028C,11.74220055,7.7646651
1986,YER030W,11.952633,69.54763200000001
1987,YER029C,8.5747599,33.8043726
1988,YER032W,16.06720128,42.15703919999999
1989,YER031C,26.5215552,142.478112
1990,YER034W,15.049148400000002,19.372476600000002
1991,YER033C,13.974107309999999,14.61685014
1992,YER035W,18.2939898,20.0840958
1993,YER038C,22.3583625,6.769948950000001
1994,YER037W,60.313659,32.3414868
1995,YER039C-A,1.8174722400000003,1.23861363
1996,YER038W-A,1.05151428,0.291894006
1997,YER039C,5.706195,1.50201e-06
1998,YER040W,19.436295840000003,22.220133900000004
1999,YER036C,336.65977799999996,749.669505
2000,YER041W,24.944567999999997,8.225738400000001
2001,YER042W,16.367505,48.01732350000001
2002,YER044C-A,6.15675471,0.9697962600000001
2003,YER045C,8.9110665,8.143241399999999
2004,YER044C,78.28042800000001,99.708714
2005,YER046W,8.1247536,3.6156024
2006,YER048C,32.90742,115.9363128
2007,YER048W-A,27.393002999999997,39.86295
2008,YER046W-A,2.972263800000001,1.0965999e-05
2009,YER047C,10.78564452,26.957511
2010,YER043C,714.6711,2353.6440000000002
2011,YER050C,23.3396985,47.552595
2012,YER051W,14.348622030000001,8.14229433
2013,YER049W,128.21987249999998,336.75192000000004
2014,YER052C,105.2843616,277.180992
2015,YER053C,26.1190041,26.1216228
2016,YER053C-A,40.820094,112.70268
2017,YER054C,3.00279393,1.65287979
2018,YER055C,155.708874,282.81690000000003
2019,YER056C,146.3982894,360.360288
2020,YER058W,2.6054006400000005,13.168947600000001
2021,YER057C,48.86232,83.04153000000001
2022,YER059W,20.4318036,24.0907146
2023,YER060W-A,6.24016332,2.89419426
2024,YER056C-A,434.83361999999994,810.5436
2025,YER060W,28.313666999999995,20.1228426
2026,YER061C,12.40792941,13.27677645
2027,YER062C,34.2974181,64.9406778
2028,YER063W,27.2584044,48.0571191
2029,YER065C,27.2487024,2.6163448199999997
2030,YER064C,102.4735008,60.554841599999996
2031,YER066W,3.2248103400000003,0.0
2032,YER068W,44.4146976,64.8026568
2033,YER066C-A,3.52021137,1.6546977900000002
2034,YER067C-A,2.5313634,2.0405552399999998
2035,YER067W,6.8961456,7.8462756
2036,YER071C,15.908693099999999,14.1569313
2037,YER068C-A,4.3816464,3.49866
2038,YER069W,70.8064416,149.0524416
2039,YER072W,61.933170000000004,252.91305
2040,YER070W,187.2711393,516.349869
2041,YER073W,196.16900399999997,196.870791
2042,YER074W-A,10.1656902,48.64719
2043,YER075C,40.1445054,36.523635
2044,YER076C,10.0800828,3.8471607000000003
2045,YER076W-A,3.5652948,3.15422676
2046,YER077C,21.753314700000004,31.571564700000003
2047,YER074W,399.826944,899.09736
2048,YER078W-A,0.27239355000000004,0.0
2049,YER078C,28.2146304,50.1986304
2050,YER079W,8.309770799999999,9.0610152
2051,YER081W,45.28638,32.184942
2052,YER079C-A,3.2255544900000004,16.0177161
2053,YER080W,67.7531616,136.1144784
2054,YER082C,49.075209,125.73330750000001
2055,YER083C,32.3798046,66.0410322
2056,YER084W,0.122227758,0.291545289
2057,YER084W-A,0.59634198,0.0
2058,YER085C,0.00356237856,0.0
2059,YER087C-B,38.413479,123.43652100000001
2060,YER086W,108.47363430000001,406.4111040000001
2061,YER087W,15.11320521,43.67763060000001
2062,YER087C-A,2.2745988000000006,1.23093792
2063,YER088C,34.77175679999999,56.2999866
2064,YER090W,73.6491288,271.578324
2065,YER090C-A,3.621159,3.3132149999999996
2066,YER088C-A,6.9903648,0.21974068800000002
2067,YER089C,80.4735045,173.29666500000002
2068,YER088W-B,3.9832737e-06,0.20258510999999996
2069,YER091C-A,0.12956896799999998,0.0
2070,YER092W,12.4899138,26.286762600000003
2071,YER093C-A,14.716375199999998,9.2832876
2072,YER093C,41.03365311,21.538195650000002
2073,YER091C,347.91551999999996,1059.614208
2074,YER096W,5.66584389,3.58548525
2075,YER094C,58.826493,149.67094799999998
2076,YER095W,28.124816700000004,51.1454247
2077,YER097W,7.555383,0.14771757000000002
2078,YER098W,16.554432000000002,6.58111605
2079,YER099C,21.6300183,67.21068419999999
2080,YER100W,27.343689,79.981401
2081,YER101C,19.2609159,18.958224599999998
2082,YER104W,13.301366100000001,11.1895047
2083,YER103W,18.893976300000002,27.7548378
2084,YER102W,327.429603,461.02606199999997
2085,YER106W,2.3420294100000003,0.55863504
2086,YER105C,100.4879232,150.93066240000002
2087,YER107C,47.940876,64.4216364
2088,YER107W-A,9.3643083,5.6649117
2089,YER109C,26.19312,4.247376
2090,YER112W,16.5927108,75.02722800000001
2091,YER111C,31.952928420000003,35.6494122
2092,YER113C,66.1578078,59.4166335
2093,YER114C,49.8405816,79.80170670000001
2094,YER115C,45.4323456,4.5508896
2095,YER116C,13.979295,10.92795
2096,YER110C,410.173686,1304.90061
2097,YER118C,22.942996800000003,83.75429760000002
2098,YER119C,18.432752100000002,39.1277907
2099,YER121W,1.7272183499999998,1.0299664499999999
2100,YER117W,454.87008,889.1643599999999
2101,YER122C,84.5842608,171.25695599999997
2102,YER123W,39.8756925,54.035729999999994
2103,YER119C-A,14.5036476,8.5750464
2104,YER120W,115.10393999999998,304.51270500000004
2105,YER124C,204.385902,126.21433439999998
2106,YER125W,116.81860500000002,243.02430000000004
2107,YER126C,73.4285916,137.535066
2108,YER127W,55.47521460000001,95.4894474
2109,YER128W,9.8683164,17.0158032
2110,YER129W,45.7939521,28.12698972
2111,YER130C,54.8473644,34.8499152
2112,YER132C,49.5475182,29.682100079999998
2113,YER131W,416.73599999999993,775.4256
2114,YER135C,1.2208545000000002,0.145602963
2115,YER133W-A,3.7836144000000003,4.816112400000001
2116,YER134C,18.2337276,29.873041500000003
2117,YER133W,125.75933099999999,246.950427
2118,YER136W,90.9919392,232.3845
2119,YER137C,3.04546911,3.8027899200000004
2120,YER137W-A,2.22404166,3.5179289999999996
2121,YER138W-A,0.0,0.0
2122,YER138C,0.0,0.0
