ORF,RNA_Prints,Ribo_Prints
YDR382W,35830,50766
YDR383C,832,225
YDR384C,1955,2131
YDR385W,6364,13986
YDR386W,1171,344
YDR387C,1462,160
YDR388W,4466,6268
YDR389W,2708,1736
YDR390C,3170,2042
YDR391C,829,277
YDR392W,1587,735
YDR393W,1237,544
YDR394W,5888,8466
YDR395W,7930,9747
YDR397C,1982,1130
YDR398W,6810,5046
YDR399W,7364,4888
YDR400W,1266,1056
YDR402C,47,2
YDR403W,136,27
YDR404C,1388,2145
YDR405W,1096,1386
YDR406W,862,168
YDR407C,2245,1155
YDR408C,2319,1323
YDR409W,805,581
YDR410C,2065,412
YDR411C,1529,1208
YDR412W,1997,2465
YDR414C,720,390
YDR415C,1357,943
YDR416W,2649,901
YDR418W,16694,61438
YDR419W,1161,404
YDR420W,2353,709
YDR421W,1779,405
YDR422C,1866,1898
YDR423C,1318,1059
YDR424C,1015,1126
YDR425W,706,618
YDR427W,5208,10036
YDR428C,1149,917
YDR429C,10954,15190
YDR430C,2001,2877
YDR432W,9592,26537
YDR434W,1893,1706
YDR435C,718,440
YDR436W,914,600
YDR437W,172,138
YDR438W,884,3
YDR439W,621,518
YDR440W,976,690
YDR441C,1299,1106
YDR443C,1233,806
YDR444W,1709,463
YDR446W,23,19
YDR447C,12683,32823
YDR448W,2319,763
YDR449C,4256,3271
YDR450W,19876,49961
YDR451C,1714,2378
YDR452W,3527,1460
YDR453C,277,53
YDR454C,4704,9333
YDR456W,1839,1479
YDR457W,5082,5922
YDR458C,2289,1551
YDR459C,1229,91
YDR460W,1505,1099
YDR461C-A,307,264
YDR461W,1816,928
YDR462W,847,1212
YDR463W,2894,3612
YDR464W,3027,2001
YDR465C,3955,2327
YDR466W,1856,896
YDR468C,1927,1476
YDR469W,1326,994
YDR470C,1035,1154
YDR471W,14681,32157
YDR472W,1829,1201
YDR473C,1706,862
YDR475C,1763,522
YDR476C,955,1282
YDR477W,2292,4298
YDR478W,752,467
YDR479C,1196,453
YDR480W,786,801
YDR481C,2700,2177
YDR482C,918,350
YDR483W,3896,4378
YDR484W,1357,1399
YDR485C,2955,1139
YDR486C,1284,1964
YDR487C,4611,5329
YDR488C,728,270
YDR489W,629,587
YDR490C,842,955
YDR492W,4354,1569
YDR493W,455,879
YDR494W,2476,2161
YDR495C,1508,790
YDR496C,8397,11383
YDR497C,8110,4981
YDR498C,1379,875
YDR499W,1116,467
YDR500C,12622,24093
YDR501W,558,415
YDR502C,10824,28564
YDR503C,397,423
YDR504C,591,16
YDR505C,2051,2504
YDR506C,199,195
YDR507C,5233,6057
YDR508C,9001,14462
YDR510W,2052,5176
YDR511W,451,553
YDR512C,910,802
YDR513W,1680,3461
YDR514C,1220,1147
YDR515W,1036,2030
YDR516C,1298,2213
YDR517W,1644,2003
YDR518W,1343,2417
YDR519W,1723,2023
YDR520C,1616,486
YDR522C,39,9
YDR523C,150,6
YDR524C,1409,764
YDR524C-B,29025,49410
YDR524W-C,0,0
YDR525W-A,373,722
YDR527W,3144,2355
YDR528W,752,830
YDR529C,4362,5115
YDR530C,763,230
YDR531W,3124,2519
YDR532C,1213,514
YDR533C,558,422
YDR534C,165,3
YDR536W,38,8
YDR538W,772,322
YDR539W,2287,1481
YDR540C,618,188
YDR541C,848,211
YDR542W,1,0
YDR545W,299,7
YEL001C,2339,5189
YEL002C,3346,6679
YEL003W,1969,2704
YEL004W,678,323
YEL005C,778,171
YEL006W,1586,488
YEL007W,2982,3415
YEL009C,22154,2496
YEL011W,542,226
YEL012W,617,566
YEL013W,3872,5763
YEL015W,4536,3685
YEL016C,861,154
YEL017C-A,2867,11503
YEL017W,1102,1699
YEL018W,1469,825
YEL019C,267,314
YEL020C,1056,258
YEL020W-A,2469,3570
YEL021W,2,0
YEL022W,3239,3488
YEL023C,784,13
YEL024W,3034,5144
YEL025C,3087,319
YEL026W,3825,17373
YEL027W,18076,26532
YEL029C,1690,621
YEL030W,702,195
YEL031W,6919,14856
YEL032W,3254,2756
YEL033W,30980,87
YEL034W,32795,142672
YEL035C,13,1
YEL036C,4210,1750
YEL037C,6045,13604
YEL038W,1363,1432
YEL039C,1139,537
YEL040W,22543,18087
YEL041W,168,97
YEL042W,3163,3379
YEL043W,1991,1215
YEL044W,2361,1511
YEL046C,8273,20321
YEL047C,6913,7539
YEL048C,1014,425
YEL049W,17,1
YEL050C,1628,2534
YEL051W,7483,10780
YEL052W,1457,877
YEL053C,1816,930
YEL054C,12206,44249
YEL055C,5916,6492
YEL056W,1887,1118
YEL057C,53,9
YEL058W,5568,3884
YEL059C-A,254,117
YEL060C,4884,5294
YEL061C,1949,1290
YEL062W,1059,510
YEL063C,2768,3666
YEL064C,806,276
YEL065W,1068,2218
YEL066W,898,1879
YEL067C,87,9
YEL069C,36,1
YEL070W,93,154
YEL071W,26592,18907
YEL072W,461,17
YEL073C,98,10
YEL075C,0,0
YEL076C,18,11
YEL076C-A,30,14
YEL077C,80,3
YER001W,5135,3321
YER002W,4185,4755
YER003C,3182,11696
YER004W,2752,3257
YER005W,2844,617
YER006W,6559,10031
YER007C-A,1870,4285
YER007W,1138,305
YER008C,2700,2819
YER009W,4543,19949
YER010C,805,676
YER011W,273,1849
YER012W,3411,6922
YER013W,2251,1318
YER014C-A,8,1
YER014W,1232,1026
YER015W,406,129
YER016W,2915,1408
YER017C,2333,1522
YER018C,836,392
YER019C-A,3049,3690
YER019W,1762,1113
YER020W,3671,1464
YER021W,8053,8636
YER022W,2080,1945
YER023W,3633,7204
YER024W,1412,121
YER025W,8579,23881
YER026C,4145,5601
YER027C,1554,3883
YER028C,305,402
YER029C,1265,1256
YER030W,2175,2914
YER031C,2272,3430
YER032W,1131,1431
YER033C,533,367
YER034W,467,548
YER035W,1012,837
YER036C,10955,22106
YER037W,440,85
YER038C,699,163
YER039C,223,2
YER039C-A,70,26
YER040W,1402,1265
YER041W,1060,118
YER042W,836,2583
YER043C,14249,92680
YER044C,5939,7156
YER044C-A,181,12
YER045C,1291,445
YER046W,378,112
YER047C,1506,980
YER048C,3526,6946
YER048W-A,1042,2396
YER049W,9120,8244
YER050C,1041,1698
YER051W,978,352
YER052C,4523,9531
YER053C,4369,238
YER053C-A,4529,1772
YER054C,330,40
YER055C,11193,7823
YER056C,15127,4871
YER056C-A,8662,26907
YER057C,1755,5586
YER058W,393,206
YER059W,1775,1362
YER060W,1455,277
YER060W-A,2470,562
YER061C,777,348
YER062C,626,910
YER063W,1617,3147
YER064C,2262,3426
YER065C,326,40
YER066W,303,6
YER067W,265,385
YER068W,2496,4269
YER069W,4300,4628
YER070W,7612,12296
YER071C,836,797
YER072W,2360,12121
YER073W,14806,12828
YER074W,13849,24769
YER074W-A,1372,968
YER075C,1625,1217
YER076C,326,70
YER077C,1419,767
YER078C,1367,818
YER078W-A,10,0
YER079W,595,490
YER080W,1344,3473
YER081W,4902,2558
YER082C,4506,3867
YER083C,1636,3332
YER085C,63,0
YER086W,4097,7027
YER087C-B,1920,3680
YER087W,790,602
YER088C,3346,3125
YER089C,2662,3462
YER090W,4405,9884
YER091C,15159,27682
YER092W,1535,849
YER093C,1736,870
YER093C-A,300,210
YER094C,5808,5673
YER095W,2018,2408
YER096W,219,45
YER098W,413,163
YER099C,2584,2126
YER100W,2372,3668
YER101C,906,734
YER102W,6143,18696
YER103W,1458,369
YER104W,552,318
YER105C,3764,3400
YER106W,48,9
YER107C,2495,2637
YER109C,1643,940
YER110C,7803,35536
YER111C,1675,2101
YER112W,2087,4809
YER113C,2351,782
YER114C,2931,4028
YER115C,1986,87
YER116C,655,461
YER117W,23759,33562
YER118C,2422,1995
YER119C,711,500
YER120W,3862,11193
YER121W,37,16
YER122C,6138,9711
YER123W,2944,1818
YER124C,1573,1991
YER125W,4695,8971
YER126C,6250,5016
YER127W,5389,4237
YER128W,549,587
YER129W,2814,877
YER130C,4855,1073
YER131W,22770,59810
YER132C,2613,800
YER133W,9185,9460
YER134C,1010,1030
YER136W,4581,7881
YER137C,362,192
YER138W-A,0,0
YER139C,613,466
YER140W,1663,486
YER141W,7111,4829
YER142C,660,592
YER143W,1809,3277
YER144C,1631,410
YER145C,8865,5192
YER146W,1669,2047
YER147C,2074,463
YER148W,3764,3925
YER149C,1364,1090
YER150W,725,37
YER151C,2934,5927
YER152C,1275,560
YER153C,191,92
YER154W,750,1535
YER155C,7537,4472
YER156C,3753,7897
YER157W,2746,1432
YER158C,1598,534
YER159C,3657,1566
YER161C,2030,1307
YER162C,1388,395
YER163C,836,705
YER164W,3045,4752
YER165W,15983,91278
YER166W,3268,2639
YER167W,3631,1551
YER168C,2513,2252
YER169W,1355,875
YER170W,540,584
YER171W,2710,1576
YER172C,3032,2707
YER173W,1190,234
YER174C,1373,1299
YER175C,1118,877
YER175W-A,24,5
YER176W,3458,2698
YER177W,14829,33342
YER178W,6133,17568
YER179W,66,17
YER180C,1258,4
YER180C-A,349,207
YER182W,789,624
YER183C,1630,929
YER184C,1166,81
YER185W,214,13
YER186C,1594,7
YER187W,162,1
YER188C-A,1,0
YER189W,0,0
YER190W,2,1
YFL001W,2060,1252
YFL002C,3179,2072
YFL003C,359,51
YFL004W,3733,8603
YFL005W,3886,6062
YFL007W,4310,3844
YFL008W,2551,3584
YFL009W,1691,1537
YFL010C,2773,5739
YFL010W-A,43,0
YFL011W,31,2
YFL012W,9,4
YFL013C,2592,1758
YFL014W,138,31
YFL016C,2275,4362
YFL017C,1747,1552
YFL017W-A,624,771
YFL018C,3679,14168
YFL020C,35,1
YFL021W,1358,814
YFL022C,5349,20487
YFL023W,2391,2381
YFL024C,1963,854
YFL025C,1465,913
YFL026W,31509,6123
YFL027C,3896,490
YFL028C,2324,1623
YFL029C,1138,432
YFL030W,244,57
YFL031W,16464,1491
YFL033C,1890,1177
YFL034C-A,9325,6243
YFL034C-B,1301,1259
YFL034W,1632,991
YFL036W,1996,4781
YFL037W,5395,12525
YFL038C,5545,10059
YFL039C,19179,93276
YFL040W,23,9
YFL041W,1307,1561
YFL041W-A,72,1
YFL042C,1060,785
YFL044C,1101,1663
YFL045C,9781,24598
YFL046W,1067,927
YFL047W,2311,1269
YFL048C,2487,3878
YFL049W,1733,1292
YFL050C,1582,7
YFL051C,6,8
YFL052W,47,73
YFL053W,19,3
YFL054C,193,60
YFL055W,600,8
YFL056C,562,25
YFL057C,700,65
YFL058W,61,3
YFL064C,9,6
YFL065C,0,0
YFR001W,4217,3505
YFR002W,4807,4435
YFR003C,1093,1656
YFR004W,6118,7086
YFR005C,2319,5765
YFR006W,4252,2628
YFR007W,498,464
YFR008W,568,515
YFR009W,6318,7880
YFR010W,4411,7492
YFR011C,863,1244
YFR012W,18,4
YFR012W-A,5,1
YFR013W,2113,1792
YFR014C,1566,876
YFR015C,872,603
YFR016C,2848,2966
YFR017C,66,72
YFR018C,1257,662
YFR019W,1853,1246
YFR021W,853,847
YFR022W,1155,57
YFR023W,41,6
YFR024C-A,3337,3791
YFR025C,1669,1206
YFR026C,83,5
YFR027W,709,251
YFR028C,3111,2035
YFR029W,618,559
YFR030W,2029,1079
YFR031C,3509,1022
YFR031C-A,17165,40743
YFR032C,342,27
YFR032C-A,17603,49532
YFR032C-B,1512,207
YFR033C,6842,3624
YFR034C,1871,1979
YFR035C,4,3
YFR036W,209,651
YFR037C,7502,6625
YFR038W,2256,1193
YFR039C,1576,930
YFR040W,2449,2269
YFR041C,1157,1120
YFR042W,853,1246
YFR043C,869,549
YFR044C,4460,8927
YFR045W,481,430
YFR046C,649,385
YFR047C,2527,1572
YFR048W,2011,826
YFR049W,528,1087
YFR050C,4467,7751
YFR051C,3179,7125
YFR052W,3703,8274
YFR053C,364,2090
YFR055W,3408,2592
YGL001C,10765,7442
YGL002W,879,342
YGL003C,1602,570
YGL004C,1011,441
YGL005C,893,632
YGL006W,4046,1175
YGL006W-A,32,0
YGL007C-A,20,2
YGL008C,80883,242354
YGL009C,84013,214811
YGL010W,408,284
YGL011C,4758,7870
YGL012W,4788,7520
YGL013C,2185,1982
YGL014W,2760,4912
YGL015C,23,1
YGL016W,2997,2618
YGL017W,2331,700
YGL018C,630,636
YGL019W,3265,1982
YGL020C,2043,1884
YGL021W,3141,1463
YGL022W,4488,5270
YGL023C,1901,1594
YGL025C,1449,1280
YGL026C,7525,21232
YGL027C,2086,2949
YGL028C,1361,1947
YGL029W,2869,1435
YGL030W,37636,48792
YGL031C,29825,70128
YGL032C,1381,1291
YGL033W,46,22
YGL035C,1052,2384
YGL036W,1836,1062
YGL037C,2160,3133
YGL038C,1637,966
YGL039W,1220,1407
YGL040C,5217,6995
YGL041C-B,11,0
YGL041W-A,507,375
YGL043W,2696,6354
YGL044C,1815,1514
YGL045W,989,260
YGL047W,827,462
YGL048C,8341,9913
YGL049C,2389,10387
YGL050W,1692,1064
YGL051W,17,3
YGL053W,694,337
YGL054C,4343,5447
YGL055W,56015,29006
YGL056C,3015,2952
YGL057C,677,451
YGL058W,1314,2136
YGL059W,923,249
YGL060W,1065,979
YGL061C,1075,1108
YGL062W,3315,5625
YGL063W,367,75
YGL064C,727,957
YGL065C,1624,1709
YGL066W,1935,2018
YGL067W,1688,1634
YGL068W,2146,4745
YGL070C,1453,1947
YGL071W,1795,1521
YGL073W,2888,2272
YGL075C,700,373
YGL076C,8029,40602
YGL077C,7182,3499
YGL078C,8068,10576
YGL079W,684,381
YGL080W,859,1749
YGL081W,124,28
YGL082W,2004,1935
YGL083W,835,924
YGL084C,1670,1838
YGL085W,1017,159
YGL086W,2542,2052
YGL087C,679,1701
YGL089C,4,69
YGL090W,785,101
YGL091C,2806,1351
YGL092W,5657,6656
YGL093W,2177,1328
YGL094C,2393,1106
YGL095C,2279,1209
YGL096W,353,52
YGL097W,3907,4580
YGL098W,937,653
YGL099W,3024,5484
YGL100W,2069,2146
YGL101W,3459,2791
YGL103W,94986,117989
YGL104C,207,61
YGL105W,8919,34834
YGL106W,3640,5859
YGL107C,1438,2039
YGL108C,1332,490
YGL110C,2438,1119
YGL111W,4632,3314
YGL112C,3087,2527
YGL113W,989,263
YGL114W,2929,704
YGL115W,2897,2930
YGL116W,2607,1488
YGL117W,3013,1139
YGL119W,1450,1284
YGL120C,5777,7931
YGL121C,71,18
YGL122C,2937,7112
YGL123W,64831,150692
YGL124C,1797,601
YGL125W,1448,1530
YGL126W,2261,594
YGL127C,336,504
YGL128C,439,384
YGL129C,980,2925
YGL130W,2427,1542
YGL131C,1600,394
YGL133W,3092,931
YGL134W,1308,231
YGL135W,12231,25408
YGL136C,1243,205
YGL137W,7315,13462
YGL138C,68,3
YGL139W,1769,1912
YGL140C,2993,1882
YGL141W,1746,1141
YGL142C,1394,712
YGL143C,935,394
YGL144C,1760,213
YGL145W,2085,1615
YGL146C,129,29
YGL147C,23348,59160
YGL148W,7536,15804
YGL150C,4117,2285
YGL151W,2799,2140
YGL153W,1085,1121
YGL154C,543,105
YGL155W,1753,685
YGL156W,251,82
YGL157W,1753,2371
YGL158W,66,4
YGL159W,973,653
YGL160W,1588,714
YGL161C,3476,2185
YGL162W,750,451
YGL163C,2097,1032
YGL164C,1938,724
YGL166W,1611,765
YGL167C,5991,4474
YGL168W,125,6
YGL169W,1862,1437
YGL170C,65,7
YGL171W,4382,4602
YGL172W,2527,4041
YGL173C,7347,18306
YGL174W,695,793
YGL175C,139,119
YGL176C,789,219
YGL178W,1755,1583
YGL179C,1426,347
YGL180W,685,817
YGL181W,1444,2091
YGL183C,53,10
YGL184C,162,101
YGL185C,1333,920
YGL186C,5311,1761
YGL187C,3201,4389
YGL188C-A,502,45
YGL189C,13734,25231
YGL190C,4319,2474
YGL191W,3738,4963
YGL192W,31,249
YGL193C,610,0
YGL194C,1603,837
YGL194C-A,339,115
YGL195W,9005,24607
YGL196W,1431,856
YGL197W,2016,1451
YGL198W,1776,1223
YGL200C,4550,4641
YGL201C,2872,2951
YGL202W,7349,15673
YGL203C,2562,2015
YGL205W,24,9
YGL206C,6301,34304
YGL207W,6150,13521
YGL208W,237,254
YGL209W,617,1472
YGL210W,1724,1298
YGL211W,2985,954
YGL212W,767,627
YGL213C,1883,1920
YGL215W,3349,1710
YGL216W,1481,875
YGL219C,1462,1239
YGL220W,1837,1284
YGL221C,3095,5517
YGL222C,659,1020
YGL223C,1845,1293
YGL224C,1110,816
YGL225W,6180,10914
YGL226C-A,1096,2496
YGL226W,462,256
YGL227W,1263,708
YGL228W,2923,3695
YGL229C,312,144
YGL230C,23,18
YGL231C,1709,3007
YGL232W,2140,2749
YGL233W,2712,1641
YGL234W,13449,13331
YGL235W,5,1
YGL236C,612,932
YGL237C,576,597
YGL238W,5939,7229
YGL240W,211,224
YGL241W,3062,2333
YGL242C,1277,2335
YGL243W,1201,236
YGL244W,4046,5805
YGL245W,12209,54496
YGL246C,2859,1196
YGL247W,901,260
YGL248W,1816,294
YGL249W,43,9
YGL250W,215,254
YGL251C,554,51
YGL252C,3346,2251
YGL253W,10123,75816
YGL254W,685,941
YGL255W,836,167
YGL256W,2632,395
YGL257C,2341,426
YGL258W,14,0
YGL258W-A,19,0
YGL259W,20,1
YGL260W,1,0
YGL261C,1,0
YGL262W,78,0
YGL263W,565,135
YGR001C,2053,3520
YGR002C,1578,1312
YGR003W,2098,915
YGR004W,823,595
YGR005C,2308,2552
YGR006W,346,368
YGR007W,3263,1478
YGR008C,1454,459
YGR009C,2926,3937
YGR010W,866,914
YGR012W,1540,1380
YGR013W,2314,1081
YGR014W,7105,7883
YGR015C,513,236
YGR016W,339,171
YGR017W,2685,1711
YGR019W,1749,1049
YGR020C,4038,5741
YGR021W,1431,746
YGR023W,697,225
YGR024C,2481,673
YGR026W,2429,2900
YGR027C,28126,55712
YGR028W,2106,876
YGR029W,1479,1033
YGR030C,1007,885
YGR031C-A,9,1
YGR031W,1072,805
YGR032W,4259,1284
YGR033C,2290,1440
YGR034W,25313,52965
YGR035C,758,933
YGR035W-A,0,0
YGR036C,926,580
YGR037C,2085,8380
YGR038W,617,1708
YGR040W,2622,886
YGR041W,693,441
YGR042W,1347,269
YGR043C,140,16
YGR044C,997,239
YGR046W,1195,657
YGR047C,2571,1231
YGR048W,1973,2129
YGR049W,5472,5688
YGR052W,109,16
YGR053C,168,35
YGR054W,4018,11862
YGR055W,7219,7416
YGR056W,2181,2475
YGR057C,1037,188
YGR058W,788,967
YGR059W,71,4
YGR060W,14381,29088
YGR061C,18015,14857
YGR062C,765,177
YGR063C,1528,1186
YGR065C,1939,606
YGR066C,44,2
YGR067C,72,24
YGR068C,1347,393
YGR070W,849,245
YGR071C,1407,717
YGR072W,2713,1249
YGR074W,925,1395
YGR075C,627,352
YGR076C,635,1024
YGR077C,1870,465
YGR078C,2027,3093
YGR079W,2926,2201
YGR080W,1458,2347
YGR081C,2975,2531
YGR082W,1930,4787
YGR083C,5793,7248
YGR084C,1489,2113
YGR085C,5239,10453
YGR086C,9809,19726
YGR087C,43,219
YGR088W,1909,112
YGR089W,2929,877
YGR090W,5684,7139
YGR091W,990,717
YGR092W,3000,1774
YGR093W,2520,1498
YGR094W,17354,39097
YGR095C,2105,1578
YGR096W,323,128
YGR097W,1793,1636
YGR098C,1286,674
YGR099W,1672,427
YGR100W,2145,1181
YGR101W,1688,830
YGR102C,711,472
YGR103W,10615,10995
YGR104C,1093,883
YGR105W,1106,1818
YGR106C,6500,8138
YGR108W,5581,1372
YGR109C,427,1142
YGR110W,240,113
YGR111W,1149,1233
YGR112W,656,347
YGR113W,1479,853
YGR116W,6705,13710
YGR117C,2967,1480
YGR118W,19242,31666
YGR119C,5074,5366
YGR120C,859,606
YGR121C,555,145
YGR121W-A,36,0
YGR122W,932,515
YGR123C,3232,7095
YGR124W,10254,25203
YGR125W,3112,1747
YGR126W,298,317
YGR127W,684,153
YGR128C,5056,6269
YGR129W,923,568
YGR130C,2697,6130
YGR131W,119,13
YGR132C,2998,4659
YGR133W,307,253
YGR134W,2080,579
YGR135W,7923,7624
YGR136W,3664,6018
YGR138C,5520,355
YGR140W,1933,1165
YGR141W,942,558
YGR142W,1025,1393
YGR143W,1871,729
YGR144W,98,12
YGR145W,5306,4610
YGR146C,605,780
YGR146C-A,14,0
YGR147C,2690,1283
YGR148C,13251,32881
YGR149W,1807,291
YGR150C,1286,653
YGR152C,3127,1848
YGR153W,260,94
YGR154C,514,13
YGR155W,10494,44456
YGR156W,977,1941
YGR157W,6153,7915
YGR158C,1640,2465
YGR159C,12607,33108
YGR161C,1114,1070
YGR161W-C,340,367
YGR162W,12297,36579
YGR163W,2462,1363
YGR165W,1983,2330
YGR166W,1289,476
YGR167W,2604,7565
YGR168C,1058,139
YGR169C,952,288
YGR169C-A,2370,1909
YGR170W,2201,592
YGR171C,711,428
YGR172C,1536,2469
YGR173W,3492,4325
YGR174C,267,291
YGR174W-A,6,0
YGR175C,41016,51940
YGR177C,1139,1547
YGR178C,4865,8821
YGR179C,1125,574
YGR180C,7808,24788
YGR181W,647,2181
YGR183C,1971,2047
YGR184C,4659,3910
YGR185C,4627,16250
YGR186W,4872,4236
YGR187C,4075,5253
YGR188C,837,490
YGR189C,8965,11263
YGR191W,4202,3705
YGR192C,78564,381929
YGR193C,1508,4394
YGR194C,522,390
YGR195W,1970,2085
YGR196C,2389,1851
YGR197C,606,395
YGR198W,3014,1686
YGR199W,2872,1738
YGR200C,6284,4227
YGR201C,405,56
YGR202C,2080,2318
YGR203W,529,458
YGR204C-A,30,0
YGR204W,12149,23438
YGR205W,627,1078
YGR206W,364,402
YGR207C,2207,2435
YGR208W,3299,3101
YGR209C,1669,9040
YGR210C,3844,3023
YGR211W,3996,12142
YGR212W,691,228
YGR213C,699,43
YGR214W,26370,63104
YGR215W,848,1379
YGR216C,2457,574
YGR217W,1776,1018
YGR218W,5368,10711
YGR220C,1359,1442
YGR221C,423,160
YGR222W,1344,382
YGR223C,1261,402
YGR224W,55,24
YGR225W,57,17
YGR227W,1144,1324
YGR229C,7381,4685
YGR230W,297,207
YGR231C,3210,4676
YGR232W,1399,1702
YGR233C,1417,2392
YGR234W,31885,90949
YGR235C,1503,1970
YGR236C,28,0
YGR237C,1416,1354
YGR238C,687,347
YGR239C,741,396
YGR240C,15310,66180
YGR240C-A,49,1
YGR241C,1559,1657
YGR243W,169,192
YGR244C,1377,2786
YGR245C,6032,4409
YGR246C,2558,1628
YGR247W,1108,445
YGR248W,75,27
YGR249W,280,25
YGR250C,6000,1810
YGR251W,2064,857
YGR252W,1755,859
YGR253C,6993,7287
YGR254W,3670,9947
YGR255C,1164,1128
YGR256W,289,130
YGR257C,1962,408
YGR258C,1362,518
YGR260W,3310,2451
YGR261C,3372,2533
YGR262C,1920,1185
YGR263C,834,344
YGR264C,12568,20617
YGR266W,2977,2645
YGR267C,5309,4271
YGR268C,709,436
YGR270W,4337,2612
YGR271C-A,3715,2900
YGR271W,2418,2039
YGR273C,6,0
YGR274C,2063,1468
YGR275W,1153,1430
YGR276C,2493,2363
YGR277C,2024,1504
YGR278W,1375,627
YGR279C,10325,25655
YGR280C,4314,2994
YGR281W,3142,2045
YGR282C,11357,28931
YGR283C,2284,1345
YGR284C,2288,5176
YGR285C,12200,36234
YGR286C,1052,835
YGR287C,207,59
YGR288W,536,199
YGR289C,311,7
YGR292W,0,2
YGR294W,0,0
YHL001W,6055,10173
YHL002W,2424,2090
YHL003C,3992,3364
YHL004W,1212,1965
YHL006C,250,59
YHL007C,3698,4107
YHL008C,529,795
YHL009C,689,925
YHL010C,687,269
YHL011C,5620,7480
YHL012W,29,2
YHL013C,2182,1991
YHL014C,945,452
YHL015W,25962,69975
YHL015W-A,0,0
YHL016C,780,21
YHL017W,2404,984
YHL018W,123,122
YHL019C,1117,454
YHL020C,3549,879
YHL021C,2808,1695
YHL022C,93,26
YHL023C,1590,979
YHL024W,57,45
YHL025W,5434,1293
YHL026C,1028,226
YHL027W,4931,3160
YHL028W,1775,329
YHL029C,2022,845
YHL030W,3268,6659
YHL031C,1098,2347
YHL032C,1064,217
YHL033C,15874,32866
YHL034C,6449,23841
YHL035C,1041,152
YHL036W,720,76
YHL038C,1154,706
YHL039W,2824,2330
YHL040C,1056,202
YHL042W,105,20
YHL043W,17,2
YHL044W,551,95
YHL046C,0,1
YHL047C,963,73
YHL048C-A,1,0
YHL048W,665,364
YHL049C,0,0
YHL050C,322,8
YHR001W,2796,4010
YHR001W-A,890,1966
YHR002W,795,227
YHR003C,4033,1708
YHR004C,1326,270
YHR005C,7100,1704
YHR005C-A,3316,4356
YHR006W,2683,1752
YHR007C,51297,42347
YHR007C-A,175,5
YHR008C,2939,7218
YHR009C,5933,2053
YHR010W,24905,70728
YHR011W,1016,518
YHR012W,2074,1492
YHR013C,2248,2986
YHR014W,47,16
YHR015W,236,100
YHR016C,1386,1043
YHR017W,1929,720
YHR018C,17442,11286
YHR019C,11946,38039
YHR020W,10156,28649
YHR021C,15140,34129
YHR021W-A,47,5
YHR022C,30,11
YHR022C-A,12,1
YHR023W,3145,2492
YHR024C,2423,2089
YHR025W,4001,8506
YHR026W,5673,6112
YHR027C,11101,18710
YHR028C,2062,1237
YHR029C,1685,2476
YHR030C,7471,1511
YHR031C,2354,757
YHR032W,6063,3730
YHR033W,27,8
YHR034C,865,743
YHR035W,519,169
YHR036W,1382,1107
YHR037W,1516,4096
YHR038W,385,928
YHR039C,8447,5252
YHR039C-A,5749,11784
YHR040W,2512,644
YHR041C,1350,732
YHR042W,5049,6949
YHR043C,716,775
YHR044C,239,93
YHR045W,2447,845
YHR046C,2237,1449
YHR047C,4182,3761
YHR048W,973,104
YHR049W,2524,5269
YHR050W,1877,1463
YHR050W-A,371,277
YHR051W,2787,5339
YHR052W,6141,10720
YHR053C,0,0
YHR054C,0,0
YHR055C,0,1
YHR056C,1462,1831
YHR057C,1649,690
YHR058C,1417,962
YHR059W,578,956
YHR060W,1363,876
YHR061C,572,587
YHR062C,2214,1255
YHR063C,3403,3967
YHR064C,10351,39098
YHR065C,4466,4505
YHR066W,3623,2168
YHR067W,835,325
YHR068W,6080,12155
YHR069C,3618,2463
YHR070W,2505,2220
YHR071W,3014,453
YHR072W,9236,4764
YHR072W-A,3249,4884
YHR073W,4812,2007
YHR074W,2654,3332
YHR075C,521,250
YHR076W,1519,1793
YHR077C,5907,2044
YHR078W,1874,383
YHR079C,1371,499
YHR079C-A,34,15
YHR080C,964,187
YHR081W,2363,1970
YHR082C,2139,2267
YHR083W,1096,798
YHR084W,2841,1731
YHR085W,2880,1416
YHR086W,1166,1363
YHR086W-A,0,0
YHR087W,227,131
YHR088W,3035,3807
YHR089C,10646,12557
YHR090C,1462,651
YHR091C,830,334
YHR092C,639,1309
YHR094C,1569,4664
YHR096C,44,93
YHR097C,1070,545
YHR098C,3903,5391
YHR099W,3957,6739
YHR100C,498,534
YHR101C,600,534
YHR102W,1431,1491
YHR103W,3162,1633
YHR104W,1093,3412
YHR105W,226,257
YHR106W,1063,335
YHR107C,2477,5339
YHR108W,3164,8784
YHR109W,591,375
YHR110W,1196,654
YHR111W,2131,1622
YHR112C,1439,989
YHR113W,1509,2329
YHR114W,1507,1991
YHR115C,1620,2049
YHR116W,234,573
YHR117W,1462,2159
YHR118C,1515,1104
YHR119W,2706,1687
YHR120W,1911,708
YHR121W,2032,2406
YHR122W,1432,1234
YHR123W,1427,1571
YHR124W,133,44
YHR126C,9,107
YHR127W,1249,1655
YHR128W,3305,9560
YHR129C,1100,212
YHR131C,1549,270
YHR132C,2459,2852
YHR132W-A,1219,918
YHR133C,3844,2886
YHR134W,1327,161
YHR135C,3420,4191
YHR136C,35,691
YHR137W,5052,664
YHR138C,795,486
YHR139C,51,1
YHR140W,110,66
YHR141C,7682,13087
YHR142W,3945,1800
YHR143W,853,2028
YHR143W-A,2001,2262
YHR144C,1393,1073
