ORF,Ribo_Prints,RNA_Prints
YBR170C,1874,2347
YBR171W,1898,1832
YBR172C,2467,5176
YBR173C,2985,1668
YBR175W,538,2136
YBR176W,631,809
YBR177C,1975,1951
YBR179C,941,1418
YBR180W,34,75
YBR181C,8691,4669
YBR182C,80,707
YBR182C-A,1,20
YBR183W,408,2891
YBR184W,112,450
YBR185C,547,775
YBR186W,7,115
YBR187W,2899,5908
YBR188C,468,673
YBR189W,47251,42311
YBR191W,26715,14712
YBR192W,811,1845
YBR193C,564,794
YBR194W,317,443
YBR195C,626,1330
YBR196C,57263,23394
YBR196C-A,0,73
YBR196C-B,0,48
YBR197C,392,850
YBR198C,2343,3902
YBR199W,1596,3450
YBR200W,1475,2433
YBR200W-A,0,1
YBR201C-A,156,178
YBR201W,357,888
YBR202W,2166,4022
YBR203W,153,835
YBR204C,406,937
YBR205W,2429,2307
YBR207W,541,1592
YBR208C,263,1307
YBR210W,484,771
YBR211C,484,1361
YBR212W,3315,2371
YBR213W,343,481
YBR214W,571,920
YBR215W,1055,1255
YBR216C,287,1651
YBR217W,126,671
YBR218C,6396,6163
YBR219C,70,385
YBR220C,441,1576
YBR221C,11338,4423
YBR221W-A,0,1
YBR222C,1195,1022
YBR223C,179,653
YBR225W,530,884
YBR227C,1046,1546
YBR228W,169,853
YBR229C,1512,1545
YBR230C,529,288
YBR230W-A,239,242
YBR231C,813,1595
YBR233W,1123,1068
YBR233W-A,293,569
YBR234C,3857,3725
YBR235W,501,1235
YBR236C,962,1801
YBR237W,437,1631
YBR238C,1998,2036
YBR239C,532,1256
YBR240C,65,220
YBR241C,202,444
YBR242W,1856,3413
YBR243C,692,1062
YBR244W,94,641
YBR245C,3421,3679
YBR246W,1006,2282
YBR247C,3136,4379
YBR248C,2816,6328
YBR249C,24898,12647
YBR250W,30,199
YBR251W,1057,1358
YBR252W,2492,2273
YBR253W,458,1417
YBR254C,759,1299
YBR255C-A,265,454
YBR255W,401,1548
YBR256C,3394,6266
YBR257W,658,1404
YBR258C,265,599
YBR259W,210,1391
YBR260C,1050,1487
YBR261C,1578,1449
YBR262C,529,1301
YBR263W,8155,4059
YBR264C,464,1081
YBR265W,1370,2360
YBR267W,2262,4585
YBR268W,735,1320
YBR269C,428,268
YBR270C,28,886
YBR271W,568,1679
YBR272C,515,1492
YBR273C,1423,1686
YBR274W,479,1363
YBR275C,1135,2286
YBR276C,521,2396
YBR278W,567,1100
YBR279W,1910,3139
YBR280C,277,725
YBR281C,1276,1628
YBR282W,766,944
YBR283C,5880,6904
YBR284W,91,295
YBR285W,8,34
YBR286W,14565,8089
YBR287W,644,3661
YBR288C,1368,2475
YBR289W,1531,2776
YBR290W,1024,3002
YBR291C,1137,1960
YBR293W,73,1464
YBR294W,33,335
YBR295W,90,1735
YBR296C,6,40
YBR296C-A,0,12
YBR297W,1162,3356
YBR298C,6,106
YBR298C-A,0,0
YBR299W,0,1
YBR301W,0,0
YBR302C,919,2348
YCL001W,1638,2498
YCL001W-A,2,20
YCL001W-B,5,10
YCL002C,196,1534
YCL004W,197,645
YCL005W,195,746
YCL005W-A,2495,1559
YCL008C,749,982
YCL009C,12696,4575
YCL010C,495,1093
YCL011C,3197,8241
YCL012C,327,346
YCL014W,1709,1785
YCL016C,262,886
YCL017C,2598,1682
YCL024W,876,1925
YCL025C,1637,1280
YCL026C-A,25,13
YCL026C-B,247,47
YCL027W,1164,1461
YCL028W,4890,1922
YCL029C,830,1237
YCL030C,6346,6657
YCL031C,2064,4343
YCL032W,381,1430
YCL033C,609,828
YCL034W,1180,2420
YCL035C,2786,2058
YCL036W,332,2842
YCL037C,9629,5727
YCL038C,253,905
YCL039W,605,2393
YCL040W,4906,5145
YCL042W,885,350
YCL043C,26801,11278
YCL044C,703,625
YCL045C,3879,2771
YCL047C,786,1285
YCL048W,16,35
YCL048W-A,4,5
YCL049C,198,449
YCL050C,7491,3172
YCL051W,566,1243
YCL052C,653,1801
YCL054W,3964,8113
YCL055W,1563,2348
YCL056C,178,1369
YCL057C-A,1109,1373
YCL057W,4087,3222
YCL058W-A,663,1685
YCL059C,3379,4818
YCL061C,1200,1827
YCL063W,1418,1598
YCL064C,253,1304
YCL066W,0,0
YCL067C,0,0
YCL068C,0,1
YCL069W,1,4
YCL073C,0,0
YCL074W,4,12
YCL075W,1,3
YCR002C,2935,3005
YCR003W,856,1235
YCR004C,3210,1823
YCR005C,1869,33392
YCR007C,64,641
YCR008W,1339,4513
YCR009C,2990,3270
YCR010C,4,34
YCR011C,1365,3233
YCR012W,194354,48105
YCR014C,13,1453
YCR015C,329,755
YCR016W,1613,2893
YCR017C,1984,3721
YCR018C,658,1691
YCR019W,316,860
YCR020C,13,453
YCR020C-A,572,883
YCR020W-B,794,929
YCR021C,24,2897
YCR023C,1017,2774
YCR024C,278,499
YCR024C-A,8165,3298
YCR024C-B,18,11982
YCR026C,868,2427
YCR027C,755,1176
YCR028C,506,2027
YCR028C-A,4222,2077
YCR030C,2141,1659
YCR031C,35167,17381
YCR032W,442,1932
YCR033W,1587,3999
YCR034W,4722,4384
YCR035C,1767,3842
YCR036W,1020,2693
YCR037C,1515,2636
YCR038C,67,302
YCR039C,0,0
YCR040W,0,0
YCR042C,1305,4084
YCR043C,1256,1311
YCR044C,698,1724
YCR045C,5,60
YCR046C,870,849
YCR047C,1218,3105
YCR048W,869,2186
YCR050C,0,10
YCR051W,2023,2965
YCR052W,1597,2280
YCR053W,15371,6235
YCR054C,665,2253
YCR057C,3409,6249
YCR059C,619,1419
YCR060W,436,925
YCR061W,2231,1223
YCR063W,388,336
YCR065W,851,2199
YCR066W,365,1100
YCR067C,2265,2492
YCR068W,334,519
YCR069W,1491,1501
YCR071C,636,668
YCR072C,1693,3973
YCR073C,185,1620
YCR073W-A,1029,990
YCR075C,185,732
YCR075W-A,401,278
YCR076C,406,1018
YCR077C,5410,4098
YCR079W,91,481
YCR081W,794,1097
YCR082W,1193,1941
YCR083W,779,433
YCR084C,7191,5637
YCR086W,589,578
YCR087C-A,1870,2710
YCR088W,5595,2154
YCR089W,108,873
YCR090C,1161,1625
YCR091W,185,275
YCR092C,639,1769
YCR093W,6240,3700
YCR094W,794,1043
YCR095C,473,1612
YCR095W-A,0,44
YCR096C,0,0
YCR097W,1062,1689
YCR098C,39,636
YCR099C,5,466
YCR100C,5,513
YCR101C,107,314
YCR102C,2,58
YCR104W,2,4
YCR105W,41,105
YCR106W,127,903
YCR107W,3,255
YCR108C,0,0
YDL001W,754,1750
YDL002C,755,1769
YDL003W,2088,2031
YDL004W,3102,1165
YDL005C,1401,1581
YDL006W,863,1815
YDL007C-A,3,12
YDL007W,7011,8959
YDL008W,490,994
YDL010W,771,1394
YDL012C,830,741
YDL013W,489,2535
YDL014W,17801,14109
YDL015C,3869,3712
YDL017W,462,1372
YDL018C,836,999
YDL019C,2062,2392
YDL020C,2342,2619
YDL021W,174,334
YDL022W,3277,2159
YDL024C,9,92
YDL025C,600,1475
YDL027C,334,769
YDL028C,787,1519
YDL029W,3395,4237
YDL030W,615,1678
YDL031W,4153,7120
YDL033C,271,802
YDL035C,578,2097
YDL036C,744,1199
YDL037C,7,123
YDL039C,51,643
YDL040C,4585,4441
YDL042C,665,1063
YDL043C,609,1081
YDL044C,653,1784
YDL045C,448,894
YDL045W-A,818,377
YDL046W,2134,1360
YDL047W,1529,1846
YDL048C,241,1866
YDL049C,74,186
YDL051W,3517,4087
YDL052C,1482,1599
YDL053C,1498,1261
YDL054C,600,1066
YDL055C,36941,22485
YDL056W,1137,2100
YDL057W,228,475
YDL058W,2187,3590
YDL059C,174,545
YDL060W,3391,6298
YDL061C,15608,7361
YDL063C,2142,4328
YDL064W,1494,766
YDL065C,994,2759
YDL066W,8189,3963
YDL067C,2266,1113
YDL069C,237,517
YDL070W,2028,6763
YDL072C,1747,2600
YDL073W,584,3431
YDL074C,2293,5672
YDL075W,45263,30347
YDL076C,562,1965
YDL077C,876,1868
YDL078C,3241,3094
YDL079C,115,150
YDL080C,421,1899
YDL081C,37647,22863
YDL082W,25001,12766
YDL083C,24249,14535
YDL084W,15593,10763
YDL085C-A,723,688
YDL085W,42,67
YDL086W,4300,5314
YDL087C,315,551
YDL088C,1787,2937
YDL089W,371,725
YDL090C,802,1875
YDL091C,364,881
YDL092W,1793,2246
YDL093W,503,1370
YDL095W,5016,5979
YDL097C,4889,5681
YDL098C,230,677
YDL099W,2068,3480
YDL100C,9437,7126
YDL101C,1002,1453
YDL102W,1773,1911
YDL103C,3182,2245
YDL104C,259,1085
YDL105W,476,767
YDL106C,1272,1114
YDL107W,359,743
YDL108W,573,1332
YDL109C,37,806
YDL110C,1031,1590
YDL111C,1548,2253
YDL112W,2957,4460
YDL113C,417,1189
YDL114W,7,32
YDL115C,619,2131
YDL116W,1650,3384
YDL117W,1082,2505
YDL118W,2,4
YDL119C,368,768
YDL120W,1455,852
YDL121C,1366,1524
YDL122W,2943,6593
YDL123W,426,722
YDL124W,202,872
YDL125C,3647,1972
YDL126C,32067,20677
YDL127W,489,838
YDL128W,1669,2197
YDL129W,250,843
YDL130W,20247,17573
YDL130W-A,308,261
YDL131W,6616,3304
YDL132W,2199,3455
YDL133C-A,0,4289
YDL133W,354,2502
YDL134C,1388,3422
YDL135C,3039,1970
YDL136W,1663,925
YDL137W,3259,3523
YDL138W,173,1447
YDL139C,272,629
YDL140C,9314,6879
YDL141W,1622,1273
YDL142C,507,990
YDL143W,7590,8223
YDL144C,828,1171
YDL145C,8781,7046
YDL146W,225,761
YDL147W,7718,9251
YDL148C,2708,4882
YDL149W,201,397
YDL150W,1600,3580
YDL153C,2955,6642
YDL154W,35,543
YDL155W,712,2441
YDL156W,579,542
YDL157C,1780,1702
YDL159W,651,782
YDL159W-A,0,0
YDL160C,5826,2098
YDL160C-A,355,560
YDL161W,2258,2616
YDL164C,1331,1564
YDL165W,1164,1464
YDL166C,1588,2411
YDL167C,2491,5296
YDL168W,3062,2126
YDL169C,34,58
YDL170W,661,1979
YDL171C,22534,10901
YDL173W,1662,3324
YDL174C,1974,3021
YDL175C,777,1169
YDL176W,321,1939
YDL177C,225,897
YDL178W,2525,4205
YDL179W,491,1423
YDL180W,506,1912
YDL181W,302,176
YDL182W,2776,1165
YDL183C,105,350
YDL184C,0,4417
YDL185W,37462,16807
YDL186W,9,29
YDL188C,1037,1138
YDL189W,1132,1982
YDL190C,1788,2958
YDL191W,4017,2530
YDL192W,12173,11261
YDL193W,955,1218
YDL194W,146,398
YDL195W,13060,4702
YDL197C,181,893
YDL198C,4076,2868
YDL199C,78,274
YDL200C,219,595
YDL201W,1963,2175
YDL202W,872,1130
YDL203C,898,1412
YDL204W,5,529
YDL205C,1729,2913
YDL206W,107,800
YDL207W,745,2345
YDL208W,4643,5977
YDL209C,320,1355
YDL210W,17,74
YDL211C,229,429
YDL212W,3456,4956
YDL213C,2233,4104
YDL214C,38,121
YDL215C,855,2949
YDL216C,292,721
YDL217C,783,1122
YDL218W,3,64
YDL219W,1175,1171
YDL220C,372,841
YDL222C,5,145
YDL223C,93,630
YDL224C,2142,2408
YDL225W,2840,3021
YDL226C,4031,2953
YDL227C,3444,4150
YDL229W,41864,22827
YDL230W,348,692
YDL231C,72,2791
YDL232W,787,282
YDL233W,412,922
YDL234C,645,3919
YDL235C,1383,1431
YDL236W,3259,4855
YDL237W,835,1072
YDL238C,98,318
YDL239C,21,503
YDL240W,627,954
YDL241W,814,1413
YDL243C,3,159
YDL244W,2,9
YDL245C,0,0
YDR001C,1068,2824
YDR002W,12114,9686
YDR003W,350,988
YDR003W-A,10,171
YDR004W,320,2218
YDR005C,887,1730
YDR006C,1244,3015
YDR007W,13,14
YDR009W,147,367
YDR011W,3790,4453
YDR012W,5807,5261
YDR013W,703,1378
YDR014W,405,1243
YDR014W-A,13,18
YDR016C,357,654
YDR017C,1435,3323
YDR018C,10,154
YDR019C,781,3722
YDR020C,639,1213
YDR021W,775,2347
YDR022C,196,380
YDR023W,21276,12228
YDR025W,31940,10665
YDR026C,814,3590
YDR027C,792,2642
YDR028C,2930,4106
YDR030C,230,815
YDR031W,290,479
YDR032C,3725,2412
YDR033W,2670,5088
YDR034C,1097,3247
YDR034C-A,1,4
YDR034W-B,12,44
YDR035W,8762,8015
YDR036C,691,559
YDR037W,23103,15685
YDR040C,1124,2785
YDR041W,956,1371
YDR042C,23,154
YDR043C,504,3738
YDR044W,1499,4575
YDR045C,1051,1768
YDR046C,1908,6083
YDR047W,1467,4443
YDR049W,967,2217
YDR050C,108710,67749
YDR051C,1180,3611
YDR052C,1446,2433
YDR054C,2006,3491
YDR055W,2722,8665
YDR056C,1042,1611
YDR057W,725,1655
YDR058C,218,810
YDR059C,300,279
YDR060W,5991,9982
YDR061W,891,2143
YDR062W,3330,5950
YDR063W,938,1251
YDR064W,52247,26234
YDR065W,289,922
YDR066C,204,384
YDR067C,583,1790
YDR068W,1036,2600
YDR069C,548,1074
YDR070C,18,35
YDR071C,3661,3384
YDR072C,1447,5417
YDR073W,461,847
YDR074W,2448,3941
YDR075W,721,1317
YDR076W,179,612
YDR077W,38337,30550
YDR078C,113,434
YDR079C-A,320,476
YDR079W,320,660
YDR080W,878,2428
YDR081C,1183,2292
YDR082W,42,1647
YDR083W,2100,4665
YDR084C,693,990
YDR085C,299,827
YDR086C,4707,4566
YDR087C,2644,4848
YDR088C,591,1607
YDR089W,832,2489
YDR090C,515,1271
YDR091C,10669,7380
YDR092W,2179,1701
YDR093W,2102,3243
YDR096W,944,1009
YDR097C,1787,2621
YDR098C,4596,3689
YDR099W,13074,3654
YDR100W,574,497
YDR101C,4466,6129
YDR103W,1358,3316
YDR104C,364,1384
YDR105C,669,1392
YDR106W,49,76
YDR107C,100,258
YDR108W,443,1645
YDR109C,320,1474
YDR110W,984,2668
YDR111C,555,848
YDR113C,893,1099
YDR114C,2,17
YDR115W,981,766
YDR116C,1081,940
YDR117C,1053,1432
YDR118W,380,1358
YDR119W,2673,6530
YDR119W-A,163,421
YDR120C,3204,4756
YDR121W,1075,1703
YDR122W,1388,2385
YDR123C,673,1123
YDR124W,95,588
YDR125C,73,236
YDR126W,133,513
YDR127W,17499,8332
YDR128W,774,2108
YDR129C,7243,9873
YDR130C,554,1239
YDR131C,272,1127
YDR132C,297,849
YDR134C,14952,10285
YDR135C,2631,4287
YDR137W,799,2450
YDR138W,960,2116
YDR139C,849,1118
YDR140W,611,1366
YDR141C,1114,2980
YDR142C,181,762
YDR143C,1835,1652
YDR144C,2816,2670
YDR145W,2725,4029
YDR146C,1908,2359
YDR147W,659,2272
YDR148C,2646,1432
YDR150W,2667,2047
YDR151C,1295,1002
YDR152W,1819,3384
YDR153C,2735,3606
YDR155C,34326,12381
YDR156W,1550,1369
YDR158W,27885,17662
YDR159W,826,2208
YDR160W,208,1368
YDR161W,2154,2933
YDR162C,679,1778
YDR163W,706,1077
YDR164C,1206,1651
YDR165W,2994,4301
YDR166C,929,1739
YDR167W,1051,1897
YDR168W,4457,3841
YDR169C,1044,1323
YDR169C-A,3,6
YDR170C,5363,4894
YDR170W-A,585,309
YDR171W,451,934
YDR172W,14677,10091
YDR173C,361,698
YDR174W,2618,4847
YDR175C,1128,1652
YDR176W,849,2057
YDR177W,3234,3649
YDR178W,1068,594
YDR179C,373,692
YDR179W-A,460,1337
YDR180W,594,1293
YDR181C,495,1429
YDR182W,1282,1821
YDR182W-A,2,45
YDR183W,571,802
YDR184C,921,1662
YDR185C,124,244
YDR186C,1416,2969
YDR188W,7807,8936
YDR189W,2248,2721
YDR190C,5706,7466
YDR191W,225,871
YDR192C,953,843
YDR194C,3275,4647
YDR194W-A,2,3
YDR195W,1229,1547
YDR196C,714,1901
YDR197W,380,1380
YDR198C,387,2003
YDR200C,541,1068
YDR201W,370,696
YDR202C,412,841
YDR204W,616,960
YDR205W,504,1430
YDR206W,1103,3854
YDR207C,1243,1489
YDR208W,2094,2708
YDR210W,1694,1869
YDR211W,3773,6832
YDR212W,9306,7334
YDR213W,746,1431
YDR214W,3780,2908
YDR216W,102,317
YDR217C,1322,2164
YDR218C,46,147
YDR219C,893,1459
YDR221W,1026,1688
YDR222W,406,505
YDR223W,32,473
YDR224C,12973,11092
YDR225W,7876,15717
YDR226W,18181,8796
YDR227W,923,1885
YDR228C,1019,2314
YDR229W,669,2012
YDR231C,402,788
YDR232W,6454,3707
YDR233C,14454,9189
YDR234W,7879,5999
YDR235W,550,2303
YDR236C,527,1200
YDR237W,1036,844
YDR238C,8789,7630
YDR239C,819,1514
YDR240C,539,1581
YDR242W,41,1076
YDR243C,520,1255
YDR244W,1335,1872
YDR245W,1670,4673
YDR246W,908,800
YDR246W-A,0,15
YDR247W,259,803
YDR248C,133,476
YDR249C,224,1038
YDR251W,2661,3475
YDR252W,341,312
YDR253C,57,171
YDR254W,262,729
YDR255C,165,287
YDR256C,11,243
YDR257C,1092,2798
YDR258C,2261,1584
YDR259C,321,701
YDR260C,548,871
YDR261C,1296,1723
YDR261C-C,0,0
YDR261W-A,0,0
YDR262W,1075,2207
YDR263C,11,290
YDR264C,2104,3613
YDR265W,198,1512
YDR266C,2172,2701
YDR267C,824,2657
YDR268W,563,988
YDR270W,926,1226
YDR272W,1250,1845
YDR273W,18,311
YDR275W,384,1735
YDR276C,7451,3480
YDR277C,120,111
YDR279W,717,1427
YDR280W,1376,3631
YDR281C,14,60
YDR282C,218,662
YDR283C,1147,2349
YDR284C,1088,2488
YDR285W,195,917
YDR286C,214,328
YDR287W,406,826
YDR288W,385,1755
YDR289C,1081,1798
YDR291W,547,2082
YDR292C,1845,3156
YDR293C,4068,6724
YDR294C,2016,4811
YDR295C,966,1916
YDR296W,769,1180
YDR297W,1764,2467
YDR298C,3409,1942
YDR299W,2776,5065
YDR300C,2129,3244
YDR301W,987,1669
YDR302W,794,1693
YDR303C,1608,2225
YDR304C,4315,3576
YDR305C,591,1167
YDR306C,465,1811
YDR307W,752,1419
YDR308C,893,1248
YDR309C,3242,3010
YDR310C,1892,4233
YDR311W,1215,2919
YDR312W,713,1725
YDR313C,255,606
YDR314C,178,528
YDR315C,134,384
YDR316W,588,1460
YDR317W,15,58
YDR318W,251,1257
YDR319C,292,1333
YDR320C,1209,1309
YDR320C-A,678,683
YDR321W,4245,3973
YDR322C-A,1089,1337
YDR322W,1082,1346
YDR323C,267,1156
YDR324C,4450,6730
YDR325W,772,2488
YDR326C,2051,3249
YDR328C,3399,3443
YDR329C,614,1483
YDR330W,1035,986
YDR331W,1357,1558
YDR332W,236,1047
YDR333C,1604,3399
YDR334W,774,2380
YDR335W,2037,4897
YDR336W,343,1535
YDR337W,1148,1658
YDR338C,396,1663
YDR339C,2224,3358
YDR341C,13403,10736
YDR342C,1,4
YDR343C,419,1014
YDR345C,6126,6203
YDR346C,4917,6593
YDR347W,1114,786
YDR348C,1814,2994
YDR349C,1395,2499
YDR350C,169,1662
YDR351W,1268,2725
YDR352W,835,1954
YDR353W,7312,3785
YDR354W,2372,2507
YDR356W,1453,2372
YDR357C,221,650
YDR358W,1219,748
YDR359C,827,2658
YDR361C,2637,3433
YDR362C,719,1936
YDR363W,365,949
YDR363W-A,2896,3250
YDR364C,547,1678
YDR365C,3670,6049
YDR366C,2,8
YDR367W,996,1861
YDR368W,3055,2300
YDR369C,387,1047
YDR370C,460,2048
YDR371W,376,933
YDR372C,2327,4586
YDR373W,1078,2094
YDR374C,26,77
YDR374W-A,199,513
YDR375C,488,958
YDR376W,726,1491
YDR377W,3213,1326
YDR378C,1345,1593
YDR379C-A,115,139
YDR379W,1222,2627
YDR380W,196,3672
YDR381C-A,252,746
YDR381W,8543,6542
YDR382W,43343,35830
YDR383C,199,832
YDR384C,1490,1955
YDR385W,7135,6364
YDR386W,314,1171
YDR387C,148,1462
YDR388W,4132,4466
YDR389W,1339,2708
YDR390C,1431,3170
