ORF,Ribo_Prints,RNA_Prints
YAL001C,48.70151704,132.1005471
YAL002W,25.40929337,93.55167439
YAL003W,3270.354007,2075.911095
YAL004W,0,0
YAL005C,3497.230287,2211.264492
YAL007C,122.4262699,146.3982054
YAL008W,47.42751255,25.48907691
YAL009W,11.37457477,20.50834314
YAL010C,19.33949505,27.35380605
YAL011W,35.48319823,48.01334548
YAL012W,833.0469704,483.1717104
YAL013W,74.73273057,34.62664
YAL014C,21.10847206,47.03476348
YAL015C,16.33003468,29.64435061
YAL016C-A,0,0.662051802
YAL016C-B,0,0
YAL016W,275.1639273,268.2006187
YAL017W,84.78458774,235.3280763
YAL018C,0,0.313498085
YAL019W,113.7167696,202.3437976
YAL019W-A,0,0.957740558
YAL020C,11.84166843,15.03884612
YAL021C,256.0095256,254.7207275
YAL022C,22.93686075,47.21147653
YAL023C,250.5123832,455.8607319
YAL024C,31.29211764,119.0094941
YAL025C,113.9258952,46.47006865
YAL026C,63.85702572,172.2670576
YAL026C-A,3.009985651,17.79429845
YAL027W,19.80897498,25.86579544
YAL028W,4.694204116,10.86751891
YAL029C,87.78471399,285.9526288
YAL030W,37.95885218,35.42888537
YAL031C,26.7760569,65.82846004
YAL031W-A,0,0
YAL032C,53.58377985,43.73338606
YAL033W,33.17659687,34.93912864
YAL034C,5.43959086,26.50560031
YAL034C-B,0,0
YAL034W-A,20.48035996,23.90049488
YAL035W,611.2275265,739.8326703
YAL036C,115.9536717,91.58095867
YAL037C-A,0,0
YAL037C-B,0,0.313522353
YAL037W,0.73314877,5.358642435
YAL038W,12084.22438,7102.895831
YAL039C,236.0201103,114.3967034
YAL040C,27.04477936,122.4793908
YAL041W,69.46472848,138.6032638
YAL042C-A,0,0
YAL042W,137.0647051,162.7601502
YAL043C,112.9963116,142.1167255
YAL044C,177.2159407,96.88573994
YAL044W-A,51.35600369,36.58079539
YAL045C,0,0
YAL046C,55.47376529,36.39078072
YAL047C,25.57831599,39.34241937
YAL047W-A,0,0.659579153
YAL048C,22.13849089,40.24018719
YAL049C,95.55932406,99.23688231
YAL051W,33.86572836,79.19640686
YAL053W,94.31577071,165.9101816
YAL054C,9.171373072,22.26744655
YAL055W,14.88309082,9.598384384
YAL056C-A,0,0
YAL056W,32.30017259,125.911744
YAL058W,20.23724931,35.42517864
YAL059C-A,0,0.324199159
YAL059W,62.07771074,64.50096199
YAL060W,307.6462214,282.0328319
YAL061W,19.39754981,19.64162368
YAL062W,3.438565,6.536069635
YAL063C,0.536693109,0.922995872
YAL063C-A,0,0
YAL064C-A,0,0
YAL064W,0,0.333924869
YAL064W-B,0,1.958179148
YAL065C,0,0
YAL066W,0,0
YAL067C,0.540730363,1.859878144
YAL067W-A,0,0
YAL068C,0,0
YAL068W-A,0,0
YAL069W,0,0
YAR002C-A,171.7936765,153.2774837
YAR002W,120.0257549,143.4063937
YAR003W,23.55742827,47.68147641
YAR007C,230.5699239,212.5154655
YAR008W,18.31238714,20.47066995
YAR009C,0,0
YAR010C,0,0
YAR014C,97.2946981,120.623036
YAR015W,113.0130275,85.40445049
YAR018C,29.34461445,53.89310862
YAR019C,16.67369156,56.11693479
YAR019W-A,0,0.988670146
YAR020C,0,0
YAR023C,0.186086442,5.120453804
YAR027W,36.25885247,59.19202177
YAR028W,13.4380279,15.51252508
YAR029W,0,0.684637791
YAR030C,0,0.657768987
YAR031W,0.730817375,2.199483209
YAR033W,1.472660592,1.899492867
YAR035C-A,0,0
YAR035W,8.815486379,15.77953181
YAR042W,78.94801585,164.4059858
YAR047C,0,1.983098313
YAR050W,0.536237068,7.070288775
YAR053W,0.193448103,0
YAR060C,0,0
YAR064W,0,0
YAR066W,0,0.318286712
YAR068W,0,0.321690848
YAR069C,0,0
YAR070C,0,0.997189826
YAR071W,30.21170015,42.3127587
YAR073W,0.725632697,1.871896538
YAR075W,0,0.644228947
YBL001C,174.3879352,83.74955296
YBL002W,753.1766689,468.1182183
YBL003C,512.7215743,372.2305928
YBL004W,197.4756804,717.2726036
YBL005W,28.14758325,82.63232873
YBL005W-A,0.543303648,6.852006803
YBL005W-B,1.429037891,30.10603557
YBL006C,52.46289514,59.82992932
YBL006W-A,0,0.364053429
YBL007C,421.8226613,536.4650711
YBL008W,43.44472309,63.600807
YBL008W-A,0.197573259,3.397831999
YBL009W,65.3190484,86.33982532
YBL010C,24.70859862,20.77456888
YBL011W,99.37829837,263.0084629
YBL012C,0,0
YBL013W,11.79271658,10.92049406
YBL014C,15.25067318,74.36367934
YBL015W,138.8482052,122.654861
YBL016W,62.94684033,86.04076608
YBL017C,148.1595837,331.6426689
YBL018C,17.77594836,21.13936908
YBL019W,12.2800446,28.88336033
YBL020W,19.29475359,85.90312567
YBL021C,31.42929066,22.98000905
YBL022C,474.2019308,582.3855682
YBL023C,125.6276796,135.4957137
YBL024W,319.3529509,297.9700415
YBL025W,8.277460538,11.64717717
YBL026W,55.86653318,58.04732629
YBL027W,2759.048685,1771.500786
YBL028C,91.67219606,77.67135057
YBL029C-A,15.33917906,12.02129528
YBL029W,9.265222077,18.74608776
YBL030C,1814.597875,1031.66472
YBL031W,13.11217914,28.50083003
YBL032W,195.7858022,151.4878879
YBL033C,131.6037816,105.4954456
YBL034C,47.90781573,114.9785737
YBL035C,70.14303586,78.56469098
YBL036C,89.36744295,57.12190514
YBL037W,79.39149536,160.5764002
YBL038W,161.4892693,125.0877872
YBL039C,334.8224282,380.7805379
YBL039C-A,16.18124992,14.98443912
YBL039W-B,6.770683607,6.704183907
YBL040C,59.23283583,87.26978885
YBL041W,194.9288169,160.6599518
YBL042C,31.33161757,60.0771106
YBL043W,7.890759852,18.3042569
YBL044W,0,0
YBL045C,885.3399989,689.0884844
YBL046W,28.43170245,33.01283465
YBL047C,520.2782908,639.162468
YBL048W,0,0.33128862
YBL049W,2.452773978,2.27135991
YBL050W,129.9759601,71.05188611
YBL051C,210.7425479,232.1294986
YBL052C,19.74965315,88.61809764
YBL053W,0,0
YBL054W,42.43209941,50.61602085
YBL055C,30.81710199,41.15196181
YBL056W,193.20299,284.0449722
YBL057C,31.98652086,45.47059924
YBL058W,252.823481,169.5570443
YBL059C-A,78.43077287,48.14927816
YBL059W,25.59402237,22.96496002
YBL060W,16.37161756,35.27189462
YBL061C,55.58309283,113.2241459
YBL062W,0,0
YBL063W,27.04477261,80.39344378
YBL064C,248.1624365,176.6444567
YBL065W,0,0
YBL066C,34.02190741,95.77213847
YBL067C,54.8201716,157.3374372
YBL068W,78.74291529,89.96702878
YBL068W-A,7.122655125,8.846805965
YBL069W,47.47095504,42.68949166
YBL070C,0,0
YBL071C,0,0.99467061
YBL071C-B,0.704151095,11.30254836
YBL071W-A,19.28473067,19.96701996
YBL072C,1192.045769,733.7796018
YBL073W,0,0
YBL074C,7.458049885,23.46261579
YBL075C,2.880507328,24.15001155
YBL076C,1087.450453,1558.071844
YBL077W,0,0
YBL078C,26.13247614,16.07421651
YBL079W,143.7290351,404.9001843
YBL080C,41.8713234,50.90334114
YBL081W,31.44386626,40.94820524
YBL082C,26.05969382,49.48546772
YBL083C,4.899227054,17.17528005
YBL084C,14.9159392,56.55842932
