ORF,Ribo_Prints,RNA_Prints
YAL001C,325.1666668,61.395154
YAL002W,89.32302414,24.0843257
YAL003W,6814.151237,40747.21189
YAL004W,0,0
YAL005C,12731.08371,2407.006838
YAL007C,152.3879285,1068.94592
YAL008W,2516.655368,244.6737628
YAL009W,234.2678131,93.52403794
YAL010C,182.230141,36.29985488
YAL011W,316.5967956,53.491251
YAL012W,848.1279031,4441.42105
YAL013W,934.1079786,315.9957158
YAL014C,817.9102798,140.3416061
YAL015C,272.6013629,145.9334967
YAL016C-A,0,4.596405623
YAL016C-B,0,0
YAL016W,3707.010012,883.3060867
YAL017W,832.8524107,65.54561234
YAL018C,20.77559663,8.071281269
YAL019W-A,138.2377766,0
YAL019W,0,208.5452506
YAL020C,149.8082922,151.0736865
YAL021C,413.6885876,427.3709011
YAL022C,92.20002462,178.2276907
YAL023C,561.2623425,720.5863695
YAL024C,22.23135511,25.69667132
YAL025C,704.7541755,1017.873692
YAL026C-A,181.2945497,25.58298695
YAL026C,337.1288156,71.12023134
YAL027W,332.0548724,74.27080323
YAL028W,271.2104717,12.89894896
YAL029C,205.993737,81.3771663
YAL030W,1972.310796,885.323809
YAL031C,279.1728912,47.58825856
YAL031W-A,0,0
YAL032C,630.1095709,121.7913141
YAL033W,97.17193393,319.4072963
YAL034C-B,7212.706964,0
YAL034C,0,22.36563012
YAL034W-A,98.57730796,84.47505589
YAL035W,1178.334879,2628.171862
YAL036C,473.4289351,1458.042443
YAL037C-A,0,0
YAL037C-B,0,0
YAL037W,19.32328156,5.317368225
YAL038W,29407.57304,59076.68519
YAL039C,708.7061133,1258.260489
YAL040C,729.1155744,64.31279847
YAL041W,264.3329687,119.8258773
YAL042C-A,0,0
YAL042W,890.3597039,767.0829646
YAL043C,443.4137801,254.5502697
YAL044C,4844.019212,5167.420877
YAL044W-A,1679.208925,732.8387862
YAL045C,1.403954826,7.144995328
YAL046C,381.160795,952.839378
YAL047C,58.35363595,55.713856
YAL047W-A,7.091642567,0
YAL048C,135.0571853,62.15501236
YAL049C,2772.514479,582.2131778
YAL051W,241.2683571,52.92679409
YAL053W,1574.043526,297.5649609
YAL054C,37008.14831,67.75970818
YAL055W,308.2189808,91.65600679
YAL056C-A,0,0
YAL056W,755.9456996,28.15224813
YAL058W,104.9440071,109.771071
YAL059C-A,3.600431124,0
YAL059W,311.0841792,582.365016
YAL060W,13657.94974,2452.47261
YAL061W,9536.180741,47.22606295
YAL062W,2558.072665,9.382447094
YAL063C-A,5.894994099,0
YAL063C,0,73.06203161
YAL064C-A,0,0
YAL064W-B,0,0
YAL064W,0,0
YAL065C,471.2447822,626.0751432
YAL066W,5.248821278,0
YAL067C,262.3588423,2.26085128
YAL067W-A,0,0
YAL068C,17.25355113,2.003367666
YAL068W-A,1541.544646,0
YAL069W,288.8798943,0
YAR002C-A,986.9719084,1704.145988
YAR002W,303.7271436,414.3856274
YAR003W,124.5047663,100.646587
YAR007C,399.7944357,464.3147099
YAR008W,77.84682219,114.3062407
YAR009C,1964.962376,15.53103671
YAR010C,413.7556629,114.2004432
YAR014C,265.6903681,166.1890712
YAR015W,3402.910245,2190.47017
YAR018C,76.15568456,86.96431145
YAR019C,427.5361867,28.67627965
YAR019W-A,17.11663593,2.056286726
YAR020C,183.9124973,0
YAR023C,1150.223436,39.72644993
YAR027W,7808.831558,106.0481136
YAR028W,320.7384695,145.8720646
YAR029W,63.36758778,1.90302754
YAR030C,7.945011384,0
YAR031W,7.720270907,8.496075314
YAR033W,80.10926035,68.37733841
YAR035C-A,0,0
YAR035W,11311.08322,29.39117541
YAR042W,786.2402349,88.82817779
YAR047C,0,0
YAR050W,1.576489777,16.20059046
YAR053W,0,0
YAR060C,0,0
YAR061W,0,0
YAR062W,0,0
YAR064W,19.94524472,0
YAR066W,38.54498913,148.9096687
YAR068W,121.8982985,29.77580375
YAR069C,0,0
YAR070C,0,0
YAR071W,12.57369938,0.467261226
YAR073W,0,0
YAR075W,0,0
YBL001C,5004.382756,2448.770775
YBL002W,519.9142961,6696.422844
YBL003C,343.7104384,8411.657495
YBL004W,161.2697351,135.645831
YBL005W-A,109.4025014,0
YBL005W,0,44.88197661
YBL006C,1206.228191,697.5877373
YBL006W-A,21.2749277,13.02314927
YBL007C,1348.025525,475.6030321
YBL008W-A,38.67517251,13.83898704
YBL008W,5.318731925,66.68756216
YBL009W,99.29469064,136.0940859
YBL010C,123.2699358,119.3339769
YBL011W,415.8166325,123.8988908
YBL012C,0,0
YBL013W,106.1138275,58.10013558
YBL014C,121.4459197,22.03108972
YBL015W,44164.8777,456.3910235
YBL016W,583.3954263,235.9500152
YBL017C,1144.158057,231.546366
YBL018C,89.93909052,234.8426376
YBL019W,264.6199948,36.90593625
YBL020W,154.2552803,105.589906
YBL021C,258.0647274,236.6111772
YBL022C,482.5459044,389.8743765
