ORF,Ribo_Prints,RNA_Prints
YHR055C,74.82917435,134.8717724
YOL138C,24.75435548,26.42350615
YPR161C,66.64634168,35.37479161
YDR395W,279.7087776,123.4244554
YGR129W,9.417977244,17.73043084
YPR165W,223.7670221,522.9616395
YAL069W,0,0
YCL050C,287.5313598,126.9533275
YPL015C,27.3275733,26.6817163
YPR098C,15.38784259,25.99315588
YIL014C-A,2.21296733,10.07019615
YLR031W,0,0.258210158
YMR193W,14.61587725,27.19813662
YGR053C,0.87489406,4.561712787
YCR101C,1.441001982,2.065681262
YER087C-B,67.62416446,40.45292471
YOR280C,17.80666735,43.12109635
YGR097W,59.28693871,25.64887567
YHR215W,116.3609101,71.26600354
YKL025C,43.59030996,28.57525747
YEL004W,9.829692093,6.713464102
YKR011C,16.15980794,12.99657795
YJL200C,279.1426698,204.3303048
YLL027W,24.9602129,38.98973382
YDR348C,54.60368226,86.50040285
YLR045C,62.1174783,47.16638882
YOR024W,0,0.258210158
YPL183C,121.2500239,119.3791629
YGR003W,26.8643941,19.27969178
YBL095W,6.48450892,42.51860598
YEL008C-A,0.102928713,0.258210158
YGL060W,28.35686043,14.02941857
YLL007C,11.16776536,7.143814365
YEL009C,21.51210102,662.6533349
YEL015W,64.79362484,114.3870999
YOR083W,13.79244754,6.110973734
YBR252W,44.36227531,173.7754362
YDR329C,29.33468321,43.12109634
YDL202W,18.52716834,24.09961472
YHR209W,2.573217825,6.97167426
YER075C,21.51210102,15.32046936
YPR008W,23.41628222,17.81650089
YDL203C,17.49788121,30.89914888
YBR050C,0.411714852,1.204980736
YDR261W-A,1.90418119,1.721401052
YMR197C,21.66649409,31.15735904
YBL049W,0.051464356,0.688560421
YER054C,0.87489406,3.270661998
YDR305C,15.0275921,45.27284766
YHL019W-A,0,0.172140105
YNL201C,41.78905749,30.72700879
YHR180W-A,0,0
YBR206W,27.12171588,77.54911737
YCR061W,52.2877862,3.184591945
YDL116W,77.19653476,49.57635028
YHR051W,27.27610895,83.05760077
YPL171C,0.308786139,1.377120841
YPR124W,236.4787181,187.8909248
YGL167C,237.8167914,125.8344169
YJL023C,4.220077233,25.13245536
YDL165W,42.25223669,73.67596502
YLR154C-H,0,0
YIL143C,66.49194861,48.54350967
YPL119C-A,0.102928713,0.516420316
YBR292C,0,0.602490368
YGR240C,2179.464034,493.6978218
YOR094W,21.71795845,39.7643643
YDR167W,38.28948124,119.8955833
YBR063C,0.463179209,34.77230125
YER052C,149.9156705,60.16296675
YGR178C,148.0114893,210.0109283
YPL118W,32.98865252,84.09044137
YPR187W,140.8064794,264.5793416
YJL065C,30.26104163,31.24342909
YOL141W,23.00456735,9.898056048
YPR086W,66.80073475,132.9782313
YBR122C,21.40917231,72.81526449
YBR271W,30.0551842,62.57292823
YBR279W,87.64379914,81.76654996
YHR095W,0.15439307,0.172140105
YMR221C,72.61620703,26.5095762
YDR241W,0.874894061,4.819922945
YJL221C,0.720500991,5.33634326
YER130C,18.68156142,31.5877093
YBR155W,51.92753571,29.09167778
YDR363W,6.844759416,17.04187041
YGR266W,83.11493575,57.92514538
YLR443W,14.51294853,56.89230476
YPL147W,1.852716835,13.68513836
YAL034C,0.463179209,6.541323997
YBR067C,261.7477172,87.27503331
YCR095C,13.53512577,53.70771281
YLR270W,29.84932678,17.81650089
YPR084W,8.954798032,11.79159721
YBR184W,4.425934659,11.70552715
YMR113W,19.14474062,53.79378286
YGR035C,10.70458615,14.97618915
YCL008C,28.30539608,16.43938004
YDL222C,0.154393069,0.774630473
YEL065W,61.91162087,50.86740108
YMR296C,194.4838032,47.25245887
YNL335W,0.360250496,1.635330999
YDR232W,197.0570211,76.51627675
YGR190C,0,0.172140105
YDR313C,5.712543572,22.89463398
YHR116W,6.999152486,6.541323995
YFR018C,39.57609015,47.16638882
YIL048W,65.05094662,29.26381788
YKL007W,64.94801791,137.2817339
