ORF,Ribo_Prints,RNA_Prints
YBR055C,1202,2022
YBR056W,1856,1740
YBR056W-A,47,102
YBR057C,983,890
YBR058C,3352,3068
YBR058C-A,1882,1260
YBR059C,3166,1990
YBR060C,1078,1911
YBR061C,1808,1946
YBR062C,821,686
YBR063C,2,1073
YBR065C,593,743
YBR066C,715,784
YBR067C,11103,8957
YBR068C,8920,10512
YBR069C,9107,13211
YBR070C,669,1228
YBR071W,1255,1072
YBR072C-A,5,12
YBR072W,632,472
YBR073W,2913,4428
YBR074W,3754,3155
YBR076W,7,12
YBR077C,872,1097
YBR078W,92258,43038
YBR079C,22941,14084
YBR080C,7795,3872
YBR081C,1475,1722
YBR082C,13807,6179
YBR083W,2036,1838
YBR084C-A,41576,24674
YBR084W,15126,10814
YBR085C-A,984,750
YBR085W,506,834
YBR086C,8080,7585
YBR087W,1667,2493
YBR088C,4686,4454
YBR089C-A,1008,906
YBR090C,10,148
YBR091C,565,480
YBR092C,6544,6912
YBR093C,1474,2156
YBR094W,1881,2032
YBR095C,856,1037
YBR096W,2267,3333
YBR097W,818,1213
YBR098W,279,497
YBR101C,3822,3639
YBR102C,1723,1529
YBR103W,765,1657
YBR104W,1265,1964
YBR105C,510,434
YBR106W,16259,17022
YBR107C,94,429
YBR108W,1562,933
YBR109C,9923,4840
YBR110W,1372,2696
YBR111C,4513,3171
YBR111W-A,587,400
YBR112C,4715,2877
YBR114W,424,684
YBR115C,14831,5365
YBR117C,23,66
YBR118W,6692,5363
YBR119W,533,587
YBR120C,358,264
YBR121C,30627,27238
YBR122C,1169,1253
YBR123C,1311,1508
YBR125C,791,1400
YBR126C,7916,2957
YBR126W-A,2241,2234
YBR127C,42730,16617
YBR128C,57,202
YBR129C,733,1279
YBR130C,2096,2132
YBR131W,399,810
YBR132C,847,282
YBR133C,1303,3883
YBR135W,1286,878
YBR136W,745,1001
YBR137W,1230,1074
YBR138C,587,491
YBR139W,2901,1536
YBR140C,2529,2916
YBR141C,577,494
YBR142W,3646,3382
YBR143C,19221,15816
YBR145W,304,688
YBR146W,1469,1724
YBR147W,21,52
YBR148W,69,76
YBR149W,5665,4396
YBR150C,597,916
YBR151W,3878,5743
YBR152W,335,191
YBR153W,298,683
YBR154C,5920,3697
YBR155W,2680,1358
YBR156C,599,612
YBR157C,500,682
YBR158W,3174,9116
YBR159W,5394,6288
YBR160W,1887,1592
YBR161W,624,910
YBR162C,26080,23575
YBR162W-A,2277,1532
YBR163W,259,1464
YBR164C,2666,2997
YBR165W,580,809
YBR166C,2098,2593
YBR167C,301,297
YBR168W,254,886
YBR169C,1361,969
YBR170C,2412,2491
YBR171W,2724,2338
YBR172C,2759,2671
YBR173C,2839,1634
YBR175W,582,1446
YBR176W,896,880
YBR177C,3210,2961
YBR179C,1169,1568
YBR180W,12,22
YBR181C,4562,5687
YBR182C,73,319
YBR182C-A,5,5
YBR183W,180,327
YBR184W,153,288
YBR185C,743,747
YBR186W,14,22
YBR187W,4058,6677
YBR188C,426,314
YBR189W,70370,63914
YBR191W,38822,29142
YBR192W,877,1143
YBR193C,603,716
YBR194W,206,200
YBR195C,628,1218
YBR196C,114587,69421
YBR196C-A,0,12
YBR197C,511,625
YBR198C,3078,2893
YBR199W,2666,5257
YBR200W,1641,1686
YBR201C-A,68,35
YBR201W,305,589
YBR202W,2888,2868
YBR203W,97,292
YBR204C,646,806
YBR205W,4854,5776
YBR207W,1872,3113
YBR208C,1135,1720
YBR210W,533,759
YBR211C,567,855
YBR212W,3040,1725
YBR213W,406,333
YBR214W,1147,1030
YBR215W,1343,1235
YBR216C,1136,1755
YBR217W,138,404
YBR218C,6648,4945
YBR220C,1099,2159
YBR221C,15601,14070
YBR222C,4061,3604
YBR223C,185,700
YBR225W,649,554
YBR227C,1166,1175
YBR228W,248,613
YBR229C,3863,2648
YBR230C,1473,695
YBR230W-A,139,101
YBR231C,547,781
YBR233W,940,650
YBR233W-A,373,405
YBR234C,5867,3862
YBR235W,1221,2014
YBR236C,1549,2066
YBR237W,555,1417
YBR238C,1630,606
YBR239C,335,447
YBR240C,58,82
YBR241C,477,623
YBR242W,1134,1151
YBR243C,1778,2661
YBR244W,3386,2625
YBR245C,6903,2531
YBR246W,1007,2322
YBR247C,4007,2818
YBR248C,4326,4081
YBR249C,19053,13368
YBR250W,34,124
YBR251W,1050,970
YBR252W,3102,2469
YBR253W,365,736
YBR254C,727,661
YBR255C-A,274,271
YBR255W,390,798
YBR256C,1483,2206
YBR257W,526,461
YBR258C,229,218
YBR259W,199,988
YBR260C,1159,1602
YBR261C,2202,1486
YBR262C,387,454
YBR263W,13371,5717
YBR264C,621,702
YBR265W,1562,2274
YBR267W,2732,1952
YBR268W,851,730
YBR269C,914,576
YBR270C,60,596
YBR271W,1022,1603
YBR272C,1025,1471
YBR273C,1956,1662
YBR274W,599,1691
YBR275C,1596,1753
YBR276C,472,3484
YBR278W,385,641
YBR279W,2218,1641
YBR280C,399,532
YBR281C,2286,2147
YBR282W,853,530
YBR283C,13607,15094
YBR284W,60,242
YBR285W,23,19
YBR286W,31420,24015
YBR287W,1841,3222
YBR288C,1755,2351
YBR289W,1469,1312
YBR290W,1107,1027
YBR291C,548,1309
YBR293W,198,1542
YBR294W,7,25
YBR295W,287,1171
YBR296C,493,447
YBR297W,203,269
YBR298C,2,689
YBR299W,0,3
YCL001W,2675,2541
YCL001W-A,0,9
YCL001W-B,0,2
YCL002C,376,1607
YCL004W,156,753
YCL005W,348,1176
YCL005W-A,3207,1720
YCL008C,856,851
YCL009C,11393,8232
YCL010C,733,1538
YCL011C,5103,9005
YCL012C,359,281
YCL014W,2697,1539
YCL016C,483,943
YCL017C,5937,3104
YCL019W,2,8
YCL021W-A,3,200
YCL024W,884,1233
YCL025C,1250,1856
YCL026C-A,26,34
YCL026C-B,424,242
YCL027W,429,688
YCL028W,8599,3182
YCL029C,1036,952
YCL030C,14107,11139
YCL031C,2287,1706
YCL032W,478,765
YCL033C,1214,945
YCL034W,2009,2591
YCL035C,2795,1448
YCL036W,528,2027
YCL037C,21343,1760
YCL038C,713,994
YCL039W,681,1157
YCL040W,5452,6029
YCL042W,19,99
YCL043C,50506,22997
YCL044C,1248,878
YCL045C,9651,6717
YCL047C,612,860
YCL048W,8,11
YCL049C,424,512
YCL050C,13178,7020
YCL051W,665,930
YCL052C,755,1566
YCL054W,7109,3255
YCL055W,1121,1103
YCL056C,97,357
YCL057C-A,2106,1223
YCL057W,6649,6202
YCL058C,1,22
YCL058W-A,593,431
YCL059C,5089,3557
YCL061C,1380,940
YCL063W,704,1034
YCL064C,17184,14048
YCR002C,3690,2964
YCR003W,601,548
YCR004C,6539,4520
YCR005C,3095,7153
YCR007C,82,199
YCR008W,1638,3075
YCR009C,3558,3651
YCR010C,24,32
YCR011C,5098,5185
YCR012W,458919,222129
YCR014C,6,537
YCR015C,318,627
YCR016W,2181,1175
YCR017C,5280,4730
YCR018C,514,800
YCR019W,299,775
YCR020C,24,348
YCR020C-A,602,495
YCR020W-B,410,266
YCR021C,121,187
YCR023C,679,2320
YCR024C,281,570
YCR024C-A,4295,1348
YCR024C-B,11,6240
YCR026C,1355,1926
YCR027C,369,636
YCR028C,1090,1911
YCR028C-A,5969,2857
YCR030C,2682,1974
YCR031C,46743,25326
YCR032W,505,1170
YCR033W,1753,2082
YCR034W,9470,7900
YCR035C,2085,2467
YCR036W,1929,2309
YCR037C,1637,3567
YCR038C,80,259
YCR042C,2517,2354
YCR043C,1636,1377
YCR044C,1287,2025
YCR045C,6,9
YCR046C,1175,1037
YCR047C,1493,1801
YCR048W,2298,3561
YCR051W,2899,2511
YCR052W,2540,2830
YCR053W,29343,15711
YCR054C,940,1028
YCR057C,5369,4765
YCR059C,999,2314
YCR060W,556,698
YCR061W,2126,1050
YCR063W,266,145
YCR065W,2091,2238
YCR066W,314,643
YCR067C,3578,3956
YCR068W,547,806
YCR069W,2291,2731
YCR071C,661,451
YCR072C,3299,2544
YCR073C,192,919
YCR073W-A,1878,1380
YCR075C,392,915
YCR075W-A,421,216
YCR076C,614,865
YCR077C,7813,5473
YCR079W,141,708
YCR081W,991,833
YCR082W,1457,1644
YCR083W,870,640
YCR084C,5844,6473
YCR086W,495,384
YCR087C-A,1761,1353
YCR088W,17520,4240
YCR089W,212,1110
YCR090C,1326,1628
YCR091W,187,303
YCR092C,1112,1787
YCR093W,11224,3510
YCR094W,1550,1321
YCR095C,529,983
YCR095W-A,0,17
YCR097W,785,906
YCR098C,44,192
YCR099C,0,122
YCR100C,0,285
YCR101C,48,146
YCR102C,21,178
YCR104W,0,2
YCR105W,73,73
YCR106W,299,937
YCR107W,0,313
YDL001W,803,1037
YDL002C,846,834
YDL003W,1670,2220
YDL004W,4268,2234
YDL005C,1157,1277
YDL006W,778,1104
YDL007W,8370,6893
YDL008W,487,596
YDL010W,858,740
YDL012C,1798,680
YDL013W,615,1533
YDL014W,31550,16142
YDL015C,9167,7092
YDL017W,442,832
YDL018C,923,896
YDL019C,3029,2384
YDL020C,2640,3327
YDL021W,223,224
YDL022W,9342,3654
YDL024C,34,80
YDL025C,789,1177
YDL027C,345,874
YDL028C,800,1227
YDL029W,6616,7166
YDL030W,702,1198
YDL031W,6908,3745
YDL033C,180,682
YDL035C,1068,1639
YDL036C,763,1071
YDL037C,1,71
YDL039C,6,317
YDL040C,9102,7728
YDL042C,1356,1527
YDL043C,982,778
YDL044C,469,668
YDL045C,752,895
YDL045W-A,980,524
YDL046W,2683,2426
YDL047W,2124,1965
YDL048C,197,276
YDL049C,110,98
YDL051W,8440,7017
YDL052C,3163,2450
YDL053C,1602,674
YDL054C,986,1151
YDL055C,70097,60177
YDL056W,1214,949
YDL057W,365,421
YDL058W,5088,1430
YDL059C,161,296
YDL060W,4336,5050
YDL061C,12863,4261
YDL063C,2793,3391
YDL064W,2819,1629
YDL065C,1682,1010
YDL066W,11924,9278
YDL067C,961,446
YDL069C,137,264
YDL070W,4003,4527
YDL072C,3443,3697
YDL073W,708,2803
YDL074C,2716,2898
YDL075W,42270,27489
YDL076C,820,1306
YDL077C,969,1743
YDL078C,4674,4287
YDL079C,8,93
YDL080C,334,1260
YDL081C,36576,40685
YDL082W,34484,18683
YDL083C,33862,24881
YDL084W,37013,22366
YDL085C-A,743,492
YDL085W,19,38
YDL086W,2536,2444
YDL087C,395,271
YDL088C,1766,1994
YDL089W,601,785
YDL090C,767,1270
YDL091C,431,632
YDL092W,1991,1394
YDL093W,1916,2000
YDL095W,16841,10950
YDL097C,9211,7005
YDL098C,458,337
YDL099W,2254,1141
YDL100C,12883,9347
YDL101C,1126,1263
YDL102W,3693,1784
YDL103C,4499,2567
YDL104C,158,448
YDL105W,344,520
YDL106C,1139,916
YDL107W,259,362
YDL108W,796,1123
YDL109C,57,621
YDL110C,476,279
YDL111C,1923,2247
YDL112W,5151,4577
YDL113C,817,1110
YDL114W,5,3
YDL115C,700,1092
YDL116W,2204,3391
YDL117W,1579,2237
YDL119C,336,538
YDL120W,1421,1321
YDL121C,1549,1784
YDL122W,2969,3447
YDL123W,484,511
YDL124W,6048,4840
YDL125C,8292,4907
YDL126C,54960,23194
YDL127W,712,885
YDL128W,3818,3582
YDL129W,333,487
YDL130W,36526,28534
YDL130W-A,513,202
YDL131W,4131,2458
YDL132W,3545,3582
YDL133C-A,1006,363
YDL133W,612,1535
YDL134C,1651,2426
YDL135C,2928,1977
YDL136W,848,720
YDL137W,4269,5733
YDL138W,176,938
YDL139C,199,216
YDL140C,19942,7356
YDL141W,2432,1813
YDL142C,406,845
YDL143W,12069,11960
YDL144C,1077,1568
YDL145C,19577,11858
YDL146W,354,996
YDL147W,9047,5423
YDL148C,5884,2696
YDL149W,341,389
YDL150W,2187,2074
YDL153C,4689,3431
YDL154W,22,482
YDL155W,1010,1941
YDL156W,547,538
YDL157C,2124,1819
YDL159W,786,908
YDL160C,15622,3048
YDL160C-A,361,309
YDL161W,2863,1487
YDL164C,2174,2532
YDL165W,1458,1406
YDL166C,1732,1694
YDL167C,2557,3290
YDL168W,7785,4262
YDL169C,29,23
YDL170W,378,972
YDL171C,19382,4320
YDL173W,2564,1431
YDL174C,1279,2196
YDL175C,820,635
YDL176W,373,1218
YDL177C,186,430
YDL178W,2517,2726
YDL179W,808,1192
YDL180W,583,1571
YDL181W,355,158
YDL182W,6735,5530
YDL183C,154,293
YDL184C,1247,407
YDL185W,94519,28543
YDL186W,0,5
YDL188C,1488,1447
YDL189W,1410,1923
YDL190C,3764,3489
YDL191W,1605,1648
YDL192W,14373,17413
YDL193W,2091,1871
YDL194W,151,531
YDL195W,20855,6620
YDL197C,215,1135
YDL198C,2031,2028
YDL199C,226,234
YDL200C,294,484
YDL201W,3035,1896
YDL202W,949,838
YDL203C,998,1618
YDL204W,47,415
YDL205C,2083,2191
YDL206W,183,746
YDL207W,885,1547
YDL208W,7680,5894
YDL209C,433,665
YDL210W,52,161
YDL211C,160,299
YDL212W,4512,4935
YDL213C,3009,1923
YDL214C,13,127
YDL215C,1334,3462
YDL216C,258,423
YDL217C,881,986
YDL218W,7,98
YDL219W,1360,1431
YDL220C,390,798
YDL222C,30,162
YDL223C,180,564
YDL224C,1932,2287
YDL225W,3445,1844
YDL226C,7027,4274
YDL227C,3660,3802
YDL229W,58840,33295
YDL230W,585,786
YDL231C,98,3053
YDL232W,598,332
YDL233W,669,597
YDL234C,811,1249
YDL235C,1582,1649
YDL236W,4418,4065
YDL237W,2167,2648
YDL238C,142,362
YDL239C,13,307
YDL240W,938,1321
YDL241W,535,364
YDL243C,0,206
YDL244W,2,4
YDL248W,39,178
YDR001C,2562,2579
YDR002W,18208,11959
YDR003W,491,957
YDR003W-A,1,74
YDR004W,275,1333
YDR005C,730,1528
YDR006C,1685,2184
YDR007W,862,1622
YDR009W,50,171
YDR011W,22852,24126
YDR012W,3326,2997
YDR013W,483,924
YDR014W,333,373
YDR014W-A,21,27
YDR016C,459,860
YDR017C,2142,2875
YDR018C,22,39
YDR019C,1929,1912
YDR020C,461,651
YDR021W,742,797
YDR022C,196,460
YDR023W,36511,20484
YDR025W,26556,16748
YDR026C,643,1268
YDR027C,991,1578
YDR028C,4446,3434
YDR030C,138,339
YDR031W,331,245
YDR032C,5507,4692
YDR033W,41564,29955
YDR034C,1255,2105
YDR034C-A,449,709
YDR034C-D,2,18
YDR034W-B,25,5
YDR035W,5670,3594
YDR036C,2089,1996
YDR037W,50429,28791
YDR038C,106,129
YDR040C,36,21
YDR041W,928,1187
YDR042C,34,75
YDR043C,343,370
YDR044W,2846,2388
YDR045C,1202,1126
YDR046C,4723,5938
YDR047W,1853,3784
YDR049W,1448,1205
YDR050C,167687,127383
YDR051C,1246,1740
YDR052C,1164,1916
YDR054C,2617,1528
YDR055W,5764,4320
YDR056C,2363,1987
YDR057W,1012,1039
YDR058C,164,380
YDR059C,463,304
YDR060W,10123,6083
YDR061W,1083,1793
YDR062W,6253,6119
YDR063W,1400,824
YDR064W,100500,44790
YDR065W,223,571
YDR066C,171,280
YDR067C,395,800
YDR068W,1017,853
YDR069C,805,908
YDR070C,19,17
YDR071C,5792,4106
YDR072C,1874,3466
YDR073W,314,502
YDR074W,3886,3377
YDR075W,747,894
YDR076W,139,284
YDR077W,34140,13853
YDR078C,112,388
YDR079C-A,384,305
YDR079W,347,296
YDR080W,1432,1511
YDR081C,1288,2146
YDR082W,38,1086
YDR083W,2549,1962
YDR084C,1529,1416
YDR085C,156,320
YDR086C,6671,2437
YDR087C,2865,2158
YDR088C,579,450
YDR089W,2095,2179
YDR090C,686,866
YDR091C,11002,8974
YDR092W,2773,2085
YDR093W,3470,3555
YDR096W,1024,716
YDR097C,3717,2587
YDR098C,7384,4168
YDR099W,16448,6757
YDR100W,1436,1252
YDR101C,6768,5888
YDR103W,1624,1848
YDR104C,289,793
YDR105C,1331,1828
YDR106W,52,94
YDR107C,1192,1119
YDR108W,687,1503
YDR109C,469,1120
YDR110W,1143,1581
YDR111C,966,1763
YDR113C,1059,1063
YDR115W,897,700
YDR116C,1068,1033
YDR117C,2403,1907
YDR118W,441,849
YDR119W,6341,6623
YDR119W-A,24,12
YDR120C,4396,4795
YDR121W,953,839
YDR122W,2229,2057
YDR123C,352,749
YDR124W,15,145
YDR125C,114,269
YDR126W,151,271
YDR127W,19954,7568
YDR128W,889,2315
YDR129C,18428,8942
YDR130C,587,664
YDR131C,262,667
YDR132C,377,758
YDR135C,9125,6133
YDR137W,735,1702
YDR138W,1151,1607
YDR139C,843,731
YDR140W,654,997
YDR141C,3245,2752
YDR142C,272,639
YDR143C,1628,1314
YDR144C,4628,5203
YDR145W,2711,2574
YDR146C,2779,1664
YDR147W,898,1594
YDR148C,5328,2636
YDR150W,5848,2345
YDR151C,1493,1788
YDR152W,2527,2329
YDR153C,2437,1608
YDR155C,60040,53558
YDR156W,2102,1215
YDR158W,22882,16978
YDR159W,1108,1413
YDR160W,200,1381
YDR161W,3997,4202
YDR162C,791,697
YDR163W,467,291
YDR164C,1310,2030
YDR165W,4322,5066
YDR166C,1550,1529
YDR167W,1288,1278
YDR168W,7272,3034
YDR169C,1214,896
YDR169C-A,0,2
YDR170C,14940,6390
YDR170W-A,37,28
YDR171W,830,970
YDR172W,26499,10910
YDR173C,495,727
YDR174W,5421,6416
YDR175C,1294,1068
YDR176W,1074,1560
YDR177W,4105,2749
YDR178W,1154,1074
YDR179C,282,164
YDR179W-A,272,1156
YDR180W,1366,1045
YDR181C,454,773
YDR182W,2315,2181
YDR182W-A,0,4
YDR183W,499,554
YDR184C,1082,951
YDR185C,129,103
YDR186C,1922,2656
YDR188W,12076,9620
YDR189W,3788,4179
YDR190C,7164,5872
YDR191W,317,508
YDR192C,1441,924
YDR194C,4315,3882
YDR195W,1307,1026
YDR196C,853,1138
YDR197W,428,876
YDR198C,488,1014
YDR200C,733,592
YDR201W,588,599
YDR202C,589,955
YDR204W,830,1327
YDR205W,1141,1334
YDR206W,1131,4923
YDR207C,1436,1393
YDR208W,2349,3261
YDR210C-D,0,3
YDR210W,2414,1318
YDR211W,6423,5946
YDR212W,13419,8905
YDR213W,1140,2027
YDR214W,7500,6348
YDR216W,672,943
YDR217C,1580,1489
YDR218C,5,7
YDR219C,913,995
YDR221W,1814,1646
YDR222W,1081,1202
YDR223W,25,91
YDR224C,15561,10828
YDR225W,12936,17133
YDR226W,32124,18585
YDR227W,1306,1544
YDR228C,1231,1523
YDR229W,984,1177
YDR231C,490,576
YDR232W,6411,3852
YDR233C,17918,11633
YDR234W,4457,5090
YDR235W,611,1392
YDR236C,625,1165
YDR237W,1160,1163
YDR238C,15359,9701
YDR239C,1227,1305
YDR240C,728,1173
YDR242W,36,618
YDR243C,873,954
YDR244W,1388,1352
YDR245W,2810,5034
YDR246W,683,631
YDR246W-A,10,19
YDR247W,342,288
YDR248C,637,793
YDR249C,214,803
YDR251W,1971,2582
YDR252W,357,209
YDR253C,35,56
YDR254W,302,599
YDR255C,240,331
YDR256C,4,118
YDR257C,1356,2380
YDR258C,4747,3788
YDR259C,107,158
YDR260C,506,623
YDR261C,2540,2775
YDR261C-D,13,92
YDR261W-B,4,31
YDR262W,1005,1517
YDR263C,29,342
YDR264C,6482,9554
YDR265W,211,1142
YDR266C,3346,2549
YDR267C,868,1473
YDR268W,664,865
YDR270W,1583,2279
YDR272W,2751,1946
YDR273W,50,225
YDR275W,100,736
YDR276C,5979,1821
YDR277C,266,225
YDR279W,848,1237
YDR280W,1817,2211
YDR281C,207,252
YDR282C,277,545
YDR283C,1742,1949
YDR284C,1804,2077
YDR285W,121,218
YDR286C,316,251
YDR287W,609,710
YDR288W,355,864
YDR289C,1055,791
YDR291W,765,2001
YDR292C,2862,4270
YDR293C,7221,3971
YDR294C,2848,3971
YDR295C,856,916
YDR296W,1003,1053
YDR297W,3010,3722
YDR298C,3920,3037
YDR299W,3243,2344
YDR300C,3464,3272
YDR301W,2351,1833
YDR302W,1368,1259
YDR303C,2769,2819
YDR304C,6353,5920
YDR305C,667,607
YDR306C,512,1366
YDR307W,1679,1795
YDR308C,697,603
YDR309C,3656,2831
YDR310C,1557,2512
YDR311W,1341,1601
YDR312W,716,819
YDR313C,289,510
YDR314C,118,326
YDR315C,149,337
YDR316W,439,535
YDR317W,110,170
YDR318W,248,713
YDR319C,383,828
YDR320C,1998,1281
YDR320C-A,498,518
YDR321W,13260,9933
YDR322C-A,967,750
YDR322W,1228,1204
YDR323C,232,701
YDR324C,5989,4988
YDR325W,905,1826
YDR326C,2818,2858
YDR328C,4229,3828
YDR329C,827,1775
YDR330W,1266,1058
YDR331W,1996,2383
YDR332W,160,928
YDR333C,2210,3718
YDR334W,907,2565
YDR335W,3737,4560
YDR336W,256,735
YDR337W,1061,1072
YDR338C,663,1228
YDR339C,1829,1545
YDR341C,22500,14008
YDR342C,38,37
YDR343C,0,9
YDR345C,16359,14849
YDR346C,7128,7676
YDR347W,1064,1693
YDR348C,2872,2217
YDR349C,1567,3581
YDR350C,225,1508
YDR351W,1651,1662
YDR352W,1032,1742
YDR353W,20575,14444
YDR354W,1989,2689
YDR356W,1633,760
YDR357C,416,583
YDR358W,1093,939
YDR359C,793,1081
YDR361C,3676,3683
YDR362C,739,1487
YDR363W,388,684
YDR363W-A,2524,1421
YDR364C,551,1535
YDR365C,4800,4144
YDR365W-B,4,22
YDR366C,197,1653
YDR367W,1184,1466
YDR368W,6092,4454
YDR369C,501,693
YDR370C,436,1407
YDR371W,579,1146
YDR372C,3555,3399
YDR373W,1615,2300
YDR374C,8,13
YDR374W-A,225,323
YDR375C,583,1258
YDR376W,968,1620
YDR377W,2236,1055
YDR378C,2044,1797
YDR379C-A,100,99
YDR379W,901,1055
YDR380W,1712,1473
YDR381C-A,133,212
YDR381W,12792,7933
YDR382W,42941,44398
YDR383C,170,317
YDR384C,5826,4388
YDR385W,2163,1736
YDR386W,327,762
YDR387C,262,1434
YDR388W,7501,5364
YDR389W,1682,1592
YDR390C,1872,2827
YDR391C,438,673
YDR392W,624,739
YDR393W,302,764
YDR394W,6257,6124
YDR395W,9587,7947
YDR397C,1278,1588
YDR398W,4511,4884
YDR399W,6039,5676
YDR400W,1377,1249
YDR402C,1,58
YDR403W,47,132
YDR404C,1589,1276
YDR405W,705,748
YDR406W,1034,1709
YDR407C,1483,2922
YDR408C,2376,2314
YDR409W,721,979
YDR410C,1025,1962
YDR411C,1505,2010
YDR412W,1896,1169
YDR414C,653,1442
