ORF,Ribo_Prints,RNA_Prints
YKL099C,263,1297
YDR315C,97,175
YLR394W,141,148
YNL104C,1646,7694
YNL151C,295,1338
YNR066C,59,109
YLR220W,289,1188
YHR006W,312,1013
YMR232W,45,62
YNL083W,171,406
YER168C,484,1384
YPL265W,1249,5909
YOR227W,430,954
YOR081C,380,854
YEL026W,1236,8276
YGR050C,45,106
YDR021W,179,493
YGL063W,146,183
YPL212C,653,2508
YPR095C,273,648
YOR310C,2287,12052
YDR188W,2154,8394
YAL027W,99,260
YGL236C,191,334
YHR133C,985,3040
YDR541C,201,307
YIL090W,404,957
YBR183W,103,260
YOL048C,182,334
YML039W,1,3
YCR007C,52,120
YDR540C,26,67
YEL004W,148,353
YPR057W,258,462
YLL032C,270,690
YDR116C,189,885
YLR030W,78,106
YDR122W,489,1639
YOL062C,632,1088
YNL234W,79,172
YJL194W,143,617
YDL070W,859,2797
YOR241W,662,2006
YLR056W,4161,12014
YKL110C,306,972
YML100W-A,4,5
YNL255C,1448,8678
YLR204W,131,735
YML097C,242,755
YKR007W,133,472
YHR193C,3013,20102
YBL099W,1276,12474
YNL305C,453,1181
YMR023C,118,209
YOR119C,291,1016
YNL187W,115,131
YLL014W,335,1306
YCL045C,1310,5565
YCR061W,329,1691
YPR115W,484,874
YHR088W,324,1626
YBR017C,1096,3532
YPR162C,269,669
YGR166W,233,556
YDL161W,342,1710
YKL050C,50,58
YJR055W,49,233
YGL099W,572,3286
YFL030W,80,105
YIL119C,125,642
YPL193W,187,530
YNL005C,432,1335
YJL144W,19,103
YBR012W-B,18,21
YJR139C,4380,16199
YBR133C,774,1436
YBR162C,4266,15605
YOR130C,188,399
YJL079C,513,2050
YGL019W,537,1744
YGR201C,194,266
YNL172W,286,624
YNL058C,300,1368
YPL160W,3702,25116
YNL023C,491,1222
YDR214W,1311,5250
YIL126W,383,2675
YLR295C,237,1479
YER175W-A,12,13
YHR168W,129,292
YOR064C,112,225
YOL081W,568,1375
YOL036W,441,1199
YGL148W,3009,10490
YBR282W,137,760
YDR194C,795,2967
YOL114C,28,90
YMR244C-A,73,536
YNR030W,534,1929
YML007C-A,3,15
YDR466W,368,785
YFR045W,136,332
YIL002C,362,735
YGR159C,2277,13353
YLR369W,235,859
YFR032C,5,13
YNL118C,921,3060
YGL228W,749,2966
YJR117W,1024,3699
YLR357W,391,1620
YER127W,387,1458
YJR093C,203,796
YLR017W,822,2827
YHR110W,424,844
YBR041W,667,1806
YCR044C,421,1097
YOR264W,456,1589
YBL029C-A,77,226
YGL173C,2107,14858
YNL275W,191,414
YAR015W,1218,4348
YOR384W,234,369
YLL051C,751,1295
YDR427W,1135,3824
YLR079W,294,1168
YLR408C,33,159
YMR093W,759,2172
YMR042W,125,250
YDR079W,83,372
YMR268C,121,359
YML070W,1087,5307
YPR072W,774,3212
YMR108W,2351,13445
YCR091W,92,216
YER062C,567,2353
YDR244W,278,922
YDL137W,1538,4537
YGR271W,440,1410
YDR233C,2169,9796
YGR071C,249,539
YCR106W,202,334
YER109C,287,438
YDR489W,176,470
YPR049C,234,542
YDL057W,105,287
YGR257C,454,711
YPL235W,903,3557
YBL087C,4141,13525
YJL132W,138,254
YGL190C,320,1162
YBR110W,556,1326
YDR144C,955,2818
YFL046W,147,416
YOR103C,398,1474
YKL137W,177,719
YDR447C,5049,13598
YAL061W,280,668
YPR145W,2815,13502
YJL063C,362,1068
YMR149W,1259,3697
YIR010W,295,732
YDR331W,387,1301
YML056C,3632,9805
YKR044W,420,590
YLR433C,290,1216
YMR068W,87,169
YNL164C,190,461
YER032W,269,958
YJR070C,1836,8085
YGL005C,145,408
YHR043C,218,630
YDL111C,454,1226
YMR133W,70,85
YPL007C,323,631
YKL159C,123,363
YDR059C,78,358
YLR138W,687,1575
YBR101C,593,2396
YLR396C,303,719
YBR245C,475,3445
YBR210W,126,433
YPL103C,207,492
YIL103W,400,1081
YIL152W,158,266
YJR096W,230,597
YGR143W,382,1043
YGR112W,134,328
YLR256W,3877,6494
YHR174W,63077,270862
YOR012W,66,152
YHR062C,338,897
YDL213C,389,1882
YDR317W,73,145
YDR478W,63,254
YNL106C,257,655
YOR378W,75,136
YFR015C,204,510
YMR230W,3062,10895
YIL092W,141,237
YAR009C,36,47
YLR321C,235,1509
YGR052W,28,76
YOR278W,174,486
YNL085W,1385,5389
YGL061C,147,529
YPL210C,936,3336
YOR087W,441,1315
YGL234W,3415,17513
YOR347C,210,853
YPR093C,80,212
YAL029C,813,1906
YOL155C,760,1831
YDR421W,181,437
YGL171W,393,2073
YDR294C,888,2405
YHR135C,913,3172
YBR181C,1508,3429
YOR078W,205,979
YOR243C,949,3614
YMR165C,274,773
YCR005C,1287,3413
YPR055W,390,1034
YHR037W,394,2334
YLR032W,328,1006
YDR114C,28,47
YLR089C,601,2696
YBL027W,7620,35446
YOL060C,572,1427
YNL208W,1410,7812
YNL232W,452,1463
YDL076C,254,684
YDR120C,902,2727
YJL192C,857,2542
YLR054C,27,49
YLR009W,345,2551
YDR063W,153,929
YGR238C,149,378
YLR423C,70,201
YLR105C,223,402
YML091C,215,622
YHR191C,92,343
YDL098C,86,331
YKR005C,32,44
YMR143W,5285,20628
YCR063W,37,183
YNL189W,1715,8273
YCL047C,145,458
YGL122C,636,3303
YDL018C,206,648
YOR120W,138,206
YPR160W,133,570
YBL060W,258,497
YBR019C,103,129
YKL056C,13547,50875
YKL065W-A,9,20
YPL068C,123,349
YJR057W,187,612
YGL211W,449,851
YLR377C,66,77
YBL063W,256,657
YAL059W,227,1106
YNL007C,1462,12013
YPL148C,54,66
YJR137C,607,1801
YDR397C,270,1011
YMR021C,233,585
YMR074C,622,2235
YDR378C,458,1688
YJR039W,151,297
YOR104W,62,270
YFL009W,573,1558
YLR297W,13,83
YDR216W,220,481
YIL120W,144,235
YPL162C,193,466
YGR095C,282,905
YCL027W,255,638
YHR029C,289,1113
YAL033W,240,649
YBR284W,58,98
YNR036C,492,2033
YNR049C,120,471
YDR192C,189,834
YOL112W,332,475
YML109W,266,838
YOL083W,67,155
YNL251C,563,2548
YBL004W,834,4374
YBR164C,579,2159
YHR074W,1183,3410
YDR464W,468,1262
YFR030W,543,1284
YBR131W,156,379
YKL078W,312,857
YIL055C,143,281
YPL053C,641,1970
YLR351C,804,2206
YNR014W,69,171
YER125W,596,6246
YER152C,855,1515
YLR015W,220,550
YHR116W,77,355
YPL259C,302,964
YGR093W,326,904
YDL037C,11,13
YHL043W,40,46
YPR070W,251,553
YOR386W,110,349
YAR042W,521,1576
YPR198W,420,1151
YHL038C,220,457
YDR425W,173,478
YML076C,217,471
YKR060W,178,763
YER069W,336,789
YMR091C,531,2586
YER012W,598,3270
YHR098C,1298,4578
YDL135C,373,2070
YCR093W,626,5042
YGR273C,3,4
YBR069C,2733,6817
YGR077C,298,533
YDR040C,30,62
YGR255C,475,1037
YDL051W,1146,4732
YBL102W,619,1693
YPL237W,2110,9337
YLR120C,380,1816
YCL001W-B,9,12
YEL043W,548,1131
YNL068C,249,1039
YBL002W,2150,11158
YDR146C,334,1714
YBR112C,656,3012
YBL081W,177,649
YFL040W,30,47
YNL326C,171,368
YDR337W,219,917
YJL061W,559,1503
YPR147C,355,955
YDR441C,157,534
YPL094C,869,3066
YPL023C,637,1771
YDR231C,137,456
YJL112W,452,738
YNL193W,271,721
YML058W,1237,7336
YBR188C,92,365
YER034W,100,473
YJR076C,712,2488
YKL157W,1360,6932
YBR003W,343,907
YPR129W,502,3077
YDL113C,267,701
YMR135C,290,544
YPL005W,98,183
YBR247C,470,2217
YLR185W,3548,21044
YJL210W,309,517
YLR398C,524,2690
YIL154C,413,1097
YIL101C,109,220
YKL004W,1241,2670
YPL154C,2770,10412
YPL101W,485,1495
YLR258W,445,1275
YJR098C,62,224
YHR176W,93,169
YDL211C,97,181
YDL244W,2,3
YDR319C,183,391
YKL095W,55,281
YIL094C,1907,5327
YLR451W,349,728
YFR017C,38,112
YHR017W,240,540
YOL044W,148,422
YLR323C,110,363
YOR085W,557,2745
YGL067W,334,1178
YNL087W,1300,4258
YLR318W,144,194
YBR278W,140,394
YNL024C-A,169,873
YDR296W,252,865
YGL232W,373,1593
YPR091C,457,1346
YGR141W,322,929
YHR137W,451,1105
YBR187W,1275,3176
YMR198W,247,545
YCR003W,129,585
YMR316C-A,14,15
YMR163C,219,389
YBR020W,76,77
YLR418C,462,1888
YER059W,229,725
YNL076W,311,644
YBL025W,93,256
YOL066C,380,844
YDR126W,71,151
YPL216W,274,432
YOR223W,120,478
YEL022W,861,2863
YHR072W,901,1949
YDL074C,670,1847
YJL190C,9792,37514
YMR218C,381,827
YNL265C,198,773
YNL230C,102,189
YLL049W,227,397
YPR166C,215,1205
YJL042W,483,2015
YNL301C,1464,3236
YMR058W,5116,27674
YDR061W,418,1004
YJR112W-A,136,180
YOR290C,656,2280
YKL114C,381,1414
YML024W,8164,22053
YML093W,500,3653
YHR197W,665,1754
YDR276C,585,5250
YLR200W,158,1029
YKR003W,432,1235
YLR107W,180,435
YER175C,137,353
YKL135C,642,1650
YDL183C,64,158
YMR118C,69,104
YCL049C,209,451
YBL066C,119,339
YGL107C,421,1075
YGR271C-A,111,869
YDR169C,208,872
YOR057W,406,1120
YMR272C,709,2989
YPR108W,1197,5031
YKL054C,1237,13728
YGR162W,2043,14589
YDL165W,244,1027
YDR032C,1238,5191
YKL023W,120,514
YJR051W,444,1295
YNL009W,54,119
YFL034W,344,1004
YKL164C,2399,12861
YJR135C,87,173
YGL213C,420,1640
YMR076C,468,1696
YGR205W,196,761
YKL113C,470,1330
YNL027W,242,1060
YLR291C,683,2237
YDR210W,350,2039
YIL122W,48,138
YDL230W,215,513
YJR113C,380,1048
YGL075C,126,293
YIR026C,480,1402
YIL156W-B,147,752
YGR097W,341,914
YIL068C,352,900
YCL025C,404,1028
YNR034W,119,677
YNL282W,142,324
YBR286W,5101,18680
YGL144C,167,272
YDR190C,1051,4458
YAL031C,286,596
YBL006C,366,1023
YGR108W,459,1055
YBR264C,162,573
YBR231C,146,477
YLR162W-A,3,34
YBR166C,467,1494
YDR462W,233,990
YJL148W,598,2603
YPL055C,238,880
YLR353W,296,450
YIL148W,7445,20569
YNR016C,4631,36707
YFR036W,49,226
YHR114W,429,1144
YGL079W,161,429
YER150W,70,175
YNL279W,194,292
YDR400W,327,1116
YOL027C,607,2441
YPL257W,27,112
YPL120W,175,487
YOL145C,697,2688
YJL099W,205,556
YDR034W-B,5,19
YDR395W,1418,5319
YOL110W,204,325
YDR005C,301,682
YMR311C,243,1505
YBL039C,1807,9475
YGR188C,128,263
YOR362C,1375,4473
YLR126C,329,830
YDL053C,240,1194
YML074C,1819,8416
YKR062W,307,1443
YBR235W,436,1007
YER010C,290,686
YML003W,50,116
YMR097C,203,414
YDL133W,344,600
YOR131C,239,785
YHR096C,66,77
YDL035C,238,853
YMR253C,206,614
YCR102C,39,45
YJL127C-B,89,231
YOR257W,104,666
YGR002C,261,756
YDR042C,20,34
YGR075C,229,402
YGR253C,1322,4517
YDR510W,675,5290
YMR166C,158,360
YPR045C,405,1225
YPR010C,2430,11753
YPL231W,4750,37986
YLR148W,400,1227
YMR137C,109,244
YDL082W,4159,19684
YKL155C,204,636
YBR162W-A,251,1650
YFL042C,290,831
YDR148C,602,3599
YPL096W,185,494
YDR335W,987,2675
YPR141C,121,568
YMR039C,224,1291
YNL320W,223,656
YPL078C,855,3117
YCR095C,186,457
YLL011W,349,1520
YCR077C,943,4668
YER036C,2889,13627
YNL191W,191,573
YDR237W,270,1010
YJL110C,322,981
YKR048C,1330,5301
YBR001C,430,1071
YPL003W,229,435
YKL108W,182,444
YJR094C,79,233
YJR074W,189,757
YPR127W,327,737
YDL148C,594,3164
YAL012W,4107,22398
YMR288W,342,982
YIL156W,334,702
YBR241C,166,443
YKL006W,3538,14449
YPL156C,242,464
YOR153W,13468,49245
YLR187W,80,1047
YDR099W,1513,10480
YKL133C,87,137
YKL188C,84,110
YHR170W,1211,3856
YDR259C,43,116
YDR177W,567,2716
YKL068W,909,2979
YOR032C,50,59
YKL093W,114,140
YMR002W,1278,6183
YER081W,448,612
YPL178W,589,1828
YIL096C,162,594
YFR011C,152,744
YIL074C,995,3119
YHL008C,231,467
YLR457C,72,165
YNL249C,201,322
YGR056W,381,1266
YGL065C,362,1208
YOR052C,224,1420
YGR116W,1319,8093
YGL230C,16,45
YOL159C,106,276
YBR185C,195,656
YOR010C,60,84
YDR019C,486,1391
YBR150C,187,520
YIR042C,30,50
YER119C,458,1049
YMR196W,358,852
YMR161W,264,1294
YDR499W,193,378
YKL068W-A,91,477
YJL133C-A,117,821
YCR054C,219,639
YBL093C,286,926
YJR123W,21525,88242
YLL061W,392,943
YDR110W,302,782
YDR419W,228,458
YOR221C,274,775
YPL214C,402,618
YOL064C,611,2319
YBL023C,395,1578
YOR274W,176,465
YOR329C,386,1185
YLR005W,369,1018
YDR124W,73,80
YNL267W,616,1386
YLR050C,283,747
YOR124C,622,2875
YDR067C,150,354
YOR296W,269,587
YJL044C,508,1007
YPR164W,325,764
YEL060C,606,3228
YHR195W,166,379
YML026C,4884,14272
YPR066W,127,245
YDR229W,254,792
YDL181W,40,203
YBR022W,115,364
YER177W,7583,24688
YML048W,1188,4295
YBL064C,393,1366
YIL045W,112,332
YKL221W,26,29
YGL126W,799,1217
YLR167W,24286,76731
YMR270C,223,371
YLR293C,3424,23018
YLR228C,391,772
YJR053W,84,370
YJL171C,380,2990
YPL031C,500,1309
YKL021C,601,1892
YDL167C,502,1612
YLR388W,1797,9835
YLR373C,399,1027
YJR035W,160,459
YKR054C,339,879
YIR034C,376,1647
YGL013C,567,1366
YMR070W,308,903
YGR207C,362,1867
YDR212W,1715,7844
YNL052W,191,1451
YDR046C,1296,3555
YNL025C,131,271
YGR121W-A,4,8
YGR091W,161,420
YDL232W,129,523
YPL119C,54,226
YLR242C,214,351
YJR148W,2613,10312
YMR195W,256,749
YOL087C,432,1037
YNL134C,1162,4433
YAL037W,48,60
YGL146C,47,79
YCR051W,539,2160
YBR262C,93,423
YPL199C,353,1851
YFL036W,412,1591
YJR133W,267,969
YIL051C,3751,19226
YPL057C,298,744
YNR010W,80,312
YDR365C,868,2982
YNL169C,588,1293
YFR034C,463,1522
YHR070W,525,1487
YDR460W,177,678
YNL112W,1624,10144
YHL047C,1120,2587
YOR360C,520,1156
YOR335C,3359,23079
YGL251C,159,202
YER156C,779,3100
YPL255W,155,317
YOR095C,660,2533
YEL038W,425,1209
YDR420W,263,598
YOL025W,166,364
YPL208W,486,1043
YOL147C,206,720
YNL280C,1023,2723
YDR007W,408,939
YIL160C,62,63
YPR089W,518,1582
YBR233W,166,708
YPL122C,296,687
YDL086W,675,2058
YMR313C,349,749
YGL179C,126,279
YGR120C,185,427
YML001W,896,3363
YLL028W,273,1344
YER016W,395,1213
YDR438W,131,137
YNL211C,28,90
YML058W-A,42,139
YLR026C,217,1187
YJR065C,1301,5213
YHR094C,1777,6404
YMR095C,58,60
YDL033C,166,275
YMR255W,134,578
YHR209W,79,246
YGL247W,102,246
YDR516C,636,2381
Q0130,3,10
YPL233W,101,337
YOR063W,35785,153333
YGR251W,101,508
YPR047W,154,368
YDR246W-A,3,9
YDR044W,506,2143
YEL016C,300,463
YOL128C,141,290
YMR139W,328,794
YDL080C,291,451
YOR172W,171,325
YDR017C,633,1611
YPR143W,235,1486
YNL322C,955,3998
YPL090C,1780,4515
YPR078C,15,25
YCR075C,251,484
YNL197C,474,1901
YLR439W,231,802
YCR020C,72,83
YCL051W,176,586
YCR097W,153,631
YDR235W,361,685
YGL194C-A,83,212
YER038C,129,221
YPR125W,272,1200
YHR049W,705,2342
YBR007C,246,617
YPL001W,233,764
YJL038C,17,46
YOR158W,230,1076
YPR178W,167,518
YNL159C,247,638
YAL014C,251,632
YCR020W-B,45,308
YBR243C,498,1442
YLR181C,229,832
YBL056W,1468,3898
YNL075W,369,1649
YPL150W,314,562
YJL012C,3487,16141
YJL065C,254,634
YKR020W,61,368
YMR053C,84,143
YMR004W,302,1204
YER083C,471,1945
YHR050W,560,1391
YPL176C,515,1363
YHR172W,214,585
YLR263W,116,119
YDL240W,286,796
YFR013W,509,1250
YHR013C,359,2008
YOL040C,7484,55072
YGL045W,110,244
YCL035C,364,2347
YIL023C,500,908
YNR073C,9,10
YPR200C,23,31
YIL072W,35,60
YLR327C,47,310
YBR229C,696,2438
YMR100W,216,571
YLR455W,234,749
YNL247W,1900,8104
YOR054C,193,622
YFR028C,732,1750
YBR152W,46,213
YDR292C,910,2318
YOR161C-C,3,4
YKR103W,94,103
YMR194W,1685,9802
YMR167W,252,565
YOR249C,199,428
YER117W,7136,22326
YOR301W,485,1014
YKL218C,138,356
YBL107C,174,519
YLL063C,129,235
YOR276W,1020,6514
YMR309C,1699,8901
YOR089C,297,1447
YNL146C-A,13,19
YMR180C,172,265
YGL163C,296,698
YOR011W-A,1,3
YBL021C,87,353
YHR215W,245,397
YLL045C,7604,34627
YLR007W,269,444
YNL261W,366,725
YMR054W,679,2065
YDR065W,101,193
YOR126C,198,583
YJL046W,198,390
YKR078W,127,339
YOR191W,375,1083
YDR272W,399,1985
YML020W,150,347
YLR103C,252,554
YOR294W,259,2151
YEL062W,210,413
YPR031W,245,478
YLR038C,142,888
YNL096C,3045,15983
YDR038C,39,69
YBR024W,121,434
YER171W,493,1213
YDL047W,408,1513
YML046W,422,852
YGL124C,250,482
YMR276W,1857,9272
YDL160C-A,67,309
YLR165C,55,126
YCR069W,628,1879
YGR146C-A,2,8
YKL027W,429,976
YJL173C,282,1527
YDR152W,397,1731
YKL127W,1158,5135
YDR309C,492,2322
YLR386W,471,1340
YLR371W,423,1133
YDL169C,21,51
YLR092W,170,211
YER044C,338,949
YMR072W,865,4360
YJR033C,341,994
YKR056W,520,2164
YGL011C,974,4400
YIR036C,314,1092
YMR123W,288,1382
YGR209C,2692,10323
YNL050C,128,596
YLR240W,257,622
YOR039W,675,1781
YDL234C,266,729
YGL080W,181,780
YNL136W,124,395
YKL049C,106,592
YJR080C,108,394
YNR038W,503,1686
YGL140C,489,1581
YCL029C,202,704
YFL038C,1451,6434
YJR131W,263,1022
YNR012W,395,928
YNL110C,373,2490
YDR367W,316,851
YIL053W,5857,29936
YPL059W,383,1787
YGL253W,9420,47383
YHL032C,340,427
YAR002C-A,1288,4369
YOR337W,324,630
YOR097C,109,306
YHR118C,151,528
YGR024C,552,980
YOL023W,110,289
YPL253C,224,515
YOR008C-A,6,11
YER154W,614,1410
YEL036C,806,1799
YBR260C,370,968
YPL124W,42,217
YAL042W,2070,5231
YAL035W,2858,20446
YNL286W,121,377
YDR001C,582,1905
YIL162W,470,1616
YOL141W,96,502
YBR195C,266,562
YIL039W,938,2448
YGR122W,172,419
YOL077W-A,101,717
YMR315W,823,3980
YGR213C,44,55
YDR384C,832,3569
YML007W,766,2319
YER063W,410,1907
YDR481C,1782,5272
YER014W,192,545
YPR041W,2465,10901
YNL213C,94,245
YKL006C-A,101,426
YDL159W-A,1,6
YBR058C,594,2124
YLR024C,229,715
YLR071C,548,1522
YHR092C,225,818
YDL199C,73,186
YHL007C,612,2499
YBR297W,55,181
YDL064W,316,1662
YDL031W,780,3864
YMR257C,157,215
YDR514C,136,548
YOR253W,605,1748
YOR202W,306,1500
YGL245W,4337,30825
YGR006W,81,253
YGR079W,338,1202
YDL119C,120,333
YKL151C,305,805
YGL198W,596,1658
YKL104C,1544,5985
YBL091C-A,108,373
YLR361C-A,60,327
YHR038W,54,376
YML069W,985,4522
YKR019C,145,383
YGR279C,4215,24631
YCR073C,286,407
YLL015W,650,1927
YNL195C,38,120
YDR173C,123,401
YBR208C,456,1261
YCL057W,1261,4320
YBR072W,133,576
YBR005W,109,270
YDL173W,242,1732
YJR047C,118,455
YMR006C,848,2986
YAL016W,1208,5368
YDR171W,240,787
YHR011W,107,271
YPL152W,114,451
YLR183C,310,1318
YNL077W,157,529
YBR109C,1064,6467
YBR172C,501,1825
YDR346C,1560,4910
YJL010C,506,2252
YPL092W,429,1107
YPL029W,269,504
YBR236C,455,1268
YBR189W,12992,43594
YKL039W,832,3221
YKL064W,478,1332
YLR265C,234,415
YKR022C,165,369
YLR287C,392,1258
YPL174C,187,257
YKL122C,359,1621
YOR070C,341,802
YDR403W,25,48
YOL093W,270,974
YOL042W,138,433
YIL070C,265,1833
YCL037C,320,8888
YNR071C,24,39
YML131W,305,1218
YNL245C,189,449
YNR024W,93,514
YOL108C,50,238
YOL140W,300,424
YPL043W,648,3781
YKL002W,334,1128
YDR328C,906,3479
YIR009W,52,244
YBR154C,782,3701
YLR001C,329,866
YGR125W,383,1360
YKR101W,142,308
YER115C,172,230
YHR124W,144,205
YER148W,905,3257
YHL015W,11158,45954
YMR240C,180,500
YOR303W,890,1472
YIL087C,88,309
YMR192W,281,925
YMR229C,1634,15562
YLL038C,135,408
YOR056C,561,1837
YOR270C,3956,12759
YPR069C,1853,9008
YOL068C,623,890
YMR182C,76,108
YBR201W,124,312
YLR329W,18,21
YLL043W,884,2258
YDR415C,199,767
YGL161C,611,1773
YOL133W,220,972
YNL263C,647,2187
YDR128W,495,885
YMR274C,141,357
YER028C,142,337
YMR052W,62,177
YMR203W,1145,7044
YKR076W,75,261
YDR225W,2860,9500
YDR270W,472,1374
YPR033C,2225,9491
YGR230W,55,191
YPR062W,1095,4268
YDR528W,234,583
YER173W,253,369
YBR026C,448,1916
YDL185W,5616,49955
YBR091C,131,433
YNL094W,466,677
YGR047C,284,979
YOR289W,64,203
YPL227C,550,1269
YDL010W,156,647
YML019W,549,1365
YDL045C,191,554
YLR163C,483,1719
YLR178C,159,478
YBL079W,849,2550
YNL056W,288,640
YOR038C,351,1048
YFL001W,253,687
YKL025C,383,1527
YKL125W,422,1133
YKL170W,133,716
YPR157W,43,83
YLR384C,1077,5795
YPL060W,64,202
YML099C,437,713
YLR421C,510,2601
YLR090W,368,950
YJR064W,2658,8938
YML022W,1415,4563
YER046W,68,138
YMR029C,410,872
YIR030C,56,189
YKR050W,319,333
YMR121C,270,890
YGL017W,250,591
YDL150W,344,1386
YNL038W,229,462
YHR001W-A,57,485
YIL139C,110,196
YLR246W,135,201
YJR119C,106,213
YLR359W,2897,9274
YLR199C,285,1029
YJL206C,140,276
YIL142W,1692,7177
YGL082W,358,1273
YNL138W,1647,8767
YDL236W,835,3084
YGL142C,359,731
YGR179C,137,395
YJR086W,244,965
YBR139W,407,1951
YHR188C,1039,2570
YKL106C-A,3,5
YNL116W,328,1024
YNL139C,315,1655
YDR361C,594,2170
YLR445W,1,6
YGL255W,228,569
YFR007W,118,344
YLR333C,2978,11690
YHL030W,659,3899
YGL077C,826,3037
YPL204W,715,2179
YIL009C-A,238,464
YOR091W,486,2935
YGR026W,549,2680
YAL040C,227,545
YDR288W,197,371
YGL208W,177,446
YNL284C,377,1340
YIL164C,79,87
YOL143C,1171,4784
YBR237W,273,514
YBR197C,135,396
YHR147C,264,1022
YJL093C,516,708
YPL126W,1192,4298
YMR317W,183,263
YOR251C,440,1766
YPR181C,1819,9350
YCL008C,217,599
YOR107W,76,91
YML005W,174,440
YNL215W,196,949
YCR075W-A,59,357
YDL059C,74,170
YOR204W,878,21882
YEL012W,100,442
YBL040C,731,2020
YPR043W,6648,32450
YDR382W,9650,35728
YDR483W,1746,5569
YER061C,176,414
YLR022C,303,1358
YLR073C,162,434
YER183C,300,745
YHR090C,112,378
YOL021C,809,3717
YHR030C,506,1365
YBR295W,240,387
YKL018W,281,747
YIL011W,143,531
YEL034W,5262,39764
YNR050C,1264,5146
YKL208W,118,295
YGR004W,186,555
YML110C,1193,3373
YGL048C,1541,5666
YGL243W,233,411
YKL106W,396,1081
YPR029C,857,2158
YJL034W,5253,22065
YFL048C,798,3028
YLR117C,245,679
YOR176W,543,2187
YOR109W,552,2722
YBL089W,210,475
YDL084W,5213,21860
YCL055W,266,857
YGL116W,285,917
YNR034W-A,14,32
YCR024C,150,313
YIL102C-A,40,99
YMR102C,423,1206
YCR071C,108,632
YDR175C,242,1033
YOR189W,80,548
YOR154W,294,503
YBR070C,247,580
YOR280C,191,852
YNL315C,425,1333
YPR174C,155,434
YJR045C,4728,43319
YMR008C,817,3683
YPL026C,166,409
YDL171C,838,9408
YKL062W,112,689
YJR010W,182,452
YJL218W,61,263
YLR222C,726,3039
YDR093W,759,2613
YMR282C,273,562
YIL109C,2094,9198
YFL022C,2103,10265
YPL109C,109,238
YJL156C,282,813
YNL071W,3911,13616
YMR088C,471,1135
YGR211W,1205,5366
YKL139W,230,708
YJL069C,643,1867
YJL016W,226,397
YDR444W,312,545
YPL189W,27,49
YLR285W,424,1741
YLR267W,85,173
YDL219W,240,913
YCR024C-A,434,5180
YCR024C-B,838,854
YKR024C,332,1295
YKL140W,515,1180
YBR156C,168,430
YOR076C,311,838
YEL059C-A,28,107
YDR405W,162,636
YOL091W,19,29
YCL031C,301,1384
YIL027C,326,1045
YLR459W,526,1273
YNL243W,1719,6083
