ORF,Ribo_Prints,RNA_Prints
YPL103C,608,252
YIL103W,1238,501
YIL152W,211,181
YJR096W,758,245
YGR143W,1381,461
YGR112W,416,162
YLR256W,5293,4579
YHR174W,269595,81499
YOR012W,139,72
YHR062C,1055,435
YDL213C,2541,481
YDR317W,149,102
YDR478W,385,91
YOL164W-A,,
YNL106C,823,306
YOR378W,135,88
YFR015C,642,264
YMR230W,12250,3982
YIL092W,245,159
YAR009C,25,52
YLR321C,2466,303
YGR052W,95,26
YJR161C,,8
YOR278W,665,212
YNL085W,8069,1801
YGL061C,745,173
YPL210C,4413,1156
YOR087W,1763,629
YGL234W,22733,4492
YOR347C,1343,249
YPR093C,226,113
YAL029C,2203,991
YOL155C,2929,752
YDR421W,514,248
YGL171W,2842,478
YDR294C,3006,1119
YHR135C,5030,1099
YBR181C,2165,1751
YOR078W,1445,213
YOR243C,4962,1105
YMR165C,1064,338
YCR005C,4151,1596
YPR055W,1413,426
YHR037W,3469,477
YLR032W,1336,400
YDR114C,27,16
YLR089C,4036,762
YBL027W,39220,10072
YOL060C,1919,655
YIR018C-A,3,12
YOR382W,9622,1584
YNL232W,1798,581
YDL076C,907,371
YDR120C,3261,1112
YJL192C,3202,1166
YLR054C,61,25
YLR009W,3600,421
YDR063W,1506,194
YGR238C,559,183
YLR423C,293,100
YLR105C,416,266
YML091C,1105,286
YHR191C,425,112
YDL098C,486,98
YKR005C,34,43
YMR143W,23119,7319
YCR063W,361,38
YNL189W,11318,2200
YCL047C,738,210
YGL122C,5371,779
YDL018C,842,233
YOR120W,154,165
YPR160W,981,159
YBL060W,572,277
YBR019C,86,89
YKL056C,49253,18454
YKL065W-A,18,7
YPL068C,544,162
YJR057W,842,219
YGL211W,791,540
YLR377C,22,51
YBL063W,901,283
YAL059W,1543,252
YNL007C,16193,1810
YPL148C,62,74
YJR137C,2730,791
YDR397C,1360,289
YMR021C,740,317
YMR074C,2636,720
YDR378C,2042,593
YJR039W,263,195
YOR104W,384,82
YFL009W,2141,691
YLR297W,168,15
YDR216W,661,256
YIL120W,144,179
YNL021W,1699,424
YGR095C,1247,328
YCL027W,955,307
YHR029C,1606,361
YAL033W,857,236
YBR284W,83,79
YNR036C,2392,678
YNR049C,801,162
YDR192C,1543,215
YOL112W,363,410
YML109W,1324,330
YOL083W,246,84
YNL251C,4557,719
YBL004W,7511,1039
YBR164C,2299,789
YHR074W,4100,1356
YDR464W,1736,558
YFR030W,1617,655
YBR131W,454,186
YKL078W,1089,405
YIL055C,433,151
YPL053C,2414,735
YLR351C,2849,954
YNR014W,262,99
YER125W,10550,712
YER152C,1161,1074
YLR015W,620,232
YHR116W,692,84
YPL259C,1368,402
YGR093W,1122,354
YHL043W,14,53
YPR070W,723,281
YOR386W,520,110
YAR042W,2206,584
YPR198W,1415,502
YHL038C,559,299
YDR425W,801,195
YML076C,527,276
YKR060W,1122,255
YER069W,839,416
YMR091C,3561,665
YER012W,4654,790
YHR098C,6963,1696
YDL135C,2901,457
YCR093W,9812,813
YBR069C,7399,3436
YGR077C,571,383
YDR040C,54,24
YGR255C,1125,559
YDL051W,5833,1439
YBL102W,1762,830
YPL237W,10553,2533
YLR120C,3185,535
YCL001W-B,5,10
YEL043W,1488,657
YNL068C,1813,300
YBL002W,15657,2676
YDR146C,2952,380
YBR112C,5140,749
YBL081W,1369,213
YFL040W,32,42
YNL326C,467,228
YDR337W,1332,243
YJL061W,2172,692
YPR147C,1348,472
YDR441C,728,146
YPL094C,3787,1215
YPL023C,2155,784
YDR231C,557,187
YJL112W,705,537
YNL193W,964,310
YML058W,8998,1671
YBR188C,548,95
YER034W,841,124
YJR076C,3354,789
YKL157W,10728,1713
YBR003W,1173,481
YPR129W,5187,583
YDL113C,867,284
YMR135C,513,330
YPL005W,180,123
YBR247C,3048,501
YLR185W,22369,4660
YJL210W,470,359
YLR398C,4198,638
YIL154C,1117,488
YIL101C,308,88
YKL004W,2815,1511
YPL154C,13177,3426
YPL101W,2045,532
YLR258W,1666,503
YJR098C,404,98
YHR176W,161,98
YDL211C,225,123
YDL244W,,4
YDR319C,457,219
YKL095W,436,71
YIL094C,5665,2405
YLR451W,862,434
YFR017C,216,48
YLR342W-A,,17
YHR017W,616,283
YOL044W,652,186
YLR323C,496,128
YOR085W,4508,692
YGL067W,1625,408
YNL087W,5697,1508
YLR318W,99,203
YBR278W,435,131
YNL024C-A,1102,205
YDR296W,1201,269
YGL232W,2239,441
YPR091C,2030,569
YGR141W,1199,356
YHR137W,1441,572
YBR187W,3320,1648
YMR198W,569,272
YCR003W,843,163
YMR163C,399,250
YLR418C,2769,521
YER059W,1031,246
YNL076W,847,366
YBL025W,355,108
YOL066C,960,435
YDR126W,206,65
YPL216W,317,260
YOR223W,654,147
YEL022W,4294,1073
YHR072W,2099,1198
YDL074C,2447,785
YJL190C,41119,12636
YMR218C,1011,425
YNL265C,997,210
YNL230C,227,142
YLL049W,324,252
YHR211W,,75
YPR166C,1806,234
YJL042W,3537,581
YNL301C,2992,2003
YMR058W,38190,6656
YDR061W,1304,501
YJR112W-A,125,151
YOR290C,3468,829
YKL114C,1814,464
YML024W,19302,10809
YML093W,5526,619
YHR197W,2178,849
YDR276C,7373,615
YLR200W,1580,171
YKR003W,1855,489
YLR107W,673,225
YER175C,461,148
YKL135C,2074,763
YDL183C,180,65
YMR118C,78,59
YCL049C,520,202
YBL066C,529,140
YGL107C,1371,494
YGR271C-A,1406,174
YDR169C,1444,250
YMR272C,4252,906
YPR108W,6424,1543
YKL054C,25273,1547
YGR162W,22554,2575
YDL165W,1667,329
YDR032C,6286,1598
YKL023W,714,117
YJR051W,1827,560
YNL009W,112,54
YFL034W,1391,452
YKL164C,18080,2918
YJR135C,154,82
YGL213C,2288,472
YMR076C,2690,572
YGR205W,1088,259
YKL113C,1530,548
YNL027W,1996,299
YLR291C,3229,934
YDR210W,2939,276
YIL122W,212,60
YDL230W,562,193
YJR113C,1233,473
YGL075C,343,129
YIR026C,1781,586
YIL156W-B,1014,211
YGR097W,1412,392
YIL068C,1264,426
YCL025C,1234,571
YNR034W,1093,129
YNL282W,462,147
YBR286W,23546,6712
YGL144C,267,232
YDR190C,5450,1341
YAL031C,745,298
YBL006C,1249,448
YGR108W,1282,584
YBR264C,666,173
YBR231C,615,205
YBR166C,1888,594
YDR462W,1383,253
YJL148W,3746,803
YPL055C,1384,248
YLR353W,436,357
YIL148W,20153,10499
YNR016C,56725,5777
YFR036W,494,66
YHR114W,1477,538
YGL079W,584,222
YER150W,234,91
YNL279W,267,215
YDR400W,1665,425
YOL027C,3818,721
YPL257W,204,48
YPL120W,584,234
YOL145C,4157,915
YJL099W,709,254
YHR149C,1732,522
YOL110W,292,211
YDR005C,906,320
YMR311C,2196,324
YBL039C,12196,2279
YGR188C,300,186
YOR362C,5252,1613
YLR126C,977,416
YDL053C,2037,262
YML074C,10757,2090
YKR062W,2194,330
YBR235W,1194,580
YER010C,924,334
YML003W,141,61
YMR097C,462,230
YDL133W,587,426
YOR131C,903,342
YHR096C,28,55
YDL035C,1255,306
YMR253C,897,277
YCR102C,13,44
YJL127C-B,291,92
YOR257W,948,115
YGR002C,1108,355
YDR042C,28,15
YGR075C,319,178
YGR253C,5008,1749
YDR510W,6795,939
YMR166C,424,170
YPR045C,1809,480
YPR010C,16513,3105
YPL231W,54219,6125
YLR148W,1799,477
YMR137C,319,120
YDL082W,23920,5593
YKL155C,805,243
YBR162W-A,1975,276
YFL042C,1121,340
YDR148C,5749,697
YPL096W,725,200
YDR335W,3389,1330
YPR141C,998,157
YMR039C,1778,274
YNL320W,950,332
YPL078C,4075,1097
YCR095C,587,218
YLL011W,2313,452
YCR077C,7354,1180
YER036C,17348,3798
YNL191W,772,222
YDR237W,1556,336
YJL110C,1492,359
YKR048C,6863,1588
YBR001C,1394,614
YPL003W,401,261
YKL108W,548,186
YJR094C,423,108
YJR074W,1116,272
YPR127W,780,460
YDL148C,4636,714
YAL012W,29839,5304
YMR288W,1331,431
YIL156W,1074,354
YBR241C,638,214
YKL006W,16398,3981
YPL156C,535,243
YOR153W,59047,18256
YLR187W,2314,130
YDR099W,15736,1937
YKL133C,99,100
YKL188C,35,115
YHR170W,4863,1477
YDR259C,144,58
YDR177W,3664,702
YKL068W,4697,1082
YOR032C,9,57
YKL093W,76,108
YMR002W,8997,1621
YER081W,436,514
YPL178W,2545,789
YIL096C,797,208
YFR011C,1194,182
YIL074C,4216,1263
YHR015W,142,43
YLR457C,203,119
YNL249C,307,239
YGR056W,2089,476
YGL065C,1800,504
YOR052C,2137,273
YGR116W,12579,1656
YGL230C,35,16
YOL159C,422,131
YBR185C,955,245
YOR010C,34,93
YDR019C,1955,586
YBR150C,714,198
YIR042C,41,30
YER119C,1318,526
YMR196W,939,415
YMR161W,1726,327
YDR499W,492,234
YKL068W-A,814,94
YJL133C-A,1327,165
YCR054C,830,268
YBL093C,1375,346
YJR123W,102866,28981
YLL061W,1122,490
YDR110W,1006,358
YDR419W,485,291
YOR221C,1166,357
YPL214C,423,454
YOL064C,3287,748
YBL023C,2358,529
YOR274W,732,198
YOR329C,1799,396
YLR005W,1315,422
YDR124W,12,74
YNL267W,1612,667
YLR050C,1027,293
YOR124C,5111,802
YDR067C,455,174
YOR296W,741,350
YJL044C,850,628
YPR164W,996,425
YEL060C,4986,754
YHR195W,457,186
YML026C,12657,5891
YPR066W,227,128
YDR229W,1133,323
YDL181W,377,67
YBR022W,638,139
YER177W,28499,9916
YML048W,5837,1558
YBL064C,2062,513
YIL045W,488,119
YKL221W,14,27
YGL126W,809,1032
YLR167W,67744,31126
YMR270C,355,293
YLR293C,28249,4406
YLR228C,804,483
YJR053W,698,95
YJL171C,4750,465
YPL031C,1708,564
YKL021C,2539,721
YDL167C,2343,658
YLR388W,13764,2050
YLR373C,1432,526
YJR035W,539,182
YKR054C,1225,411
YIR034C,2550,474
YGL013C,1754,696
YMR070W,1551,404
YGR207C,2572,500
YDR212W,9517,2157
YNL052W,2062,241
YDR046C,4243,1566
YNL025C,363,183
YGR121W-A,5,10
YGR091W,667,210
YDL232W,951,161
YPL119C,335,62
YLR242C,306,250
YJR148W,13196,3406
YMR195W,1013,329
YOL087C,1326,551
YNL134C,5461,1436
YAL037W,32,60
YGL146C,68,49
YCR051W,2513,661
YBR262C,630,93
YPL199C,2794,452
YFL036W,2668,500
YJR133W,1263,357
YIL051C,26035,4774
YPL057C,987,327
YNR010W,635,99
YDR365C,3807,1024
YNL169C,1314,740
YFR034C,2131,509
YHR070W,2052,651
YDR460W,932,196
YNL112W,13502,2086
YHL047C,2747,1447
YOR360C,1397,685
YOR335C,32191,4252
YGL251C,102,182
YER156C,3830,973
YPL255W,360,199
YOR095C,2987,816
YEL038W,1393,550
YDR420W,872,279
YOL025W,431,220
YPL208W,1064,615
YOL147C,1059,260
YNL280C,3160,1332
YDR007W,879,416
YIL160C,,70
YPR089W,2273,627
YBR233W,1190,217
YPL122C,861,385
YDL086W,2566,760
YMR313C,917,413
YGL179C,427,138
YGR120C,621,239
YML001W,3869,1125
YLL028W,2188,328
YER016W,1450,450
YDR438W,9,164
YNL211C,114,20
YML058W-A,273,39
YLR026C,1883,236
YJR065C,7174,1551
YHR094C,7888,2308
YMR095C,8,47
YDL033C,254,177
YMR255W,938,138
YHR209W,335,96
YGL247W,284,104
YDR516C,3427,890
Q0130,24,6
YPL233W,456,126
YOR063W,160451,46438
YGR251W,655,99
YPR047W,485,177
YDR246W-A,20,3
YDR044W,3048,695
YEL016C,296,461
YOL128C,332,214
YMR139W,1083,404
YDL080C,354,352
YOR172W,347,250
YDR017C,2188,813
YPR143W,2054,209
YNL322C,6558,1263
YPL090C,3189,1944
YPR078C,12,13
YCR075C,470,300
YNL197C,3451,628
YLR439W,1188,335
YCR020C,33,105
YCL051W,810,255
YCR097W,847,216
YDR235W,754,471
YGL194C-A,259,85
YER038C,214,128
YPR125W,1671,319
YHR049W,3179,791
YBR007C,935,290
YPL001W,1178,300
YJL038C,56,15
YOR158W,1869,316
YPR178W,712,189
YNL159C,807,301
YAL014C,728,305
YCR020W-B,539,60
YBR243C,1904,700
YLR181C,1151,267
YBL056W,4452,1817
YNL075W,2268,415
YPL150W,627,400
YJL012C,20635,4418
YJL065C,822,261
YKR020W,617,77
YMR053C,135,91
YMR004W,1736,346
YER083C,3012,586
YHR050W,1598,699
YPL176C,1691,661
YHR172W,735,237
YDL240W,1085,405
YFR013W,1691,623
YHR013C,2924,460
YOL040C,71299,9259
YGL045W,292,114
YCL035C,3225,426
YIL023C,908,685
YPR200C,20,21
YIL072W,44,52
YLR327C,498,49
YBR229C,3878,887
YMR100W,771,278
YLR455W,1166,250
YNL247W,11213,2379
YOR054C,923,267
YFR028C,2199,839
YBR152W,327,62
YDR292C,2775,1086
YOR161C-C,4,3
YKR103W,21,111
YMR194W,11004,2198
YMR167W,642,263
YOR249C,469,239
YER117W,18783,9193
YOR301W,1244,650
YKL218C,453,181
YBL107C,777,175
YLL063C,242,149
YOR276W,8092,1188
YMR309C,13798,2277
YOR089C,1817,366
YGR258C,541,290
YNL146C-A,12,17
YMR180C,207,217
YGL163C,776,383
YBL021C,475,107
YHR215W,133,250
YLL045C,36340,9046
YLR007W,427,312
YNL261W,741,480
YMR054W,2684,845
YDR065W,213,146
YOR126C,732,251
YJL046W,394,212
YKR078W,454,164
YOR191W,1696,506
YDR272W,2723,494
YGR289C,11,106
YML020W,529,212
YLR103C,577,347
YOR294W,3200,316
YEL062W,472,272
YPR031W,537,299
YLR038C,1406,184
YNL096C,21673,3896
YDR038C,67,28
YBR024W,619,162
YER171W,1570,649
YDL047W,1961,528
YML046W,929,511
YGL124C,525,282
YMR276W,12573,2436
YDL160C-A,398,89
YLR165C,123,54
YCR069W,2494,827
YLR138W,1783,860
YKL027W,1099,504
YJL173C,2462,388
YDR152W,2360,481
YKL127W,7009,1511
YDR309C,4050,686
YLR386W,1677,560
YLR371W,1587,567
YDL169C,63,10
YLR092W,114,153
YER044C,1216,463
YMR072W,6947,1108
YJR033C,1471,386
YKR056W,3302,641
YGL011C,5791,1193
YIR036C,1363,390
YMR123W,2069,419
YGR209C,12162,3403
YNL050C,888,159
YLR240W,775,292
YOR039W,2034,807
YDL234C,1084,379
YGL080W,1336,229
YNL136W,486,160
YKL049C,941,103
YJR080C,701,119
YNR038W,2594,705
YGL140C,2375,645
YCL029C,1060,242
YFL038C,8266,1863
YJR131W,1351,361
YNR012W,1100,456
YNL110C,3371,471
YDR367W,997,423
YIL053W,38532,8026
YPL059W,2582,442
YGL253W,55281,12366
YHL032C,149,445
YAR002C-A,4599,1709
YOR337W,778,424
YOR097C,283,124
YHR118C,745,198
YGR024C,780,662
YOL023W,360,166
YPL253C,700,270
YOR008C-A,12,3
YER154W,1875,794
YEL036C,1928,1015
YBR260C,1288,474
YPL124W,408,62
YAL042W,5429,2440
YAL035W,28312,3548
YNL286W,485,168
YDR001C,2629,791
YIL162W,2291,626
YOL141W,933,109
YBR195C,661,275
YIL039W,3186,1202
YGR122W,575,200
YOL077W-A,1325,92
YMR315W,5795,1097
YGR213C,28,60
YDR384C,4789,1080
YML007W,3243,890
YER063W,2803,462
YDR481C,6365,2175
YER014W,625,223
YPR041W,13996,3157
YNL213C,259,91
YKL006C-A,643,118
YBR058C,3200,748
YLR024C,976,301
YLR071C,2109,729
YHR092C,1248,328
YDL199C,292,84
YHL007C,4218,718
YBR297W,221,89
YDL064W,2356,416
YDL031W,5624,976
YMR257C,176,212
YDR514C,758,202
YOR253W,2073,772
YOR202W,2067,363
YGL245W,41294,5900
YGR006W,447,98
YGR079W,1767,400
YDL119C,414,133
YKL151C,915,353
YGL198W,1927,669
YKL104C,8041,2073
YBL091C-A,478,107
YLR361C-A,465,66
YHR038W,739,82
YML069W,6321,1163
YKR019C,583,177
YGR279C,34440,5847
YCR073C,222,343
YLL015W,2489,795
YNL195C,171,44
YDR173C,561,156
YBR208C,1650,633
YCL057W,6196,1599
YBR072W,861,148
YBR005W,381,127
YDL173W,2618,266
YJR047C,528,169
YMR006C,4347,1084
YAL016W,7785,1551
YDR171W,1196,286
YHR011W,367,133
YPL152W,722,171
YLR183C,2115,469
YNL077W,684,165
YBR109C,8169,1382
YBR172C,2966,645
YDR346C,5780,1970
YJL010C,3336,647
YPL092W,1247,536
YPL029W,489,317
YBR236C,1650,531
YBR189W,42533,16330
YKL039W,4613,993
YKL064W,1761,632
YLR265C,351,256
YKR022C,380,186
YLR287C,1764,496
YPL174C,182,214
YOR070C,1028,387
YDR403W,40,38
YOL093W,1392,346
YOL042W,597,194
YIL070C,3041,379
YCL037C,16117,429
YNR071C,44,19
YML131W,1680,370
YNL245C,505,162
YNR024W,592,69
YOL108C,443,73
YOL140W,248,380
YPL043W,5262,733
YKL002W,1305,390
YDR328C,3966,1044
YIR009W,412,68
YBR154C,4777,922
YLR001C,1186,369
YGR125W,2053,511
YKR101W,301,192
YER115C,160,223
YHR124W,129,130
YER148W,3699,1102
YHL015W,54716,13453
YMR240C,717,228
YOR303W,1155,1064
YIL087C,450,87
YMR192W,1540,340
YMR229C,25567,2102
YLL038C,621,156
YOR056C,2556,572
YOR270C,15794,5571
YPR069C,11462,2307
YOL068C,624,779
YMR182C,80,59
YBR201W,383,169
YLR329W,19,26
YLL043W,2642,1108
YDR415C,1079,292
YGL161C,1986,737
YOL133W,1080,230
YNL263C,3095,915
YDR128W,932,602
YMR274C,493,190
YER028C,388,203
YMR052W,261,60
YMR203W,10772,1440
YKR076W,404,81
YDR225W,9072,3811
YDR270W,1905,500
YPR033C,12000,2969
YGR230W,351,64
YPR062W,4290,1402
YDR528W,864,278
YER173W,258,296
YBR026C,3105,550
YDL185W,63024,7207
YBR091C,572,128
YNL094W,456,609
YGR047C,1383,397
YOR289W,326,104
YPL227C,1504,592
YDL010W,978,170
YML019W,1703,715
YDL045C,719,228
YLR163C,2439,588
YPR071W,258,107
YBL079W,3785,1114
YNL056W,755,341
YOR038C,1468,470
YFL001W,906,254
YKL025C,2741,480
YKL125W,1311,525
YKL170W,1003,140
YPR157W,91,58
YLR384C,9019,1333
YPL060W,261,78
YML099C,502,508
YLR421C,2953,602
YLR090W,1076,466
YJR064W,10241,3366
YML022W,5622,1881
YER046W,145,72
YMR029C,1110,511
YIR030C,311,54
YKR050W,43,358
YMR121C,1142,339
YGL017W,661,321
YDL150W,1903,395
YNL038W,481,279
YHR001W-A,779,58
YIL139C,179,103
YLR246W,156,196
YJR119C,303,132
YLR359W,10857,3921
YLR199C,1675,346
YJL206C,327,178
YIL142W,8985,2044
YGL082W,1761,432
YNL138W,13063,2108
YDL236W,4078,1107
YGL142C,922,487
YGR179C,542,165
YJR086W,1577,244
YBR139W,3310,524
YHR188C,3264,1393
YKL106C-A,8,
YNL116W,1646,387
YNL139C,3038,431
YDR361C,2856,771
YLR445W,,
YGL255W,600,299
YFR007W,469,144
YLR333C,12807,3477
YHL030W,7107,949
YGL077C,4175,1023
YPL204W,2802,847
YIL009C-A,529,275
YOR091W,4376,608
YGR026W,3703,670
YAL040C,885,297
YDR288W,392,207
YGL208W,682,167
YNL284C,1852,523
YIL164C,12,104
YOL143C,5044,1436
YBR237W,516,300
YBR197C,535,168
YHR147C,1340,336
YJL093C,443,658
YPL126W,6420,1538
YMR317W,199,155
YOR251C,2475,524
YPR181C,14903,2451
YCL008C,945,265
YOR107W,39,58
YML005W,649,220
YNL215W,1272,227
YCR075W-A,640,77
YDL059C,213,90
YOR204W,32933,1180
YEL012W,553,110
YBL040C,2577,987
YPR043W,35372,7032
YDR382W,31466,12517
YDR483W,7338,2418
YER061C,534,219
YLR022C,1971,396
YLR073C,631,199
YER183C,847,337
YHR090C,562,150
YOL021C,5427,1045
YHR030C,1711,661
YBR295W,306,373
YKL018W,1168,358
YIL011W,953,171
YEL034W,47656,5652
YNR050C,6539,1726
YKL208W,455,132
YGR004W,813,193
YML110C,3749,1484
YGL048C,6785,1947
YGL243W,327,283
YKL106W,1514,528
YPR029C,2873,963
YJL034W,24042,6602
YFL048C,4021,1036
YLR117C,864,318
YOR176W,3244,688
YOR109W,4712,703
YBL089W,662,267
YDL084W,27157,6850
YCL055W,1359,330
YGL116W,1399,371
YNR034W-A,68,20
YCR024C,393,165
YIL102C-A,160,69
YMR102C,1735,479
YCR071C,855,114
YDR175C,1706,272
YOR189W,855,97
YOR154W,461,356
YPR121W,,158
YBR070C,694,286
YOR280C,1293,241
YNL315C,1893,499
YPR174C,552,203
YJR045C,61836,5990
YMR008C,5200,1075
YPL026C,627,199
YDL171C,15917,1094
YKL062W,1443,171
YJR010W,624,239
YJL218W,360,91
YLR222C,4507,895
YDR093W,3615,937
YMR282C,471,327
YIL109C,14527,2754
YFL022C,14894,2623
YPL109C,298,116
YJL156C,1180,350
YNL071W,16831,4997
YMR088C,1346,613
YGR211W,7645,1569
YKL139W,1116,238
YJL069C,2435,732
YJL016W,346,339
YDR444W,464,402
YPL189W,59,34
YLR285W,2537,553
YLR267W,192,117
YDL219W,1180,300
YCR024C-A,6102,618
