ORF,Ribo_Prints
YDR514C,18.842604
YDR515W,30.072
YDR516C,74.47365
YDR517W,47.80368
YDR518W,77.82432
YDR519W,38.269176
YDR520C,13.234533
YDR522C,0.141846
YDR523C,0.282816
YDR524C,14.452326
YDR524C-B,300.852177
YDR525W-A,26.00616
YDR527W,42.39048
YDR528W,21.475176
YDR529C,40.845312
YDR530C,13.224516
YDR531W,52.944528
YDR532C,7.218972
YDR533C,19.78851
YDR534C,170.913552
YDR536W,0
YDR538W,7.644294
YDR539W,29.946672
YDR540C,1.29492
YDR541C,6.13341
YEL001C,121.469124
YEL002C,203.449671
YEL003W,49.077168
YEL004W,10.22826
YEL005C,3.588723
YEL006W,9.811872
YEL007W,85.256607
YEL009C,38.895696
YEL011W,10.93878
YEL012W,18.344097
YEL013W,103.440087
YEL015W,67.389264
YEL016C,7.497438
YEL017C-A,1.632444
YEL017W,40.391676
YEL018W,9.58356
YEL019C,7.231176
YEL020C,6.31125
YEL020W-A,40.134336
YEL021W,0
YEL022W,112.45212
YEL023C,0.139332
YEL024W,20.746368
YEL025C,12.077862
YEL026W,323.736081
YEL027W,433.693911
YEL029C,13.877481
YEL030W,1.530585
YEL031W,496.686144
YEL032W,71.030844
YEL033W,0
YEL035C,0
YEL036C,47.906622
YEL037C,181.651932
YEL038W,38.934648
YEL039C,1.677852
YEL040W,278.239104
YEL041W,4.525008
YEL042W,156.193569
YEL043W,34.988877
YEL044W,29.995872
YEL046C,435.536208
YEL047C,146.788092
YEL048C,8.095842
YEL050C,27.379848
YEL051W,152.635641
YEL052W,24.98184
YEL053C,19.485498
YEL055C,148.085388
YEL056W,27.473886
YEL057C,0.92313
YEL058W,91.331766
YEL059C-A,1.187325
YEL060C,178.60788
YEL061C,28.246218
YEL062W,12.690216
YEL063C,70.178886
YEL064C,9.496383
YEL065W,420.53682
YEL066W,37.23624
YEL067C,1.271844
YEL068C,7.35264
YEL071W,590.904174
YEL072W,0.770472
YEL073C,0
YER001W,56.831292
YER002W,54.532992
YER003C,306.14409
YER004W,75.6378
YER005W,13.64853
YER006W,235.77855
YER007C-A,90.738648
YER007W,7.612173
YER008C,42.344127
YER009W,381.511998
YER010C,18.292635
YER011W,78.759045
YER012W,100.144959
YER013W,22.419198
YER014C-A,0
YER014W,18.83898
YER015W,7.59453
YER016W,27.45234
YER017C,37.108638
YER018C,14.43555
YER019C-A,96.384063
YER019W,39.422094
YER020W,19.80315
YER021W,191.169348
YER022W,35.073552
YER023W,269.543799
YER024W,4.105332
YER025W,508.443408
YER026C,160.45779
YER027C,81.563922
YER028C,8.500005
YER029C,19.371207
YER030W,30.808932
YER031C,88.337088
YER032W,36.339372
YER033C,9.938556
YER034W,17.679114
YER035W,21.36783
YER036C,534.526629
YER037W,8.976072
YER038C,5.400045
YER039C,0
YER039C-A,0.971046
YER040W,28.75023
YER041W,3.17376
YER042W,52.777725
YER043C,1398.8943
YER044C,31.097343
YER044C-A,0.555831
YER045C,6.51063
YER046W,4.977936
YER047C,19.043886
YER048C,116.060616
YER048W-A,36.376545
YER049W,151.90137
YER050C,32.970522
YER051W,6.225111
YER052C,163.614528
YER053C,3.11535
YER053C-A,0
YER054C,1.966518
YER055C,177.492078
YER057C,124.7142
YER058W,5.533272
YER059W,21.345963
YER060W,10.98204
YER061C,8.986698
YER063W,61.772454
YER064C,103.653594
YER065C,0.982638
YER066W,0
YER067W,4.31811
YER068W,74.536056
YER069W,45.963936
YER070W,377.03379
YER071C,14.845284
YER072W,334.93629
YER073W,135.154173
YER074W-A,8.256258
YER075C,29.007096
YER076C,3.556917
YER077C,18.714618
YER078C,16.226304
YER078W-A,0
YER079W,13.943091
YER080W,112.561464
YER081W,11.78478
YER082C,77.890365
YER083C,61.817184
YER084W,0.355653
YER085C,0
YER086W,202.303701
YER087C-B,42.54663
YER087W,15.400707
YER088C,99.943437
YER089C,80.28783
YER090W,251.438664
YER091C,675.297792
YER092W,19.012644
YER093C,19.988208
YER093C-A,6.261336
YER094C,126.377292
YER095W,27.912006
YER096W,1.834488
YER098W,4.278585
YER099C,38.889609
YER100W,90.6612
YER101C,16.871064
YER103W,15.165798
YER104W,9.730413
YER105C,104.470992
YER106W,0.444501
YER107C,49.63509
YER109C,7.8456
YER110C,934.617036
YER111C,42.04242
YER112W,49.707012
YER113C,28.656831
YER114C,83.54025
YER115C,1.915776
YER116C,11.1078
YER118C,47.432256
YER119C,25.221228
YER120W,317.592765
YER121W,1.67187
YER122C,185.029182
YER123W,30.84795
YER124C,205.02993
YER125W,216.6831
YER126C,125.75214
YER127W,48.146346
YER128W,7.253424
YER129W,21.87702
YER130C,22.392252
YER132C,25.54701
YER133W,184.84215
YER134C,18.317607
YER136W,188.134152
YER137C,2.888961
YER139C,8.504328
YER140W,12.768111
YER141W,32.995224
YER142C,11.441331
YER143W,48.772152
YER144C,17.888364
YER145C,247.674105
YER146W,47.21526
YER147C,11.42625
YER148W,76.697286
YER149C,21.201981
YER150W,4.248288
YER151C,109.529871
YER152C,31.519116
YER153C,3.034755
YER154W,42.999294
YER155C,153.26676
YER156C,88.80444
YER157W,27.389904
YER158C,7.702506
YER159C,22.017567
YER161C,16.851636
YER162C,8.695335
YER163C,16.933275
YER164W,101.09658
YER165W,1559.046336
YER166W,97.710804
YER167W,29.654712
YER168C,54.6453
YER169W,26.296218
YER170W,14.235966
YER171W,38.450661
YER172C,84.675156
YER173W,5.41926
YER174C,18.169935
YER175C,17.3637
YER175W-A,0
YER176W,52.479306
YER177W,736.993836
YER178W,534.35004
YER179W,1.31856
YER180C,0.3015
YER180C-A,6.246696
YER182W,10.68837
YER183C,19.565904
YER184C,1.514475
YER185W,0.444144
YER186C,0.443922
YER187W,0
YFL001W,24.963936
YFL002C,37.406982
YFL003C,0.959868
YFL004W,272.132514
YFL005W,127.909368
YFL007W,141.098784
YFL008W,48.950502
YFL009W,36.93222
YFL010C,217.571148
YFL010W-A,0
YFL011W,0.843474
YFL012W,0.679887
YFL013C,35.338842
YFL014W,16.27725
YFL016C,52.348416
YFL017C,24.66096
YFL017W-A,17.507178
YFL018C,251.8635
YFL021W,22.720593
YFL022C,416.991456
YFL023W,39.374988
YFL024C,21.986202
YFL025C,27.26616
YFL026W,183.2544
YFL027C,7.49241
YFL028C,27.42501
YFL029C,11.60136
YFL030W,1.010934
YFL031W,6.898257
YFL033C,31.325448
YFL034C-A,88.490628
YFL034C-B,33.219936
YFL034W,27.635094
YFL036W,57.887232
YFL037W,354.67749
YFL038C,232.549596
YFL039C,2749.205592
YFL040W,0
YFL041W,88.919544
YFL041W-A,0
YFL042C,24.561225
YFL044C,34.401726
YFL045C,456.317145
YFL046W,9.111024
YFL047W,25.59843
YFL048C,94.096188
YFL049W,27.45288
YFL050C,0
YFL051C,0
YFL052W,0.42639
YFL053W,0.140304
YFL054C,2.50389
YFL055W,0.982722
YFL067W,0
YFR001W,46.156365
YFR002W,94.64616
YFR003C,18.453708
YFR004W,114.390042
YFR005C,19.522071
YFR006W,87.492888
YFR007W,10.776114
YFR008W,11.020968
YFR009W,181.779471
YFR010W,134.8365
YFR011C,31.951692
YFR012W,0
YFR013W,38.56866
YFR014C,17.817867
YFR015C,6.368238
YFR016C,56.80719
YFR017C,3.814944
YFR018C,18.732168
YFR019W,37.617174
YFR020W,1.847457
YFR021W,19.783989
YFR022W,2.624784
YFR023W,0.139536
YFR024C-A,172.34682
YFR025C,29.288448
YFR026C,0.32793
YFR027W,4.93641
YFR028C,46.048392
YFR029W,14.289555
YFR030W,30.39624
YFR031C,21.046383
YFR032C,0.44718
YFR032C-A,1131.95934
YFR032C-B,3.609936
YFR033C,7.661664
YFR034C,38.681166
YFR035C,0.557175
YFR036W,13.851
YFR037C,106.484814
YFR038W,36.23949
YFR039C,26.954739
YFR040W,57.854043
YFR041C,28.095432
YFR042W,14.70717
YFR043C,9.97101
YFR044C,270.818448
YFR045W,8.84058
YFR046C,6.53772
YFR047C,44.893728
YFR048W,20.001384
YFR049W,21.288816
YFR050C,153.747945
YFR051C,179.387556
YFR052W,137.2008
YFR053C,81.860868
YFR055W,56.289552
YFR057W,0
YGL001C,105.9975
YGL002W,13.870857
YGL003C,16.817787
YGL004C,12.040908
YGL005C,12.57816
YGL006W,34.212708
YGL006W-A,0
YGL009C,302.89194
YGL010W,10.1031
YGL011C,153.907743
YGL012W,347.922162
YGL013C,40.847559
YGL014W,114.851688
YGL015C,0
YGL016W,91.056792
YGL017W,13.843872
YGL018C,14.964465
YGL019W,47.640366
YGL020C,51.6132
YGL021W,44.009391
YGL022W,206.245869
YGL023C,39.674952
YGL025C,23.323596
YGL026C,523.689192
YGL027C,108.276552
YGL028C,121.288824
YGL029W,21.666744
YGL030W,1843.222764
YGL032C,8.918712
YGL033W,0.848175
YGL035C,53.529495
YGL036W,20.12829
YGL037C,111.748707
YGL038C,37.985532
YGL039W,103.84146
YGL040C,114.407307
YGL041C-B,0
YGL041W-A,15.629115
YGL043W,98.4405
YGL044C,28.381023
YGL045W,5.199768
YGL047W,11.36394
YGL048C,155.354682
YGL049C,134.43912
YGL050W,19.224114
YGL054C,114.181689
YGL055W,626.009748
YGL056C,56.040336
YGL057C,12.531456
YGL058W,36.601437
YGL059W,7.074468
YGL060W,33.53166
YGL061C,14.477496
YGL063W,2.319492
YGL064C,19.072032
YGL065C,47.886552
YGL066W,34.876632
YGL067W,36.827175
YGL068W,72.714915
YGL070C,41.98113
YGL071W,42.272616
YGL073W,35.588448
YGL075C,9.669348
YGL077C,89.027964
YGL078C,160.740144
YGL079W,11.358873
YGL080W,38.572164
YGL081W,1.177749
YGL082W,36.854214
YGL083W,29.44851
YGL084C,68.440878
YGL085W,3.452625
YGL086W,45.4185
YGL087C,44.042562
YGL089C,0
YGL090W,2.29146
YGL091C,21.577794
YGL092W,138.180438
YGL093W,30.387636
YGL094C,22.026492
YGL095C,27.437082
YGL096W,2.699088
YGL097W,116.614071
YGL098W,13.42791
YGL099W,124.679628
YGL100W,51.03
YGL101W,31.821336
YGL103W,2962.9035
YGL104C,7.505157
YGL105W,684.766212
YGL106W,114.14385
YGL107C,35.603763
YGL108C,7.60131
YGL110C,19.36875
YGL111W,72.484224
YGL112C,57.670833
YGL113W,4.720464
YGL114W,21.984732
YGL115W,53.248488
YGL116W,26.371371
YGL117W,8.14359
YGL119W,22.324944
YGL120C,198.300672
YGL121C,0.894207
YGL122C,112.389894
YGL123W,3273.73947
YGL124C,15.02334
YGL125W,21.926283
YGL126W,17.925669
YGL127C,11.593728
YGL128C,9.565404
YGL129C,37.035669
YGL130W,35.5557
YGL131C,11.755692
YGL133W,36.98607
YGL134W,6.572496
YGL136C,3.679623
YGL137W,413.57232
YGL138C,0
YGL139W,61.795668
YGL140C,53.70684
YGL141W,28.753893
YGL142C,20.63865
YGL143C,9.182106
YGL144C,8.734152
YGL145W,31.575258
YGL146C,2.510352
YGL148W,356.854251
YGL150C,62.20452
YGL151W,48.792645
YGL153W,22.655106
YGL154C,4.507776
YGL155W,13.313001
YGL156W,20.006304
YGL157W,81.843336
YGL158W,0.141588
YGL159W,17.826921
YGL160W,26.337375
YGL161C,49.053408
YGL162W,8.6076
YGL163C,15.48078
YGL164C,11.701935
YGL166W,14.081382
YGL167C,157.074768
YGL168W,0
YGL169W,38.490207
YGL170C,0.286902
YGL171W,68.69157
YGL172W,90.967833
YGL173C,564.233109
YGL174W,9.647244
YGL175C,3.50325
YGL176C,3.368295
YGL178W,38.43168
YGL179C,11.36025
YGL180W,17.125758
YGL181W,65.522865
YGL183C,0
YGL184C,4.972686
YGL185C,14.31498
YGL186C,64.66014
YGL187C,42.572088
YGL188C-A,0.453597
YGL190C,45.48537
YGL191W,43.9959
YGL192W,0.138831
YGL193C,0
YGL194C,29.048625
YGL194C-A,5.604066
YGL195W,650.942325
YGL196W,25.888005
YGL197W,53.43408
YGL198W,47.773008
YGL200C,150.583824
YGL201C,73.100544
YGL202W,432.289854
YGL203C,81.1395
YGL204C,9.993654
YGL205W,1.795353
YGL206C,999.748722
YGL207W,317.034648
YGL208W,14.053728
YGL209W,25.141269
YGL210W,22.954728
YGL211W,20.2068
YGL212W,13.267401
YGL213C,55.429062
YGL215W,48.698406
YGL216W,21.467004
YGL219C,24.46188
YGL220W,57.352911
YGL221C,70.828698
YGL222C,36.778368
YGL223C,27.235626
YGL224C,19.307229
YGL225W,293.280234
YGL226C-A,69.002919
YGL226W,7.036008
YGL227W,20.090091
YGL228W,88.753056
YGL229C,7.700238
YGL230C,0.5106
YGL231C,82.938312
YGL232W,48.27804
YGL233W,36.422691
YGL234W,529.592151
YGL235W,0
YGL236C,14.57652
YGL237C,12.969894
YGL238W,142.258752
YGL240W,6.084993
YGL241W,42.02307
YGL242C,49.416822
YGL243W,8.775885
YGL244W,92.023698
YGL245W,1095.477318
YGL246C,23.37894
YGL247W,6.027318
YGL248W,11.30757
YGL249W,0.831195
YGL250W,6.731472
YGL251C,4.82922
YGL252C,46.143438
YGL253W,2033.622879
YGL254W,13.2084
YGL255W,19.101459
YGL256W,6.935364
YGL257C,16.692858
YGL258W-A,0
YGL260W,0
YGL262W,0
YGL263W,0.722376
YGR001C,64.383183
YGR002C,28.506951
YGR003W,22.508685
YGR004W,19.616847
YGR005C,52.370199
YGR006W,7.296912
YGR007W,30.290436
YGR008C,11.719035
YGR009C,62.421828
YGR010W,22.902264
YGR012W,23.632908
YGR013W,17.981676
YGR014W,152.287719
YGR015C,5.871663
YGR016W,5.433186
YGR017W,37.429098
YGR018C,0
YGR019W,61.033848
YGR020C,103.899138
YGR021W,10.130292
YGR023W,8.142552
YGR024C,20.24904
YGR026W,87.042141
YGR027C,765.856236
YGR028W,13.509045
YGR029W,24.85656
YGR030C,10.181088
YGR032W,53.842608
YGR033C,19.76184
YGR035C,24.719175
YGR035W-A,0
YGR036C,15.47208
YGR037C,281.789376
YGR038W,42.652095
YGR040W,10.586241
YGR041W,25.70394
YGR042W,7.215888
YGR043C,3.663312
YGR044C,33.376686
YGR046W,11.26155
YGR047C,29.724246
YGR048W,30.656694
YGR049W,13.62906
YGR050C,3.664962
YGR052W,4.05927
YGR053C,1.046256
YGR054W,267.124062
YGR055W,161.1771
YGR056W,42.415353
YGR057C,4.739229
YGR058W,20.062224
YGR059W,0
YGR060W,535.0662
YGR061C,632.884941
YGR062C,2.65329
YGR063C,24.96411
YGR065C,50.592762
YGR066C,0.148551
YGR067C,3.02841
YGR068C,15.244977
YGR070W,4.0749
YGR071C,17.016804
YGR072W,15.152952
YGR074W,35.825958
YGR075C,7.185753
YGR076C,20.396694
YGR077C,12.30327
YGR078C,66.96
YGR079W,52.902003
YGR080W,46.175778
YGR081C,35.406222
YGR082W,67.500768
YGR083C,130.263732
YGR084C,37.587
YGR086C,401.319
YGR087C,0.560052
YGR088W,2.80374
YGR089W,34.058076
YGR090W,165.525552
YGR091W,12.72942
YGR092W,36.977409
YGR093W,26.682192
YGR094W,1058.900505
YGR095C,29.755488
YGR096W,3.09771
YGR097W,41.030484
YGR098C,22.757343
YGR099W,11.227944
YGR100W,26.658432
YGR101W,18.095703
YGR102C,11.921544
YGR103W,270.811098
YGR104C,13.756512
YGR105W,34.553844
YGR106C,181.881756
YGR108W,22.426608
YGR109C,11.710035
YGR110W,1.426308
YGR111W,29.925828
YGR112W,7.21188
YGR113W,19.572912
YGR116W,302.56776
YGR117C,28.506951
YGR119C,99.23478
YGR120C,16.314942
YGR121C,2.264349
YGR121W-A,0
YGR122W,13.373958
YGR123C,140.49933
YGR124W,614.595789
YGR125W,42.387375
YGR126W,9.249471
YGR127W,2.953155
YGR128C,129.657402
YGR129W,9.983088
YGR130C,110.846475
YGR131W,0.65205
YGR132C,82.944864
YGR133W,5.799312
YGR134W,17.539014
YGR135W,134.292018
YGR136W,113.363448
YGR140W,29.384685
YGR141W,24.002784
YGR142W,16.365609
YGR143W,27.435336
YGR144W,1.468557
YGR145W,101.331792
YGR146C,21.600468
YGR146C-A,0
YGR147C,26.840586
YGR149W,12.291138
YGR150C,13.8573
YGR152C,35.461881
YGR153W,2.958696
YGR154C,0.145656
YGR155W,716.6229
YGR156W,33.631848
YGR157W,144.71406
YGR158C,41.832162
YGR159C,506.6154
YGR161C,33.66792
YGR161W-C,4.934673
YGR162W,540.771273
YGR163W,30.839508
YGR165W,30.946932
YGR166W,19.214811
YGR167W,130.291902
YGR168C,4.485546
YGR169C,9.34335
YGR169C-A,16.85997
YGR170W,16.985907
YGR171C,9.941184
YGR172C,63.510687
YGR173W,101.365776
YGR174C,8.028963
YGR175C,454.453818
YGR177C,51.341832
YGR178C,173.554704
YGR179C,12.643455
YGR180C,465.378996
YGR181W,42.91092
YGR183C,12.320094
YGR184C,125.347848
YGR185C,328.774695
YGR186W,88.015296
YGR187C,71.60481
YGR188C,7.364532
YGR189C,265.415268
YGR191W,132.91926
YGR193C,85.130019
YGR194C,13.268277
YGR195W,36.141534
YGR196C,36.167052
YGR197C,13.063224
YGR198W,39.74253
YGR199W,54.22068
YGR200C,122.170338
YGR201C,2.785224
YGR202C,36.2151
YGR203W,8.836296
YGR204C-A,0
YGR204W,605.428464
YGR205W,23.390289
YGR206W,6.662232
YGR207C,69.979938
YGR208W,77.74707
YGR209C,225.35352
YGR210C,60.999072
YGR211W,200.516406
YGR212W,6.816915
YGR213C,3.389562
YGR215W,25.828812
YGR216C,16.04727
YGR217W,32.31972
YGR218W,264.843075
YGR220C,28.89513
YGR221C,4.042647
YGR222W,12.200706
YGR223C,15.246693
YGR224W,0.278142
YGR225W,0.698544
YGR227W,42.533412
YGR229C,87.837552
YGR230W,6.435216
YGR231C,83.626656
YGR232W,42.148137
YGR233C,72.222003
YGR234W,427.98
YGR235C,32.918886
YGR236C,0
YGR237C,23.55642
YGR238C,12.749637
YGR239C,15.955401
YGR240C,1607.670636
YGR240C-A,0
YGR241C,40.495161
YGR243W,1.876455
YGR244C,79.824996
YGR245C,95.427072
YGR246C,26.406504
YGR247W,5.8212
YGR248W,1.82016
YGR249W,1.565682
YGR250C,32.379492
YGR251W,11.90865
YGR252W,15.12852
YGR253C,114.328962
YGR255C,25.37424
YGR256W,2.404854
YGR257C,13.639188
YGR258C,14.72148
YGR260W,150.386895
YGR261C,76.21695
YGR262C,26.147862
YGR263C,11.307975
YGR264C,521.490192
YGR266W,53.456598
YGR267C,56.531628
YGR268C,15.212157
YGR270W,48.25998
YGR271C-A,40.302522
YGR271W,60.651792
YGR273C,0
YGR274C,32.816652
YGR275W,30.762126
YGR276C,49.547544
YGR277C,32.421006
YGR278W,11.338626
YGR279C,864.788265
YGR280C,40.742064
YGR281W,74.22516
YGR282C,799.303014
YGR283C,25.28577
YGR284C,133.419
YGR285C,889.915698
YGR286C,20.26452
YGR288W,3.973068
YGR289C,0.836652
YHL002W,43.998984
YHL003C,100.756248
YHL004W,45.95904
YHL006C,2.370096
YHL007C,89.85366
YHL008C,11.422692
YHL009C,20.976132
YHL010C,10.071582
YHL011C,159.417909
YHL012W,1.5561
YHL013C,34.170444
YHL014C,9.772014
YHL015W,1776.40845
YHL016C,2.764416
YHL017W,43.059471
YHL018W,4.551657
YHL019C,11.7261
YHL020C,21.41802
YHL021C,30.831492
YHL022C,1.007874
YHL023C,24.592827
YHL024W,1.936368
YHL025W,24.186789
YHL026C,4.424316
YHL027W,64.094262
YHL028W,4.188672
YHL029C,22.05648
YHL030W,138.206943
YHL031C,30.840096
YHL032C,4.56672
YHL034C,368.37771
YHL035C,20.210391
YHL036W,2.809392
YHL038C,9.608868
YHL039W,43.779474
YHL040C,114.929652
YHL042W,3.385722
YHL043W,0.163647
YHL044W,2.918376
YHL047C,257.049288
YHL048C-A,0
YHR001W,46.832274
YHR001W-A,16.45254
YHR002W,4.94577
YHR003C,30.31629
YHR004C,7.269561
YHR005C,46.548876
YHR005C-A,109.760322
YHR006W,39.497166
YHR007C,407.331693
YHR007C-A,0
YHR008C,113.370894
YHR009C,49.870128
YHR010W,1037.399757
YHR011W,6.414003
YHR012W,34.814943
YHR013C,59.018421
YHR014W,0.14892
YHR015W,2.50074
YHR016C,29.478057
YHR017W,14.149602
YHR018C,98.77632
YHR019C,810.06579
YHR020W,625.459731
YHR021C,1179.280434
YHR021W-A,2.703624
YHR022C,0.303003
YHR023W,88.19388
YHR024C,51.293151
YHR025W,242.625192
YHR026W,131.56506
YHR027C,421.079274
YHR028C,70.955703
YHR029C,49.969755
YHR030C,39.661845
YHR031C,12.44556
YHR032W,37.781694
YHR033W,0
YHR034C,17.668485
YHR035W,2.368143
YHR036W,17.316264
YHR037W,68.608512
YHR038W,14.182938
YHR039C,85.966245
YHR039C-A,198.011025
YHR040W,13.203192
YHR041C,21.718863
YHR042W,292.703544
YHR045W,20.477061
YHR046C,26.60892
YHR047C,119.960289
YHR048W,1.26999
YHR049W,77.616156
YHR050W,35.66805
YHR050W-A,8.578215
YHR051W,24.470121
YHR052W,142.104495
YHR053C,0
YHR055C,0
YHR057C,28.800654
YHR058C,18.730584
YHR059W,17.693646
YHR060W,19.86348
YHR061C,18.14589
YHR062C,24.103296
YHR063C,78.5175
YHR064C,869.818257
YHR065C,75.59367
YHR067W,5.388456
YHR068W,291.656496
YHR069C,41.72256
YHR070W,56.1105
YHR071W,11.57061
YHR072W,48.788532
YHR072W-A,104.91852
YHR073W,40.261851
YHR074W,97.685445
YHR075C,6.474546
YHR076W,34.4172
YHR077C,38.1936
YHR078W,11.370786
YHR079C,18.357084
YHR079C-A,0
YHR080C,7.304742
YHR081W,26.710485
YHR082C,66.79962
YHR083W,26.55972
YHR084W,43.665375
YHR085W,29.59122
YHR086W,26.624964
YHR086W-A,0
YHR087W,7.324464
YHR088W,69.422064
YHR089C,156.751374
YHR090C,13.158651
YHR091C,8.624448
YHR094C,132.80889
YHR096C,1.677597
YHR097C,13.493856
YHR098C,178.002
YHR099W,161.85141
YHR100C,13.500252
YHR101C,11.422656
YHR102W,43.692939
YHR103W,42.420543
YHR104W,88.98312
YHR105W,7.80579
YHR106W,4.38354
YHR107C,108.312984
YHR108W,184.350912
YHR109W,9.51078
YHR110W,18.923346
YHR111W,40.098807
YHR112C,24.733161
YHR113W,48.117018
YHR114W,36.619206
YHR115C,42.152445
YHR116W,15.714216
YHR117W,54.4128
YHR118C,14.712384
YHR119W,31.849503
YHR120W,13.1184
YHR121W,32.229216
YHR122W,41.439144
YHR123W,52.077984
YHR124W,1.810524
YHR126C,0
YHR127W,32.085024
YHR128W,170.038596
YHR129C,5.77731
YHR131C,10.023078
YHR132C,108.944301
YHR132W-A,31.766724
YHR133C,72.223572
YHR134W,4.6656
YHR135C,131.610864
YHR136C,54.887577
YHR137W,21.723696
YHR138C,13.74618
YHR139C,0.14715
YHR140W,4.74912
YHR142W,34.937838
YHR143W,269.633622
YHR143W-A,49.48203
YHR144C,19.635429
YHR146W,208.85421
YHR147C,29.662905
YHR148W,37.375368
YHR149C,39.934755
YHR150W,9.79794
YHR151C,10.56108
YHR152W,34.756326
YHR153C,2.693664
YHR154W,61.133751
YHR155W,19.795503
YHR156C,5.117046
YHR157W,0.322812
YHR158C,80.93721
YHR159W,12.569955
YHR160C,0.598104
YHR161C,28.533912
YHR162W,103.2486
YHR163W,77.01825
YHR164C,24.142596
YHR165C,75.309558
YHR166C,9.474597
YHR167W,9.21978
YHR168W,7.188669
YHR169W,32.734368
YHR170W,124.475922
YHR171W,9.052326
YHR172W,14.434008
YHR173C,0.187128
YHR175W,47.6748
YHR175W-A,0
YHR176W,5.574009
YHR177W,1.281642
YHR178W,9.528408
YHR179W,915.617736
YHR181W,42.611175
YHR182W,10.332756
YHR183W,1205.38677
YHR184W,4.482192
YHR185C,0.15351
YHR186C,47.450448
YHR187W,23.64897
YHR188C,85.94937
YHR189W,2.87646
YHR190W,203.62755
YHR191C,9.657648
YHR192W,24.119829
YHR193C,747.46875
YHR194W,3.3582
YHR195W,11.035584
YHR196W,78.26976
YHR197W,62.484504
YHR198C,12.801432
YHR199C,26.447751
YHR199C-A,0.982794
YHR200W,111.575013
YHR201C,57.589008
YHR202W,8.238186
YHR204W,14.455986
YHR205W,106.53885
YHR206W,51.289098
YHR207C,33.797037
YHR208W,263.859042
YHR209W,4.31868
YHR210C,1.16964
YHR212W-A,0
YHR213W-A,0
YHR214C-D,0
YHR214C-E,0
YIL001W,9.02841
YIL002C,16.955088
YIL002W-A,23.16909
YIL003W,17.109918
YIL004C,25.046307
YIL005W,76.58469
YIL006W,4.778598
YIL007C,10.252632
YIL008W,42.9384
YIL009C-A,9.345336
YIL009W,37.55085
YIL010W,46.48428
YIL011W,16.25346
YIL013C,5.405136
YIL014C-A,4.638375
YIL014W,18.523005
YIL015W,108.237276
YIL016W,27.66048
YIL017C,10.673994
YIL019W,32.396961
YIL020C,29.473428
YIL021W,88.53207
YIL022W,56.606688
YIL023C,23.78685
YIL024C,2.23953
YIL026C,46.325448
YIL027C,30.856032
YIL029C,0.516087
YIL030C,163.2114
YIL031W,14.310945
YIL033C,85.021713
YIL034C,65.341728
YIL035C,56.206251
YIL036W,60.551064
YIL037C,0.277911
YIL038C,93.971664
YIL039W,76.054248
YIL040W,34.532187
YIL041W,230.173992
YIL042C,7.348185
YIL043C,200.477835
YIL044C,55.378089
YIL045W,10.686753
YIL046W,14.472498
YIL046W-A,0
YIL047C,50.406363
YIL048W,52.164864
YIL049W,10.476738
YIL050W,19.709976
YIL051C,601.719144
YIL054W,0
YIL055C,7.383396
YIL056W,30.473781
YIL057C,0.99198
YIL061C,12.905676
YIL062C,90.75033
YIL063C,45.51984
YIL064W,44.991846
YIL065C,18.62172
YIL066C,5.21217
YIL067C,14.428071
YIL068C,24.080862
YIL070C,67.829481
YIL071C,5.704455
YIL072W,0.838098
YIL073C,0.8052
YIL074C,83.3451
YIL075C,326.381352
YIL076W,129.869487
YIL077C,6.770853
YIL078W,1255.10364
YIL079C,30.520023
YIL083C,38.60568
YIL084C,12.775272
YIL085C,27.491814
YIL087C,8.526312
YIL088C,41.183607
YIL089W,2.36076
YIL090W,26.03664
YIL091C,69.426798
YIL092W,5.569056
YIL093C,25.954365
YIL094C,146.7819
YIL095W,26.962506
YIL096C,20.934777
YIL097W,6.486282
YIL098C,15.601716
YIL099W,0.7029
YIL101C,5.0058
YIL102C,0
YIL102C-A,2.819676
YIL103W,32.48676
YIL104C,22.165056
YIL105C,42.14745
YIL105W-A,0
YIL106W,41.91264
YIL107C,16.218036
YIL108W,39.346347
YIL109C,316.22751
YIL110W,35.589456
YIL111W,16.934928
YIL112W,37.290684
YIL113W,1.4112
YIL114C,22.738788
YIL115C,157.945788
YIL116W,68.1483
YIL117C,24.895398
YIL118W,50.682024
YIL119C,24.276816
YIL120W,4.625928
YIL121W,17.989047
YIL122W,4.37184
YIL123W,528.504075
YIL124W,86.443542
YIL125W,150.170265
YIL126W,125.76192
YIL127C,37.89342
YIL128W,50.981649
YIL129C,71.980314
YIL130W,54.79077
YIL131C,41.64501
YIL132C,3.437268
YIL133C,681.8772
YIL134C-A,0
YIL134W,7.38504
YIL135C,44.984343
YIL136W,7.92531
YIL137C,138.095328
YIL138C,68.4288
YIL139C,3.204396
YIL140W,57.876936
YIL142W,256.967568
YIL143C,42.849036
YIL144W,23.28234
YIL145C,44.49027
YIL146C,5.91162
YIL147C,30.241728
YIL149C,37.28088
YIL150C,16.248804
YIL151C,12.645819
YIL152W,5.683824
YIL153W,24.353928
YIL154C,27.435555
YIL155C,20.16105
YIL156W,27.911664
YIL156W-B,33.264036
YIL157C,27.916812
YIL158W,11.34183
YIL159W,16.900032
YIL160C,0
YIL161W,10.753104
YIL162W,56.286399
YIL163C,0.551532
YIL164C,0.633
YIL165C,0
YIL166C,3.231936
YIR001C,29.206611
YIR002C,20.200068
YIR003W,57.56676
