ORF,Ribo_Prints
YDR542W,77
YDR543C,53
YDR544C,11
YDR545C-A,10
YDR545W,814
YEL001C,2403
YEL002C,3694
YEL003W,8003
YEL004W,683
YEL005C,438
YEL006W,1099
YEL007W,5606
YEL008C-A,23
YEL008W,53
YEL009C-A,27
YEL009C,2217
YEL010W,3
YEL011W,968
YEL012W,1782
YEL013W,3832
YEL014C,5
YEL015W,6245
YEL016C,450
YEL017C-A,4020
YEL017W,4763
YEL018C-A,10
YEL018W,2018
YEL019C,1266
YEL020C-B,6
YEL020C,757
YEL020W-A,6437
YEL021W,68
YEL022W,4544
YEL023C,273
YEL024W,3865
YEL025C,1311
YEL026W,41684
YEL027W,34164
YEL028W,80
YEL029C,1339
YEL030C-A,6
YEL030W,1324
YEL031W,5520
YEL032C-A,9
YEL032W,8199
YEL033W,309
YEL034C-A,31
YEL034W,247744
YEL035C,69
YEL036C,936
YEL037C,22743
YEL038W,3571
YEL039C,335
YEL040W,7885
YEL041W,334
YEL042W,2246
YEL043W,837
YEL044W,3004
YEL045C,140
YEL046C,70377
YEL047C,21188
YEL048C,2354
YEL049W,30
YEL050C,2184
YEL050W-A,16
YEL051W,20771
YEL052W,1305
YEL053C,1244
YEL053W-A,42
YEL054C,180221
YEL055C,12134
YEL056W,3220
YEL057C,101
YEL058W,10349
YEL059C-A,637
YEL059W,12
YEL060C,9474
YEL061C,3289
YEL062W,454
YEL063C,1750
YEL064C,573
YEL065W,736
YEL066W,2970
YEL067C,26
YEL068C,2357
YEL069C,289
YEL070W,150
YEL071W,30880
YEL072W,368
YEL073C,68
YEL074W,6
YEL075C,61
YEL075W-A,14
YEL076C-A,31
YEL076C,0
YEL077C,313
YEL077W-A,13
YER001W,3493
YER002W,17463
YER003C,36938
YER004W,8479
YER005W,1824
YER006C-A,33
YER006W,19975
YER007C-A,5638
YER007W,731
YER008C,4135
YER009W,63472
YER010C,2441
YER011W,2640
YER012W,20724
YER013W,3039
YER014C-A,65
YER014W,1224
YER015W,685
YER016W,2667
YER017C,1058
YER018C,3604
YER019C-A,8873
YER019W,4225
YER020W,2126
YER021W,22718
YER022W,5099
YER023C-A,15
YER023W,19565
YER024W,485
YER025W,58060
YER026C,5730
YER027C,9259
YER028C,1265
YER029C,3209
YER030W,9434
YER031C,13278
YER032W,2814
YER033C,818
YER034W,4944
YER035W,5019
YER036C,68422
YER037W,1436
YER038C,410
YER038W-A,60
YER039C-A,351
YER039C,104
YER040W,3006
YER041W,692
YER042W,1806
YER043C,131958
YER044C-A,103
YER044C,1177
YER045C,683
YER046W-A,17
YER046W,450
YER047C,3126
YER048C,14031
YER048W-A,5055
YER049W,20161
YER050C,3512
YER051W,581
YER052C,8542
YER053C-A,65
YER053C,328
YER054C,361
YER055C,51098
YER056C-A,116453
YER056C,18905
YER057C,4531
YER058W,487
YER059W,3336
YER060W-A,190
YER060W,772
YER061C,497
YER062C,8451
YER063W,10330
YER064C,36683
YER065C,530
YER066C-A,69
YER066W,92
YER067C-A,14
YER067W,616
YER068C-A,12
YER068W,6478
YER069W,1244
YER070W,31565
YER071C,2321
YER072W,71542
YER073W,6824
YER074W-A,4080
YER074W,214020
YER075C,1844
YER076C,588
YER076W-A,108
YER077C,757
YER078C,703
YER078W-A,16
YER079C-A,7
YER079W,1294
YER080W,2097
YER081W,1306
YER082C,9991
YER083C,7385
YER084W-A,9
YER084W,63
YER085C,188
YER086W,3397
YER087C-A,20
YER087C-B,5630
YER087W,615
YER088C-A,72
YER088C,6519
YER088W-B,14
YER089C,7363
YER090C-A,2
YER090W,18667
YER091C-A,21
YER091C,69123
YER092W,2969
YER093C-A,793
YER093C,1536
YER094C,24833
YER095W,6181
YER096W,200
YER097W,22
YER098W,605
YER099C,3193
YER100W,8653
YER101C,1818
YER102W,284049
YER103W,1942
YER104W,2613
YER105C,7323
YER106W,174
YER107C,3914
YER107W-A,56
YER109C,938
YER110C,39403
YER111C,1984
YER112W,4715
YER113C,1982
YER114C,8060
YER115C,263
YER116C,1721
YER117W,90278
YER118C,2520
YER119C-A,40
YER119C,464
YER120W,32377
YER121W,40
YER122C,17752
YER123W,4838
YER124C,16048
YER125W,11340
YER126C,25454
YER127W,25251
YER128W,1431
YER129W,2709
YER130C,3566
YER131W,137659
YER132C,2207
YER133W-A,7
YER133W,11538
YER134C,4007
YER135C,21
YER136W,14245
YER137C,1114
YER137W-A,10
YER138W-A,21
YER139C,1669
YER140W,716
YER141W,1909
YER142C,442
YER143W,5361
YER144C,997
YER145C-A,17
YER145C,2505
YER146W,7466
YER147C-A,13
YER147C,980
YER148W-A,27
YER148W,7598
YER149C,2433
YER150W,639
YER151C,5919
YER152C,4357
YER152W-A,47
YER153C,747
YER154W,2423
YER155C,6345
YER156C,22490
YER157W,3459
YER158C,1435
YER158W-A,7
YER159C,4602
YER161C,2951
YER162C,1843
YER163C,1597
YER164W,9808
YER165C-A,22
YER165W,101317
YER166W,2021
YER167W,2471
YER168C,5517
YER169W,2881
YER170W,1946
YER171W,3453
YER172C-A,13
YER172C,3919
YER173W,719
YER174C,3185
YER175C,1622
YER175W-A,2
YER176W,5375
YER177W,82341
YER178W,35281
YER179W,146
YER180C-A,3574
YER180C,54
YER181C,2
YER182W,1024
YER183C,2502
YER184C,211
YER185W,64
YER186C,111
YER187W,24
YER188C-A,48
YER188W,245
YER189W,68
YER190C-A,20
YER190C-B,12
YER190W,733
YFL001W,3501
YFL002C,5079
YFL003C,210
YFL004W,20204
YFL005W,21600
YFL007W,5875
YFL008W,4989
YFL009W,3384
YFL010C,10571
YFL010W-A,36
YFL011W,97
YFL012W-A,8
YFL012W,57
YFL013C,7116
YFL013W-A,29
YFL014W,1720
YFL015C,79
YFL015W-A,14
YFL016C,4932
YFL017C,3779
YFL017W-A,2388
YFL018C,6663
YFL019C,16
YFL020C,311
YFL021C-A,75
YFL021W,3138
YFL022C,43324
YFL023W,4683
YFL024C,2357
YFL025C,845
YFL026W,170
YFL027C,737
YFL028C,2874
YFL029C,1064
YFL030W,211
YFL031C-A,12
YFL031W,3176
YFL032W,22
YFL033C,2060
YFL034C-A,11286
YFL034C-B,2043
YFL034W,2532
YFL036W,2316
YFL037W,52049
YFL038C,32429
YFL039C,248495
YFL040W,73
YFL041W-A,22
YFL041W,744
YFL042C,1503
YFL044C,3112
YFL045C,55320
YFL046W,1822
YFL047W,2437
YFL048C,2427
YFL049W,2287
YFL050C,137
YFL051C,30
YFL052W,129
YFL053W,308
YFL054C,306
YFL055W,291
YFL056C,136
YFL057C,99
YFL058W,547
YFL059W,302
YFL060C,107
YFL061W,45
YFL062W,142
YFL063W,61
YFL064C,94
YFL065C,33
YFL066C,89
YFL067W,39
YFL068W,9
YFR001W,5561
YFR002W,5590
YFR003C,3613
YFR004W,24061
YFR005C,1480
YFR006W,7222
YFR007W,800
YFR008W,928
YFR009W-A,0
YFR009W,15130
YFR010W-A,6
YFR010W,6820
YFR011C,1968
YFR012W-A,5
YFR012W,29
YFR013W,4013
YFR014C,2376
YFR015C,1625
YFR016C,6603
YFR017C,297
YFR018C,804
YFR019W,1928
YFR020W,232
YFR021W,1512
YFR022W,575
YFR023W,107
YFR024C-A,10900
YFR025C,3515
YFR026C,61
YFR027W,1154
YFR028C,5958
YFR029W,1509
YFR030W,3057
YFR031C-A,277461
YFR031C,1842
YFR032C-A,89269
YFR032C-B,181
YFR032C,342
YFR033C,6972
YFR034C,7619
YFR034W-A,476
YFR035C,29
YFR036W-A,49
YFR036W,2305
YFR037C,18645
YFR038W,4359
YFR039C,616
YFR040W,3789
YFR041C,3079
YFR042W,377
YFR043C,1629
YFR044C,8211
YFR045W,734
YFR046C,723
YFR047C,5583
YFR048W,2677
YFR049W,2319
YFR050C,15390
YFR051C,13018
YFR052C-A,3
YFR052W,13500
YFR053C,6133
YFR054C,73
YFR055W,13831
YFR056C,10
YFR057W,4
YGL001C,5070
YGL002W,651
YGL003C,1602
YGL004C,1554
YGL005C,1686
YGL006W-A,2
YGL006W,821
YGL007C-A,5
YGL007W,32
YGL008C,73134
YGL009C,90669
YGL010W,393
YGL011C,26330
YGL012W,2915
YGL013C,3646
YGL014C-A,83
YGL014W,8654
YGL015C,23
YGL016W,5862
YGL017W,2060
YGL018C,681
YGL019W,10978
YGL020C,4207
YGL021W,3697
YGL022W,1619
YGL023C,4372
YGL024W,18
YGL025C,7113
YGL026C,47137
YGL027C,1362
YGL028C,4859
YGL029W,4968
YGL030W,127565
YGL031C,118423
YGL032C,33
YGL033W,104
YGL034C,88
YGL035C,6688
YGL036W,1897
YGL037C,12490
YGL038C,1225
YGL039W,3341
YGL040C,10506
YGL041C-B,18
YGL041C,6
YGL041W-A,4696
YGL042C,13
YGL043W,9159
YGL044C,4253
YGL045W,1063
YGL047W,1421
YGL048C,25243
YGL049C,9791
YGL050W,4931
YGL051W,173
YGL052W,27
YGL053W,578
YGL054C,3137
YGL055W,38002
YGL056C,5094
YGL057C,880
YGL058W,8092
YGL059W,485
YGL060W,2221
YGL061C,1250
YGL062W,6737
YGL063C-A,15
YGL063W,283
YGL064C,722
YGL065C,1343
YGL066W,2113
YGL067W,3231
YGL068W,5768
YGL069C,29
YGL070C,9431
YGL071W,2321
YGL072C,70
YGL073W,2219
YGL074C,26
YGL075C,805
YGL076C,194888
YGL077C,2778
YGL078C,17025
YGL079W,672
YGL080W,3158
YGL081W,214
YGL082W,4538
YGL083W,1835
YGL084C,1271
YGL085W,276
YGL086W,2285
YGL087C,2521
YGL088W,548467
YGL089C,53748
YGL090W,407
YGL091C,13269
YGL092W,10209
YGL093W,2761
YGL094C,2524
YGL095C,1965
YGL096W,255
YGL097W,7684
YGL098W,1627
YGL099W,11079
YGL100W,11066
YGL101W,4806
YGL102C,28
YGL103W,496127
YGL104C,194
YGL105W,41974
YGL106W,15624
YGL107C,1794
YGL108C,921
YGL109W,25
YGL110C,2351
YGL111W,8221
YGL112C,4598
YGL113W,644
YGL114W,493
YGL115W,6405
YGL116W,3847
YGL117W,612
YGL118C,13
YGL119W,982
YGL120C,30473
YGL121C,103
YGL122C,14939
YGL123C-A,361
YGL123W,505893
YGL124C,1871
YGL125W,1906
YGL126W,667
YGL127C,1560
YGL128C,1140
YGL129C,3630
YGL130W,5873
YGL131C,903
YGL132W,18
YGL133W,1991
YGL134W,1913
YGL135W,241454
YGL136C,676
YGL137W,26834
YGL138C,77
YGL139W,620
YGL140C,949
YGL141W,2652
YGL142C,810
YGL143C,742
YGL144C,587
YGL145W,3170
YGL146C,96
YGL147C,237395
YGL148W,58865
YGL149W,4
YGL150C,5343
YGL151W,2447
YGL152C,17
YGL153W,1815
YGL154C,361
YGL155W,2964
YGL156W,633
YGL157W,4913
YGL158W,106
YGL159W,1312
YGL160W,2462
YGL161C,4344
YGL162W,1388
YGL163C,1811
YGL164C,1857
YGL165C,64
YGL166W,1874
YGL167C,2912
YGL168W,3
YGL169W,2888
YGL170C,54
YGL171W,10202
YGL172W,5076
YGL173C,33301
YGL174W,1937
YGL175C,653
YGL176C,438
YGL177W,0
YGL178W,2675
YGL179C,654
YGL180W,1189
YGL181W,4950
YGL182C,32
YGL183C,62
YGL184C,565
YGL185C,1856
YGL186C,1783
YGL187C,5953
YGL188C-A,0
YGL188C,6
YGL189C,235061
YGL190C,5745
YGL191W,7059
YGL192W,159
YGL193C,14
YGL194C-A,401
YGL194C,2508
YGL195W,26422
YGL196W,2774
YGL197W,3065
YGL198W,5837
YGL199C,14
YGL200C,16533
YGL201C,6817
YGL202W,44362
YGL203C,1600
YGL204C,323
YGL205W,488
YGL206C,37334
YGL207W,24236
YGL208W,1089
YGL209W,6439
YGL210W,6115
YGL211W,5378
YGL212W,2038
YGL213C,5801
YGL214W,31
YGL215W,1986
YGL216W,2879
YGL217C,18
YGL218W,45
YGL219C,2234
YGL220W,5397
YGL221C,8259
YGL222C,5854
YGL223C,1988
YGL224C,3277
YGL225W,10371
YGL226C-A,3609
YGL226W,1712
YGL227W,2178
YGL228W,1484
YGL229C,566
YGL230C,45
YGL231C,4386
YGL232W,5155
YGL233W,1912
YGL234W,42428
YGL235W,34
YGL236C,650
YGL237C,1497
YGL238W,8657
YGL239C,6
YGL240W,1205
YGL241W,2491
YGL242C,6709
YGL243W,525
YGL244W,18378
YGL245W,98452
YGL246C,4266
YGL247W,683
YGL248W,3165
YGL249W,253
YGL250W,848
YGL251C,658
YGL252C,5319
YGL253W,114077
YGL254W,1281
YGL255W,1798
YGL256W,568
YGL257C,349
YGL258W-A,19
YGL258W,69
YGL259W,48
YGL260W,8
YGL261C,43
YGL262W,12
YGL263W,79
YGR001C,7260
YGR002C,3038
YGR003W,1901
YGR004W,457
YGR005C,6476
YGR006W,1493
YGR007W,4018
YGR008C,2203
YGR009C,6568
YGR010W,1504
YGR011W,4
YGR012W,1330
YGR013W,3941
YGR014W,2659
YGR015C,469
YGR016W,532
YGR017W,5375
YGR018C,69
YGR019W,2794
YGR020C,32611
YGR021W,968
YGR022C,28
YGR023W,235
YGR024C,1918
YGR025W,25
YGR026W,3434
YGR027C,143469
YGR028W,816
YGR029W,4162
YGR030C,1789
YGR031C-A,27
YGR031W,788
YGR032W,952
YGR033C,5382
YGR034W,117521
YGR035C,18434
YGR035W-A,61
YGR036C,702
YGR037C,28084
YGR038W,5876
YGR039W,165
YGR040W,1973
YGR041W,1889
YGR042W,1237
YGR043C,207
YGR044C,4829
YGR045C,242
YGR046W,1257
YGR047C,2642
YGR048W,4641
YGR049W,1353
YGR050C,241
YGR051C,44
YGR052W,237
YGR053C,71
YGR054W,19101
YGR055W,5033
YGR056W,2561
YGR057C,649
YGR058W,2395
YGR059W,138
YGR060W,10306
YGR061C,34190
YGR062C,1227
YGR063C,6076
YGR064W,9
YGR065C,1226
YGR066C,207
YGR067C,120
YGR068C,1554
YGR068W-A,1
YGR069W,20
YGR070W,331
YGR071C,1610
YGR072W,2688
YGR073C,8
YGR074W,3982
YGR075C,1010
YGR076C,1667
YGR077C,1013
YGR078C,24825
YGR079W,17381
YGR080W,6046
YGR081C,24059
YGR082W,6791
YGR083C,9576
YGR084C,1798
YGR085C,203471
YGR086C,84856
YGR087C,3481
YGR088W,341
YGR089W,1353
YGR090W,10297
YGR091W,2215
YGR092W,5513
YGR093W,3903
YGR094W,64257
YGR095C,4873
YGR096W,394
YGR097W,2286
YGR098C,1889
YGR099W,1684
YGR100W,1712
YGR101W,1777
YGR102C,1080
YGR103W,17600
YGR104C,2011
YGR105W,5926
YGR106C,7368
YGR107W,13
YGR108W,4299
YGR109C,892
YGR110W,183
YGR111W,2713
YGR112W,933
YGR113W,2548
YGR114C,1
YGR115C,5
YGR116W,30799
YGR117C,2489
YGR118W,245171
YGR119C,11984
YGR120C,2826
YGR121C,545
YGR121W-A,6
YGR122C-A,2
YGR122W,963
YGR123C,15857
YGR124W,56350
YGR125W,1067
YGR126W,1092
YGR127W,580
YGR128C,7145
YGR129W,2064
YGR130C,8330
YGR131W,85
YGR132C,6028
YGR133W,936
YGR134W,993
YGR135W,13649
YGR136W,4611
YGR137W,34
YGR138C,1668
YGR139W,7
YGR140W,3254
YGR141W,1081
YGR142W,1679
YGR143W,2698
YGR144W,315
YGR145W,9995
YGR146C-A,19
YGR146C,5120
YGR147C,1478
YGR148C,90376
YGR149W,691
YGR150C,400
YGR151C,1
YGR152C,4360
YGR153W,516
YGR154C,79
YGR155W,137413
YGR156W,3283
YGR157W,3968
YGR158C,3907
YGR159C,62765
YGR160W,40
YGR161C,8628
YGR161W-C,390
YGR162W,57460
YGR163W,3373
YGR164W,6
YGR165W,1721
YGR166W,1631
YGR167W,16449
YGR168C,548
YGR169C-A,5232
YGR169C,910
YGR170W,1964
YGR171C,308
YGR172C,2044
YGR173W,5746
YGR174C,794
YGR174W-A,1
YGR175C,34519
YGR176W,50
YGR177C,4329
YGR178C,21660
YGR179C,3101
YGR180C,72189
YGR181W,6366
YGR182C,20
YGR183C,6942
YGR184C,4510
YGR185C,26884
YGR186W,9467
YGR187C,10088
YGR188C,983
YGR189C,4322
YGR190C,7
YGR191W,2488
YGR192C,1222314
YGR193C,3894
YGR194C,1421
YGR195W,5672
YGR196C,2351
YGR197C,1162
YGR198W,4597
YGR199W,829
YGR200C,8915
YGR201C,263
YGR202C,3707
YGR203W,2395
YGR204C-A,15
YGR204W,45991
YGR205W,4669
YGR206W,1134
YGR207C,3054
YGR208W,11473
YGR209C,16380
YGR210C,9969
YGR211W,39412
YGR212W,705
YGR213C,89
YGR214W,237235
YGR215W,3242
YGR216C,689
YGR217W,981
YGR218W,18782
YGR219W,10
YGR220C,1731
YGR221C,524
YGR222W,746
YGR223C,1880
YGR224W,91
YGR225W,495
YGR226C,2
YGR227W,838
YGR228W,6
YGR229C,11598
YGR230W,935
YGR231C,2902
YGR232W,3312
YGR233C,4590
YGR234W,110833
YGR235C,5615
YGR236C,34
YGR237C,3058
YGR238C,1199
YGR239C,777
YGR240C-A,6
YGR240C,97474
YGR241C,3518
YGR242W,5
YGR243W,435
YGR244C,1518
YGR245C,7629
YGR246C,2525
YGR247W,811
YGR248W,371
YGR249W,96
YGR250C,3368
YGR251W,3836
YGR252W,3059
YGR253C,12177
YGR254W,558531
YGR255C,1020
YGR256W,472
YGR257C,1561
YGR258C,1065
YGR259C,24
YGR260W,1602
YGR261C,4530
YGR262C,3513
YGR263C,529
YGR264C,28582
YGR265W,5
YGR266W,6651
YGR267C,4193
YGR268C,1682
YGR269W,20
YGR270C-A,6
YGR270W,5015
YGR271C-A,4961
YGR271W,3840
YGR273C,13
YGR274C,3281
YGR275W,5221
YGR276C,5292
YGR277C,3136
YGR278W,1424
YGR279C,16883
YGR280C,10507
YGR281W,1524
YGR282C,17073
YGR283C,2801
YGR284C,4403
YGR285C,114323
YGR286C,1215
YGR287C,404
YGR288W,1044
YGR289C,261
YGR290W,299
YGR291C,7
YGR292W,154
YGR293C,47
YGR294W,81
YGR295C,1492
YGR296C-A,19
YGR296C-B,9
YGR296W,942
YHL001W,85424
YHL002C-A,17
YHL002W,3822
YHL003C,2211
YHL004W,1430
YHL005C,22
YHL006C,468
YHL006W-A,15
YHL007C,8601
YHL008C,1012
YHL009C,1409
YHL010C,706
YHL011C,13777
YHL012W,208
YHL013C,4987
YHL014C,275
YHL015W-A,15
YHL015W,258417
YHL016C,246
YHL017W,944
YHL018W,1922
YHL019C,1003
YHL019W-A,60
YHL020C,1707
YHL021C,1066
YHL022C,172
YHL023C,1163
YHL024W,354
YHL025W,5962
YHL026C,276
YHL027W,6164
YHL028W,719
YHL029C,1418
YHL030W-A,26
YHL030W,5156
YHL031C,6963
YHL032C,553
YHL033C,157889
YHL034C,63144
YHL034W-A,22
YHL035C,239
YHL036W,149
YHL037C,18
YHL038C,455
YHL039W,6730
YHL040C,339
YHL041W,25
YHL042W,145
YHL043W,91
YHL044W,109
YHL045W,11
YHL046C,41
YHL046W-A,7
YHL047C,195
YHL048C-A,3
YHL048W,215
YHL049C,128
YHL050C,242
YHL050W-A,8
YHR001W-A,1626
YHR001W,6297
YHR002W,353
YHR003C,1920
YHR004C,394
YHR005C-A,8594
YHR005C,6952
YHR006W,3408
YHR007C-A,17
YHR007C,11561
YHR008C,16454
YHR009C,6352
YHR010W,99849
YHR011W,510
YHR012W,5217
YHR013C,8410
YHR014W,369
YHR015W,420
YHR016C,2317
YHR017W,947
YHR018C,11058
YHR019C,88700
YHR020W,38150
YHR021C,105915
YHR021W-A,154
YHR022C-A,3
YHR022C,118
YHR023W,4429
YHR024C,2500
YHR025W,18668
YHR026W,4129
YHR027C,26853
YHR028C,1102
YHR028W-A,5
YHR029C,2022
YHR030C,2502
YHR031C,2466
YHR032C-A,6
YHR032W-A,6
YHR032W,3311
YHR033W,200
YHR034C,3133
YHR035W,382
YHR036W,2466
YHR037W,2591
YHR038W,2569
YHR039C-A,32921
YHR039C,2202
YHR040W,3766
YHR041C,3779
YHR042W,9514
YHR043C,3817
YHR044C,1180
YHR045W,605
YHR046C,5978
YHR047C,11634
YHR048W,301
YHR049C-A,122
YHR049W,40068
YHR050W-A,56
YHR050W,1597
YHR051W,10616
YHR052W-A,254
YHR052W,16764
YHR053C,7388
YHR054C,852
YHR054W-A,269
YHR055C,7391
YHR056C,2910
YHR056W-A,137
YHR057C,1100
YHR058C,2406
YHR059W,2204
YHR060W,3367
YHR061C,3652
YHR062C,6941
YHR063C,6231
YHR063W-A,11
YHR064C,79777
YHR065C,9795
YHR066W,19097
YHR067W,379
YHR068W,25119
YHR069C-A,45
YHR069C,4937
YHR070C-A,169
YHR070W,5985
YHR071C-A,52
YHR071W,704
YHR072W-A,47013
YHR072W,5139
YHR073C-B,1
YHR073W-A,0
YHR073W,2463
YHR074W,6725
YHR075C,1079
YHR076W,2304
YHR077C,5132
YHR078W,151
YHR079C-A,7
YHR079C,526
YHR080C,537
YHR081W,10004
YHR082C,4288
YHR083W,3200
YHR084W,3958
YHR085W,2320
YHR086W-A,15
YHR086W,2345
YHR087W,608
YHR088W,8101
YHR089C,20067
YHR090C,1805
YHR091C,692
YHR092C,846
YHR093W,26
YHR094C,2581
YHR095W,15
YHR096C,336
YHR097C,2180
YHR098C,11457
YHR099W,7360
YHR100C,1965
YHR101C,586
YHR102W,2919
YHR103W,5364
YHR104W,5490
YHR105W,790
YHR106W,894
YHR107C,11921
YHR108W,13377
YHR109W,851
YHR110W,2070
YHR111W,8551
YHR112C,2185
YHR113W,6562
YHR114W,4021
YHR115C,3595
YHR116W,1354
YHR117W,1683
YHR118C,1939
YHR119W,2460
YHR120W,395
YHR121W,2970
YHR122W,3450
YHR123W,958
YHR124W,337
YHR125W,1
YHR126C,79
YHR127W,6360
YHR128W,32589
YHR129C,793
YHR130C,21
YHR131C,999
YHR131W-A,8
YHR132C,3817
YHR132W-A,1691
YHR133C,3221
YHR134W,583
YHR135C,11495
YHR136C,16743
YHR137C-A,78
YHR137W,8384
YHR138C,971
YHR139C-A,139
YHR139C,127
YHR140W,68
YHR141C,127278
YHR142W,645
YHR143W-A,9441
YHR143W,8683
YHR144C,1933
YHR145C,2266
YHR146W,13310
YHR147C,3155
YHR148W,5530
YHR149C,1239
YHR150W,452
YHR151C,465
YHR152W,5147
YHR153C,238
YHR154W,4868
YHR155W,1447
YHR156C,639
YHR157W,50
YHR158C,5001
YHR159W,1399
YHR160C,115
YHR161C,1977
YHR162W,16417
YHR163W,11793
YHR164C,2147
YHR165C,4730
YHR165W-A,12
YHR166C,2677
YHR167W,1858
YHR168W,781
YHR169W,7743
YHR170W,17889
YHR171W,645
YHR172W,5586
YHR173C,30
YHR174W,2656138
YHR175W-A,5
YHR175W,1117
YHR176W,386
YHR177W,587
YHR178W,712
YHR179W,99986
YHR180C-B,13
YHR180W-A,7341
YHR180W,54
YHR181W,1120
YHR182C-A,36
YHR182W,1083
YHR183W,79236
YHR184W,1039
YHR185C,73
YHR186C,3772
YHR187W,2739
YHR188C,2445
YHR189W,549
YHR190W,14407
YHR191C,1313
YHR192W,1253
YHR193C-A,284
YHR193C,56468
YHR194W,424
YHR195W,672
YHR196W,4678
YHR197W,3982
YHR198C,537
YHR199C-A,174
YHR199C,1041
YHR200W,41019
YHR201C,15175
YHR202W,296
YHR203C,217469
YHR204W,346
YHR205W,8590
YHR206W,9145
YHR207C,3648
YHR208W,21387
YHR209W,490
YHR210C,188
YHR211W,206
YHR212C,22
YHR212W-A,9
YHR213W-A,4
YHR213W-B,86
YHR213W,25
YHR214C-D,15
YHR214C-E,149
YHR214W-A,406
YHR214W,447
YHR215W,12630
YHR216W,8080
YHR217C,3
YHR218W-A,25
YHR218W,195
YHR219C-A,11
YHR219W,136
YIL001W,1389
YIL002C,1901
YIL002W-A,8791
YIL003W,2636
YIL004C,3257
YIL005W,3435
YIL006W,376
YIL007C,1450
YIL008W,2647
YIL009C-A,1167
YIL009W,7317
YIL010W,3709
YIL011W,2086
YIL012W,18
YIL013C,325
YIL014C-A,267
YIL014W,1021
YIL015W,279
YIL016W,2280
YIL017C,537
YIL018W,359608
YIL019W,6031
YIL020C-A,3
YIL020C,5280
YIL021C-A,24
YIL021W,8586
YIL022W,5712
YIL023C,1926
YIL024C,245
YIL025C,20
YIL026C,5710
YIL027C,1222
YIL028W,26
YIL029C,10
YIL029W-A,21
YIL030C,1371
YIL030W-A,19
YIL031W,1015
YIL032C,11
YIL033C,10842
YIL034C,10929
YIL035C,6266
YIL036W,4559
YIL037C,103
YIL038C,10542
YIL039W,1168
YIL040W,2785
YIL041W,29418
YIL042C,549
YIL043C,13300
YIL044C,6619
YIL045W,789
YIL046W-A,10
YIL046W,4121
YIL047C-A,3
YIL047C,2393
YIL048W,1251
YIL049W,807
YIL050W,7279
YIL051C,59354
YIL052C,124116
YIL053W,156454
YIL054W,27
YIL055C,463
YIL056W,1565
YIL057C,55
YIL058W,9
YIL059C,67
YIL060W,42
YIL061C,2182
YIL062C,11536
YIL063C,5919
YIL064W,7761
YIL065C,5362
YIL066C,657
YIL066W-A,17
YIL067C,613
YIL068C,1842
YIL068W-A,67
YIL069C,108373
YIL070C,6123
YIL071C,675
YIL071W-A,13
YIL072W,133
YIL073C,256
YIL074C,7690
YIL075C,27992
YIL076W,12152
YIL077C,867
YIL078W,124129
YIL079C,3475
YIL082W,152
YIL083C,2972
YIL084C,2823
YIL085C,528
YIL086C,22
YIL087C,1347
YIL088C,611
YIL089W,179
YIL090W,792
YIL091C,12646
YIL092W,592
YIL093C,2705
YIL094C,4420
YIL095W,2671
YIL096C,2053
YIL097W,865
YIL098C,4660
YIL099W,264
YIL100C-A,95
YIL100W,46
YIL101C,445
YIL102C-A,1363
YIL102C,20
YIL103W,3589
YIL104C,3392
YIL105C,2489
YIL105W-A,7
YIL106W,2987
YIL107C,1170
YIL108W,5211
YIL109C,25546
YIL110W,3320
YIL111W,1682
YIL112W,3497
YIL113W,371
YIL114C,1562
YIL115C,13220
YIL115W-A,21
YIL116W,4793
YIL117C,528
YIL118W,5119
YIL119C,1783
YIL120W,372
YIL121W,1261
YIL122W,2000
YIL123W,10946
YIL124W,9172
YIL125W,4310
YIL126W,11822
YIL127C,5919
YIL128W,2877
YIL129C,3646
YIL130W,4477
YIL131C,5212
YIL132C,1166
YIL133C,211797
YIL134C-A,5
YIL134W,500
YIL135C,3772
YIL136W,1342
YIL137C,12926
YIL138C,16434
YIL139C,217
YIL140W,1785
YIL141W,31
YIL142C-A,10
YIL142W,34106
YIL143C,5133
YIL144W,2650
YIL145C,6835
YIL146C,348
YIL147C,1470
YIL148W,179265
YIL149C,4426
YIL150C,1204
YIL151C,1099
YIL152W,500
YIL153W,3592
YIL154C,6562
YIL155C,1055
YIL156W-A,50
YIL156W-B,5682
YIL156W,1145
YIL157C,7437
YIL158W,556
YIL159W,1007
YIL160C,210
YIL161W,1487
YIL162W,5293
YIL163C,41
YIL164C,105
YIL165C,29
YIL166C,1070
YIL169C,970
YIL171W-A,31
YIL172C,227
YIL173W,541
YIL176C,71
YIL177C,693
YIL177W-A,13
YIR001C,3584
YIR002C,1235
YIR003W,4492
YIR004W,5058
YIR005W,1130
YIR006C,13492
YIR007W,1829
YIR008C,2928
YIR009W,2729
YIR010W,2457
YIR011C,5537
YIR012W,20034
YIR013C,65
YIR014W,227
YIR015W,4069
YIR016W,100
YIR017C,510
YIR017W-A,29
YIR018C-A,2
YIR018W,2174
YIR019C,174
YIR020C-B,72
YIR020C,144
YIR020W-A,172
YIR021W-A,23
YIR021W,517
YIR022W,1613
YIR023C-A,7
YIR023W,1501
YIR024C,1100
YIR025W,928
YIR026C,6299
YIR027C,372
YIR028W,373
YIR029W,151
YIR030C,571
YIR030W-A,19
YIR031C,300
YIR032C,236
YIR033W,4274
YIR034C,3266
YIR035C,4265
YIR036C,4011
YIR036W-A,36
