ORF,Ribo_Prints,RNA_Prints
YJL116C,96,21
YER030W,3251,3498
YHR041C,869,281
YJR072C,3681,2721
YDR047W,1606,1849
YKR039W,107,129
YGL003C,758,576
YPL009C,5386,2036
YDR268W,808,739
YGL192W,0,4
YDL117W,1670,667
YMR131C,8462,4133
YMR293C,443,375
YJL214W,1,1
YIL105C,1298,644
YML126C,69986,6947
YLR189C,1027,522
YIL150C,901,173
YGL250W,208,107
YBR212W,5513,245
YJR109C,13728,6356
YLR254C,558,1710
YGR085C,9252,8088
YPL105C,5753,2541
YGR145W,5870,3154
YGR110W,238,178
YGL154C,160,511
YBR129C,846,1336
YDL215C,1202,699
YKL099C,4083,4238
YDR315C,188,384
YLR394W,26,226
YNL104C,35400,2891
YNL151C,2746,1341
YNR066C,532,430
YKL052C,789,1292
YIL045W,472,400
YMR232W,59,156
YNL083W,372,412
YMR238W,1720,1562
YER168C,2344,2340
YPL265W,6482,3120
YOR227W,213,418
YOR081C,803,280
YEL026W,10653,9333
YDR021W,1174,1515
YGL063W,52,43
YPL212C,5281,1608
YOL157C,46,130
YPR095C,766,591
YOR310C,24193,5244
YDR188W,9429,3134
YAL027W,451,603
YGL236C,697,240
YHR133C,2179,1049
YDR017C,2419,1146
YIL090W,627,310
YBR183W,360,842
YOL048C,90,220
YCR007C,108,390
YDR540C,302,329
YEL004W,266,172
YPR057W,739,2380
YMR167W,1123,321
YDR116C,1782,1088
YPL119C-A,1,19
YLR030W,1,5
YDR122W,2439,846
YOL062C,735,1002
YNL234W,76,50
YLR467W,0,2
YJL194W,1215,165
YOL015W,7,37
YDL070W,3153,4463
YOR241W,4148,1515
YLR056W,13368,7321
YKL110C,3311,1993
YML100W-A,1,5
YBR280C,476,137
YLR204W,1124,1973
YML097C,1605,1803
YKR007W,1144,1600
YHR193C,34998,20906
YBL099W,12723,3050
YJR035W,646,539
YOR126C,1010,1136
YMR023C,443,569
YOR119C,1992,684
YNL187W,20,46
YLL014W,779,2111
YCL045C,5155,2023
YCR061W,2776,58
YPR115W,815,202
YHR088W,5024,3617
YBR017C,3806,1479
YPR162C,925,787
YGR166W,595,665
YDL161W,4112,1278
YKL050C,7,70
YJR055W,519,354
YGL099W,3939,2949
YFL030W,65,190
YIL119C,2672,1558
YPL193W,941,655
YNL005C,2837,1982
YJL144W,69,116
YJR139C,13104,9885
YBR133C,1218,601
YBR162C,9231,478
YOR130C,1233,1633
YJL079C,609,67
YGL019W,1398,1009
YGR201C,31,347
YNL172W,607,209
YNL058C,2217,1014
YPL160W,40940,8139
YNL023C,1466,599
YDR214W,7355,3152
YLR222C,4088,2807
YLR295C,2798,1073
YER175W-A,26,8
YHR168W,350,189
YOR064C,181,1245
YNL318C,2,3
YOL081W,995,871
YOL036W,2078,1100
YGL148W,17590,6519
YOR031W,52,388
YBR282W,1292,2352
YDR194C,5528,2445
YOL114C,295,689
YNL257C,716,1166
YNR030W,907,513
YML007C-A,1,0
YDR466W,1206,492
YFR045W,326,386
YIL002C,933,733
YGR159C,22012,5305
YLR369W,2366,1073
YFR032C,14,151
YNL118C,5218,2248
YGL228W,3346,1063
YJR117W,2910,1270
YBR196C-A,0,7
YBR196C-B,0,1
YLR357W,4648,753
YER127W,3750,2471
YJR093C,1917,283
YLR017W,2757,1947
YHR110W,649,1509
YBR041W,1213,962
YOR394W,0,0
YOR264W,612,196
YNL142W,54,140
YBL029C-A,172,272
YGL173C,15499,3525
YNL275W,349,406
YAR015W,2716,2249
YOR384W,0,1
YLL051C,386,413
YDR427W,7206,5931
YLR079W,2051,1753
YLR408C,263,547
YMR093W,4381,2339
YKR066C,3828,2778
YDR079W,550,1812
YMR268C,613,343
YML070W,4774,2743
YHR175W-A,1,105
YPR072W,6514,3207
YMR108W,50176,7061
YCR091W,428,59
YER062C,673,249
YDR244W,2855,1003
YDL137W,3858,4948
YGR271W,2256,834
YDR233C,20512,2492
YGR071C,770,485
YCR106W,92,170
YER109C,1956,340
YDR489W,844,205
YPR049C,748,557
YDL057W,240,204
YGR257C,375,1331
YPL235W,5983,3250
YBL087C,17810,28048
YJL132W,65,76
YGL190C,2744,1278
YBR110W,526,905
YDR144C,2855,637
YOR180C,14,69
YFL046W,1578,1043
YOR103C,2261,4251
YKL137W,1152,2643
YDR447C,36511,51216
YAL061W,7,32
YPR145W,9880,4077
YJL063C,1147,897
YMR149W,4036,1644
YPL021W,0,3
YIR010W,940,798
YDR331W,1370,312
YML056C,12187,9039
YKR044W,134,375
YLR433C,2426,473
YMR068W,400,333
YER032W,1885,366
YJR070C,11834,2397
YGL005C,738,551
YIR024C,881,1104
YDL111C,1485,1910
YMR133W,9,9
YPL007C,717,1035
YKL159C,414,383
YDR507C,4900,532
YLR138W,1304,1707
YJL158C,21861,7867
YLR396C,945,731
YBR245C,6094,1775
YLL029W,4413,2379
YBR210W,348,874
YPL103C,522,229
YIL103W,1505,1526
YIL152W,237,337
YJR096W,396,555
YGR143W,547,70
YGR112W,326,140
YLR256W,3173,967
YHR174W,360902,107558
YOR012W,624,461
YIR001C,2136,172
YDL213C,5112,5717
YDR317W,5,5
YDR478W,448,464
YOL164W-A,4,2
YNL106C,1051,312
YOR378W,33,74
YFR015C,368,196
YMR230W,24127,39426
YIL092W,222,297
YLR321C,2705,585
YGR052W,21,41
YOR278W,513,383
YNL085W,5946,883
YGL061C,1189,1263
YPL210C,7259,5331
YOR087W,1223,1100
YGL234W,8272,3203
YOR347C,355,38
YPR093C,186,137
YNL332W,27,35
YAL029C,2246,2135
YOL155C,55,26
YDR393W,557,651
YGL171W,4529,3302
YDR294C,2843,2054
YHR135C,5253,1842
YBR181C,12794,9200
YOR078W,3159,5776
YOR243C,5031,1262
YMR165C,1202,613
YCR005C,2285,4181
YPR055W,1424,990
YHR037W,2775,666
YLR032W,1305,1065
YDR114C,1,8
YLR089C,5325,1613
YBL027W,66251,52626
YOL060C,2070,364
YOR382W,75,29
YNL232W,1788,1798
YDL076C,1014,812
YDR120C,5206,2519
YJL192C,2261,3451
YLR054C,23,51
YLR009W,6673,7493
YKL116C,1180,279
YGR238C,626,717
YER044C,12892,15938
YLR105C,644,1782
YML091C,1771,999
YHR191C,286,854
YDL098C,267,781
YKR005C,24,83
YMR143W,36007,27684
YCR063W,419,32
YNL189W,10488,5437
YFR024C-A,4463,1143
YCL047C,773,1270
YGL122C,5772,1133
YOR120W,89,238
YPR160W,97,26
YBL060W,714,1082
YBR019C,15,67
YKL056C,51678,23797
YKL065W-A,1,165
YPL068C,539,280
YJR057W,1158,2026
YGL211W,798,1154
YPL195W,3975,2612
YCL044C,1036,102
YAL059W,2348,1756
YNL007C,18720,4211
YPL148C,79,395
YJR137C,652,246
YMR021C,985,378
YMR074C,3717,7884
YDR378C,2267,4785
YJR039W,245,221
YOR104W,309,273
YFL009W,1504,708
YLR297W,152,61
YDR216W,189,66
YIL120W,101,199
YPL162C,314,77
YGR095C,1531,1829
YCL027W,2412,908
YHR029C,4514,3365
YIR021W-A,23,79
YAL033W,972,2312
YBR284W,112,87
YNR036C,1648,1365
YNR049C,870,1300
YDR192C,1387,377
YOL112W,366,1263
YML109W,1947,658
YOL083W,61,33
YNL251C,5387,255
YBL004W,4637,2903
YBR164C,1742,2127
YHR074W,2652,1357
YDR464W,2554,1128
YFR030W,1114,1104
YBR131W,420,343
YKL078W,1107,659
YIL055C,210,230
YPL053C,1591,1630
YLR351C,2491,1407
YNR014W,25,14
YER125W,8918,550
YER152C,407,432
YLR015W,783,831
YHR116W,500,193
YPL259C,1729,543
YGR093W,1777,1017
YHL043W,0,4
YLR179C,11876,4904
YOR386W,66,19
YDR397C,1221,2509
YHL038C,481,796
YLL053C,2534,4154
YDR425W,669,743
YML076C,786,313
YKR060W,1862,1576
YER069W,16976,5919
YMR091C,3551,2391
YER012W,6398,5989
YHR098C,5085,2342
YDL135C,5027,2368
YCR093W,8451,1451
YGR273C,2,2
YPR108W-A,6,1273
YBR069C,1140,1035
YGL040C,5315,2280
YCR104W,1,4
YDR512C,1266,2716
YGR255C,1209,1105
YDL051W,8055,3866
YBL102W,1105,861
YPL237W,17364,13532
YLR120C,1874,139
YCL001W-B,0,2
YCL001W-A,2,3
YNL068C,1879,708
YBL002W,15628,5530
YDR146C,3838,900
YBR112C,7626,1321
YBL081W,1225,356
YFL040W,8,14
YNL326C,246,521
YDR337W,2344,1508
YJL061W,2186,828
YPR147C,1170,542
YDR441C,1028,300
YPL094C,4222,3930
YOR101W,2044,1206
YDR231C,528,762
YJL112W,984,930
YNL193W,738,485
YBR188C,1130,1091
YER034W,730,172
YJR076C,4490,1479
YKL157W,7230,2157
YBR003W,920,540
YPR129W,8115,2356
YDL113C,936,740
YMR135C,517,533
YPL005W,213,371
YBR247C,5132,2468
YLR185W,34280,69972
YJL210W,118,335
YAL010C,435,439
YIL154C,1089,312
YIL101C,46,16
YKL004W,1025,692
YPL154C,6895,2217
YPL101W,1767,700
YLR258W,169,96
YJR098C,533,242
YHR176W,95,333
YDL211C,212,262
YDL244W,6,4
YDR319C,230,517
YKL095W,1351,149
YIL094C,12603,5702
YLR451W,1670,521
YFR017C,50,12
YGR084C,1843,1891
YIL076W,3804,4299
YOL044W,664,661
YLR323C,583,453
YOR085W,3073,454
YGR054W,11039,2106
YNL087W,3759,1764
YLR318W,66,414
YOR341W,19300,2503
YNL024C-A,754,593
YDR296W,780,1293
YGL232W,3252,3861
YPR091C,596,359
YGR141W,449,267
YJR158W,1,0
YHR137W,146,202
YBR187W,2007,2251
YMR198W,693,532
YCR003W,1411,2696
YMR163C,358,510
YBR020W,1,60
YLR418C,3677,979
YER059W,1329,693
YNL076W,1574,1062
YBL025W,402,235
YOL066C,2170,1136
YDR126W,89,147
YPL216W,251,546
YOR223W,673,207
YEL022W,2761,1480
YHR072W,5512,2694
YOL019W,2239,225
YJL190C,39348,35685
YMR218C,803,456
YNL265C,1947,1322
YNL230C,356,112
YLL049W,245,1116
YHR211W,0,33
YPR166C,1344,4158
YJL042W,2669,397
YNL301C,6932,6278
YMR058W,15380,2609
YDR061W,938,760
YJR112W-A,189,2964
YOR290C,3650,945
YKL114C,2593,1775
YML024W,56864,56123
YML093W,9366,3883
YHR197W,2079,1098
YDR276C,3117,1320
YLR200W,2447,3753
YKR003W,1406,749
YLR107W,555,854
YMR321C,1,2
YER175C,2118,841
YKL135C,2614,1582
YDL183C,133,247
YMR105W-A,0,0
YMR118C,1,7
YCL049C,276,183
YBL066C,514,94
YGL107C,1621,542
YGR271C-A,4092,7564
YDR169C,1783,282
YOR057W,1552,1469
YMR272C,3456,539
YPR108W,9404,3351
YKL054C,41753,5271
YGR162W,26761,2231
YDL165W,1607,1796
YDR520C,712,296
YKL023W,1922,1058
YJR051W,1515,794
YNL009W,146,355
YFL034W,1144,626
YJR135C,308,623
YLR375W,1384,528
YMR076C,1739,654
YGR205W,892,151
YKL113C,2194,2472
YNL027W,2861,647
YLR291C,3588,2555
YDR210W,939,1199
YIL122W,465,196
YDL230W,439,433
YJR113C,1420,1489
YGR024C,675,3013
YIR026C,1829,948
YGR097W,1704,419
YIL068C,1521,1017
YCL025C,1754,2123
YNR034W,1566,231
YNL282W,491,144
YBR286W,20591,6953
YGL144C,267,471
YDR190C,8372,3717
YAL031C,657,229
YBL006C,1217,1893
YGR108W,1921,1357
YBR264C,525,2074
YBR231C,1436,1194
YLR162W-A,0,3
YHR076W,1916,1366
YDR462W,1153,557
YJL148W,5690,2554
YIL057C,4,8
YPL055C,1811,1055
YLR353W,831,734
YIL148W,56975,64549
YNR016C,62234,13172
YFR036W,532,62
YHR114W,1780,727
YGL079W,488,820
YER150W,40,66
YNL279W,187,150
YDR400W,1085,584
YOL027C,3451,1163
YPL257W,61,84
YPL120W,623,387
YOL145C,4218,2612
YJL099W,899,540
YDR034W-B,4,33
YDR395W,6413,3732
YOL110W,148,141
YDR005C,1467,719
YMR311C,4222,2646
YBL039C,14195,2577
YGR188C,477,779
YOR362C,8636,5748
YLR126C,672,934
YDL053C,3397,2020
YML074C,17412,4509
YKR062W,2427,785
YBR235W,588,254
YER010C,875,946
YML003W,102,17
YMR097C,752,1297
YDL133W,483,760
YOR131C,1587,4177
YHR096C,10,22
YGL249W,18,30
YMR253C,400,347
YCR102C,5,13
YJL127C-B,79,663
YOR257W,1053,2533
YGR002C,1686,523
YEL041W,74,46
YGR075C,296,324
YGR253C,7926,9915
YDR510W,5227,3589
YMR166C,326,89
Q0115,29,2574
YPR045C,1816,818
Q0110,27,1996
YPL231W,68231,7133
YLR148W,1412,1109
YMR137C,316,240
YDL082W,42849,18971
YKL155C,964,989
YBR162W-A,2030,11343
YFL042C,1228,517
YDR148C,5532,823
YPL096W,777,916
YDR335W,2992,1769
YPR141C,1369,818
YMR039C,2955,2127
YOR107W,26,103
YPL078C,3917,1946
YCR095C,841,1968
YLL011W,3459,2627
YCR077C,8748,1224
YLR437C,1294,276
YFL064C,3,1
YNL191W,819,394
YDR237W,1999,729
YJL110C,1598,1257
YKR048C,7773,2124
YBR001C,575,501
YPL003W,248,608
YKL108W,576,350
YJR094C,353,51
YJR074W,2254,1416
YPR127W,630,720
YIR028W,50,118
YAL012W,19323,3930
YMR288W,1557,592
YIL156W,530,501
YBR241C,197,70
YKL006W,16737,25112
YPL156C,169,189
YOR153W,18876,5682
YLR187W,1921,185
YDR099W,22079,2753
YKL133C,61,185
YKL188C,245,514
YHR170W,4101,2986
YDR259C,689,622
YKL068W,7038,1479
YGR098C,637,400
YKL093W,16,24
YMR002W,7387,1887
YDL246C,94,623
YER081W,7400,3004
YPL178W,2339,2383
YIL096C,1449,1201
YFR011C,1205,1159
YIL074C,4381,1415
YHR015W,94,111
YLR457C,323,297
YNL249C,210,276
YGR056W,2688,904
YGL065C,1561,913
YOR052C,5227,1984
YGR116W,13574,3720
YGL230C,31,39
YOL159C,178,552
YBR185C,787,367
YOR010C,7,12
YDR019C,532,411
YBR150C,784,1426
YER119C,355,78
YMR196W,128,357
YMR161W,2191,246
YDR499W,466,464
YKL068W-A,330,231
YJL133C-A,2395,1756
YCR054C,709,473
YMR322C,0,1
YLL061W,644,488
YDR110W,1804,1022
YDR419W,382,224
YOR221C,1530,582
YPL214C,356,542
YOL064C,5517,2247
YBL023C,3041,300
YOR274W,999,701
YOR329C,2341,796
YLR005W,1755,639
YDR124W,119,103
YNL267W,2234,1222
YLR050C,2089,2138
YNL307C,5953,185
YDR067C,845,2166
YMR056C,28,258
YJL044C,1021,668
YPR164W,1175,301
YEL060C,7348,613
YHR195W,505,400
YML026C,33132,25558
YPR066W,196,113
YDR229W,1312,1263
YDL181W,224,151
YBR022W,761,1395
YER177W,29256,13904
YML048W,6187,969
YBL064C,950,752
YHR006W,2393,1071
YKL221W,2,8
YGL126W,467,279
YLR167W,108823,216520
YMR270C,425,869
YLR293C,37642,12395
YLR228C,1124,353
YJR053W,755,56
YJL171C,3789,357
YPL031C,2227,1015
YKL021C,3872,3847
YDL167C,2533,1841
YLR388W,14536,59611
YLR373C,1530,391
YKR001C,13355,3337
YKR054C,689,432
YIR034C,6657,886
YGL013C,2363,1862
YMR070W,2242,1776
YGR207C,2982,2565
YDR212W,11376,3685
YDR321W,5652,2580
YLR456W,296,1145
YNL052W,5255,1059
YDR514C,1177,871
YNL025C,269,104
YGR121W-A,1,100
YGR091W,740,512
YDL232W,204,195
YPL119C,219,16
YLR242C,293,1026
YJR148W,4880,2205
YMR195W,112,372
YOL087C,1453,690
YNL134C,567,666
YAL037W,33,117
YGL146C,12,17
YCR051W,2604,1552
YBR262C,385,3191
YPL199C,3332,3008
YFL036W,3613,1044
YDL209C,379,660
YIL051C,17342,10399
YPL057C,1076,307
YNR010W,818,803
YDR365C,8081,5565
YLR308W,0,0
YNL169C,1189,1080
YFR034C,1816,90
YHR070W,1574,179
YDR460W,1329,1233
YNL112W,16970,2242
YHL047C,8,101
YOR360C,1334,1198
YOR335C,20972,5398
YGL251C,57,123
YER156C,5844,1682
YPL255W,437,454
YOR095C,3745,2595
YEL038W,1151,1234
YCL014W,3590,634
YOL025W,393,182
YPL208W,857,986
YOL147C,1036,221
YNL280C,2091,2153
YIL160C,4,1
YPR089W,1826,913
YBR233W,1801,887
YPL122C,709,873
YDL086W,5001,4365
YMR313C,748,739
YGL179C,413,358
YGR120C,814,434
YML001W,4280,6699
YLL028W,603,99
YER016W,1772,845
YDR438W,5,128
YNL211C,96,644
YML058W-A,86,95
YLR026C,3158,1120
YKR051W,165,405
YHR094C,3621,1758
YMR095C,98,26
YDL033C,275,84
YMR255W,1742,2694
YHR209W,92,174
YGL247W,275,1118
YCR100C,0,9
YDR516C,1128,439
Q0130,24,6211
YPL233W,563,255
YOR255W,0,6
YIL063C,3717,3639
YGR251W,1255,778
YPR047W,834,535
YDR246W-A,2,1
YDR044W,1829,407
YEL016C,107,470
YOL128C,284,267
YMR139W,1092,1029
YDL080C,374,483
YOR172W,415,470
YDR541C,329,281
YPR143W,4042,5272
YNL322C,3744,3145
YPL090C,14520,12403
YPR078C,22,172
YBL058W,7944,2357
YDR171W,678,612
YLR439W,1226,177
YCR020C,14,303
YDR450W,38927,34299
YCL051W,1100,475
YLL013C,3638,123
YGL194C-A,110,547
YER038C,171,119
YPR125W,2559,734
YHR049W,4269,2347
YBR007C,1597,551
YPL001W,1728,2222
YJL038C,1,1
YOR158W,2054,1745
YPR178W,874,538
YNL159C,671,291
YAL014C,858,365
YCR020W-B,763,870
YBR243C,565,801
YLR181C,952,857
YBL056W,2905,742
YNL075W,3408,3224
YPL150W,1150,508
YJL012C,4867,1575
YJL065C,467,854
YKR020W,967,459
YMR202W,14737,29438
YMR004W,2903,1073
YER083C,2906,1152
YPL176C,1207,759
YHR172W,815,164
YLR263W,13,338
YDL240W,972,235
YFR013W,2160,979
YHR013C,2230,2967
YOL040C,86218,29448
YGR072W,1648,2795
YCL035C,3678,4748
YIL023C,332,253
YIL072W,22,34
YLR327C,326,94
YBR229C,2014,1755
YMR100W,811,359
YLR455W,1631,896
YNL247W,9561,3718
YOR054C,936,627
YFR028C,1833,1881
YBR152W,524,105
YDR292C,2587,1157
YOR161C-C,3,2
YHR126C,0,6
YMR194W,15718,35580
YLL032C,1001,347
YOR249C,357,626
YER117W,29324,77311
YOR301W,1305,83
YKL218C,774,602
YOR140W,2051,135
YLL063C,290,218
YOR276W,11730,3760
YMR309C,13875,1225
YOR089C,1873,1995
YNL146C-A,19,249
YMR180C,281,593
YGL163C,1305,758
YOL131W,1,0
YOR011W-A,0,0
YPL283C,7,1
YBL021C,495,812
YHR215W,1,4
YLL045C,71268,23585
YLR007W,424,975
YNL261W,614,518
YMR054W,1182,356
YDR065W,373,279
YNL305C,539,948
YJL046W,577,601
YKR078W,558,793
YOR191W,2054,465
YDR272W,2455,2416
YGR289C,5,52
YML020W,737,416
YLR103C,534,754
YOR294W,5139,3693
YEL062W,483,399
YPR031W,695,685
YLR038C,3074,3059
YNL096C,33956,14554
YBR024W,591,438
YER171W,1928,1351
YDL047W,2038,371
YML046W,962,732
YGL124C,586,390
YMR276W,16336,1569
YDL160C-A,242,725
YLR165C,136,652
YCR069W,2358,640
YGR146C-A,0,5
YKL027W,1106,1534
YJL173C,2491,3321
YDR152W,3101,2256
YKL127W,6962,2053
YDR309C,5271,308
YLR386W,1284,699
YLR371W,1189,545
YDL169C,63,104
YLR092W,119,156
YLR423C,227,236
YMR072W,10234,4937
YJR033C,1348,414
YKR056W,4570,847
YGL011C,8139,5589
YIR036C,825,453
YMR123W,2103,3885
YGR209C,4024,6927
YNL050C,1890,2746
YLR240W,1012,304
YOR039W,1622,893
YDL234C,849,850
YGL080W,1770,1730
YNL136W,907,1800
YKL049C,1611,1256
YJR080C,912,578
YNR038W,2439,222
YGL140C,1102,630
YCL029C,1445,258
YFL038C,8930,8124
YJR131W,568,574
YNR012W,1513,793
YNL110C,9031,10966
YDR367W,801,4574
YIL053W,17920,9519
YPL059W,2695,2210
YGL253W,60136,2628
YHL032C,161,619
YJL010C,4103,2896
YOR337W,899,214
YMR010W,595,505
YOR097C,244,889
YHR118C,1118,993
YGL075C,450,56
YOL023W,357,356
YPL253C,692,372
YOR008C-A,1,3
YER154W,1015,1231
YEL036C,1901,2244
YBR260C,2040,690
YPL124W,679,1177
YAL042W,2626,1904
YAL035W,23982,4480
YNL286W,778,1035
YDR001C,1600,937
YIL162W,2,63
YOL141W,580,25
YBR195C,787,470
YIL039W,1497,1204
YGR122W,453,131
YPL092W,195,643
YMR315W,4336,1439
YGR213C,48,133
YDR384C,2090,923
YML007W,5834,1937
YER063W,4945,2996
YDR481C,1614,959
YER014W,1032,416
YPR041W,17503,5190
YNL213C,380,1107
YKL006C-A,507,2357
YBR058C,3576,1194
YLR024C,682,221
YLR071C,1844,662
YHR092C,245,195
YDL199C,87,123
YDR434W,1022,1317
YDL064W,2643,1257
YDL031W,8654,6344
YMR257C,127,174
YDR046C,2220,2560
YOR253W,2263,2121
YGL245W,49824,13171
YGR006W,412,196
YGR079W,2165,1434
YDL119C,513,568
YKL151C,865,606
YGL198W,1013,1125
YKL104C,8783,2058
YBL091C-A,307,361
YLR361C-A,705,912
YHR038W,1071,910
YML069W,7624,3623
YKR019C,688,327
YGR279C,28444,1417
YCR073C,256,324
YLL015W,1532,1142
YNL195C,175,114
YDR173C,654,577
YBR208C,266,194
YCL057W,6581,1644
YBR072W,109,128
YBR005W,375,900
YDL173W,3414,12255
YJR047C,2445,1178
YMR006C,1505,148
YAL016W,5623,3371
YHR011W,561,618
YPL152W,1020,776
YLR183C,2628,1093
YNL077W,849,559
YBR109C,10051,4493
YBR172C,4876,1910
YDR346C,6132,1723
YAR002C-A,3900,4136
YOL077W-A,1351,2432
YPL029W,597,502
YHR146W,8280,2047
YGL193C,1,161
YER085C,2,8
YKL039W,2650,726
YKL064W,2007,772
YLR265C,465,868
YKR022C,500,847
YLR287C,2324,1515
YPL174C,155,503
YOR070C,1250,619
YDR403W,29,28
YOL093W,2218,1647
YOL042W,628,262
YIL070C,2913,1612
YCL037C,17377,670
YML131W,341,183
YNL245C,809,390
YNR024W,1548,2740
YOL108C,662,1042
YLR329W,7,27
YPL043W,8278,4295
YKL002W,1497,1525
YDR328C,6783,2216
YIR009W,312,174
YBR154C,7983,10079
YLR001C,680,513
YKR101W,510,799
YMR230W-A,1,187
YER115C,121,723
YHR124W,44,292
YER148W,4391,2266
YCR050C,0,1
YMR240C,732,961
YOR303W,14201,16485
YIL087C,641,370
YMR192W,2413,1775
YMR229C,19428,4321
YLL038C,633,30
YOR056C,3946,2832
YOR270C,12087,4189
YPR069C,10876,6122
YOL068C,613,1676
YMR182C,132,22
YBR201W,268,718
YLL043W,2188,1631
YDR415C,1147,723
YGL161C,1919,1128
YOL133W,970,816
YNL263C,3072,1150
YDR128W,1118,588
YMR274C,216,265
YER028C,422,350
YMR052W,547,666
YMR203W,8484,692
YKR076W,76,73
YDR225W,13958,15517
YDR270W,1376,738
YPR033C,12760,5820
YGR230W,340,691
YPR062W,4168,4451
YDR528W,1454,599
YER173W,302,434
YBR026C,807,671
YBR030W,472,784
YBR091C,945,2453
YNL094W,651,520
YGR047C,1266,944
YPL227C,892,2316
YDL010W,1040,1383
YML019W,958,440
YDL045C,518,581
YLR163C,2459,977
YLR178C,130,260
YBL079W,3597,2124
YNL056W,775,1379
YOR038C,1641,958
YFL001W,1210,1659
YKL025C,2566,678
YKL125W,1774,1935
YKL170W,1306,1652
YPR157W,38,87
YLR384C,5399,2213
YPL060W,450,415
YML099C,697,427
YLR421C,4145,4246
YLR090W,812,366
YJR064W,11924,9098
YML022W,5546,2845
YER046W,146,713
YMR029C,1720,1425
YIR030C,261,540
YKR050W,13,233
YMR121C,1579,1929
YGL017W,738,520
YDL150W,3631,2029
YNL038W,401,2266
YHR001W-A,1864,854
YOL165C,0,69
YIL139C,78,775
YLR246W,91,622
YJR119C,395,403
YLR359W,4868,5114
YLR199C,2245,941
YJL206C,246,137
YIL142W,17178,4030
YGL082W,2730,813
YNL138W,12069,1380
YDL236W,3841,2491
YGL142C,366,405
YGR179C,938,744
YJR086W,3667,8023
YBR139W,1133,384
YHR188C,1202,1847
YKL106C-A,1,0
YNL116W,1797,488
YDR361C,4036,2661
YDL042C,698,438
YLR445W,5,1
YFR007W,433,555
YLR333C,20951,30917
YHL030W,4668,1735
YGL077C,2079,1844
YPL204W,2730,1033
YIL009C-A,581,1287
YOR091W,3678,1692
YGR026W,2329,1659
YAL040C,469,306
YDR288W,570,869
YGL208W,237,111
YNL284C,1824,1841
YIL164C,29,139
YOL143C,28248,22634
YBR237W,805,640
YBR197C,605,142
YHR147C,1728,1455
YGR124W,16236,4584
YPL126W,5983,3720
YMR317W,35,35
YOR251C,1924,1402
YPR181C,9890,423
YCL008C,810,150
YEL064C,211,140
YML005W,785,1065
YCR075W-A,348,833
YDL059C,200,272
YOR204W,43623,589
YEL012W,730,819
YBL040C,1492,3560
YPR043W,20358,73520
YDR382W,22908,44861
YDR483W,4447,2902
YLR022C,3292,3179
YLR073C,628,177
YER183C,672,1480
YHR090C,827,1350
YOL021C,6172,2014
YHR030C,1635,1304
YBR295W,89,69
YKL018W,888,551
YIL011W,823,185
YEL034W,115973,6714
YHL015W,58050,29637
YNR050C,13394,6509
YKL208W,265,287
YGR004W,483,414
YML110C,3429,1041
YGL048C,11753,5903
YGL243W,229,644
YKL106W,1770,588
YPR029C,2937,577
YJL034W,24634,6873
